step,total_activity,P_activity
1,3.1705060873604016,0.0
2,5.4259781157954805,0.0
3,7.740441430925549,0.0
4,9.976371644336467,0.0
5,12.043554037600568,0.0
6,13.957141366091435,0.0
7,15.763662676202781,0.0
8,17.60106496592419,0.0
9,19.5505555956848,0.0
10,21.591845648531365,0.0
11,23.771695041916384,0.0
12,26.093000223719077,0.0
13,28.53289903452807,0.0
14,30.984958398464666,0.0
15,33.33278191684236,0.0
16,35.48230485624279,0.0
17,37.21229239300144,0.0
18,38.51920166035829,0.0
19,39.400027197217796,0.0
20,39.844971733779666,0.0
21,39.856952959320715,0.0
22,39.730180328453926,0.0
23,39.311275975940944,0.0
24,38.733469126111174,0.0
25,38.21169202255686,0.0
26,37.5888032000942,0.0
27,36.92601538780973,0.0
28,36.23972881896515,0.0
29,35.503415747496064,0.0
30,34.80093437774238,0.0
31,34.03988966020329,0.0
32,33.05647532024494,0.0
33,31.970101435273357,0.0
34,30.829486986476415,0.0
35,29.79409310119123,0.0
36,28.94640258321682,0.0
37,28.361616907711472,0.0
38,28.03258042947152,0.0
39,27.95891109231352,0.0
40,28.12016243367087,0.0
41,28.681656246638564,0.0
42,29.504274626583378,0.0
43,30.557259446140687,0.0
44,31.781761499883302,0.0
45,32.97912757462288,0.0
46,34.09652257926366,0.0
47,34.94386361433585,0.0
48,35.51819789489212,0.0
49,35.76509439146366,0.0
50,35.855839188048606,0.0
51,35.8177168175886,0.0
52,35.616802007850985,0.0
53,35.19833362172733,0.0
54,34.51750628622046,0.0
55,33.47120175268335,0.0
56,32.34331205900935,0.0
57,31.381828192691216,0.0
58,30.736381151238056,0.0
59,30.1241766603058,0.0
60,29.65851709449396,0.0
61,29.255827964951457,0.0
62,28.79952065699661,0.0
63,28.045391164794612,0.0
64,27.187906109314426,0.0
65,26.262095841091103,0.0
66,25.230106830193293,0.0
67,24.085326892416603,0.0
68,23.030249646988377,0.0
69,22.07975575344326,0.0
70,21.138878973305168,0.0
71,20.379384378045337,0.0
72,19.771447293094138,0.0
73,19.270492723746415,0.0
74,18.906675769079108,0.0
75,18.84899424305331,0.0
76,18.94848971979812,0.0
77,19.4347359006207,0.0
78,20.341335127054244,0.0
79,21.756515420236557,0.0
80,23.725303390594682,0.0
81,26.208422062225758,0.0
82,28.894292574863464,0.0
83,31.53951187806044,0.0
84,33.860369765668615,0.0
85,35.692473682548965,0.0
86,37.14436604827738,0.0
87,38.34595610865491,0.0
88,39.356094875369365,0.0
89,40.199327435771735,0.0
90,40.63514591265734,0.0
91,40.74816483616875,0.0
92,40.4115216347955,0.0
93,39.78601710869654,0.0
94,38.820613839266805,0.0
95,37.58625137978943,0.0
96,36.50682805062082,0.0
97,35.61131217017543,0.0
98,34.67176152604182,0.0
99,33.83298355503895,0.0
100,32.967296139650074,0.0
101,32.106161280170134,0.0
102,31.277781893479077,0.0
103,30.27730783551579,0.0
104,29.060569229633302,0.0
105,27.742500537447267,0.0
106,26.51045383446311,0.0
107,25.45267305353803,0.0
108,24.684694560957045,0.0
109,24.23103756157787,0.0
110,24.124190071233965,0.0
111,24.41652714660711,0.0
112,24.939021769643684,0.0
113,25.711955790655367,0.0
114,26.72489964686801,0.0
115,27.884242519623413,0.0
116,29.290433877489598,0.0
117,30.685903450759955,0.0
118,32.15327024477853,0.0
119,33.457084487689364,0.0
120,34.58052594520245,0.0
