step,total_activity,P_activity
1,4.788809871621021,0.5510403667128159
2,9.518134359601826,0.6410101625190227
3,15.228314058660876,0.6623646805709982
4,21.60580836363272,0.6273094090608937
5,28.213778456296545,0.5574172694414397
6,34.718163262586145,0.47662083156008034
7,40.206406925473324,0.3991317095070715
8,44.290663733735585,0.330697325670464
9,46.93614241279523,0.2706981399945653
10,48.04939867929684,0.21585465327001271
11,47.78442196741254,0.1618256151484446
12,46.36141023251563,0.10236578098571195
13,44.000949390013524,0.026351253150816104
14,41.16976409319085,0.0
15,38.40399486363022,0.0
16,35.55938860672646,0.0
17,32.87494653100735,0.0
18,29.997322915037415,0.0
19,27.3307143384556,0.0
20,25.04557940460481,0.0
21,22.77684763496569,0.0
22,20.84662728753239,0.0
23,19.51610400395152,0.0
24,18.69713864354079,0.0
25,18.380777668794636,0.0
26,18.81885649415216,0.0
27,20.092832073433158,0.0
28,22.06273270086989,0.0
29,24.36638657501287,0.0
30,26.891812689224597,0.0
31,29.458249138296832,0.0
32,31.901211271573917,0.0
33,34.11042524735758,0.0
34,35.93508743731778,0.0
35,37.30506928450076,0.0
36,38.28868219990314,0.0
37,38.93245784909216,0.0
38,39.33814252117564,0.0
39,39.702711340050215,0.0
40,40.028293243344244,0.0
41,40.28585495859802,0.0
42,40.458022766812036,0.0
43,40.5062354142207,0.0
44,40.387832062845,0.0
45,40.12909873318044,0.0
46,39.660085360193484,0.0
47,39.01935491330371,0.0
48,38.24812079650516,0.0
49,37.33403377546034,0.0
50,36.31444094067144,0.0
51,35.2162709394164,0.0
52,34.081472093603985,0.0
53,32.9463303249707,0.0
54,31.85100565666778,0.0
55,31.10959122568768,0.0
56,30.66104764479844,0.0
57,30.458229651974,0.0
58,30.552373904794045,0.0
59,30.983096925559284,0.0
60,31.61301539948441,0.0
61,32.4301185997447,0.0
62,33.174406645378355,0.0
63,33.60986315802237,0.0
64,33.51967769502125,0.0
65,33.23848168416113,0.0
66,33.06594527649608,0.0
67,32.79166139595783,0.0
68,32.42205638672953,0.0
69,31.99769383263457,0.0
70,31.64904227765367,0.0
71,31.258880358771776,0.0
72,31.05359704810053,0.0
73,30.96409019073784,0.0
74,31.002832371503043,0.0
75,31.072993806832766,0.0
76,31.38680872684015,0.0
77,31.998994134102475,0.0
78,32.83800634920835,0.0
79,33.879038342094304,0.0
80,35.055035557229786,0.0
81,36.21134909544299,0.0
82,37.22064092178553,0.0
83,37.82545199085992,0.0
84,38.161719837012285,0.0
85,38.11092868332576,0.0
86,37.714857055935106,0.0
87,37.02778183090605,0.0
88,36.08383958841152,0.0
89,34.79891946620598,0.0
90,33.4940728038233,0.0
91,32.388156747950006,0.0
92,31.09628009657561,0.0
93,29.58617456954326,0.0
94,27.873899847598395,0.0
95,25.873670675556532,0.0
96,23.661182002482285,0.0
97,21.421120304757668,0.0
98,19.23283788933847,0.0
99,17.099986627502496,0.0
100,15.28586865478494,0.0
101,13.581129233652005,0.0
102,12.190122083553398,0.0
103,11.063697193430917,0.0
104,10.24207085128413,0.0
105,9.693212518456736,0.0
106,9.356606216656898,0.0
107,9.200542918265928,0.0
108,9.192266806769084,0.0
109,9.382521537448472,0.0
110,9.819950372410744,0.0
111,10.355649068811132,0.0
112,11.061783812433642,0.0
113,11.820129466516118,0.0
114,12.703370576604936,0.0
115,13.584023533883126,0.0
116,14.64994051665725,0.0
117,15.744927888733002,0.0
118,16.800022011269814,0.0
119,17.801401727018778,0.0
120,18.7104541270082,0.0
