step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.9138564838809915,12,0.9611543332902325,-0.029545568078645373,-0.11045751810795092,0.20486977819414828,0.0,0.0,0.0,
2,0.39197453629123935,9,0.9384464294872774,-0.0297041512612995,-0.1076500822073703,0.04809409144117673,0.0,0.0,0.0,
3,0.12806878912362657,0,0.8956644482766594,-0.029601327330731318,-0.10262692992563532,0.0,0.0,0.0,0.0,
4,0.03629714105471341,0,0.8382688540653884,-0.028788398018765156,-0.09609634880313715,0.0,0.0,0.0,2.0184098792390526e-07,
5,0.008633304129368493,0,0.7437195942214531,-0.026776474903926293,-0.08475687549674442,0.0,4.708535479222863e-08,0.0,4.971571065240412e-07,
