source,target,before,after,delta
5,2,0.4391532104070378,0.4391532104078029,7.651101974204266e-13
5,3,0.4371011237938202,0.4371011237972787,3.4585112551610564e-12
5,8,0.41668127861666787,0.4166812786337176,1.704975050031976e-11
5,10,0.4198851480535194,0.4198851480590738,5.554390281048427e-12
5,13,0.41042410209769636,0.41042410213709357,3.939720771839461e-11
5,18,0.45296183530608414,0.4529618353442132,3.8129055468516526e-11
5,26,0.4176160884193578,0.41761608855767807,1.3832024414739408e-10
6,0,0.4255499118465423,0.4255499118465508,8.493206138382448e-15
6,1,0.42553518853964356,0.42553518853964445,8.881784197001252e-16
6,3,0.42475288866470945,0.4247528886647232,1.3766765505351941e-14
6,4,0.425153312829027,0.425153312829061,3.397282455352979e-14
6,9,0.4088267762475898,0.4088267762476811,9.131584377541913e-14
6,11,0.4244365106388916,0.42443651063890075,9.159339953157541e-15
6,14,0.4064712176950318,0.4064712176950371,5.2735593669694936e-15
6,19,0.41413783278011695,0.41413783278011695,0.0
6,27,0.42395277260535036,0.4239527726053553,4.9404924595819466e-15
7,0,0.4052330526681879,0.4052330526681982,1.0325074129013956e-14
7,2,0.4168495895583105,0.41684958955831763,7.16093850883226e-15
7,4,0.41271626079469403,0.41271626079474166,4.7628567756419216e-14
7,10,0.40990602680729454,0.4099060268073308,3.624878175401136e-14
7,12,0.4121116957877496,0.41211169578786244,1.1285417045314716e-13
7,15,0.4205055951474672,0.42050559514747465,7.438494264988549e-15
7,20,0.42134500864712465,0.4213450086473298,2.0516921495072893e-13
7,28,0.3978850616289101,0.3978850616289273,1.7208456881689926e-14
8,0,0.41311614720013384,0.4131161472016289,1.495081836111467e-12
8,3,0.4164588610353584,0.4164588610395981,4.239719686438548e-12
8,5,0.4139003255499857,0.41390032556685136,1.686567552283691e-11
8,11,0.4189435032456717,0.4189435032472543,1.5826229216031606e-12
8,13,0.434500394910348,0.43450039495829523,4.794725727563787e-11
8,16,0.4267088686962457,0.4267088687190234,2.277772415126833e-11
8,21,0.40770347729212547,0.40770347746646407,1.743385991126445e-10
8,29,0.39822319292987785,0.3982231930160154,8.613754154396247e-11
9,1,0.39666633194078305,0.3966663319409201,1.3705703238997557e-13
9,4,0.42099978717231595,0.420999787174288,1.9720336474904343e-12
9,6,0.4187332210320221,0.41873322103214233,1.2023715356690445e-13
9,12,0.4266240108589378,0.42662401086365975,4.7219450571844845e-12
9,14,0.44460712764785093,0.44460712764827687,4.259370633974413e-13
9,17,0.4121198009615873,0.4121198010134843,5.1896986708044324e-11
9,22,0.4352323386062991,0.43523233861861665,1.2317535880157493e-11
9,30,0.4308108477114975,0.4308108477989713,8.747375046525008e-11
10,2,0.439968715025626,0.43996871502589713,2.7111646261346323e-13
10,5,0.41413032098261393,0.41413032098622765,3.6137204340036533e-12
10,7,0.4100782824556131,0.4100782824557661,1.5298873279334657e-13
10,13,0.43423440416322046,0.4342344041718404,8.619938096643409e-12
10,15,0.42796672865930513,0.4279667286594995,1.9434454046063365e-13
10,18,0.4134369069751749,0.4134369069847408,9.565903624775274e-12
10,23,0.4354304915792417,0.43543049158054803,1.3063439219251904e-12
10,31,0.4214586872710596,0.421458687280571,9.511391674266179e-12
11,1,0.4364194935980815,0.43641949359810545,2.3925306180672123e-14
11,3,0.4314916834489076,0.43149168344909067,1.8307577676068831e-13
11,6,0.39579492899744256,0.39579492899746316,2.0594637106796654e-14
11,8,0.40894459878848194,0.4089445987891588,6.768474669627267e-13
11,14,0.4376492221191203,0.43764922211916474,4.446443213623752e-14
11,16,0.42248230838861234,0.4224823083894084,7.960854198074685e-13
11,19,0.41969197766501687,0.41969197766503297,1.609823385706477e-14
11,24,0.40951382323289853,0.40951382323318775,2.892130979148533e-13
11,32,0.4440195227517183,0.44401952275178275,6.444844657949034e-14
12,2,0.39989743911870435,0.3998974391188895,1.8512968935624485e-13
12,4,0.42615368979459395,0.42615368979628576,1.6918133560750448e-12
12,7,0.42089113392634964,0.4208911339265657,2.1604940059205546e-13
12,9,0.4169060769552389,0.41690607695974746,4.5085601918515295e-12
12,15,0.4038511582929154,0.4038511582931414,2.2598589666245061e-13
12,17,0.4449159128553011,0.4449159128998638,4.456274238506808e-11
12,20,0.43685064908633336,0.43685064909360233,7.2689632091282874e-12
12,25,0.43089484111852466,0.4308948411799457,6.142103492479123e-11
12,33,0.4204615431409044,0.42046154316585743,2.495303963456763e-11
13,3,0.42384446313285057,0.42384446314902025,1.61696767086994e-11
13,5,0.4198534519055538,0.41985345198327473,7.772094079427916e-11
13,8,0.4130872982597818,0.41308729835526137,9.547956869582208e-11
13,10,0.40461418105917896,0.40461418108419933,2.5020374661011147e-11
13,16,0.41036897826300917,0.410368978362458,9.944883805346194e-11
13,18,0.411973087360331,0.41197308758773343,2.2740243021956985e-10
13,21,0.4034128560381761,0.4034128574250297,1.3868535764238743e-09
13,26,0.41294508587211554,0.41294508722263706,1.350521527943016e-09
13,34,0.3977599548494833,0.3977599574028481,2.553364797375224e-09
14,1,0.39889203138029816,0.39889203138029816,0.0
14,6,0.4512802669889528,0.4512802669889528,0.0
14,9,0.4224712903571982,0.422471290357225,2.681188604469753e-14
14,11,0.40489484415804516,0.40489484415804516,0.0
14,19,0.40439250140205346,0.40439250140205346,0.0
14,22,0.39344890092520274,0.3934489009252654,6.267208974009009e-14
14,27,0.4353651550504801,0.4353651550504816,1.4988010832439613e-15
14,35,0.4007814321803666,0.40078143218042855,6.195044477408373e-14
15,2,0.4233270667851193,0.4233270667851331,1.3822276656583199e-14
15,7,0.42011533617938157,0.4201153361793919,1.0325074129013956e-14
15,10,0.4155362755115911,0.4155362755116471,5.601075159233915e-14
15,12,0.42956671463892965,0.42956671463911916,1.8951507030351422e-13
15,20,0.41341848451739915,0.4134184845177431,3.439470930288735e-13
15,23,0.4247767330307212,0.42477673303076924,4.801714581503802e-14
15,28,0.41938648832413195,0.41938648832416203,3.008704396734174e-14
15,36,0.4351282032195909,0.43512820321962403,3.314015728506092e-14
16,3,0.4061760025885847,0.40617600259293724,4.352518345740464e-12
16,8,0.4078332526243171,0.40783325264521053,2.0893453633874515e-11
16,11,0.4167167587402251,0.41671675874189373,1.668609694860379e-12
16,13,0.41783979997618,0.4178398000228093,4.6629311523105343e-11
16,21,0.4198040304314905,0.4198040305981145,1.6662399238143166e-10
16,24,0.4230996870784502,0.4230996870850089,6.5586980291243435e-12
16,29,0.41354549638329136,0.4135454964677056,8.44142533651393e-11
16,37,0.4359767507713832,0.4359767508018785,3.049527297349641e-11
16,50,0.42673070268224844,0.4267307027811606,9.891215624335814e-11
17,4,0.41752386261239494,0.41752386266913893,5.674399838895283e-11
17,9,0.4169407922794668,0.4169407924318433,1.5237650030641703e-10
17,12,0.430023934410757,0.43002393454612803,1.353710477047798e-10
17,22,0.4209859261328032,0.4209859264931359,3.6033265260471126e-10
17,25,0.4164450784266293,0.4164450811155995,2.688970213160502e-09
17,30,0.43867645140700434,0.43867645474950157,3.3424972234463723e-09
17,38,0.41288060593276343,0.41288061460535025,8.672586815361427e-09
17,51,0.40654217908343726,0.4065421969336939,1.7850256661677832e-08
18,5,0.4298930795241144,0.42989307956621975,4.2105374742362756e-11
18,10,0.4073874390045311,0.40738743902101243,1.648131631171168e-11
18,13,0.4231012054973375,0.4231012056210211,1.2368361890224833e-10
18,23,0.4202480767735988,0.42024807678539744,1.1798617638447695e-11
18,26,0.405742819443553,0.4057428198847137,4.411607190668576e-10
18,31,0.434643818204999,0.4346438183210928,1.1609380123900337e-10
18,39,0.3919278600616064,0.3919278606161309,5.545244818883077e-10
18,52,0.40726451058766705,0.407264511075022,4.873549341866124e-10
19,6,0.41222631675537913,0.41222631675538185,2.7200464103316335e-15
19,11,0.42455028454536453,0.42455028454537547,1.0935696792557792e-14
19,14,0.41263228372924604,0.41263228372925365,7.605027718682322e-15
19,24,0.3959379192471146,0.39593791924714744,3.2862601528904634e-14
19,27,0.40871023075628243,0.4087102307562898,7.382983113757291e-15
19,32,0.4199452254415333,0.41994522544154145,8.1601392309949e-15
19,40,0.409956178311092,0.40995617831109743,5.440092820663267e-15
19,45,0.4135056349083984,0.413505634908414,1.559863349598345e-14
19,53,0.4216119257623432,0.42161192576234346,2.7755575615628914e-16
20,7,0.42159651832247197,0.4215965183228769,4.0495384823202585e-13
20,12,0.4189679368067772,0.41896793681435224,7.575051697017443e-12
20,15,0.42675385077047157,0.42675385077089434,4.227729277772596e-13
20,25,0.42907292083373033,0.42907292094848565,1.1475531636051528e-10
20,28,0.41286750680139916,0.4128675068026328,1.2336243138122427e-12
20,33,0.4046344618689605,0.40463446191560654,4.664602037962595e-11
20,41,0.40964994683594563,0.409649946838666,2.720379477239021e-12
20,46,0.4168835275385603,0.41688352778365584,2.450955549626599e-10
20,54,0.425336253308172,0.4253362533530511,4.4879100435935015e-11
21,8,0.42847579986388057,0.42847580035159805,4.877174775153037e-10
21,13,0.430624666457418,0.4306246682063855,1.7489675263604454e-09
21,16,0.4475772244511325,0.44757722495096625,4.998337299610967e-10
21,26,0.43628693044106637,0.43628693835668064,7.915614275155747e-09
21,29,0.4307896559663265,0.43078965873870206,2.772375551352013e-09
21,34,0.41304437896951973,0.4130443951728572,1.6203337449560706e-08
21,42,0.3997577851236581,0.39975779843632836,1.331267024395899e-08
21,47,0.4236833435044364,0.4236833770981009,3.359366446131773e-08
21,55,0.4476324162752371,0.44763245947148644,4.319624935522626e-08
22,9,0.40959338911110804,0.4095933891238936,1.2785550396188228e-11
22,14,0.454635108202962,0.4546351082039988,1.0367817715462024e-12
22,17,0.41241648747018456,0.41241648759636584,1.2618128764074754e-10
22,27,0.4164056028883459,0.4164056028893398,9.939271627956714e-13
22,30,0.4065609926685176,0.406560992881197,2.1267942962310826e-10
22,35,0.41970387199408293,0.4197038720236001,2.951716648880165e-11
22,43,0.4257718136202298,0.42577181392934976,3.0911995185789465e-10
22,48,0.4156343760639279,0.4156343760799675,1.603961408136456e-11
22,56,0.40095356143883537,0.4009535616804517,2.4161633804808957e-10
23,10,0.3975715130519314,0.3975715130529497,1.0182965581861936e-12
23,15,0.4131727476310833,0.4131727476312269,1.43607348235264e-13
23,18,0.4078320464262899,0.4078320464311659,4.875988501851225e-12
23,28,0.42508964899064583,0.42508964899096774,3.2190916599006414e-13
23,31,0.40874059710267563,0.40874059710754135,4.865718938873442e-12
23,36,0.4242698303560251,0.4242698303566105,5.853650897336138e-13
23,44,0.4257690910463458,0.4257690910507616,4.415801058144098e-12
23,49,0.41808351458821136,0.41808351458836607,1.5470957848151556e-13
23,57,0.42633765289749415,0.42633765289901004,1.5158985178231887e-12
24,11,0.42832438469082934,0.4283243846912374,4.080624727009763e-13
24,16,0.4180469545849876,0.4180469545896515,4.66393590414782e-12
24,19,0.40905369080629794,0.40905369080636755,6.961098364399732e-14
24,29,0.4354253006208025,0.4354253006358699,1.5067447289851543e-11
24,32,0.407396275978913,0.4073962759792002,2.87214696470528e-13
24,37,0.42140962605133403,0.4214096260574474,6.113387573947193e-12
24,45,0.4238899407685134,0.42388994076900555,4.921618668163319e-13
24,58,0.43256988776188177,0.43256988776509514,3.213374011323822e-12
25,12,0.43324099247892284,0.4332409926657491,1.8682627667132579e-10
25,17,0.42586988728231473,0.425869889972538,2.690223266377245e-09
25,20,0.4198528523952242,0.4198528527338557,3.3863151172042194e-10
25,30,0.43051822204607315,0.43051822665811756,4.612044413043748e-09
25,33,0.428121682132599,0.4281216834729106,1.3403115839416557e-09
25,38,0.4352014404807694,0.43520145244516334,1.1964393920038674e-08
25,46,0.40843299845097186,0.4084330066580382,8.207066359844362e-09
25,59,0.4130332379215503,0.41303326971690435,3.179535407182854e-08
26,5,0.4008384716050692,0.4008384719954775,3.904083167860506e-10
26,13,0.4266670121208264,0.42666701384673694,1.7259105256073326e-09
26,18,0.4219296431198529,0.4219296442847143,1.1648613740256053e-09
26,21,0.4217918607692792,0.4217918687939516,8.024672371043096e-09
26,31,0.4046198134432347,0.4046198145903536,1.1471188998690707e-09
26,34,0.420724005296799,0.4207240214083827,1.6111583733824375e-08
26,39,0.4126378474183846,0.41263785743908354,1.0020698937296402e-08
26,47,0.41153020108150096,0.4115302345184926,3.343699161995062e-08
26,60,0.43194243404743804,0.4319424753117373,4.126429925532804e-08
27,6,0.41851163084104837,0.41851163084104837,0.0
27,14,0.3975618205510524,0.3975618205510524,0.0
27,19,0.40239098464957046,0.40239098464957046,0.0
27,22,0.43258443251472717,0.4325844325147656,3.8413716652030416e-14
27,32,0.4468743118488503,0.4468743118488503,0.0
27,35,0.4335325314795886,0.4335325314796263,3.7692071686024065e-14
27,40,0.4398027892422052,0.4398027892422052,0.0
27,48,0.4077334612740564,0.40773346127407606,1.965094753586527e-14
27,61,0.42072504678735323,0.42072504678736095,7.716050021144838e-15
28,7,0.4156404963461491,0.4156404963461751,2.603472992745992e-14
28,15,0.42384822844867653,0.4238482284487051,2.858824288409778e-14
28,20,0.4443222807690812,0.4443222807699938,9.126033262418787e-13
28,23,0.43819565369951335,0.4381956536995963,8.293365993949919e-14
28,33,0.4282967155431564,0.42829671554644283,3.286426686344157e-12
28,36,0.4373750666464033,0.43737506664646203,5.873079800267078e-14
28,41,0.43032583507319305,0.4303258350733695,1.7646994976416863e-13
28,49,0.401907006540161,0.4019070065401791,1.8096635301390052e-14
28,62,0.42560219724408627,0.4256021972442156,1.2934098236883074e-13
29,8,0.3989257281564629,0.3989257282973787,1.4091583455666523e-10
29,16,0.42730376928037384,0.42730376942898984,1.4861600838855793e-10
29,21,0.4105671895477014,0.41056719134209263,1.7943912467011103e-09
29,24,0.414049397122494,0.4140493971587629,3.6268876790757076e-11
29,34,0.42921179183646135,0.4292117947883059,2.9518445465726018e-09
29,37,0.425629350502935,0.4256293507045314,2.015964062351827e-10
29,42,0.42393072022435924,0.4239307231147637,2.8904044713229382e-09
29,50,0.4299809416160315,0.42998094233613776,7.201062524053725e-10
29,63,0.40679794346131415,0.40679794793263174,4.471317593957025e-09
30,9,0.40652567119553656,0.406525671465125,2.695884626646716e-10
30,17,0.42307949416149704,0.42307949763060193,3.469104892239727e-09
30,22,0.40314615719513724,0.40314615783279223,6.37654984370073e-10
30,25,0.41453795490595835,0.4145379596905805,4.7846221429281854e-09
30,35,0.39803121705341127,0.39803121768223443,6.288231602091798e-10
30,38,0.3966164075805515,0.396616423104774,1.5524222518603636e-08
30,43,0.43327636232918765,0.4332763710454667,8.716279031872887e-09
30,51,0.4190134876315468,0.41901351960901845,3.1977471670607827e-08
30,64,0.4263318146615919,0.4263318542544518,3.959285987953365e-08
31,10,0.40619196731081897,0.40619196732705615,1.6237178268596608e-11
31,18,0.386977962514756,0.3869779626298728,1.15116749466182e-10
31,23,0.40269975074033604,0.40269975075197556,1.163952267901891e-11
31,26,0.41671038825702134,0.41671038868882687,4.318055357721562e-10
31,36,0.41004436556284696,0.41004436557094787,8.100908832631148e-12
31,39,0.41391997611071857,0.41391997665340463,5.426860627544272e-10
31,44,0.42335874917773053,0.4233587492810665,1.0333595090727954e-10
31,52,0.42713839004651494,0.42713839052348046,4.769655226333214e-10
31,65,0.41954364972926933,0.4195436500202029,2.9093355502496365e-10
32,11,0.4318536187478414,0.43185361874790296,6.156186671546493e-14
32,19,0.41488502162212915,0.41488502162214125,1.2101430968414206e-14
32,24,0.4197728697024262,0.41977286970262345,1.9723112032465906e-13
32,27,0.40860738178640216,0.4086073817864312,2.9032332093947844e-14
32,37,0.43951572073007134,0.43951572073076123,6.898925875020723e-13
32,40,0.43781121304662557,0.4378112130466472,2.1649348980190553e-14
32,45,0.43693403770333417,0.43693403770341227,7.810418978237976e-14
32,53,0.4103428592518544,0.41034285925186276,8.382183835919932e-15
32,66,0.4219522721825622,0.4219522721826058,4.3576253716537394e-14
33,12,0.4138242761983376,0.41382427624969514,5.135752934037896e-11
33,20,0.41917567584928156,0.41917567594212224,9.284067958859055e-11
33,25,0.4072457651176424,0.4072457660724051,9.547627133343894e-10
33,28,0.4145863806834533,0.41458638069143844,7.985112571162745e-12
33,38,0.4238791679919261,0.42387917085917953,2.8672534346796397e-09
33,41,0.42887043651903367,0.4288704365354641,1.6430412586032617e-11
33,46,0.4315788559104684,0.43157885800639256,2.0959241564533215e-09
33,54,0.4176561406064743,0.4176561409172038,3.1072949768784497e-10
33,67,0.42479341865437686,0.42479342196085884,3.306481977105591e-09
34,13,0.41965069757572115,0.4196507061981509,8.622429770177575e-09
34,21,0.41552431276775575,0.41552436033893597,4.757118021725404e-08
34,26,0.4378039337226294,0.4378039806180852,4.689545579639187e-08
34,29,0.4172006382826052,0.4172006501552987,1.1872693550518676e-08
34,39,0.4217230651066982,0.4217231256600815,6.05533833075711e-08
34,42,0.4789995364618186,0.4789996177733946,8.131157602786487e-08
34,47,0.40304220291298043,0.4030426047218,4.0180881955009795e-07
34,55,0.4206076682579619,0.42060821806452847,5.498065665521246e-07
34,68,0.4228646358033648,0.4228659457443696,1.3099410047789917e-06
35,14,0.4157226665511069,0.4157226665521321,1.0251799409388695e-12
35,22,0.4166561724445743,0.41665617247419184,2.9617530650227764e-11
35,27,0.41894856927798574,0.4189485692789687,9.829359548518823e-13
35,30,0.41728152142766706,0.41728152163793164,2.1026458352224608e-10
35,40,0.4280545574165455,0.4280545574172781,7.325806627989095e-13
35,43,0.40225635256319814,0.4022563528688089,3.0561075892165945e-10
35,48,0.4032170615117839,0.40321706152764153,1.58576485276285e-11
35,56,0.409033751617148,0.40903375185602064,2.388726438873334e-10
35,69,0.4325593087305728,0.4325593088630193,1.3244649821331222e-10
36,15,0.43534277045036235,0.435342770450462,9.96425164601078e-14
36,23,0.45840254859689505,0.4584025485974715,5.764277943853813e-13
36,28,0.4566839379006979,0.45668393790092077,2.2287727219350018e-13
36,31,0.42451324960918785,0.42451324961253806,3.3502089991088724e-12
36,41,0.39659871491824805,0.3965987149186552,4.0717429428127616e-13
36,44,0.4367073387731592,0.43670733877619955,3.040345752935991e-12
36,49,0.4173366535971722,0.4173366535972796,1.074140776324839e-13
36,57,0.4184727339263443,0.4184727339273889,1.0445533327185785e-12
36,70,0.42291904501378386,0.4229190450141364,3.5255132146971846e-13
37,16,0.43030237379430475,0.43030237382620945,3.190470110325805e-11
37,24,0.4259428258116862,0.42594282582068627,9.000078460275063e-12
37,29,0.4342310996306959,0.43423109974977125,1.1907536068278546e-10
37,32,0.4137288665448442,0.41372886654641644,1.5722423363229154e-12
37,42,0.4336837113712669,0.43368371173931286,3.6804598257944576e-10
37,45,0.42477062868981824,0.42477062869239146,2.5732194153249566e-12
37,50,0.4230455515241175,0.42304555166275315,1.3863565850869009e-10
37,58,0.43043759386689556,0.430437593885994,1.909844504766056e-11
37,71,0.43038598352363105,0.4303859836769812,1.533501658990133e-10
38,17,0.41838915342326105,0.4183891788780351,2.5454774066346886e-08
38,25,0.4210079371414502,0.4210079722554764,3.5114026242233365e-08
38,30,0.41305329117967443,0.41305333571126057,4.453158614081687e-08
38,33,0.4084091621049561,0.4084091728160111,1.0711054987400104e-08
38,43,0.4235066093528587,0.4235066751453145,6.579245576121551e-08
38,46,0.4237289316270929,0.42372901260782286,8.098072995510464e-08
38,51,0.42352987184116975,0.4235302805631136,4.08721943845336e-07
38,59,0.4282995173151629,0.4283000730739549,5.557587919868823e-07
38,72,0.41112451492840413,0.41112584735443314,1.3324260290104029e-06
39,18,0.4189870425163725,0.4189870440165688,1.5001963005190078e-09
39,26,0.4150739595934576,0.41507396973038124,1.0136923633830008e-08
39,31,0.4229439263447279,0.4229439278219568,1.4772288947639822e-09
39,34,0.40805533100799407,0.40805535192281583,2.0914821763362568e-08
39,44,0.41448744425536765,0.4144874455932663,1.3378986252199354e-09
39,47,0.4040180999929356,0.40401814342124537,4.342830978165679e-08
39,52,0.3972484525004976,0.3972484638863971,1.1385899501004104e-08
39,60,0.42050475542304555,0.4205048090261631,5.3603117555756086e-08
39,73,0.42420988992243147,0.42420993203596363,4.211353216154734e-08
40,19,0.4147715952728969,0.4147715952728969,0.0
40,27,0.42462868335008525,0.42462868335008525,0.0
40,32,0.42518988611678316,0.42518988611678316,0.0
40,35,0.4244858004465168,0.4244858004465574,4.063416270128073e-14
40,48,0.4200632484941158,0.42006324849413756,2.1760371282653068e-14
40,53,0.4095119919841532,0.4095119919841532,0.0
40,61,0.3973881008305279,0.39738810083053644,8.548717289613705e-15
40,74,0.42464988069671633,0.4246498806967185,2.1649348980190553e-15
41,20,0.43708198894015304,0.4370819889411046,9.515721544062217e-13
41,28,0.43028792116284176,0.4302879211629273,8.554268404736831e-14
41,33,0.4330823547488978,0.4330823547522347,3.3369418339646018e-12
41,36,0.41244176634925445,0.4124417663493128,5.834221994405198e-14
41,49,0.3998697169235925,0.3998697169236087,1.6153745008296028e-14
41,54,0.4362315524430972,0.4362315524462442,3.1469826744512375e-12
41,62,0.4120798158946297,0.4120798158947683,1.3855583347321954e-13
41,75,0.42901383655087233,0.4290138365542751,3.4027780593248735e-12
42,21,0.3934829038676148,0.3934829179164258,1.4048811003419814e-08
42,29,0.4305740288994789,0.430574033631553,4.732074121438501e-09
42,34,0.43337788662902377,0.433377915201942,2.8572918253644275e-08
42,37,0.42693049476689876,0.4269304959212247,1.1543259126334249e-09
42,50,0.41086997001960823,0.410869974444512,4.424903776722999e-09
42,55,0.4387442155555238,0.4387442920761686,7.652064482055465e-08
42,63,0.434527719237789,0.4345277554447764,3.620698740824935e-08
42,76,0.4345207430091996,0.4345208711117783,1.2810257871143094e-07
43,22,0.4436493019137068,0.44364930286054677,9.468399952972106e-10
43,30,0.40769455087648215,0.40769455972942076,8.852938604420046e-09
43,35,0.4098991911230597,0.4098991920567929,9.337332018688471e-10
43,38,0.4204639439552597,0.4204639671043138,2.3149054062532315e-08
43,51,0.41865465963664733,0.41865470733364135,4.7696994021073635e-08
43,56,0.4123961747285805,0.4123961848514091,1.0122828630887426e-08
43,64,0.4155556652086505,0.41555572428655246,5.9077901959359025e-08
43,77,0.4481955766460248,0.4481956231315871,4.6485562343878684e-08
44,23,0.4090544464200451,0.40905444643058847,1.0543343975655262e-11
44,31,0.41966773642433663,0.4196677365276013,1.032646745890986e-10
44,36,0.4146490212264594,0.414649021233797,7.337574992050122e-12
44,39,0.4112139414657437,0.4112139419572437,4.915000073602016e-10
44,52,0.414937315528247,0.4149373159602257,4.319787305639977e-10
44,57,0.4017157307463852,0.4017157307745288,2.8143598562735406e-11
44,65,0.42243843507361334,0.42243843533709735,2.6348401238607266e-10
44,78,0.4131769206817235,0.4131769207923426,1.106190694599718e-10
45,19,0.42858557867021413,0.42858557867023317,1.9040324872321435e-14
45,24,0.4152047115649743,0.41520471156526984,2.9554136915521667e-13
45,32,0.43601404082765677,0.4360140408277253,6.855627177060342e-14
45,37,0.39837729753436124,0.39837729753533996,9.787171073583067e-13
45,53,0.4010695299015944,0.40106952990160727,1.2878587085651816e-14
45,58,0.42366771972919287,0.4236677197298639,6.710187960834446e-13
45,66,0.42346279477232596,0.42346279477239945,7.349676423018536e-14
45,79,0.4283426397220358,0.4283426397226036,5.678235659445363e-13
46,20,0.42996693080231974,0.42996693160087296,7.985532235466053e-10
46,25,0.4198182819865635,0.4198182908405858,8.854022293114383e-09
46,33,0.4078865887257037,0.40788659190825866,3.1825549418051935e-09
46,38,0.40770605547954936,0.4077060843836393,2.8904089954817636e-08
46,54,0.42391646535953637,0.42391646804820465,2.688668288008955e-09
46,59,0.4121955600064906,0.41219563706921203,7.706272142637971e-08
46,67,0.4130660577669764,0.4130660887794415,3.1012465095958675e-08
46,80,0.4247824327266647,0.42478256292195493,1.301952902155179e-07
47,21,0.4180305033387121,0.418030611329429,1.0799071686884432e-07
47,26,0.41582028511439184,0.41582039160759615,1.0649320431044274e-07
47,34,0.409188954305051,0.4091893678108187,4.135057677379095e-07
47,39,0.4021193353066836,0.40211947286773014,1.375610465537136e-07
47,55,0.4052090119708963,0.4052102766794971,1.2647086007899766e-06
47,60,0.4018126669741778,0.40181389156638025,1.2245922024756162e-06
47,68,0.41190966191030626,0.41191268449262497,3.022582318712441e-06
47,81,0.4336912443533827,0.4336950278383463,3.7834849636042556e-06
48,22,0.4374260648714631,0.4374260648867455,1.5282386467418974e-11
48,27,0.40692948573794185,0.406929485738449,5.071498776487715e-13
48,35,0.42791465342110635,0.4279146534361641,1.5057732838386073e-11
48,40,0.4200190888396752,0.42001908884005346,3.7825298448979083e-13
48,56,0.4134085749846196,0.413408575107878,1.232584034838169e-10
48,61,0.4294827520672627,0.42948275207065073,3.388012093097359e-12
48,69,0.4377738485401845,0.43777384860852586,6.834138810418722e-11
48,82,0.4095145345129748,0.40951453453922876,2.6253943463672158e-11
49,23,0.43384498279858796,0.43384498279869993,1.1196599203344704e-13
49,28,0.43309942862820594,0.4330994286282589,5.295763827461997e-14
49,36,0.4244460084842214,0.4244460084843001,7.865930129469234e-14
49,41,0.4043237065394141,0.4043237065395132,9.914291609902648e-14
