step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.9293743281639297,14,0.9611606892214449,-0.029540011260143408,-0.1104643133449315,0.20778214963448494,0.0,0.0,0.0,
2,0.4051797661321016,9,0.9388671612572457,-0.029688258031718654,-0.10771824926444548,0.05017164282276381,0.0,0.0,0.0,
3,0.1325692832382747,0,0.8961891057205034,-0.029585198789125477,-0.10271502481473933,0.0,0.0,0.0,0.0,
4,0.037744950507400114,0,0.8393694737551057,-0.028775000211921888,-0.0962562114613544,0.0,0.0,0.0,2.0463668056427446e-07,
5,0.008940242802010546,0,0.7445155935877963,-0.026768716196472003,-0.08488918012216398,0.0,4.779236728876253e-08,0.0,5.052989800019228e-07,
