step,total_activity,P_activity
1,4.477914776604926,0.0
2,10.157869724794475,0.0
3,18.041898247045545,0.0
4,27.101938166205194,0.0
5,36.68461698408275,0.0
6,46.289372691676014,0.0
7,55.39523171285426,0.0
8,63.20421111290657,0.0
9,70.0213881859214,0.0
10,75.61048637141197,0.0
11,79.82673556815908,0.0
12,82.7489271561888,0.0
13,84.78576397437956,0.0
14,86.08518920427791,0.0
15,86.88341239436073,0.0
16,87.33355077955738,0.0
17,87.71273256557937,0.0
18,88.00366998666959,0.0
19,88.40739052600301,0.0
20,88.8481910767554,0.013094967563285645
21,89.46234227088073,0.03545331515417628
22,90.26332374445414,0.060879370358099386
23,91.21492013853057,0.10949806497328611
24,92.44791035635166,0.19681009368456925
25,93.8725150673763,0.33067263012580583
26,95.54085118899697,0.46946474132662147
27,97.11469847200232,0.564309962393529
28,98.38997656165068,0.5998657206805258
29,99.15861595255436,0.5939455062982659
30,99.21499146410525,0.5695165049638827
31,98.70364975842284,0.5420036353448668
32,97.983461084629,0.5179243693587167
33,97.26926799372282,0.498148448187284
34,96.63069174855165,0.48194390785540275
35,96.07404408366938,0.46851537384566433
36,95.58912517759211,0.4572789420561765
37,95.16487056439694,0.4478280286364939
38,94.79289409437581,0.43987202646352264
39,94.46732919748912,0.43319191550552666
40,94.18396260682967,0.42761261077675083
41,93.93944209171448,0.4229866043056822
42,93.7307366794482,0.41918473083234253
43,93.55483308235335,0.41609123666242465
44,93.40861252598275,0.41360137044030687
45,93.28884564939891,0.4116203706749598
46,93.19225384732077,0.4100631456662034
47,93.11559891136662,0.4088542044364611
48,93.0557757742721,0.4079275726554302
49,93.00989324035487,0.40722655041248546
50,92.97533487452606,0.40670325758308157
51,92.94979718946054,0.40631797446719775
52,92.93130559067134,0.4060383239078507
