step,total_activity,P_activity
1,3.000754073701095,0.0
2,5.2059765742966295,0.0
3,7.853839196926491,0.0
4,10.897511408983885,0.0
5,14.15920749260438,0.0
6,17.732751790008017,0.0
7,21.595470125686916,0.0
8,25.71423519833817,0.0
9,29.98918679188977,0.0
10,34.186107580044826,0.0
11,37.866497115816436,0.0
12,41.01245878810228,0.0
13,43.583771441457856,0.0
14,45.544908269375114,0.0
15,46.815956952505545,0.0
16,47.39205186437801,0.0
17,47.35273330341235,0.0
18,46.82982029267188,0.0
19,45.964799739537746,0.0
20,44.740357374270275,0.0
21,43.233003396832096,0.0
22,41.64785997193623,0.0
23,39.98419458567798,0.0
24,38.15501173161154,0.0
25,36.26773875198559,0.0
26,34.493977147190265,0.0
27,32.777661616036504,0.0
28,31.49039313436416,0.0
29,30.606947689150008,0.0
30,30.15897126604704,0.0
31,30.279989752599338,0.0
32,30.89436819558853,0.0
33,31.88587947008324,0.0
34,33.144754380599444,0.0
35,34.50203572201548,0.0
36,35.815444479149946,0.0
37,36.9554332929497,0.0
38,37.84414571189317,0.0
39,38.558251580184546,0.0
40,39.15514125616072,0.0
41,39.671590610279104,0.0
42,40.21076612466994,0.0
43,40.786197943114445,0.0
44,41.51771728590839,0.0
45,42.33944392601407,0.0
46,43.16590051739223,0.0
47,43.86268979711875,0.0
48,44.382926727714406,0.0
49,44.69455278074006,0.0
50,44.8515208629002,0.0
51,44.983703533324764,0.0
52,45.05045133919544,0.0
53,45.00271710408998,0.0
54,44.78546825980267,0.0
55,44.43727265121262,0.0
56,43.915208369834865,0.0
57,43.409727422041726,0.0
58,42.750265732009446,0.0
59,42.08457423622096,0.0
60,41.43784454903875,0.0
61,40.697891583933014,0.0
62,39.7447956483636,0.0
63,38.67031526206903,0.0
64,37.6217682679641,0.0
65,36.659439461102984,0.0
66,35.74608294063431,0.0
67,34.94245348121694,0.0
68,34.3937414451604,0.0
69,33.7900763083279,0.0
70,33.30232557075176,0.0
71,32.882795976406854,0.0
72,32.50868769153453,0.0
73,32.11398278583734,0.0
74,31.464791522477842,0.0
75,30.87956406624152,0.0
76,30.035019835917034,0.0
77,29.15578475279141,0.0
78,28.241557449781894,0.0
79,27.351611261567946,0.0
80,26.632779910987935,0.0
81,25.801210335960448,0.0
82,24.924366495577267,0.0
83,24.00687183597429,0.0
84,23.049638798430657,0.0
85,22.076519463641734,0.0
86,21.195954382070394,0.0
87,20.325488001962956,0.0
88,19.60085512741796,0.0
89,19.02029597349413,0.0
90,18.73342487610128,0.0
91,18.69094407272379,0.0
92,18.955560031651366,0.0
93,19.53070703183645,0.0
94,20.47314088763495,0.0
95,21.56026558190457,0.0
96,22.780132272924206,0.0
97,23.897525297197888,0.0
98,24.930581053184824,0.0
99,25.77378897073347,0.0
100,26.44043940962903,0.0
101,26.992676639726387,0.0
102,27.455383933558924,0.0
103,27.77851248027463,0.0
104,28.083990117014768,0.0
105,28.22742706549156,0.0
106,28.22909469105574,0.0
107,28.03481928335171,0.0
108,27.63169699862839,0.0
109,27.068887957543225,0.0
110,26.40634612792953,0.0
111,25.57781193070341,0.0
112,24.917190325960018,0.0
113,24.326312636988913,0.0
114,23.837844997920378,0.0
115,23.338743046321447,0.0
116,22.95884780792175,0.0
117,22.749441073291234,0.0
118,22.596856150951076,0.0
119,22.443482929855733,0.0
120,22.54559232891284,0.0
