step,total_activity,P_activity
1,2.5585509307835026,0.0
2,4.1721158123492295,0.0
3,6.246809431336903,0.0
4,8.724273159151235,0.0
5,11.360892960265462,0.0
6,13.995799983014214,0.0
7,16.52992494508031,0.0
8,18.916404176147676,0.0
9,21.13406452627706,0.0
10,23.324236476899717,0.0
11,25.464674046779656,0.0
12,27.528296580923165,0.0
13,29.61222796505309,0.005663757861317231
14,31.651469206805718,0.019451780867645093
15,33.58287022986569,0.0387523407618181
16,35.37123013565609,0.06157308505080475
17,37.02220942719956,0.0983168790234152
18,38.47189576920495,0.14475433560631554
19,39.70201684238668,0.1941953659608729
20,40.814158812947554,0.24247312508027744
21,41.95001542084434,0.28839194158296677
22,42.967169050098434,0.32937348332905286
23,43.80719339881875,0.36334705258658995
24,44.6503621023086,0.38775933673151175
25,45.365726126544374,0.4016484390231716
26,45.858572112310995,0.4061305438925741
27,46.26493884922408,0.40327541305910486
28,46.460066625938715,0.3948670175530099
29,46.4749651917153,0.3818289317148728
30,46.26456693616605,0.36502882756556093
31,45.803577955225116,0.3451302870846628
32,45.180724992740565,0.32223255806815787
33,44.31035566600326,0.29662697564499285
34,43.492914827212644,0.2684194714324286
35,42.555616276106406,0.23762618143516262
36,41.3124553374946,0.20450735695326264
37,39.95375019403089,0.1685137452754832
38,38.62882280052329,0.13996934285365842
39,37.162681344475025,0.11183432648029419
40,35.69424559769277,0.0844045822620452
41,34.08461214884177,0.05619942561566119
42,32.47973474423227,0.03867632856531852
43,30.793856793911814,0.02954101708860935
44,28.939480575556,0.02137680980323451
45,26.943632823143563,0.013801292167931075
46,24.895525726541386,0.006158164882335441
47,22.865296454514958,0.0
48,21.02495993655022,0.0
49,19.271918998686267,0.0
50,17.686888837882407,0.0
51,16.20803978421639,0.0
52,14.990621286842455,0.0
53,13.878857279258316,0.0
54,12.90558681778489,0.0
55,12.007543648124146,0.0
56,11.150454989032283,0.0
57,10.375969036818416,0.0
58,9.686992797034616,0.0
59,9.089953162933313,0.0
60,8.562941023290794,0.0
61,8.072426496433524,0.0
62,7.6222840356984225,0.0
63,7.2333321311771455,0.0
64,6.9409730026141805,0.0
65,6.7112613721177805,0.0
66,6.597206354738751,0.0
67,6.575165068621387,0.0
68,6.661842702741522,0.0
69,6.86587321659871,0.0
70,7.198918188249618,0.0
71,7.680878810826638,0.0
72,8.328106713598189,0.0
73,9.13650310178675,0.0
74,10.109276623148032,0.0
75,11.27461059743453,0.0
76,12.629988635034042,0.0
77,14.167773718148037,0.0
78,15.845551796004154,0.0
79,17.551467704457014,0.0
80,19.28543053935971,0.0
81,21.025371596961616,0.0
82,22.76034587350975,0.0017751846970729048
83,24.46847585748987,0.013597246933423702
84,26.123037275155653,0.04032410656357496
85,27.74647159981461,0.08098182109761562
86,29.29096182317117,0.1331749734525633
87,30.72207864535677,0.1906272888916746
88,32.27237383282357,0.2501601265105776
89,33.87978436827858,0.305563084662366
90,35.401311523050204,0.3520334911251779
91,36.977887369809395,0.3863320198999005
92,38.443523900386225,0.40758382345676014
93,39.8080213623487,0.4167914443728296
94,41.00730052508518,0.41614709095793806
95,42.122137149221096,0.40834876416298316
96,43.306150169871856,0.3954812040129769
97,44.474563856007485,0.37899389701887515
98,45.51522490557414,0.3599600792776601
99,46.44145752983562,0.33913381879663196
100,47.28607924953445,0.316492411146414
101,47.745658947531595,0.29187345987016533
102,47.85632784432464,0.2647299925823928
103,47.61720884372136,0.23441971529268454
104,47.02897642663224,0.20073727284613063
105,46.23447667287833,0.16278207485355445
106,45.281002396702945,0.1210899437400076
107,44.08626632099058,0.08536541145371548
108,42.83702884025869,0.06129540906070803
109,41.58101466332461,0.039571019728333004
110,40.32860317340915,0.02260743135037133
111,39.13376498546667,0.011160161824717345
112,38.055850728757605,0.0
113,36.94327071160211,0.0
114,35.69317344399431,0.0
115,34.41028723934252,0.0
116,33.00572561332341,0.0
117,31.563397015413543,0.0
118,30.203306191424023,0.0
119,28.888352057418103,0.0
120,27.6612725302586,0.0
