step,total_activity,P_activity
1,5.818690748245897,0.5815920941632223
2,13.297318622456746,0.7286227916977602
3,22.50772332966253,0.753466398023617
4,31.834703968368714,0.6860713804735985
5,40.400289444029696,0.6005036433955382
6,47.704680348995836,0.532262950440294
7,53.781640948110294,0.48638123222042073
8,58.23184933321817,0.4571082417013541
9,61.027491484018775,0.43908071183755665
10,62.70222668553261,0.42870742914871807
11,63.87490864148455,0.4233984493694932
12,64.93757784906835,0.421278930135822
13,66.02597903393314,0.42097955460080433
14,67.23789821984582,0.42156719566753764
15,68.73055636910847,0.4224125907967334
16,70.66502777111594,0.4231135512312514
17,73.0898911840584,0.42342906593235946
18,76.09428594988931,0.42326614013126657
19,79.34367926872177,0.42256582536629445
20,82.475612164951,0.42144786842158743
21,85.46216530241855,0.42004532751647455
22,88.24221942443606,0.41836758465671886
23,90.95567320538791,0.41642722892719514
24,93.50163929625549,0.4141781569381206
25,95.71400623912058,0.41170376020335214
26,97.53075615702569,0.4091523266833922
27,98.94001911456128,0.40667286649593937
28,99.90611374809478,0.40440001393055386
29,100.4954086203753,0.40246227183038275
30,100.6569092736188,0.40092544231324373
31,100.28889226714998,0.39986742091510186
32,99.52053205752638,0.39936059300836624
33,98.6242359378864,0.3993688493762013
34,97.77101771481594,0.39975784860850744
35,97.01986476111082,0.4003847755692942
36,96.3751057055193,0.4011337076635615
37,95.82352875518234,0.4019215605432762
38,95.3499207381638,0.4026917677076577
39,94.94176582399689,0.40340705503455054
40,94.58970119819327,0.40404389611106994
41,94.2867483299649,0.404589003767946
42,94.02744417353577,0.40503709973049973
43,93.80719479617261,0.40538928587132844
44,93.62187608061302,0.40565159567159115
45,93.46762366234819,0.4058335802660049
46,93.34074624402452,0.40594694296918304
47,93.23771063640058,0.40600430121432124
48,93.15516326556957,0.4060181542273873
49,93.08996598436397,0.40600010427424954
50,93.03923297452624,0.4059603418238431
51,93.00036120970825,0.40590737359338613
52,92.97105047446342,0.40584795206242763
53,92.9493112216191,0.4057871558250879
54,92.93346018313501,0.40572856984701794
