step,total_activity,P_activity
1,6.039944654768879,0.0
2,13.182134681500028,0.0
3,20.47628569381948,0.0
4,26.64192446429065,0.0
5,32.05356540485623,0.0
6,37.72124796532025,0.0
7,44.002813780693224,0.0
8,50.63384193542575,0.0
9,57.23525041321888,0.0
10,63.68625296308001,0.0
11,70.23683781034978,0.0
12,76.07792566994397,0.0
13,80.75562755197944,0.0
14,83.9515390563621,0.0
15,85.94289907683358,0.0
16,86.66124431475518,0.0
17,86.11186050741154,0.0
18,84.72889717289434,0.0
19,83.21288702766581,0.0
20,81.87091036955205,0.0
21,80.66288505495493,0.0
22,79.47168553287412,0.0
23,78.366254864257,0.0
24,77.23991864892682,0.0
25,76.17665501366668,0.0
26,75.18090863698906,0.0
27,74.29241179242945,0.0
28,73.53930418920515,0.0
29,72.91832594682607,0.0
30,72.31858094451687,0.0
31,71.80086289765214,0.0
32,71.38424423486006,0.0
33,71.07118448657714,0.0
34,70.80138630431084,0.0
35,70.58622615796295,0.0
36,70.48296326412364,0.0
37,70.4551928324021,0.0
38,70.40468648052979,0.0
39,70.44540016756821,0.0
40,70.60933003453971,0.0
41,70.83223043812325,0.0
42,71.05342510402454,0.0
43,71.24116343255093,0.0
44,71.37116188865676,0.0
45,71.48331940351753,0.0
46,71.58692275815798,0.0
47,71.69495264075296,0.0
48,71.80051534952538,0.0
49,71.87931220396538,0.0
50,71.9076944499666,0.0
51,71.87371557742338,0.0
52,71.78143047849419,0.0
53,71.65086712247128,0.0
54,71.48617342187516,0.0
55,71.29079705274768,0.0
56,71.10158032474862,0.0
57,70.91903045976592,0.0
58,70.74944431508425,0.0
59,70.61116590033632,0.0
60,70.47951570064117,0.0
61,70.3624569991019,0.0
62,70.28420032800207,0.0
63,70.21620461606406,0.0
64,70.20650999944738,0.0
65,70.21390029062982,0.0
66,70.2505612474757,0.0
67,70.39533351098947,0.0
68,70.56542476963857,0.0
69,70.78291789618567,0.0
70,71.02311051584313,0.0
71,71.23506946217681,0.0
72,71.39617512578627,0.0
73,71.49591990408194,0.0
74,71.5350656024406,0.0
75,71.52863479540582,0.0
76,71.49382327059152,0.0
77,71.44738121493805,0.0
78,71.39359337772908,0.0
79,71.32942831977539,0.0
80,71.24363449232355,0.0
81,71.15307038932676,0.0
82,71.05047445562943,0.0
83,70.93311810104973,0.0
84,70.83484636028454,0.0
85,70.74276829395023,0.0
86,70.68259754137121,0.0
87,70.63486544441807,0.0
88,70.57094050682609,0.0
89,70.52435752434653,0.0
90,70.50713027058697,0.0
91,70.51886619950663,0.0
92,70.55099801477736,0.0
93,70.56663910032424,0.0
94,70.62225837053296,0.0
95,70.76184123080981,0.0
96,70.8886176439659,0.0
97,71.04137381723605,0.0
98,71.19703154761106,0.0
99,71.32106631348802,0.0
100,71.38709760211965,0.0
101,71.40318457429515,0.0
102,71.37772831510506,0.0
103,71.33049131276802,0.0
104,71.27783121755868,0.0
105,71.22761181806321,0.0
106,71.17836984691533,0.0
107,71.12045943234753,0.0
108,71.04721637259863,0.0
109,70.98071217157852,0.0
110,70.88408252671192,0.0
111,70.81123845700351,0.0
112,70.7409383517898,0.0
113,70.69315568025932,0.0
114,70.67425180423685,0.0
115,70.63896323790303,0.0
116,70.60890261649539,0.0
117,70.58264506672745,0.0
118,70.59167053448992,0.0
119,70.61132133474293,0.0
120,70.61592350035576,0.0
