source,target,before,after,delta
43,35,0.41808763398596216,0.4180876349643174,9.783552301634302e-10
43,38,0.408200972901985,0.40820099646774716,2.3565762174992955e-08
43,51,0.401380062483766,0.40138011158790315,4.910413714531714e-08
43,56,0.4222125441797246,0.4222125541584603,9.978735726612342e-09
43,64,0.40984610992010445,0.40984617035687926,6.043677480693788e-08
43,77,0.40917876285280685,0.40917881222716607,4.9374359212261965e-08
44,23,0.42972397934847684,0.4297239793585823,1.01054720147431e-11
44,31,0.426379270711366,0.42637927080714266,9.577666437721177e-11
44,36,0.4361037127917114,0.4361037127987162,7.0047856404187314e-12
44,39,0.4029371121035829,0.4029371125588898,4.553069032908752e-10
44,52,0.431639305506331,0.4316393058946397,3.8830871851303073e-10
44,57,0.4047867247868058,0.4047867248124858,2.5680013671092183e-11
44,65,0.42014872245500606,0.42014872269154646,2.3654039837950336e-10
44,78,0.41297432950099905,0.4129743296064065,1.0540746053777639e-10
45,19,0.386806373022789,0.38680637302280807,1.9095836023552692e-14
45,24,0.4172778826415107,0.4172778826418179,3.071987109137808e-13
45,32,0.43336046057046784,0.43336046057054084,7.299716386910404e-14
45,37,0.4362909468747979,0.43629094687584935,1.0514367154712545e-12
45,53,0.42527818548494845,0.425278185484962,1.354472090042691e-14
45,58,0.41438574102713904,0.4143857410278574,7.183698080837075e-13
45,66,0.42963977342200044,0.42963977342207765,7.721601136267964e-14
45,79,0.42217561459973263,0.4221756146003301,5.97466520702028e-13
46,20,0.417063776586393,0.41706377739271255,8.063195666707657e-10
46,25,0.4123902843669051,0.4123902932535567,8.886651581274663e-09
46,33,0.4168698541000423,0.41686985732770976,3.227667466632056e-09
46,38,0.4051205202538228,0.405120549561446,2.9307623217178502e-08
46,54,0.43964383078261476,0.4396438334217609,2.6391461238617353e-09
46,59,0.41095402767184624,0.4109541065066102,7.883476393910627e-08
46,67,0.42726593516643624,0.42726596654625154,3.137981530176859e-08
46,80,0.41803832423996223,0.4180384546718267,1.3043186447569965e-07
47,21,0.39601360927632356,0.396013719664128,1.1038780445282725e-07
47,26,0.4300114849829504,0.4300115913779504,1.0639500003239988e-07
47,34,0.4360642625828614,0.43606468829027756,4.257074161517771e-07
47,39,0.4138322997742933,0.4138324356605122,1.3588621888827035e-07
47,55,0.4223319311397148,0.42233324093154984,1.3097918350468696e-06
47,60,0.40555629541757243,0.4055575179458837,1.2225283112510255e-06
47,68,0.4177342202292929,0.4177372741823179,3.0539530249673597e-06
47,81,0.42179879011286414,0.4218028104433464,4.020330482246148e-06
48,22,0.4140759932154249,0.4140759932308032,1.5378309736746587e-11
48,27,0.4142737482194638,0.414273748219977,5.132005931329786e-13
48,35,0.4264839310500124,0.42648393106563875,1.5626333560447847e-11
48,40,0.40682235873508066,0.40682235873546047,3.7980729672426605e-13
48,56,0.4139513831021594,0.4139513832226583,1.2049888864495983e-10
48,61,0.40506599610549204,0.4050659961089973,3.5052516444977755e-12
48,69,0.4381476118088249,0.43814761187680484,6.79799549985205e-11
48,82,0.4204125896038343,0.42041258963012024,2.6285917886781363e-11
49,23,0.43397522522669163,0.433975225226796,1.0436096431476471e-13
49,28,0.4074924646175445,0.40749246461759486,5.034861416675085e-14
