step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.929523015234993,13,0.9612272773325107,-0.029931052726148117,-0.11031868231490684,0.20753266757086844,0.0,0.0,0.0,
2,0.4055884765040354,9,0.9388934902695906,-0.03068144779214969,-0.10752403567753309,0.050002563854246,0.0,0.0,0.0,
3,0.1332118776353872,0,0.8961509602615039,-0.03145751566321443,-0.10291049339980504,0.0,0.0,0.0,0.0,
4,0.03809091762303978,0,0.8389922643791426,-0.0322578515204792,-0.09738853478498369,0.0,0.0,0.0,2.206027578205489e-07,
5,0.009075721547605116,0,0.7443492789704763,-0.03308402260016719,-0.08726882178863418,0.0,4.785522231006924e-08,0.0,5.414905901706241e-07,
