step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.9125555858194554,12,0.961104711215269,-0.029176194234208176,-0.11114194410899238,0.2045146684399933,0.0,0.0,0.0,
2,0.39076163642538864,9,0.9382784020023507,-0.02916643431216601,-0.10923137694798038,0.04783810502978472,0.0,0.0,0.0,
3,0.12769777404695737,0,0.8953243680074492,-0.02907442632199953,-0.1057939521805843,0.0,0.0,0.0,0.0,
4,0.03616201364815966,0,0.8374390766229785,-0.029131064417419427,-0.10109696801419002,0.0,0.0,0.0,2.29371000989153e-07,
5,0.008635755251995919,0,0.742748643164832,-0.027869727261098643,-0.0928514805593073,0.0,4.5028319745782596e-08,0.0,5.470025705747987e-07,
