source,target,before,after,delta
4,2,0.4026247383686518,0.4026247383687249,7.310818617156656e-14
4,6,0.4144611756611641,0.4144611756612055,4.141131881851834e-14
4,7,0.43145213973249663,0.4314521397325834,8.676392937445598e-14
4,9,0.42286420646709433,0.42286420646888667,1.7923440509548527e-12
4,12,0.4010296961957259,0.40102969619733786,1.6119328094532648e-12
4,17,0.42686862693402944,0.42686862695216515,1.8135715151856857e-11
5,0,0.4138546892425474,0.413854689243723,1.175559649624347e-12
5,2,0.4158466512815614,0.4158466512823019,7.405187574249794e-13
5,3,0.40751620512160047,0.4075162051249334,3.332945031075951e-12
5,8,0.4185296024570952,0.4185296024736383,1.654310022303207e-11
5,10,0.42599005679913315,0.4259900568047763,5.643152611867208e-12
5,13,0.418145859677613,0.41814585971656537,3.895239686357854e-11
5,18,0.42922259740331714,0.42922259744030306,3.6985914331211234e-11
5,26,0.4126060887314677,0.41260608886642025,1.3495254913564736e-10
6,0,0.42131147877871605,0.4213114787787238,7.771561172376096e-15
6,1,0.44000973734711984,0.4400097373471206,7.771561172376096e-16
6,3,0.4405424285669064,0.4405424285669194,1.2989609388114332e-14
6,4,0.4304756217180479,0.43047562171808124,3.3362201889985954e-14
6,9,0.4151246636724481,0.4151246636725363,8.820721930646869e-14
6,11,0.43508365293294743,0.43508365293295637,8.93729534823251e-15
6,14,0.41897017645869883,0.4189701764587035,4.6629367034256575e-15
6,19,0.4373142670691329,0.4373142670691329,0.0
6,27,0.418676781166238,0.4186767811662424,4.385380947269368e-15
7,0,0.4025124124479141,0.40251241244792463,1.0547118733938987e-14
7,2,0.40168837194497176,0.4016883719449791,7.327471962526033e-15
7,4,0.44519549348184173,0.44519549348189014,4.8405723873656825e-14
7,10,0.4152428835635271,0.4152428835635662,3.907985046680551e-14
7,12,0.4291600021252949,0.4291600021254089,1.1396439347777232e-13
7,15,0.4175243896934473,0.41752438969345523,7.93809462606987e-15
7,20,0.4055810357955423,0.4055810357957599,2.1760371282653068e-13
7,28,0.42198828531756777,0.42198828531758537,1.759703494030873e-14
8,0,0.40886303736269364,0.40886303736410634,1.4127032876842804e-12
8,3,0.4219844071918125,0.4219844071957985,3.985978214160468e-12
8,5,0.429657259495034,0.4296572595112615,1.6227463817131138e-11
8,11,0.42049266228305854,0.4204926622846105,1.5519807661235063e-12
8,13,0.4141272289573763,0.41412722900335763,4.598132985478287e-11
8,16,0.4069616824034544,0.4069616824253741,2.191974379783801e-11
8,21,0.435588715093538,0.4355887152606664,1.6712836670151887e-10
8,29,0.4393811227901298,0.4393811228735751,8.34453062203977e-11
9,1,0.4142740641812771,0.4142740641814048,1.27675647831893e-13
9,4,0.4103874138558233,0.41038741385765604,1.8327561690512084e-12
9,6,0.43138200657786835,0.4313820065779808,1.1246559239452836e-13
9,12,0.40825993486770135,0.40825993487205414,4.35279590149662e-12
9,14,0.4122371962839667,0.41223719628435124,3.8452574457892297e-13
9,17,0.41404775096209984,0.41404775101066227,4.8562431853582666e-11
9,22,0.4443326020278802,0.4443326020391381,1.1257883514304012e-11
9,30,0.4324982609276265,0.4324982610092498,8.162331921468535e-11
10,2,0.414847375168324,0.41484737516859455,2.7056135110115065e-13
10,5,0.4227132668676849,0.4227132668713629,3.67800234712945e-12
10,7,0.4193328688960704,0.4193328688962247,1.542654892716655e-13
10,13,0.44039181635187913,0.44039181636062363,8.744505120006352e-12
10,15,0.42079006684285314,0.4207900668430534,2.0028423364237824e-13
10,18,0.42210331025329867,0.42210331026286185,9.563183578364942e-12
10,23,0.4007556965064195,0.4007556965078023,1.3827827771706325e-12
10,31,0.4317351033296699,0.43173510333949083,9.820921853531672e-12
11,1,0.41783835285679616,0.41783835285682,2.3814283878209608e-14
11,3,0.43659786004363654,0.43659786004381546,1.7891244041834398e-13
11,6,0.4376702665170839,0.4376702665171042,2.0317081350640365e-14
11,8,0.43368182267078964,0.4336818226714562,6.66577903984944e-13
11,14,0.4281676972986207,0.4281676972986628,4.207745263329343e-14
11,16,0.43225871152584594,0.43225871152664513,7.991940442764189e-13
11,19,0.4226904403866327,0.4226904403866496,1.687538997430238e-14
11,24,0.4253917123439278,0.42539171234421896,2.911559882079473e-13
11,32,0.4210635394968393,0.4210635394969066,6.733502644351574e-14
12,2,0.40957238398489654,0.40957238398506635,1.698086116164177e-13
12,4,0.41122629478373823,0.41122629478530737,1.569133711853965e-12
12,7,0.40728583162858834,0.40728583162879023,2.0189405702808472e-13
12,9,0.40521567696057215,0.4052156769647146,4.142464149481384e-12
12,15,0.4324841032958033,0.4324841032960209,2.1760371282653068e-13
12,17,0.4240497434674027,0.4240497435090245,4.162181710398727e-11
12,20,0.43356565072945047,0.4335656507364519,7.001454971344856e-12
12,25,0.40959713976889034,0.40959713982598667,5.7096327665817626e-11
12,33,0.4256963195083955,0.42569631953205933,2.36638486583729e-11
13,3,0.4034870559398928,0.4034870559555538,1.5660972518816152e-11
13,5,0.42816167836726415,0.4281616784448835,7.761935538752596e-11
13,8,0.41652201117378,0.41652201126688665,9.31066335141395e-11
13,10,0.42166547536084403,0.4216654753864339,2.558986356149262e-11
13,16,0.41356227263399314,0.41356227273270973,9.871659045757042e-11
13,18,0.3851945352651178,0.3851945354875854,2.224675998974135e-10
13,21,0.4075834881326425,0.4075834895212375,1.38859501674915e-09
13,26,0.4094548410447426,0.4094548423778933,1.3331507009439747e-09
13,34,0.4161177927943748,0.4161177953910118,2.5966370165164676e-09
14,1,0.42075217878111115,0.42075217878111115,0.0
14,6,0.43443733197398554,0.43443733197398554,0.0
14,9,0.4130190241103104,0.413019024110337,2.65898414397725e-14
14,11,0.4223202532522796,0.4223202532522796,0.0
14,19,0.42301627011738274,0.42301627011738274,0.0
14,22,0.4171531725991794,0.4171531725992405,6.111777750561487e-14
14,27,0.40618636879201114,0.4061863687920121,9.43689570931383e-16
14,35,0.41330761139085437,0.4133076113909154,6.100675520315235e-14
15,2,0.4160766122898783,0.4160766122898925,1.4210854715202004e-14
15,7,0.4271171485918786,0.4271171485918894,1.0769163338864018e-14
15,10,0.4273246629553266,0.42732466295538507,5.845324224651449e-14
15,12,0.42061389202873767,0.4206138920289256,1.8790524691780774e-13
15,20,0.4168942841365931,0.4168942841369517,3.5860203695392556e-13
15,23,0.43024023379586473,0.43024023379591614,5.140332604014475e-14
15,28,0.42218240602931373,0.42218240602934354,2.980948821118545e-14
15,36,0.44380292591097253,0.44380292591100784,3.530509218307998e-14
16,3,0.420434638572498,0.4204346385766677,4.1696646135847004e-12
16,8,0.40822627381234916,0.4082262738324542,2.010502875293696e-11
16,11,0.4465450098865754,0.4465450098882442,1.6687762283140728e-12
16,13,0.4059235082469779,0.4059235082924836,4.550565479988222e-11
16,21,0.41897415267894506,0.4189741528415858,1.6264073421368153e-10
16,24,0.4283078842436176,0.42830788425004296,6.425360243866862e-12
16,29,0.41566568352516026,0.415665683608489,8.332873280281206e-11
16,37,0.41761989134791905,0.4176198913781844,3.026534578509654e-11
16,50,0.42607354886496035,0.42607354896251903,9.755868335403761e-11
17,4,0.42746222417176216,0.42746222422530417,5.354200416363142e-11
17,9,0.42478208363124165,0.42478208377348203,1.4224038613619427e-10
17,12,0.4021882203896787,0.40218822051611935,1.2644063573929998e-10
17,22,0.41880722455467984,0.4188072248886493,3.33969463195416e-10
17,25,0.4045937919414885,0.4045937944774329,2.535944398918133e-09
17,30,0.40978559927237407,0.4097856024326312,3.1602571115563194e-09
17,38,0.4105933708360694,0.41059337895890413,8.122834738166773e-09
17,51,0.41630472079729647,0.41630473755312,1.675582350646465e-08
18,5,0.4086165947194617,0.40861659476014756,4.068584358307703e-11
18,10,0.4342696845896712,0.43426968460604803,1.6376844325094453e-11
18,13,0.42102855748730594,0.42102855760671976,1.1941381217184244e-10
18,23,0.42244073397482856,0.42244073398669046,1.1861900350851329e-11
18,26,0.4222255844208773,0.42222558484059275,4.1971542907859316e-10
18,31,0.43238407581393434,0.432384075927826,1.1389167386965937e-10
18,39,0.4267910375612811,0.42679103809197083,5.306897143952938e-10
18,52,0.40565463755167713,0.4056546380219903,4.703131772920699e-10
19,6,0.42697990980626654,0.4269799098062689,2.3314683517128287e-15
19,11,0.42378674271397604,0.42378674271398714,1.1102230246251565e-14
19,14,0.4030312983435194,0.4030312983435267,7.271960811294775e-15
19,24,0.41780749066227474,0.41780749066230605,3.1308289294429414e-14
19,27,0.42318460442286265,0.42318460442286976,7.105427357601002e-15
19,32,0.4092988681783509,0.4092988681783588,7.882583474838611e-15
19,40,0.38736435586666035,0.3873643558666648,4.440892098500626e-15
19,45,0.40253461499833243,0.40253461499834875,1.63202784619898e-14
19,53,0.4160619836220264,0.4160619836220265,1.1102230246251565e-16
20,7,0.3949725557639071,0.39497255576430607,3.9895864389905e-13
20,12,0.42532318289928256,0.4253231829066528,7.370215548974102e-12
20,15,0.42248381035316346,0.4224838103535941,4.306555112520982e-13
20,25,0.4188115911204732,0.41881159123328543,1.1281220402281633e-10
20,28,0.40700856842316085,0.40700856842436206,1.2012058014931881e-12
20,33,0.41476224892315283,0.41476224896993674,4.6783910079284396e-11
20,41,0.41144041073928117,0.41144041074191456,2.63339350325964e-12
20,46,0.4187132871810732,0.4187132874282162,2.4714297275352237e-10
20,54,0.4398021231123117,0.43980212315730466,4.4992953807110325e-11
21,8,0.4152818082369368,0.4152818087045141,4.675773102036374e-10
21,13,0.3939209511429723,0.39392095287308265,1.7301103327760359e-09
21,16,0.43825323514147874,0.4382532356296052,4.881264836775756e-10
21,26,0.43299720857350826,0.43299721620850723,7.634998966388196e-09
21,29,0.4114995095940205,0.411499512310923,2.7169025362816512e-09
21,34,0.3997421501849572,0.3997421661871929,1.6002235703194145e-08
21,42,0.43253785436992637,0.4325378678246393,1.345471295488565e-08
21,47,0.4413099703763959,0.44131000233518114,3.1958785229324604e-08
21,55,0.42335413283772155,0.42335417691319577,4.407547421481084e-08
22,9,0.4363658151609713,0.4363658151726609,1.1689593737429504e-11
22,14,0.4339224037451338,0.43392240374606317,9.293676939137185e-13
22,17,0.426888518927891,0.42688851904515807,1.1726708493142723e-10
22,27,0.40995658723713274,0.40995658723801787,8.851253063824061e-13
22,30,0.4060964103217993,0.4060964105188966,1.9709733845019173e-10
22,35,0.4277027358729093,0.4277027359000366,2.7127300405993537e-11
22,43,0.4432877809918209,0.4432877812773345,2.855135572410461e-10
22,48,0.42421241146734057,0.4242124114814363,1.4095724587548375e-11
22,56,0.424789185440119,0.42478918564695667,2.0683765811213561e-10
23,10,0.41213733062173274,0.4121373306228086,1.075861622013008e-12
23,15,0.405958982431438,0.4059589824315871,1.4910295220715852e-13
23,18,0.42304057120116223,0.4230405712060846,4.9223958242805566e-12
23,28,0.43577549653176273,0.43577549653208236,3.1963320878958257e-13
23,31,0.43906802050172516,0.4390680205067862,5.061062680056239e-12
23,36,0.42758890739139543,0.4275889073920306,6.351585923880521e-13
23,44,0.40865719938702305,0.4086571993915667,4.543643239429684e-12
23,49,0.3954702993249515,0.3954702993251242,1.726951914804431e-13
23,57,0.4316661448042606,0.43166614480591603,1.655453552018571e-12
24,11,0.418656982760262,0.4186569827606687,4.067302050714261e-13
24,16,0.41768145397255474,0.4176814539770835,4.528766250899707e-12
24,19,0.402828478092238,0.4028284780923057,6.772360450213455e-14
24,29,0.4031922547019259,0.4031922547165673,1.464139920415164e-11
24,32,0.41471526548130555,0.41471526548159604,2.904898543931722e-13
24,37,0.42693162965958503,0.42693162966558096,5.995925977941852e-12
24,45,0.4203336389611599,0.42033363896165754,4.976574707882264e-13
24,58,0.427486642561002,0.4274866425641737,3.1716851367491472e-12
25,12,0.42705915774419306,0.42705915791797366,1.7378060102046788e-10
25,17,0.4580620734600943,0.45806207599869186,2.538597554391231e-09
25,20,0.41113240217669883,0.41113240250728283,3.3058400461527526e-10
25,30,0.4269700444485176,0.42697004879177364,4.343256032601772e-09
25,33,0.4154476325202508,0.4154476338030719,1.2828211271020962e-09
25,38,0.40504619028103606,0.4050462014440881,1.1163052038298815e-08
25,46,0.40783724349208167,0.4078372514236939,7.931612255873688e-09
25,59,0.42007958645980176,0.4200796168628222,3.040302043455512e-08
26,5,0.40409413260218874,0.40409413298066815,3.7847941447566313e-10
26,13,0.4251736442438642,0.42517364592753887,1.6836746441484252e-09
26,18,0.41957261687041164,0.41957261797495643,1.1045447889657112e-09
26,21,0.4080776379678789,0.4080776457104621,7.742583241210355e-09
26,31,0.41561997787995514,0.41561997901051595,1.1305608116352062e-09
26,34,0.41043469948861633,0.4104347151803158,1.5691699495334888e-08
26,39,0.40464778678497926,0.4046477964194304,9.634451125783983e-09
26,47,0.415284144239201,0.4152841756138419,3.137464088531772e-08
26,60,0.40607984585562157,0.4060798865513297,4.069570813669543e-08
27,6,0.4269575202569576,0.4269575202569576,0.0
27,14,0.4275102144581222,0.4275102144581222,0.0
27,19,0.4094571115457341,0.4094571115457341,0.0
27,22,0.4186537115993628,0.4186537115994021,3.930189507173054e-14
27,32,0.409376186123766,0.409376186123766,0.0
27,35,0.4387345652267986,0.4387345652268379,3.930189507173054e-14
27,40,0.42947937493622595,0.42947937493622595,0.0
27,48,0.40096859984665684,0.40096859984667593,1.9095836023552692e-14
27,61,0.39811399232831224,0.3981139923283203,8.049116928532385e-15
28,7,0.39918764695058323,0.3991876469506075,2.425837308805967e-14
28,15,0.41845142010674974,0.41845142010677755,2.781108676686017e-14
28,20,0.41568615090668154,0.4156861509075654,8.838485499040871e-13
28,23,0.44125272725042736,0.4412527272505079,8.054668043655511e-14
28,33,0.4207034271940113,0.4207034271971564,3.1450952953093747e-12
28,36,0.3979585963566184,0.39795859635667546,5.706546346573305e-14
28,41,0.4243275399884841,0.4243275399886456,1.6148193893172902e-13
28,49,0.4199190458085744,0.4199190458085927,1.8263168755083825e-14
28,62,0.4206507375884333,0.42065073758855387,1.20570220474292e-13
29,8,0.40364170165651986,0.4036417017914134,1.3489354078188853e-10
29,16,0.4012827712059874,0.4012827713510782,1.4509082824076813e-10
29,21,0.418287110651195,0.4182871123799168,1.7287217768391372e-09
29,24,0.4147813251529599,0.4147813251882695,3.530958858632971e-11
29,34,0.431284208841404,0.4312842116895966,2.8481925706813627e-09
29,37,0.43919732384224,0.4391973240416504,1.99410432610847e-10
29,42,0.41865959102981287,0.4186595938993792,2.86956630679569e-09
29,50,0.4355791889968369,0.43557918970520065,7.083637565408196e-10
29,63,0.41224695109320664,0.41224695548653095,4.393324315454805e-09
30,9,0.4029089228538279,0.40290892310540694,2.515790353818659e-10
30,17,0.4162643591979776,0.41626436248485116,3.2868735511115688e-09
30,22,0.4241978778076364,0.4241978783984687,5.908322719960779e-10
30,25,0.40689786364926817,0.4068978681619026,4.512634432796148e-09
30,35,0.4424534697746552,0.44245347036453353,5.898783128621687e-10
30,38,0.434849160652463,0.43484917519839766,1.4545934678977801e-08
30,43,0.42689335525030003,0.42689336346294365,8.212643620719717e-09
30,51,0.41899408463731413,0.41899411466816894,3.0030854802909346e-08
30,64,0.41714903044827584,0.41714906804629187,3.7598016033868475e-08
31,10,0.43102163511430713,0.43102163513107206,1.6764922783352176e-11
31,18,0.42378721863896424,0.4237872187524973,1.1353307183270545e-10
31,23,0.4011844309829301,0.40118443099507894,1.21488374915657e-11
31,26,0.4122137520367392,0.4122137524652648,4.285256038905061e-10
31,36,0.4277856391132546,0.42778563912182266,8.568035170242183e-12
31,39,0.41978710872758435,0.419787109269372,5.417876702829005e-10
31,44,0.4232205362482532,0.42322053635221557,1.0396239424892428e-10
31,52,0.3939336625525154,0.3939336630326774,4.801620212546709e-10
31,65,0.43076811077987,0.4307681110862201,3.063501119449086e-10
32,11,0.39796630574799596,0.3979663057480597,6.372680161348399e-14
32,19,0.4240784188468225,0.4240784188468347,1.2212453270876722e-14
32,24,0.4224033972770706,0.42240339727727244,2.0183854587685346e-13
32,27,0.4169458328067403,0.4169458328067684,2.808864252301646e-14
32,37,0.4294191847838135,0.42941918478452634,7.128186929605818e-13
32,40,0.42020799533783837,0.42020799533785924,2.0872192862952943e-14
32,45,0.40906517755515387,0.4090651775552365,8.26561041833429e-14
32,53,0.4158726982143181,0.41587269821432715,9.048317650695026e-15
32,66,0.4270193831476973,0.42701938314774396,4.668487818548783e-14
33,12,0.4078925322593997,0.4078925323077871,4.838740519375051e-11
33,20,0.4076445716741269,0.4076445717658619,9.173500847836635e-11
33,25,0.41727200375678175,0.4172720046630401,9.062583461449947e-10
33,28,0.40453999250724115,0.4045399925147741,7.53297424438415e-12
33,38,0.38705294494341896,0.38705294764176673,2.6983477674491496e-09
33,41,0.4118582921455909,0.41185829216101655,1.542566074874685e-11
33,46,0.4211667584699901,0.42116676051483853,2.0448484572277437e-09
33,54,0.42624745064820785,0.42624745095010946,3.0190161481868927e-10
33,67,0.4049749845417315,0.4049749877697367,3.228005251987298e-09
34,13,0.4417679285437122,0.4417679370767699,8.53305770487367e-09
34,21,0.4330806288060347,0.4330806748849168,4.6078882098843366e-08
34,26,0.41296700236738615,0.4129670471526357,4.478524956441632e-08
34,29,0.399131091354729,0.3991311027842295,1.142950045718294e-08
34,39,0.4142983876333443,0.41429844628546436,5.8652120049629275e-08
34,42,0.4211398307180662,0.42113991224584124,8.15277750310095e-08
34,47,0.416571256046215,0.4165716317034084,3.75657193407708e-07
34,55,0.4207525417229905,0.4207530954494419,5.537264514132723e-07
34,68,0.4468535716050475,0.44685482914620495,1.257541157428932e-06
35,14,0.42674803669387773,0.4267480366948081,9.303668946358812e-13
35,22,0.4081370341210652,0.40813703414828423,2.7219004827827575e-11
35,27,0.39774500207535207,0.3977450020762379,8.858469513484124e-13
35,30,0.43237653090374956,0.4323765311010233,1.9727375288880467e-10
35,40,0.4151592874624931,0.41515928746315645,6.63358257213531e-13
35,43,0.40156438540020506,0.4015643856859745,2.857694636482222e-10
35,48,0.444431856845695,0.4444318568598032,1.4108214596575408e-11
35,56,0.4169041754142241,0.4169041756212463,2.0702223268997955e-10
35,69,0.420234893652543,0.4202348937769174,1.243743996681701e-10
36,15,0.411609171271378,0.411609171271484,1.0597078770047119e-13
36,23,0.4272236975904394,0.4272236975910649,6.254996520738132e-13
36,28,0.4175004146103582,0.4175004146105831,2.2493118478905672e-13
36,31,0.4261354523857873,0.4261354523893203,3.5330072201134044e-12
36,41,0.43109512562924746,0.4310951256296528,4.0534242629064465e-13
36,44,0.43046632753725905,0.43046632754043085,3.1717961590516097e-12
36,49,0.4176357805122193,0.41763578051234007,1.2079226507921703e-13
36,57,0.42523318367672874,0.4252331836778857,1.1569634139618756e-12
36,70,0.43171987034250403,0.4317198703429073,4.032885136950881e-13
37,16,0.41609728859240047,0.4160972886241749,3.1774416431318286e-11
37,24,0.41389254690598276,0.4138925469149237,8.940959084213773e-12
37,29,0.42015685839610284,0.420156858515594,1.1949113920550758e-10
37,32,0.41023472104777553,0.41023472104939884,1.6233125954556726e-12
37,42,0.4199004415499986,0.4199004419261557,3.7615710546390346e-10
37,45,0.4254391338494026,0.42543913385204496,2.642386309759104e-12
37,50,0.41247897587668736,0.41247897601566835,1.3898099338049974e-10
37,58,0.4245754994068204,0.4245754994260653,1.924493897575985e-11
37,71,0.4360744322033492,0.43607443235773535,1.5438617051444226e-10
38,17,0.4336371802118226,0.43363720387219395,2.366037132883747e-08
38,25,0.44477670240673167,0.4447767349070421,3.2500310442884484e-08
38,30,0.42202665167630476,0.4220266930279992,4.13516944575143e-08
38,33,0.4142223007170779,0.4142223107893536,1.0072275735684144e-08
38,43,0.4279672005821811,0.4279672614408021,6.085862103155648e-08
38,46,0.4372293157827511,0.4372293931742621,7.739151103303143e-08
38,51,0.4183872390164802,0.4183876135588306,3.7454235041201045e-07
38,59,0.41092712164060013,0.4109276462906628,5.246500626721051e-07
38,72,0.4392885618907033,0.4392897968136918,1.2349229884800472e-06
39,18,0.4079965959077024,0.40799659734896015,1.4412577797884296e-09
39,26,0.4175312960066456,0.4175313057981782,9.791532584735307e-09
39,31,0.4408321236257848,0.44083212510093384,1.4751490584608007e-09
39,34,0.4279608698842352,0.42796089060047066,2.07162354493029e-08
39,44,0.4081498596541151,0.4081498609661481,1.312032982259126e-09
39,47,0.42732683065700666,0.4273268721158435,4.145883686357266e-08
39,52,0.4139138399540912,0.4139138511079164,1.115382519678576e-08
39,60,0.40946835120935293,0.4094684050013586,5.3792005683117594e-08
39,73,0.4255548362947662,0.42555487931921604,4.302444983617093e-08
40,19,0.4060040595344416,0.4060040595344416,0.0
40,27,0.43237526689402633,0.43237526689402633,0.0
40,32,0.41665718504808064,0.41665718504808064,0.0
40,35,0.415915745408799,0.4159157454088397,4.068967385251199e-14
40,48,0.43330512242794395,0.4333051224279639,1.992850329202156e-14
40,53,0.4249497383159586,0.4249497383159586,0.0
40,61,0.4188705673270645,0.41887056732707273,8.215650382226158e-15
40,74,0.39860874653531886,0.3986087465353211,2.220446049250313e-15
41,20,0.433017351107007,0.4330173511079126,9.056089211867402e-13
41,28,0.41911422154462,0.41911422154469846,7.843725668976731e-14
41,33,0.41220961072050427,0.4122096107236455,3.1412095147231867e-12
41,36,0.44043291895639264,0.4404329189564496,5.695444116327053e-14
41,49,0.3973376026177069,0.3973376026177229,1.5987211554602254e-14
41,54,0.4199664169299383,0.4199664169328857,2.9474200857748656e-12
41,62,0.4051838388648459,0.40518383886497306,1.2717604747081168e-13
41,75,0.4237874675259841,0.4237874675292027,3.21859205953956e-12
42,21,0.414126229223898,0.4141262434692005,1.4245302493165468e-08
42,29,0.4163016688289624,0.4163016736287039,4.799741493144438e-09
42,34,0.42072741896470484,0.420727448228521,2.9263816148095145e-08
42,37,0.4186721088549111,0.41867211003835375,1.1834426771883955e-09
42,50,0.42437092203247256,0.42437092656461106,4.532138497825855e-09
42,55,0.41640691293062687,0.4164069939622795,8.103165261008627e-08
42,63,0.41387554018262396,0.41387557777822875,3.7595604795992443e-08
42,76,0.4004323473923791,0.40043247869517,1.3130279091777552e-07
43,22,0.4373753035072196,0.4373753043810858,8.73866201622775e-10
43,30,0.4347344296764822,0.43473443801381023,8.337328050167514e-09
43,35,0.4346938129494325,0.4346938138218934,8.724609368293557e-10
43,38,0.42921311737707146,0.4292131389770628,2.1599991351095582e-08
43,51,0.4119053601985296,0.41190540480515037,4.4606620785980766e-08
43,56,0.4346010961205984,0.4346011048924571,8.771858739375915e-09
43,64,0.4240855026922509,0.42408555856030367,5.5868052739604934e-08
43,77,0.4197693595416907,0.4197694040788304,4.453713969843065e-08
44,23,0.4522857729027157,0.45228577291353383,1.0818124174249988e-11
44,31,0.40099806378881303,0.400998063892253,1.0343997880468692e-10
44,36,0.42305033120282004,0.4230503312104496,7.629563647526538e-12
44,39,0.4452603597628509,0.4452603602433083,4.804573960903724e-10
44,52,0.4400708498250333,0.44007085025085263,4.258193242456798e-10
44,57,0.42486046284700274,0.42486046287661045,2.960770517645983e-11
44,65,0.4181000865057217,0.41810008677745364,2.717319147471642e-10
44,78,0.4199359984848497,0.4199359985990035,1.1415379752577337e-10
45,19,0.4172065459919008,0.41720654599192014,1.9317880628477724e-14
45,24,0.3884360624427513,0.3884360624430534,3.020916850005051e-13
45,32,0.397962925546157,0.39796292554622853,7.155387393709134e-14
45,37,0.4219038846515729,0.4219038846525763,1.0033640585049852e-12
45,53,0.40384649959688657,0.4038464995969001,1.354472090042691e-14
45,58,0.42578032692491613,0.42578032692560513,6.890044090823721e-13
45,66,0.42088313529137833,0.4208831352914581,7.97695243193175e-14
45,79,0.4354025325106963,0.43540253251128197,5.856426454897701e-13
46,20,0.43292701898725233,0.43292701979399867,8.067463364014316e-10
46,25,0.42421588392407744,0.42421589253905573,8.614978286303199e-09
46,33,0.4241851623346025,0.42418516548815144,3.1535489219969293e-09
46,38,0.4435535944296785,0.4435536223910949,2.7961416404487238e-08
46,54,0.40384603458915524,0.4038460372600379,2.670882681687914e-09
46,59,0.37948922096305954,0.37948929740863363,7.644557409314245e-08
46,67,0.40618908514549734,0.40618911622151965,3.107602231100515e-08
46,80,0.4038539362314773,0.4038540663778246,1.3014634731023378e-07
47,21,0.40829235235247063,0.40829245455522245,1.0220275181715976e-07
47,26,0.41413448382759394,0.41413458320387503,9.93762810930221e-08
47,34,0.4279500830275642,0.4279504728736662,3.898461020113153e-07
47,39,0.39410737059454654,0.3941075008192828,1.3022473627222197e-07
47,55,0.43239114401560025,0.4323923940252951,1.250009694864218e-06
47,60,0.4054839868710627,0.40548517536802064,1.1884969579600835e-06
47,68,0.41854635946940993,0.418549214915511,2.8554461010688037e-06
47,81,0.4187526524191938,0.4187563711737402,3.7187545464112404e-06
48,22,0.4225482209307685,0.42254822094408084,1.3312351221372865e-11
48,27,0.4134023228375055,0.41340232283793876,4.3326453535996734e-13
48,35,0.4377419444564073,0.43774194446968695,1.3279655153297654e-11
48,40,0.4104322690931399,0.4104322690934644,3.2451819009793326e-13
48,56,0.4545267283783087,0.4545267284795635,1.0125478233646845e-10
48,61,0.4199497534211882,0.41994975342415264,2.9644620092028617e-12
48,69,0.4037610122805922,0.4037610123414231,6.083089587605173e-11
48,82,0.4099922338381704,0.40999223386247113,2.430072809644912e-11
49,23,0.4301460495043596,0.4301460495044867,1.2712053631958042e-13
49,28,0.4170284435068119,0.41702844350686774,5.5844218138645374e-14
49,36,0.41330530433927065,0.41330530433936136,9.070522111187529e-14
49,41,0.4206235932189786,0.4206235932190817,1.0313971898767704e-13
