step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.9282858229653658,13,0.9611160457160834,-0.029160931855985416,-0.11114373263496219,0.20748697297720545,0.0,0.0,0.0,
2,0.4041309245025769,9,0.9387174286996511,-0.0291391581376813,-0.10926993307627052,0.049953209924623654,0.0,0.0,0.0,
3,0.1322389535973505,0,0.8958663368075612,-0.029041868550975534,-0.10582887688048614,0.0,0.0,0.0,0.0,
4,0.03762546786234433,0,0.8385792300057746,-0.02909379222585028,-0.1011822968617524,0.0,0.0,0.0,2.325843542891457e-07,
5,0.008946730145879416,0,0.7435667517919421,-0.0278489180173409,-0.0929093650335211,0.0,4.5703245039720595e-08,0.0,5.560512196560769e-07,
