repetition,delay,a_strength,c_strength,steps,changed_edges
1,3,0.8954070850783941,1.026511497744554,8,811
2,4,1.0174650353746928,1.0840307525674908,9,828
3,1,0.9745328363721556,0.8565488790930215,6,804
4,3,1.1362937701003217,0.9250181318975401,8,822
5,4,0.9796392565922983,0.8764825367497857,9,807
6,1,1.1305651069496114,0.8785341240952704,6,816
7,1,1.0530110884831054,1.0776583109190232,6,829
8,4,1.1320863533873824,1.087278889312604,9,835
9,4,0.9981238247317257,1.0176454085840725,9,824
10,1,0.9939592803113013,1.1087282940969927,6,828
11,1,1.0388022331788682,0.9581760558537856,6,822
12,5,1.0982865193823974,0.9705647137838749,10,827
13,3,0.8183794338372947,1.1726524693530145,8,813
14,3,1.0966336617224322,1.0838414829578775,8,832
15,5,1.0782139466009881,0.9475282557177035,10,823
16,4,1.0201249663010594,0.9463924931983809,9,821
17,2,0.9020661045804269,1.0688766957235327,7,815
18,2,0.8798126035102519,1.1286947778291225,7,816
19,2,1.0436073455042258,1.077842559290266,7,829
20,4,0.9917214129707472,1.0793338749328387,9,826
21,5,0.9628032018741488,0.9736543659909617,10,821
22,4,1.0261749642093685,0.9641849733989767,9,823
23,2,0.8750118975553901,0.9769262390368358,7,808
24,5,1.0814775903472893,0.934704203520182,10,821
25,1,0.9147263967509052,0.9574624038992768,6,810
26,1,0.9967414533959188,1.1054077176176818,6,828
27,3,0.9365906714107406,0.9861310186050571,8,819
28,2,1.114388845659067,0.9557852129996804,7,828
29,1,1.0637309107690633,0.9183964783844538,6,816
30,3,0.9179214212603783,1.045414731316727,8,818
31,1,1.0365702262744725,1.0032335120780087,6,826
32,1,1.0416900204910573,0.9522438488266288,6,823
33,5,1.0716639514836657,1.0816474531314342,10,830
34,2,0.9786967749898894,0.9748617115253535,7,822
35,1,0.9887214203654848,1.0084507076103846,6,824
36,5,0.8830093129496958,1.2094329117630636,10,825
37,4,0.9909752662426083,1.0168853008633751,9,825
38,5,1.050136319989982,0.8568299480270153,10,809
39,3,0.9268756436193634,0.9907436135376714,8,817
40,1,0.9914850978859933,1.0669394463345878,6,826
41,5,0.9279496073143284,1.0905187626434836,10,821
42,4,1.0538322662316961,0.9959221404275483,9,825
43,5,1.020589906934665,1.0605478530638126,10,828
44,3,0.8832489210633552,1.0491340445103323,8,812
45,4,0.9546522429667517,1.0316472545082231,9,825
46,2,0.905490713575075,1.0268003862033537,7,815
47,4,0.9785336269940564,0.9041710914412977,9,811
48,2,0.9542291535653991,0.8271997968338969,7,802
49,2,1.0204444081474104,0.9980045211693044,7,824
50,4,1.0224599322249182,0.9720533299731096,9,824
51,2,1.027944725807338,0.9483404941885901,7,822
52,3,1.0546111508756841,1.0685425872472718,8,830
53,5,1.0151214324732682,0.9789006410213953,10,824
54,2,0.8879728923777208,0.916300635489617,7,803
55,2,0.9330897950769641,1.0522740189458961,7,823
56,3,0.9090196001368336,0.8803934056279223,8,799
57,1,0.9327918657299465,1.0944887641458731,6,825
58,3,1.1452154560362544,1.049267727082451,8,838
59,1,1.0945120919049987,1.144873319622438,6,839
60,5,0.9556140040804116,0.8742478907189923,10,807
61,5,0.9884459153522552,0.8992660312622851,10,811
62,5,1.0673046906596613,0.9584362016892066,10,825
63,5,1.0775957671664707,1.0887545155948437,10,831
64,2,1.0122813685398029,0.9623340637893587,7,823
65,3,0.9207596062445828,0.9157130416698077,8,811
66,5,1.068461303356732,0.9933864507668806,10,826
67,4,1.007710022140478,0.9448615395134116,9,822
68,3,1.0065479185023758,0.9634290204582824,8,823
69,1,1.0637195506889692,0.9500531586150548,6,824
70,5,0.9017144747016859,1.0322543487079148,10,816
71,5,1.137764757840713,1.0291061326640618,10,836
72,3,1.0361930488064293,1.0729224806061155,8,829
73,3,1.0090141711848606,0.8527254884776754,8,808
74,3,0.9856977640246012,0.9265225327858829,8,819
75,4,1.0739920061983612,1.0676819604726433,9,830
76,3,1.0887506769502941,1.040955954044023,8,833
77,4,1.0397400500430245,0.9972580972189629,9,827
78,4,1.005550906458225,0.8711013455412431,9,809
79,1,1.1053757007158287,1.0615830289966268,6,835
80,3,0.9206377370216414,1.1003080576099702,8,826
81,5,0.8744108672034707,1.0208914839688863,10,811
82,3,1.1456437026939936,0.9709380441916406,8,836
83,1,1.0636205652328545,0.816585433429514,6,806
84,3,1.0228308065925973,0.9295129026617468,8,822
85,4,1.0377316287083722,0.9820754027799845,9,825
86,2,0.9558761033008608,0.996928556756055,7,824
87,2,1.0230315601400857,0.9117852756410185,7,820
88,1,1.1860631457792457,0.9781985079335261,6,839
89,1,1.1775528171404772,0.93127725819307,6,837
90,2,1.0589901888155513,1.1155483300295832,7,836
91,1,1.0513275259989234,0.9294997160503391,6,824
92,5,1.0952324923508705,1.1647665376969532,10,847
93,4,0.9694561038781312,1.0903809780976736,9,828
94,3,1.067630177793059,0.9608775476066578,8,825
95,5,0.9714300386423718,0.9346010492522548,10,820
96,1,1.1032018538254482,0.9835816236246204,6,831
97,3,0.99999146333775,1.0139283392514793,8,827
98,5,0.9332037405422711,1.184430557540737,10,838
99,5,1.049286660654675,0.9469899649491569,10,825
100,3,0.9248960820982868,0.9517359822879152,8,818
