step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,3.3957300282119234,16,0.06666666666666667,0.09381714210944492,-0.32854676565616003,0.8513830028562189,-0.2815167133136278,0.00032475952641916454
2,6.1231251766360515,22,0.09166666666666666,0.06362952007132619,-0.3273145606523435,0.822386687428392,-0.31024790709308336,0.0009289829540669836
3,9.005927861200803,29,0.12083333333333333,0.05017878441277615,-0.324428797531049,0.7960002585349334,-0.331292329486392,0.0019841706292795446
4,11.623362875773312,30,0.125,0.04182948806288789,-0.32116884900862636,0.7737651725667125,-0.3435462721330658,0.0034743650403267407
5,13.907265178486437,38,0.15833333333333333,0.035093653104359544,-0.3152285731597354,0.7521993961389049,-0.34915336390206586,0.005306309075501562
6,15.949532803213545,42,0.175,0.029750293517903065,-0.30690016780438134,0.7326068334849323,-0.34804118463024813,0.007383290388917613
7,17.880493375784205,48,0.2,0.02568312299404264,-0.2991660756730558,0.7147141913535373,-0.33863696150019973,0.00963549875062839
8,19.87073740172736,56,0.23333333333333334,0.02232099323872519,-0.29177508328559687,0.6964538348042463,-0.32254122375404315,0.012024541383525092
9,22.02800060930147,62,0.25833333333333336,0.019477023738803098,-0.2874619584663718,0.6758650094110626,-0.3007123457037156,0.01454785050799646
10,24.49734601188318,72,0.3,0.01703048921280482,-0.28352130818054033,0.6514165452045909,-0.2759142783202773,0.017223315571440842
11,27.39571205295655,79,0.32916666666666666,0.014923147850074888,-0.2745162842394325,0.623218437951071,-0.2494934536827617,0.020094236391524852
12,30.74372424058383,88,0.36666666666666664,0.013184898552296088,-0.2566001933028703,0.5919682102200565,-0.2225003630363998,0.02322150876230172
13,34.3237660829466,99,0.4125,0.011870990963346381,-0.2299545198499829,0.5584928902273426,-0.19697014732034576,0.026663806181181023
14,37.70665038488893,107,0.44583333333333336,0.010952285300869743,-0.1985035160324608,0.5236876941146847,-0.1734131055349134,0.0304331317036154
15,40.44902539578206,111,0.4625,0.010350583522688417,-0.16629419670629125,0.48879299660120373,-0.15296915192638266,0.034459815480420534
16,42.36680906394482,120,0.5,0.009962138890916638,-0.13739425802701127,0.4533686747386885,-0.13300723868639142,0.03859802619408762
17,43.59773094968847,124,0.5166666666666667,0.009651323723503146,-0.11160111199372542,0.4157180030828987,-0.11179742072505842,0.04268200027416851
18,44.39286322957261,126,0.525,0.009358805596438731,-0.09203701284646665,0.3801313245206679,-0.09116588602148251,0.046588374799818255
19,44.76123625245373,127,0.5291666666666667,0.009112993682713812,-0.07749126565239349,0.34716621527291924,-0.07290563380212974,0.05025319917538129
20,44.82408533796509,131,0.5458333333333333,0.008861909886437173,-0.06449708821902422,0.3164501742521244,-0.057160694022543444,0.05362061105517824
21,44.542609529737845,133,0.5541666666666667,0.008651292323064344,-0.051517744747068564,0.28753992052928257,-0.041848902987374724,0.05666306595052886
22,44.10348522054953,136,0.5666666666666667,0.008460812505846129,-0.03818730815691307,0.26181050830979186,-0.027500869052354403,0.059348498642301836
23,43.59296498646978,139,0.5791666666666667,0.008273819435471246,-0.02422308393799516,0.23778922582370335,-0.014202175767715763,0.061683052256924685
24,43.076847795415176,143,0.5958333333333333,0.008087147423198809,-0.00963626188547861,0.21363959164638058,-0.0004954825705719981,0.0636884279661953
25,42.62234112777473,148,0.6166666666666667,0.007900397680101222,0.005771730184375936,0.18959204390066836,0.013721977582626173,0.06539649413121612
26,42.21224458501524,150,0.625,0.007737690397477026,0.02189419187475823,0.1667796798841502,0.028178679515942974,0.06684853367955228
27,41.85031275023421,154,0.6416666666666667,0.007603972909231708,0.038245017307649176,0.1444443897226202,0.04305235133847021,0.0680784761712874
28,41.61723520700342,158,0.6583333333333333,0.007466324559643035,0.0553471118563939,0.12162289806184862,0.05880254285714146,0.06911756219482759
29,41.54585518360936,161,0.6708333333333333,0.007321910798504999,0.07240083835659039,0.09869254341609425,0.0746007114200563,0.07000903757665797
30,41.592766163038334,164,0.6833333333333333,0.007209946693693224,0.08817834097365765,0.07708945305190514,0.09043019213460095,0.07079798166591893
31,41.832044991755666,166,0.6916666666666667,0.00710935463315358,0.10159458230607503,0.057107434391203506,0.10698456962362977,0.07151682715489673
32,42.27624319757756,167,0.6958333333333333,0.006999787561774938,0.11228565128444667,0.039522704634491236,0.12406028377670797,0.07220865287536124
33,42.93504922314196,172,0.7166666666666667,0.00687993450934336,0.12033802094959249,0.02492812028789962,0.1420809714893321,0.07291458318737092
34,43.89739654486973,176,0.7333333333333333,0.006734314240505515,0.1245069801338179,0.012998134636963275,0.16071719896613165,0.07367344659797294
35,45.119811024516146,180,0.75,0.0065875832922687606,0.1261379153740083,0.0033331650652828533,0.17838058435347606,0.07453686379033872
36,46.49638164345461,184,0.7666666666666667,0.006466930258968677,0.12431511808435672,-0.005133357292928858,0.19379662272660672,0.07554314197840163
37,47.89930000955913,187,0.7791666666666667,0.0063785294357834345,0.11940073586999202,-0.013147948714606617,0.20520218935649187,0.07670689933870921
38,49.117618581275906,187,0.7791666666666667,0.006328388135386799,0.11140273913830702,-0.020480762182518132,0.2115751525772714,0.07801732815663061
39,49.938240054646116,186,0.775,0.006318716936674445,0.1026934297419932,-0.025769078101876133,0.2121167353459865,0.0794251488249568
40,50.34021174667703,188,0.7833333333333333,0.006325928945480354,0.09404554537498247,-0.028969286084610333,0.20761260697616218,0.08084605395270725
41,50.29920507122853,188,0.7833333333333333,0.006354309860337817,0.08703207573578317,-0.03157957119133821,0.1999747946521714,0.08220023825993847
42,49.932707849923744,185,0.7708333333333334,0.006395009673866581,0.0819793807997471,-0.033555033263619555,0.19091932070797074,0.08341131538479998
43,49.31514842200432,184,0.7666666666666667,0.006459505680846139,0.07921866315974885,-0.03633414457469733,0.1810378735044666,0.08443256656818068
44,48.58513832057871,184,0.7666666666666667,0.0065388272492254975,0.0804359531839061,-0.03983158978200344,0.1696361565725065,0.08523590024048842
45,47.65430573721606,178,0.7416666666666667,0.006668225515348623,0.08520022581916817,-0.046950741428908,0.15705973633512324,0.08582202365154809
46,46.79554275574877,175,0.7291666666666666,0.006770543181989547,0.08716462385467291,-0.05636784383611758,0.14636290929550583,0.08617500361212131
47,45.82616199384715,172,0.7166666666666667,0.006859442128268448,0.08812938137435115,-0.06585203373624864,0.1376036763185183,0.08633166751761207
48,44.79023547733166,170,0.7083333333333334,0.006916627828985734,0.08953981158912348,-0.07580023703873916,0.13014175175673462,0.08629090613969721
49,43.55299958183157,167,0.6958333333333333,0.006990646164903282,0.09424710445695665,-0.08718777624676613,0.12367113301242398,0.08605998467772717
50,42.19239811749806,166,0.6916666666666667,0.007085425585889897,0.09951077614450123,-0.09870104112494049,0.12030527378506743,0.08562017363154786
51,40.781586158607084,162,0.675,0.007202260983818666,0.1073061430341059,-0.11046663432439784,0.11990692134087161,0.08496923091542398
52,39.47940623142394,159,0.6625,0.007303512682969282,0.11806710124949352,-0.12118112536637281,0.12250200831360286,0.08411885522862042
53,38.470963127817996,158,0.6583333333333333,0.007329985817226112,0.13014386393409816,-0.12854673448107107,0.12813373387139204,0.08310935837415036
54,37.53011178305147,155,0.6458333333333334,0.007387213487186966,0.1463186378764693,-0.13431652094754482,0.13765215285338767,0.08201172812320119
55,36.84992280993805,151,0.6291666666666667,0.007438772945315456,0.1637145916442368,-0.1373252274262999,0.15032517124452321,0.08084745127020324
56,36.356163133059475,151,0.6291666666666667,0.007517651108237383,0.1840288248190756,-0.13529674640467293,0.16409942406734743,0.0796720666700463
57,35.96403421328792,148,0.6166666666666667,0.0076599334622582844,0.2029842318478735,-0.13124860168662314,0.18077338929120373,0.07852164059049031
58,35.918733678365854,154,0.6416666666666667,0.007735139169900943,0.216070854429067,-0.12069007967837049,0.19469224970976332,0.07741273294643278
59,35.99578068603575,154,0.6416666666666667,0.007820034471240054,0.22336651542762623,-0.10321809248472578,0.20696643628530081,0.07640622221648309
60,36.16565706930829,153,0.6375,0.007939412402378701,0.22559537020532813,-0.07822692361348689,0.2164874713227704,0.07551480887346648
61,36.64914504785079,152,0.6333333333333333,0.008002251036464385,0.21900059037949252,-0.04214116727273739,0.21675268862567165,0.07474438868661513
62,37.52992477669478,154,0.6416666666666667,0.00800008615587671,0.2047768879314412,0.002575011383516682,0.21237540359371926,0.07414166451442566
63,38.74396124992014,148,0.6166666666666667,0.00798624395504621,0.18322474722562848,0.05178562424201666,0.20235355283077697,0.07376435895861337
64,40.43964936530742,152,0.6333333333333333,0.007893483285772171,0.1547719224607612,0.10225773531343851,0.1803917949044165,0.07365241579711206
65,42.5391704513224,159,0.6625,0.007724428916737614,0.12074296170069398,0.1429605884230395,0.1546429425377601,0.073869608473396
66,44.864893479498335,160,0.6666666666666666,0.007520715246702971,0.08407612214561064,0.17751337237129072,0.12119633724465527,0.07445874208567933
67,47.40937412049266,170,0.7083333333333334,0.007282953215007477,0.0486894080464664,0.2004566428527728,0.08391905011475266,0.07542503540451735
68,49.788048364316566,175,0.7291666666666666,0.00711330958056399,0.012751170389167768,0.2138263432217222,0.04550057684285123,0.07677178951165799
69,51.89434178160344,178,0.7416666666666667,0.006993327424867494,-0.020953138330454465,0.2149078675507628,0.005036535078455463,0.07842986962880154
70,53.911073661524,179,0.7458333333333333,0.006845714034582344,-0.05185966794042809,0.2018921659962802,-0.03626551827033219,0.08031707174997203
71,55.77056106151073,180,0.75,0.006696134131999112,-0.0793698002833976,0.17797354842452306,-0.07351698474932696,0.08239369088651059
72,57.76729617541349,183,0.7625,0.006498036047046301,-0.10266351303740588,0.1429989161021932,-0.10946022497828063,0.08461130199689279
73,59.63626875831162,179,0.7458333333333333,0.006334071891804172,-0.12023770964327857,0.09985986122351057,-0.13812062389399637,0.08698153983009353
74,61.10523494767409,182,0.7583333333333333,0.006200923092116225,-0.12927898992789175,0.053930683115557085,-0.15696396641840818,0.08946518623926764
75,61.3700190648685,182,0.7583333333333333,0.006182828752425163,-0.13559868925504612,0.008627403618031649,-0.1686165743205722,0.09197589916802976
76,60.81283564863671,185,0.7708333333333334,0.006180676382997682,-0.1363817451750463,-0.035425928026083325,-0.17321230086395203,0.09428518782588963
77,59.43723656047177,186,0.775,0.006202685872060966,-0.13341483672779791,-0.07731911076805656,-0.17447324466431685,0.09625907572742003
78,57.118246036812735,181,0.7541666666666667,0.006334419574949583,-0.12985784783602358,-0.11505730622642371,-0.1767418703162608,0.0977776500097665
79,54.42030194121791,180,0.75,0.0064931294555628976,-0.1256504442041735,-0.1519847042817916,-0.17732657820225808,0.09870955614069224
80,51.626834989524184,177,0.7375,0.006656140458962017,-0.1166278224643124,-0.1868947048743403,-0.18091540056146063,0.09904240714060138
81,48.624054094531495,166,0.6916666666666667,0.006911510978786667,-0.10369516795357529,-0.22096956041613855,-0.18716478237078363,0.09881819798707703
82,45.474098669063636,157,0.6541666666666667,0.007272165205964068,-0.0911399074588626,-0.2503899452536353,-0.1960374934189374,0.09805338833109396
83,42.16988178462808,150,0.625,0.007720813725093015,-0.08006865502614388,-0.2728906138553542,-0.20666255425969282,0.09677444299843402
84,38.54257217587245,139,0.5791666666666667,0.0083344240694638,-0.07311225348473473,-0.2898970648091637,-0.21843651309180898,0.09500385153320838
