step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,3.310715728229011,15,0.0625,0.09835361510491253,0.09736229603754745,0.25300768878821184,0.9184718200495456,0.00032475952641916454
2,6.1671791097025785,23,0.09583333333333334,0.062230958668908744,0.10153898095996768,0.23550766655448627,0.9005275166275821,0.0009130427728201876
3,9.786423412464888,31,0.12916666666666668,0.044185825703565204,0.1070046078477853,0.219720700751713,0.8792713024839219,0.001978084578607402
4,13.878546663803762,39,0.1625,0.033722273762147384,0.11673865045301754,0.2015371498262414,0.8547991897952782,0.0036152305105838288
5,18.013891711783746,48,0.2,0.026832237738379533,0.1226767774157744,0.18390225225594592,0.8269341937706595,0.005855934958988652
6,22.00690359289778,58,0.24166666666666667,0.022014273557217134,0.12839432262241127,0.16530614068960622,0.7950192227730204,0.008647946159049237
7,25.828385623224072,67,0.2791666666666667,0.01845500983515691,0.13213433360944468,0.1421776034160775,0.7602756020078837,0.011909445966812648
8,29.63867228137945,78,0.325,0.01567823071067235,0.13510474695431587,0.1164406983543144,0.7201514023682245,0.015561323674485898
9,33.60145890000683,87,0.3625,0.013456670312033077,0.13704766428089962,0.08881887614964754,0.6741472126903963,0.019562442359795953
10,37.63058125232864,100,0.4166666666666667,0.011776332675824907,0.13883191564976166,0.06251910649540554,0.6234505149236261,0.023906471667567642
11,41.71856409701562,113,0.4708333333333333,0.010439701436901292,0.14102234568750469,0.04062865858123387,0.5665708373866912,0.028571558485622494
12,45.646873586397774,123,0.5125,0.00940065103400325,0.14210551867778853,0.025744708812813093,0.5053712250201426,0.033536633405250676
13,49.201980606555324,133,0.5541666666666667,0.008627983961310775,0.14384150994217987,0.01808061170823405,0.4404040828635105,0.038741758862175193
14,52.30166352373931,150,0.625,0.008029035420761688,0.14186725106123269,0.01562482189911604,0.37185506698852205,0.0440929543396868
15,54.74490865771591,157,0.6541666666666667,0.007600462180759095,0.13809514862732486,0.01763737380517707,0.2980983900939175,0.049490220816419246
16,56.35234042798767,159,0.6625,0.007388931966347614,0.12839666278956702,0.024129530083073936,0.22224898366519438,0.054805869108099044
17,57.746075355938856,162,0.675,0.007192273799969531,0.11317913436915315,0.03513124475983243,0.15029298396782909,0.05989134602753683
18,58.46914470552313,163,0.6791666666666667,0.0070712021269116,0.09196680047481759,0.049375516071767885,0.08354847586884684,0.06472960055402169
19,58.61331952061953,163,0.6791666666666667,0.006994692835274811,0.06836538555942666,0.06652200650171555,0.021349462712331537,0.0692196051309051
20,58.057600670044714,166,0.6916666666666667,0.006969740081395943,0.0406175314840702,0.08230681581417568,-0.037037716667101254,0.07328764202793075
21,56.637435731543356,158,0.6583333333333333,0.007066874499961521,0.011280316334249748,0.09745255849988588,-0.0922507175584068,0.07684467795077107
22,54.87043829713899,162,0.675,0.007162379391438303,-0.017533639470457787,0.11175964987746206,-0.1417279305821475,0.07977972935535835
23,52.45181058553945,158,0.6583333333333333,0.007339235284088239,-0.04721388465077378,0.1257695917723942,-0.18867398463995225,0.08208996360053608
24,49.87203175965554,153,0.6375,0.007509233287967236,-0.07300196035654755,0.13751601550574696,-0.2278477375012928,0.08371568172527111
25,46.831148041632545,149,0.6208333333333333,0.007786413145489655,-0.09952917824537356,0.15007304900972035,-0.2638613583728674,0.08469511950767943
26,43.599838008177514,142,0.5916666666666667,0.008140049858206827,-0.12481975630935167,0.16090105792954376,-0.29368585963252947,0.08500644781471758
