step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,2.3438446427401844,14,0.058333333333333334,0.12979518583780447,0.4881066841281781,-0.01784579176924432,-0.8315630195964935,0.00032475952641916454
2,3.533329769826661,15,0.0625,0.08199000871309821,0.47839866296048156,-0.02536750746561371,-0.8219629726764042,0.0007317544442910326
3,4.930527828662944,23,0.09583333333333334,0.06393846486895081,0.46832106274059904,-0.03029385486259238,-0.812156892289719,0.0013210783317044283
4,6.542515155301478,27,0.1125,0.05185213268487484,0.4582160300078652,-0.03207886118028988,-0.8020317467518535,0.0021134444664082873
5,8.20518406550205,32,0.13333333333333333,0.043870579345761905,0.4483333951841288,-0.03145814587337308,-0.7925690118688148,0.003128821611386486
6,9.862309199967026,33,0.1375,0.03787022431610888,0.43654842248566483,-0.030158278279062787,-0.7830137869245558,0.004354411462529471
7,11.504487966457718,41,0.17083333333333334,0.03280462798926256,0.4221377369448424,-0.028423509429895317,-0.7723365959305069,0.005768153291270341
8,13.137303997977762,46,0.19166666666666668,0.02846940350558761,0.4057819851827753,-0.02638671044988263,-0.7602571294080549,0.00734842945585413
9,14.772884267060581,52,0.21666666666666667,0.024894256233517785,0.3894647540286937,-0.02326395086657878,-0.7465985577368963,0.009076831009889546
10,16.432528219867724,55,0.22916666666666666,0.02203875544495414,0.3713640096208898,-0.019125299925566473,-0.7324937901696312,0.010939063708974453
11,18.186761921474925,61,0.25416666666666665,0.019665276599963727,0.35070083440356736,-0.015094552941030967,-0.7173567321959361,0.012926256379302203
12,20.039070841014457,69,0.2875,0.017705433374310357,0.32924056606698576,-0.01006843163694153,-0.7011091552007892,0.015043648601648533
13,21.94616001961778,73,0.30416666666666664,0.0161443769420507,0.30814762713660065,-0.004056414574919285,-0.6842226413819301,0.01729660952417389
14,23.937844121735836,79,0.32916666666666666,0.01482070817346756,0.2856563299060798,0.0009995777069935553,-0.6665866574760971,0.019681853575434838
15,25.954158903374513,87,0.3625,0.013711837822115817,0.26292769920810943,0.003400220425431818,-0.6484445723901193,0.02220201399071682
16,27.99006592239577,91,0.37916666666666665,0.012754805392404176,0.2397358394529457,0.002460348342702033,-0.6291683892940367,0.024848217386027865
17,30.070794072776785,99,0.4125,0.011895174688034183,0.21559740849696413,-0.00048361915236650816,-0.6078622579726545,0.02761153300787428
18,32.15345652352042,104,0.43333333333333335,0.011159575687650167,0.19130278304050954,-0.0054795907265672,-0.5847876531191802,0.0304886535957325
19,34.19319712168668,109,0.45416666666666666,0.01055578465895501,0.16690149836688847,-0.012554942839431486,-0.5599092790927572,0.03346856133431933
20,36.17597112239168,117,0.4875,0.010035741742037715,0.14192609514649354,-0.02041607644626431,-0.5326162282415016,0.03653292966120365
21,38.09840907718062,125,0.5208333333333334,0.009552996810774957,0.11715037281079574,-0.02726650129167944,-0.5019765436452076,0.03966263128053173
22,39.89220287648962,131,0.5458333333333333,0.009129766014031353,0.09418641816978204,-0.03205725911947954,-0.46811731374671495,0.04283981985444992
23,41.58169042521875,136,0.5666666666666667,0.00874937685890359,0.07455187345292863,-0.03456884479434689,-0.43246245238806846,0.046035625908346735
24,43.033897621717145,136,0.5666666666666667,0.008444073753459343,0.058960398941851004,-0.03308680428894993,-0.396285593908226,0.04922863027224058
25,44.372533766624485,142,0.5916666666666667,0.008147601596140948,0.047513963249725615,-0.028241391020304357,-0.3597361161481677,0.05237462304908848
26,45.59077063609865,146,0.6083333333333333,0.007853097773756843,0.040297718912336675,-0.019980586954518233,-0.3234189553743665,0.05545701082542173
27,46.652563860743484,152,0.6333333333333333,0.0075870916519334974,0.03538959423859922,-0.00925555597348822,-0.28726701082722994,0.05845957923714805
28,47.51768811642509,155,0.6458333333333334,0.00737759058121097,0.03250669378001533,0.0028916342402664544,-0.2520813555913918,0.061360977037322656
29,48.20880170992095,155,0.6458333333333334,0.00721860282176278,0.030836098561237046,0.014693857676374157,-0.21788056150915733,0.0641344458554201
30,48.85042197126937,165,0.6875,0.007061746700851955,0.029347379238547786,0.02553368126829341,-0.184294419435553,0.06676015159048826
31,49.30537845612936,167,0.6958333333333333,0.006934898955299394,0.027244886862541215,0.034684877822181,-0.15223995865909912,0.06924359055105245
32,49.59895264466188,168,0.7,0.006828339039501461,0.02525071659578269,0.04168112741872393,-0.12134583840472109,0.07156398995647147
33,49.812758550221936,173,0.7208333333333333,0.0067176640119176005,0.02258519062458365,0.04668037606123162,-0.09029937922146464,0.07370739458169841
34,50.0299158921371,176,0.7333333333333333,0.00659524069600478,0.018647109943786846,0.05057601435299191,-0.0590537459805487,0.07567654735169518
35,50.28331731936873,180,0.75,0.006477078836542126,0.013310720516503545,0.05435263887656652,-0.027124811561839175,0.07748950184630136
36,50.58930870954882,181,0.7541666666666667,0.006377845222245734,0.007436269059281059,0.05766095782044711,0.0054347109011285075,0.07916867365905288
37,50.96290120995165,182,0.7583333333333333,0.006296347548918289,-0.00021113847355548748,0.06045115672333,0.03927922599199889,0.080737301676188
38,51.39158931639302,184,0.7666666666666667,0.006229163390857865,-0.008339000684576773,0.061966350183758644,0.07273649041376866,0.08221911548543512
39,51.81934964410047,188,0.7833333333333333,0.006176794064177126,-0.016073805517136535,0.06186271964884734,0.10611937711415445,0.08363312693371532
40,52.21985810131487,189,0.7875,0.0061294400672717575,-0.02327955543716144,0.05945760158845859,0.1377374859633177,0.08498594229861262
41,52.49574135189219,193,0.8041666666666667,0.006097511416727217,-0.029056842372163556,0.05369688659323358,0.1675167980387898,0.0862785714627479
42,52.63669061420609,194,0.8083333333333333,0.006075412617818044,-0.033046989686496116,0.04479094191194795,0.19456910548748307,0.0874936658199529
43,52.669031660330596,195,0.8125,0.006054908116960217,-0.036053252360137684,0.033416262443399326,0.2191345436840287,0.08861367872812126
44,52.57599702822907,197,0.8208333333333333,0.006045563668475529,-0.03806883119580826,0.020270547298542,0.2396263980039137,0.0896277542916211
45,52.35938843119759,195,0.8125,0.00605015989578621,-0.03946349698245646,0.006021610893910978,0.2547367120101797,0.09052297830525195
46,52.05157663305678,198,0.825,0.006057624726784096,-0.0395726936678503,-0.008580190035627124,0.2652064734503052,0.09128806580557632
47,51.70062968221428,198,0.825,0.006060503351727559,-0.03859969106693974,-0.023322322387434848,0.27081853849803417,0.09191892984371683
48,51.31000344321555,195,0.8125,0.0060720626795543456,-0.037373377592321656,-0.03767311189734018,0.2722491880925842,0.09242090492476034
49,50.959053217999745,196,0.8166666666666667,0.006088044922310791,-0.035926382198053615,-0.05135005585672297,0.26878893602754705,0.0927994400778872
50,50.52834855095888,195,0.8125,0.006136212030024077,-0.03300142526488294,-0.06418699083967361,0.26078942443660713,0.09307431854847345
51,50.05055001011634,193,0.8041666666666667,0.006189018425349599,-0.029441738777843177,-0.07587595730098626,0.2473819555592112,0.09324095204693089
52,49.423575279889064,191,0.7958333333333333,0.00625311714369947,-0.02415882014621181,-0.08618134203640815,0.23064729348791185,0.0933013349691346
53,48.83403134746315,186,0.775,0.006291785743151899,-0.01749429044494387,-0.093678517146588,0.21092003641835083,0.09323812183720034
