step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,4.248558852913456,15,0.0625,0.08631863116674184,0.49688841451196347,-0.015406454485355976,-0.8136772065017893,0.00032475952641916454
2,8.289420569626008,26,0.10833333333333334,0.05530581375825473,0.49248506612114235,-0.028692733705756084,-0.7885245830434523,0.0010888883586985213
3,12.524604408675168,30,0.125,0.04120121339109724,0.4885473941935345,-0.04502202015981947,-0.763709208364393,0.0025342658796335456
4,16.159849860966933,39,0.1625,0.03360503703452661,0.4817565418004202,-0.06375566621514785,-0.7397652283533046,0.004629202618296785
5,19.089329742084914,45,0.1875,0.02784884208468618,0.4718258157850068,-0.08115483165859044,-0.7149882031696769,0.007196254205398406
6,21.834397599122887,58,0.24166666666666667,0.02309335172763371,0.4564273062819524,-0.09298184604332962,-0.6877801520057824,0.010055878111499487
7,25.01785044840702,67,0.2791666666666667,0.01889708813377533,0.43356963718431635,-0.10430840656022602,-0.6544684462122632,0.013144239850185079
8,28.701523831502772,74,0.30833333333333335,0.01577036760956667,0.40525768407399215,-0.10936062519155991,-0.617646063840504,0.016520662824242884
9,32.98063228694941,87,0.3625,0.013432489111820673,0.3685245368618578,-0.11439501161602117,-0.5769359535963193,0.02025013226022537
10,37.464006946765544,97,0.4041666666666667,0.011761358120500266,0.32624601965587297,-0.12107949887354202,-0.5342291678783837,0.02440898758800585
11,41.74505550303383,112,0.4666666666666667,0.010574716986026756,0.2820536743488813,-0.13439530254903476,-0.48763226393883924,0.0289925901317238
12,45.073446103543375,117,0.4875,0.009841745556054566,0.23808682434330408,-0.1523775202224763,-0.441843188595751,0.033920529025370266
13,46.99766105154307,124,0.5166666666666667,0.009457497243146488,0.19347581672747244,-0.16977485122788527,-0.39924397357065683,0.03897974726724762
14,47.54842649862779,131,0.5458333333333333,0.009289858994598225,0.14736624821028127,-0.18644970785373388,-0.35507027405670755,0.04389383398768718
15,47.20026611548115,125,0.5208333333333334,0.009287370925327852,0.10498934353157677,-0.1992447734669544,-0.31248900905117305,0.048419780557411175
16,46.57933920440274,125,0.5208333333333334,0.009277584938665697,0.06967897209045919,-0.20855540040937676,-0.27457585253757094,0.05242785239832278
17,45.61069856077947,121,0.5041666666666667,0.009275767188162424,0.043324689367237136,-0.21292890882196933,-0.24347638604366031,0.05591869325931601
18,44.159441656984434,122,0.5083333333333333,0.009300595812564956,0.02555913585612631,-0.20978569425647148,-0.21756020507889753,0.058878829913530564
19,42.33628999654608,125,0.5208333333333334,0.00933969106390121,0.012077025798315648,-0.19961265352319407,-0.1963164204211657,0.06127084223286209
20,40.32379847196528,124,0.5166666666666667,0.009385123061731938,0.0016470656966587486,-0.18588701087162948,-0.17699280266314554,0.06308181238392828
21,38.39621792990779,124,0.5166666666666667,0.009375108923581357,-0.005268974809214536,-0.1711779778343795,-0.15926888933205538,0.06433434335902893
22,36.3962129058749,124,0.5166666666666667,0.00942260314456439,-0.012567564002747082,-0.15331139002810515,-0.14173832934767616,0.06510019988498375
23,34.572708435605406,123,0.5125,0.009431787823566917,-0.0186009120037413,-0.1355500187428516,-0.12445827284837215,0.06541446981633693
24,32.82522318017577,124,0.5166666666666667,0.009457698716033537,-0.023200691648273302,-0.11502375374717812,-0.10626082993143059,0.06535540566637925
25,31.08993766282659,124,0.5166666666666667,0.009589196340191293,-0.02692074523066698,-0.08805514139443711,-0.08627492763677984,0.06497459444602428
26,29.451702740274186,118,0.49166666666666664,0.009848917794896928,-0.027915593394589794,-0.05518357036155548,-0.06338250283361717,0.06430649831320183
27,28.105654166703086,113,0.4708333333333333,0.010166578993791173,-0.02453260936734972,-0.01980390719510448,-0.03894542166042102,0.06339804274568306
28,27.118355941908725,117,0.4875,0.010490408893057367,-0.012983130451633254,0.01596925607969401,-0.009773927406422387,0.062328048627371596
29,26.20228199974722,111,0.4625,0.011037376488399149,0.0064644684372859775,0.05902034943563297,0.025159329934790402,0.06117993550374232
30,25.75049554947417,104,0.43333333333333335,0.011450466255382236,0.03637470981554791,0.0958327884986304,0.06580615501241228,0.0599748698283207
31,25.530461646693205,105,0.4375,0.011761674200631601,0.07157531395355876,0.1308234749891426,0.10857236163178516,0.05880560076101503
32,25.439664762760813,107,0.44583333333333336,0.01201932008310861,0.10691575639551694,0.17020146865606423,0.14930383298127475,0.0577120022436685
33,25.442217838402293,104,0.43333333333333335,0.012294166229478015,0.13999907354495578,0.21424458099501503,0.18852332462315108,0.05671073916231931
34,25.79610837577333,102,0.425,0.01242958509905225,0.16306817655932515,0.2556441721047753,0.22361422017556412,0.055810081090787805
35,26.523753066006087,102,0.425,0.012500224615832717,0.17455344666994657,0.29902593674094075,0.25329905967198885,0.05506584330216653
36,27.606040385269925,98,0.4083333333333333,0.012550571319039687,0.17025764688135944,0.3370322166536655,0.2774764578131191,0.054532462671826015
37,29.031627246102207,97,0.4041666666666667,0.012422213205606379,0.15211570398569146,0.36728170929954357,0.2935719249979938,0.05425534897688153
38,30.558308811790447,100,0.4166666666666667,0.012102419377385033,0.1267041495277017,0.3881515984771859,0.3102464881277433,0.054273244187837535
39,31.96379884216514,100,0.4166666666666667,0.011738461886470777,0.0969946884304232,0.40175667982012164,0.32774780989694313,0.054575602671264496
40,33.39291963648992,107,0.44583333333333336,0.011289703299485379,0.06194937514001335,0.4081303644018165,0.3487601475081226,0.05511125468704402
41,34.7256249339403,107,0.44583333333333336,0.010894975607081976,0.024948009657751687,0.4083067416259731,0.3694689956368045,0.055861301650181466
42,35.85871568489857,112,0.4666666666666667,0.01059241422371117,-0.01348832556894122,0.4024554899243251,0.38869330444802264,0.056786226160277134
43,36.71081534475505,113,0.4708333333333333,0.010352385244867108,-0.0514965253682889,0.39138499061224524,0.40600599422056166,0.05783111273516791
44,37.21833969234887,113,0.4708333333333333,0.010191610365635415,-0.08755782322724254,0.37703601074674037,0.4191941556136738,0.058931279338792684
45,37.51830357814755,115,0.4791666666666667,0.010025640844606496,-0.1219964498060615,0.35974719677514594,0.42880634477142326,0.060016590097228824
46,37.582711761154734,115,0.4791666666666667,0.009906242771124986,-0.1542729280291227,0.3413451570495623,0.43418671488309135,0.06104961300840862
47,37.58829061088454,119,0.49583333333333335,0.009767054690088471,-0.18620011362904929,0.3194701328845336,0.4365920833374932,0.06199141016278427
48,37.46656914341811,120,0.5,0.009677357705637428,-0.21583493755063168,0.29640635615600924,0.43579798354423427,0.06284007363604668
49,37.375423689313024,123,0.5125,0.009579688875368975,-0.2432576233071645,0.26932971643802656,0.43262570274263656,0.06358104798683292
50,37.21145209975008,120,0.5,0.009519961633509006,-0.2643898500304876,0.24063187285881632,0.4275367713178917,0.06423083512989582
51,36.93196969231618,122,0.5083333333333333,0.009461547546553546,-0.276040709818355,0.21183307681778407,0.42177394628364556,0.06478489888560938
52,36.450052809981166,124,0.5166666666666667,0.00937074570065743,-0.27871942187330273,0.18765877912859635,0.41505325609167165,0.06523115331435772
53,35.944630813282686,129,0.5375,0.009168489577457549,-0.2736797506019752,0.16709796615780492,0.40622843014832305,0.06554242288479344
54,35.35410964428272,130,0.5416666666666666,0.008967616804382527,-0.26199406295281813,0.15372458309488934,0.3960159818612829,0.06572779887380459
55,34.736084007040986,129,0.5375,0.008798438816094316,-0.24440709781447154,0.14769654481328706,0.38486196087766616,0.06578391454472715
56,34.17151632216407,131,0.5458333333333333,0.008636753621513907,-0.22025229736245228,0.1488980889025694,0.37270619524268284,0.06571853884157462
57,33.65861217232081,132,0.55,0.008497886142297604,-0.19211420457318396,0.15680451405879844,0.35925773694917973,0.06555384426782292
58,33.2217821026281,133,0.5541666666666667,0.008387516881393726,-0.16228402812578185,0.169417179999224,0.34453133549208137,0.06530944962335078
59,32.92450704848883,137,0.5708333333333333,0.008284149372786152,-0.13178853734468543,0.1846177506901743,0.32786540150870597,0.06500758880525846
60,32.73285619505734,140,0.5833333333333334,0.008213413214992285,-0.10256451046096011,0.20152229171488914,0.30980305633349214,0.06468017499632428
61,32.63471763507714,141,0.5875,0.008194409930713867,-0.07534063326842047,0.21963945254412187,0.2904751354286828,0.06434956803326511
62,32.70685374053558,142,0.5916666666666667,0.008200010357395243,-0.050894102497923935,0.2383609037578047,0.2717692433488616,0.06403362078651556
63,33.01916581823156,140,0.5833333333333334,0.008189707157224465,-0.028374257877416705,0.25584874831796534,0.2555291795305047,0.06376279378421443
64,33.643767545737106,144,0.6,0.008107934375177721,-0.007544405247652944,0.27018389618384137,0.24311272767463155,0.0635776079967114
65,34.38926696018632,141,0.5875,0.008054375879267812,0.012078104560363184,0.2832507757103553,0.23191696051878394,0.06352805361186596
66,35.40473884605193,141,0.5875,0.00797498270361504,0.029719456447060345,0.2914505238288533,0.2242227187909593,0.0636232358057143
67,36.581476369463395,142,0.5916666666666667,0.007894940466206408,0.04328223204172345,0.29540746469895424,0.21851709793662544,0.06389930075877762
68,37.79740488804606,147,0.6125,0.00783359028158153,0.05451570258902134,0.2970164757380007,0.2130853159280583,0.06436839750217424
69,39.115515664194476,151,0.6291666666666667,0.007728998698765226,0.06009237675675175,0.2943021686208902,0.20914262634186187,0.06501857116846546
