step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,2.9289868379596,15,0.0625,0.1049968216385132,0.10129486354510416,0.26685244555617327,0.9153678636819378,0.00032475952641916454
2,5.187252884087482,21,0.0875,0.06507244883910757,0.10030504917843924,0.2624457354693143,0.8960076651060213,0.000841468605894673
3,8.153442151837382,30,0.125,0.046518747577587526,0.0997967526911883,0.25712696592615847,0.8746641937422861,0.0017299316610716086
4,11.6769644336796,36,0.15,0.035959945337377446,0.10035001774879244,0.25114100301118397,0.8519816352945954,0.003085708898433957
5,15.479348237260513,48,0.2,0.028702370560746215,0.10071216924791906,0.24073039717325903,0.8267562226793912,0.004966568839905486
6,19.26292926051147,52,0.21666666666666667,0.023588457324637716,0.09948803827442779,0.226660878338405,0.7999074989083034,0.007372289750401283
7,23.043924963329662,63,0.2625,0.019650937319422725,0.09859806354883062,0.2080704148114396,0.7692687625551828,0.010246860011707055
8,26.901779764293437,74,0.30833333333333335,0.016536685056021974,0.09595774270579764,0.1858273384160504,0.7343552250782762,0.013542909941160662
9,30.902878147569552,85,0.3541666666666667,0.014135890822105906,0.09487710464928928,0.16130593097014287,0.6945554716072824,0.017232702652849614
10,35.12052079162931,96,0.4,0.012271452737302197,0.09346111220123442,0.1352273327023469,0.6498415700040485,0.021303722040233945
11,39.34177045819524,108,0.45,0.010893696456084241,0.09359354527203614,0.11243499806437894,0.6012368353475475,0.02575844748464105
12,43.371311469837075,116,0.48333333333333334,0.009849886363303502,0.09642542941093246,0.09511937475763203,0.5489544602417625,0.03055918469708855
13,47.1067172870555,129,0.5375,0.009002443987265638,0.09727029107491161,0.08261912809581234,0.4934495121782805,0.03563538712797414
14,50.43226502779639,138,0.575,0.008322502356632944,0.09779113072375316,0.07466545916441751,0.4347833332098315,0.040904357906499635
15,53.10822739736306,148,0.6166666666666667,0.007837522578028921,0.09502029706634549,0.07070939666538588,0.37546804175406,0.0462699718085615
16,55.09597093455564,159,0.6625,0.007491575760575141,0.08964763136144722,0.06860416424530719,0.3140238581948577,0.05160076726471093
17,56.33165628307995,161,0.6708333333333333,0.007267958878557967,0.08275817273289854,0.06705275597699256,0.2507581478071875,0.05677118508846901
18,57.07933016943953,164,0.6833333333333333,0.0071016296110865814,0.07364529843356948,0.06718107513076,0.19014435261384685,0.0616562521326996
19,57.379634656659306,164,0.6833333333333333,0.006967998605939495,0.06339586712848572,0.06750478159227001,0.13070681719139962,0.06619300132619955
20,57.2881549340342,166,0.6916666666666667,0.006860544195080889,0.05236411417486894,0.06810154503249553,0.07481103765710635,0.07033238269170322
21,56.595087107266835,168,0.7,0.00683782270754166,0.03975779644338314,0.06739318253773915,0.0201772700781269,0.07404067347266433
22,55.59607072815139,167,0.6958333333333333,0.00683309358033495,0.02612048324004901,0.06866142329452467,-0.031655659958223455,0.0772481849580104
23,54.26392066453001,164,0.6833333333333333,0.006849032430558703,0.012069049296092763,0.06876202206035772,-0.077526327889569,0.07994762972373777
24,52.67046000747223,167,0.6958333333333333,0.006877007423978229,-0.0032831402783828085,0.06938765955393011,-0.12118139729540314,0.08212735187596337
25,50.731358365059265,166,0.6916666666666667,0.006959853475340035,-0.02048696379950737,0.0682908189064402,-0.16563360309424244,0.08379032793976808
26,48.7847309751725,164,0.6833333333333333,0.007046244526246368,-0.03689404751404477,0.06607736672486103,-0.20714177032118733,0.08492342483923988
27,46.7217966652442,159,0.6625,0.007184581909419706,-0.053874149105836565,0.06308140246694548,-0.2475416933905348,0.08557821941316072
28,44.61262549142286,155,0.6458333333333334,0.007377162062932692,-0.07303864275039398,0.05789199885779724,-0.28537814773120745,0.08578073434657796
29,42.486821761960016,147,0.6125,0.00762415706462365,-0.09343183159390853,0.05117628879216816,-0.3208235917259988,0.08556752819156195
30,40.540082197636224,147,0.6125,0.007856573193228023,-0.11573998287267027,0.04117113633667983,-0.3519842193833369,0.08497705445277326
31,38.63460387713592,142,0.5916666666666667,0.00813044868553601,-0.13881718629330006,0.02803324125953634,-0.38135368509128925,0.08408061441955274
32,36.8278683920886,136,0.5666666666666667,0.008446312681738575,-0.16070120891821912,0.012594588946445759,-0.4088726388705339,0.08291654120456045
33,35.10648482803022,131,0.5458333333333333,0.008826019742381282,-0.18539349404745986,-0.0030655583954738845,-0.4357564445227,0.08153011240762102
34,33.7518421667492,125,0.5208333333333334,0.009123730330971292,-0.20468228344696468,-0.024376347295825242,-0.4584178937261131,0.07995956707211456
35,32.50747237858381,123,0.5125,0.009464350994812454,-0.22456878581175124,-0.04745129020096679,-0.4785145171152091,0.0782920807711686
36,31.42502062010336,118,0.49166666666666664,0.009836979564590023,-0.24205836223542587,-0.07250871188075911,-0.4985067150742135,0.0765580237650362
37,30.46531314085486,116,0.48333333333333334,0.01025560388619841,-0.2556095959509955,-0.09878644817568209,-0.5184282514216968,0.07479441275480196
38,29.534489391662742,109,0.45416666666666666,0.01081629584635287,-0.2663317697263312,-0.1255727570199028,-0.538996290402354,0.07302721769323206
39,28.701638914413202,105,0.4375,0.011454368447390933,-0.2682392573848575,-0.14969087096389116,-0.5587250054064404,0.07126221268484562
40,27.62859528689892,99,0.4125,0.012325269443948999,-0.2704403090703011,-0.17194286291150804,-0.5759716297505532,0.06951754871281353
41,26.45250296778483,92,0.38333333333333336,0.013210509753096011,-0.27069278690675447,-0.19102846667595208,-0.5890827404478177,0.06774615545782574
42,25.2593851967978,87,0.3625,0.013957324746445727,-0.26754036072638443,-0.20559743100612293,-0.5991702190560644,0.06593138421850281
43,24.05802496008242,86,0.35833333333333334,0.014581786337016841,-0.26611834162200754,-0.21772631414203264,-0.6051862926489358,0.06407438052105212
44,22.84359034748302,83,0.3458333333333333,0.01517726593526548,-0.2644304696211976,-0.22894185605243747,-0.6088395656560521,0.062177822148962364
45,21.74237106829473,82,0.3416666666666667,0.015653356228305174,-0.26249628557461907,-0.23907441309936522,-0.6115997694342358,0.060243213124219194
46,20.72946533306319,77,0.32083333333333336,0.01606049932840166,-0.2604096697374165,-0.2491930424258091,-0.6136992107933146,0.058295586387102534
47,19.916308135228903,76,0.31666666666666665,0.01623509143888288,-0.2598452125945454,-0.2546038116701216,-0.6128371399527553,0.05635280249834163
48,19.180097456749877,73,0.30416666666666664,0.016366551565204134,-0.2592760185156522,-0.2607906032202455,-0.6113867791650853,0.054451830023862884
49,18.560961725264285,72,0.3,0.01640712811926614,-0.25914250638353814,-0.26714279038443417,-0.6089662893361963,0.052602915294617206
50,18.05698478226767,72,0.3,0.016352769522247703,-0.2586914407553385,-0.27358161456620295,-0.6057408857445824,0.050822804088642544
51,17.64752791570026,74,0.30833333333333335,0.016246556485385262,-0.258148242867934,-0.28156431611362676,-0.601679518659662,0.049126208326453466
52,17.34753403399259,74,0.30833333333333335,0.016066093329389085,-0.2571391679273575,-0.2908294805995181,-0.5964810287752197,0.04752249897800193
53,17.155041244472162,75,0.3125,0.01582154529783176,-0.255502200603332,-0.30197260357914046,-0.5904200106454858,0.04602291171157535
54,17.08461555230057,78,0.325,0.015505156409272693,-0.25360788607628143,-0.3141729714707006,-0.5829188871514932,0.044637190773756344
55,17.145173476273953,77,0.32083333333333336,0.015125844244913075,-0.2518930789763225,-0.32597074676376214,-0.5737325643433693,0.04337683711243707
56,17.33587431112362,79,0.32916666666666666,0.014715787512326805,-0.2502629830992859,-0.33832885821742587,-0.5625989458210063,0.04225387342799473
57,17.650305077549483,83,0.3458333333333333,0.01430686978988304,-0.2478585893033619,-0.3509048281398208,-0.549904315451887,0.041278962518530936
58,18.085726738049747,84,0.35,0.01392355576202315,-0.24434662821787234,-0.3635170579182056,-0.5361235685343597,0.04046049846871837
59,18.669109666003287,83,0.3458333333333333,0.013531376755677817,-0.24088668488791515,-0.3727862524427991,-0.5209737873459298,0.039805522385230864
60,19.366078257810077,86,0.35833333333333334,0.013170827173399518,-0.23676545953919254,-0.37920903085457913,-0.5054215173913131,0.039325428209083385
61,20.152141765965403,88,0.36666666666666664,0.012847298701953887,-0.23091935762969612,-0.383642958909869,-0.49016836219923515,0.03902402506151444
62,21.062970166973493,89,0.37083333333333335,0.012485436301718118,-0.22476815716598994,-0.3846121475744867,-0.47456867624644056,0.038900149136481516
63,22.080663221614124,94,0.39166666666666666,0.012094958723038915,-0.21736192469764562,-0.3814982518066337,-0.45944456520722315,0.03895944112914089
64,23.16017663482591,97,0.4041666666666667,0.01172972871857696,-0.20891707743101312,-0.3748026786930038,-0.44521118220977146,0.03920362137027945
65,24.272042493750792,97,0.4041666666666667,0.011409479429570844,-0.19877373795267378,-0.3646672721254478,-0.43229063247447225,0.039625792352281364
66,25.372564097866395,102,0.425,0.011144467720911485,-0.18616475420159334,-0.35178842520633374,-0.4204472840824327,0.040214221084631505
67,26.42708725732142,104,0.43333333333333335,0.01092532701296852,-0.17306663309229178,-0.3363378889908103,-0.4088341849081388,0.040950154744518304
68,27.481275678778637,112,0.4666666666666667,0.010683244102238693,-0.15815200047283695,-0.31708559020647786,-0.39674580469132475,0.04181021813081424
69,28.520049068808156,113,0.4708333333333333,0.01042675050760072,-0.14269129858839752,-0.29464356475622355,-0.3837681594740604,0.0427819355075038
70,29.514932208853434,117,0.4875,0.01019511824358114,-0.1274694683514318,-0.2697620460772284,-0.3696228135100162,0.04385125115715496
71,30.444907151882845,122,0.5083333333333333,0.01000706982678878,-0.11093312171207353,-0.24348788101315913,-0.3535433807325733,0.04500017583059948
72,31.307446367893824,124,0.5166666666666667,0.009855661335441565,-0.09515118605789512,-0.21491478052860785,-0.3335548327903284,0.04620857833851756
73,32.17077208455861,129,0.5375,0.009709957017488061,-0.07978644982012668,-0.18431211197674258,-0.309324930117597,0.04745786669864591
74,33.167653132622625,132,0.55,0.009517861153952891,-0.0647973357201228,-0.15413883842353984,-0.2830633852636569,0.04874409979463605
75,34.26379827500913,132,0.55,0.009320887046025607,-0.0497401384440189,-0.12708927337874976,-0.25481457184065737,0.0500886247775392
76,35.479115423830606,131,0.5458333333333333,0.009112021536583963,-0.03493548714391466,-0.10257614326575958,-0.22370475981037174,0.05150422447634949
77,36.85128103421788,136,0.5666666666666667,0.008863882452274506,-0.0219847609252361,-0.08052509625879663,-0.18961986507706693,0.05300613617068277
78,38.257810062436725,144,0.6,0.00863576501645797,-0.00885007481375768,-0.058877062436020665,-0.15261096955756173,0.05461513774753035
79,39.67238305925274,146,0.6083333333333333,0.008444946348157612,0.0027043216178360262,-0.03908311822703978,-0.11391126791840946,0.05632696335948421
80,41.18655975551242,149,0.6208333333333333,0.008242214097891373,0.012378710754098686,-0.020020096824252417,-0.07461995586157548,0.05813283884714568
81,42.67541237044766,153,0.6375,0.00806416868247891,0.021490637518456823,-0.0009304868647946501,-0.03588689199154698,0.06004203491658969
82,44.18613237181731,150,0.625,0.00788997724592846,0.029256691749807395,0.018637575136241962,0.0003904094836784876,0.06203947124438965
83,45.775411792916316,159,0.6625,0.007675267864615556,0.034563619143539386,0.03954759238346257,0.03263917422079271,0.06412042393966644
84,47.332544189581675,161,0.6708333333333333,0.007442611692632687,0.038137829089043646,0.06099074572680709,0.06221338546599914,0.0662912712568716
85,48.86526988209546,165,0.6875,0.007198513726677852,0.03870314370711755,0.08374960798520223,0.08744022180532653,0.06853699616673102
86,50.282299404713065,164,0.6833333333333333,0.00699171562091353,0.036967351348921686,0.10717325275383502,0.10886902002308169,0.0708455346529508
87,51.52560580047193,167,0.6958333333333333,0.006841772183292034,0.03551281322534194,0.1294656017806862,0.12678711539659768,0.07318891232603943
88,52.38636932418372,172,0.7166666666666667,0.006762489340766949,0.0354883854967732,0.14805160817836432,0.14298239985130898,0.07553107218102398
89,52.77533815247364,175,0.7291666666666666,0.006728117006206857,0.03797770746696204,0.16198032663089143,0.1602539128429625,0.07780040921120604
90,52.711506552641396,168,0.7,0.006720812612793486,0.04283555541403069,0.17123364300907448,0.17811293487943647,0.07991574419367423
91,52.38052597442747,168,0.7,0.006713111682401588,0.047180487440806905,0.1761914656259661,0.19434792033156062,0.08180757725292706
92,51.83609284528577,169,0.7041666666666667,0.00670360705773252,0.051893248606859115,0.17835807502883866,0.20911356100342937,0.08344816814783952
93,51.134845436440855,171,0.7125,0.006691466988956053,0.05656183888110631,0.17846024195005253,0.22348534764750197,0.08482261874154665
94,50.31236995437292,171,0.7125,0.006682621878573808,0.060979086680292956,0.17748280237361688,0.23710300770793286,0.08592814038672465
95,49.450050208645166,170,0.7083333333333334,0.006667595781532313,0.06541872870718742,0.17566982034393486,0.24935573406158268,0.0867688957144971
96,48.55888786048391,172,0.7166666666666667,0.0066513457425111805,0.0690156948679668,0.17260500576281204,0.26061128920824134,0.08736389055716835
97,47.72082389424848,172,0.7166666666666667,0.006625092220267418,0.07170401655307986,0.16826096841560173,0.2708896875412741,0.08773229297529224
98,47.04288585947624,171,0.7125,0.006578850869919977,0.0734350942502697,0.16285929393673754,0.2797026168612708,0.08790671815793463
99,46.47783991768226,170,0.7083333333333334,0.00654553519739459,0.07543142301788638,0.15668675602997126,0.28683075355829224,0.08793658744079297
100,45.94244537478618,168,0.7,0.0065509516065005895,0.07692216116134679,0.1496300387850123,0.29176189149783655,0.0878575236812791
101,45.40414009882694,171,0.7125,0.006575978361142,0.07762801500476584,0.1412916765176722,0.2927784725064805,0.08768597982092358
102,44.85312080888339,171,0.7125,0.006592253148900099,0.07775907690980356,0.13149471764938894,0.2895087378056951,0.0874306581073613
103,44.309299400458784,173,0.7208333333333333,0.0065844129586727675,0.07684777093256806,0.11966167044895969,0.28194818251952175,0.0870975524482908
104,43.83507324175399,176,0.7333333333333333,0.006545649290695856,0.07513210241261868,0.10586234201429551,0.27061867061996553,0.08669579084104774
105,43.471186305861806,177,0.7375,0.006482475796855161,0.07222108502586401,0.0900181987524656,0.25592562183411754,0.08624528798977185
106,43.28119125615216,178,0.7416666666666667,0.006395699878079765,0.06879697663116653,0.07248410616119891,0.23833799453606838,0.08577160662314375
107,43.248370349226974,182,0.7583333333333333,0.006303881364236484,0.06483377994449507,0.053994075088337604,0.2185600657620339,0.08530966932135792
108,43.345146369393255,182,0.7583333333333333,0.006222230040678406,0.0600008273824339,0.035527510628527166,0.1976240215941421,0.08488777182970217
109,43.54795881942899,184,0.7666666666666667,0.006153741711245448,0.0546448005825163,0.017817737747622863,0.17590654595259655,0.08452620959099318
110,43.857175175492955,187,0.7791666666666667,0.0060884719812276476,0.04877117785938779,0.0015243082380345478,0.15363182713428827,0.08423883091053681
111,44.21586395561758,191,0.7958333333333333,0.006029070988727242,0.041907974352191325,-0.012562998893854593,0.1319581541069655,0.08403816816488806
112,44.58667305077769,195,0.8125,0.005975654750852695,0.03329944679579811,-0.023998978638503532,0.11186344046634843,0.08392482584007756
113,44.96558037891387,195,0.8125,0.005925608895273276,0.02288402700411296,-0.033246712213001,0.09396895167916229,0.08389234445309061
114,45.40373478965845,199,0.8291666666666667,0.005869914887057005,0.011137171626068908,-0.040034004957760376,0.07814047872540932,0.08393415632882789
115,45.84176503254062,201,0.8375,0.005831021227594821,-0.0021238511577776967,-0.04524648309609404,0.06513470833206456,0.08405394096900608
116,46.41882429631963,201,0.8375,0.005786565163627562,-0.01758933266367525,-0.04705341519621111,0.05283639679999942,0.08424387781570683
117,47.20678107669259,202,0.8416666666666667,0.005715280075461334,-0.03623202518764719,-0.043790442329674585,0.0394075781272593,0.08452301958969607
118,48.067386587138685,208,0.8666666666666667,0.0056521876567476115,-0.05721428509752277,-0.03937274569131463,0.026285339898790245,0.08492198908260633
119,49.10534841584678,206,0.8583333333333333,0.005595671254150157,-0.07894835477403052,-0.034761368749048664,0.012807150744566695,0.0854424251594342
120,50.357677229303505,207,0.8625,0.0055604673562543805,-0.09903627659610599,-0.030121277404867933,-0.0021935368476962832,0.08610543547146206
