step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,2.77350526901665,17,0.07083333333333333,0.10641171768263782,-0.31855276886891937,0.8744472618792852,-0.22907539478290914,0.00032475952641916454
2,4.655945866157284,19,0.07916666666666666,0.0673104490337521,-0.3122526169633381,0.8594763061888898,-0.22793842448808901,0.0008123158117178698
3,6.869123737148166,25,0.10416666666666667,0.05288664343288654,-0.3088017379264891,0.8464215639862771,-0.2194685163852631,0.0016040740804505738
4,9.331279364879716,33,0.1375,0.04334846971293249,-0.3058676826775175,0.8329287100390758,-0.2083427787156738,0.0027316273731207968
5,11.796716905741823,36,0.15,0.03635185129350152,-0.3014602815647011,0.818701034910907,-0.1950026265710148,0.004208079516723664
6,14.183446113021725,43,0.17916666666666667,0.0307617412475013,-0.29578762944120407,0.8032954782101387,-0.17839945896523987,0.005999155984877889
7,16.4761707260961,47,0.19583333333333333,0.026328381672440105,-0.29042140982685927,0.7855841542857901,-0.16177855015069081,0.008058636532581674
8,18.818646690455274,56,0.23333333333333334,0.022589467909203947,-0.2834219581020382,0.7643443099769375,-0.14592502444456892,0.010342054890466527
9,21.329802335975938,66,0.275,0.019399838815179683,-0.27611721078509394,0.7388713590736072,-0.1306168943594652,0.012836345655880236
10,24.054072111238977,70,0.2916666666666667,0.016824469502968026,-0.2668483616996331,0.7109486094398544,-0.1135956171504807,0.015552049028287702
11,27.154445945922674,84,0.35,0.014666713392863292,-0.25394482677708907,0.6785525272777453,-0.09630395760948775,0.01850698264631624
12,30.5479388698063,92,0.38333333333333336,0.012961032391373115,-0.23747580225512044,0.6429374526454413,-0.08157729952528672,0.021747742996545118
13,34.08384504381122,102,0.425,0.011657328552767417,-0.21965667616589427,0.6049284630912841,-0.06807205339221102,0.025300707234979285
14,37.50601819054526,107,0.44583333333333336,0.010686881208760083,-0.20286963813958783,0.5652544725697113,-0.05648951835075452,0.029161357457195964
15,40.68606687390404,117,0.4875,0.009919780963965535,-0.18804211424637798,0.523372360663784,-0.04559382751952962,0.033277600122203606
16,43.504352634281084,123,0.5125,0.009302633259427654,-0.1744167581726571,0.48009379179673123,-0.03473202261789256,0.03757847764884025
17,45.897620187547005,132,0.55,0.008814801820500814,-0.16186923325673983,0.4355421111749442,-0.022719406209453417,0.04197769600288393
18,47.86719994432493,139,0.5791666666666667,0.008432813690556882,-0.1496976641571968,0.3888274687328148,-0.009811214992206364,0.04638573018776061
19,49.47431260862405,144,0.6,0.008134316045099153,-0.13720182336908576,0.3408774914599338,0.004004400057365566,0.05072225715854546
20,50.99655285455115,145,0.6041666666666666,0.007828456500724487,-0.12573380517901528,0.29540016059049806,0.015910874677973613,0.054926465056807934
21,52.36885504143524,156,0.65,0.0075125138758129605,-0.11341284624161474,0.25076803196142683,0.02490559775704015,0.05899567221135548
22,53.482094720106716,158,0.6583333333333333,0.007227013175266639,-0.10095566860275676,0.20497646420080018,0.03103669894963178,0.06291526531048904
23,54.5267531464051,163,0.6791666666666667,0.006945503990129327,-0.08871269700856352,0.15939112656173582,0.03353256385550066,0.06665163153946015
24,55.50618290417208,170,0.7083333333333334,0.0066797015304906945,-0.07538418731155648,0.11386961546011654,0.032160337559543055,0.07021023460046509
25,56.355660180641934,174,0.725,0.0064588960802903425,-0.06102207111985784,0.06849102447225058,0.028142412584385827,0.07359662043495084
26,57.02249096719087,177,0.7375,0.006287995744208498,-0.04498240300085509,0.024350543494896872,0.022489246230410764,0.07680364467532613
27,57.46025792502584,182,0.7583333333333333,0.006155649987676101,-0.026545760261644655,-0.017221103142234396,0.015771115188947044,0.0798149972641418
28,57.63539865108679,186,0.775,0.00605319634974923,-0.005620591664055491,-0.05686298736229288,0.009527646151764761,0.08260729589866997
29,57.5520234150513,192,0.8,0.0059778852199525,0.01662153250848911,-0.09517818015574125,0.0042535482810511895,0.08515320355588175
30,57.21245224769493,192,0.8,0.005933022001712236,0.03905380543730914,-0.1323409416914839,-0.000722353395657411,0.0874288875906157
31,56.50320435603592,192,0.8,0.005945113460209451,0.060159590913213955,-0.1674822902152603,-0.005583172703771627,0.08941333362799693
32,55.50565414504885,195,0.8125,0.005994497933513396,0.08141285431055383,-0.20220979172441286,-0.010790364869371523,0.09106635108195398
33,54.23466128693723,192,0.8,0.00608186570104664,0.10069195822545245,-0.23505822048344482,-0.01740574423342723,0.09236702612595524
34,52.760929465092616,190,0.7916666666666666,0.0062013768887930025,0.11907995005615832,-0.264155172220134,-0.025242158253802553,0.09329932250466046
35,51.02949695005561,186,0.775,0.006359598966999084,0.13614814357007063,-0.28993497175058436,-0.03488455555568688,0.09386206452889927
36,49.212843338668804,183,0.7625,0.006512946938307627,0.151859150827634,-0.31065329410645204,-0.045364644249841296,0.09404388875414478
37,47.2528255331799,176,0.7333333333333333,0.006700060181241245,0.16393124991648625,-0.3276515057708471,-0.05882456841834218,0.09386690800473069
