step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,2.214999267224805,11,0.04583333333333333,0.14791343415734168,0.47629185215547826,-0.02559617171767844,-0.8425735781407448,0.00032475952641916454
2,3.1493423188485252,15,0.0625,0.0959399729297654,0.460176443267196,-0.03848695829557118,-0.8382304026131263,0.0007075959363818991
3,4.0656618436218235,19,0.07916666666666666,0.07770843256434354,0.44524522716180387,-0.04721556339369753,-0.8351728571256585,0.0012273380275278076
4,5.018365253320043,22,0.09166666666666666,0.0657434776900073,0.4324730901264417,-0.05367901455863521,-0.8313173134304449,0.001866915820454119
5,5.922242191324207,25,0.10416666666666667,0.05768949711346548,0.4216703071689281,-0.05803395000110361,-0.8272958611266051,0.002621167723406215
6,6.733459651068989,27,0.1125,0.05183918032963418,0.41243038887798145,-0.061096651792952004,-0.8227133880562194,0.0034694713619388825
7,7.434922826754462,28,0.11666666666666667,0.04711250668585428,0.4024118790275665,-0.06318007794387602,-0.8179758972513282,0.00438504791032043
8,8.021502442633984,32,0.13333333333333333,0.043144071536934336,0.391007709257779,-0.06444665770136475,-0.8134132987819929,0.0053405911493048484
9,8.511941175028701,34,0.14166666666666666,0.03969764620979873,0.3782693369922676,-0.06658026539153948,-0.8087565768206317,0.006310563742368236
10,8.925806967006139,36,0.15,0.036697684665801374,0.3645102160623624,-0.0703029951660432,-0.8038756819867294,0.007275496338449294
11,9.284366673492885,39,0.1625,0.03408507652837196,0.34965426907099684,-0.07508595289311865,-0.7988243547113143,0.008221535510918015
12,9.612603365258515,41,0.17083333333333334,0.03176070285912182,0.33331634317607195,-0.08143023925316069,-0.7933072858925189,0.00914020071110613
13,9.929600113472311,41,0.17083333333333334,0.029662468387508703,0.3147537711723811,-0.08948651605048558,-0.7872495913830367,0.01002854377098149
14,10.226667669015646,47,0.19583333333333333,0.027892834217773575,0.2945811020145485,-0.09904814553652552,-0.7809794178480186,0.010887489415159398
15,10.499314017584247,47,0.19583333333333333,0.026480247458438428,0.2732618519404188,-0.11045185341102617,-0.7744269305703854,0.011716240661583891
16,10.744508426896786,48,0.2,0.02539110091262845,0.250163099788871,-0.12381943092586198,-0.7674028804527215,0.01251323797372255
