step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,3.0161155103715633,14,0.058333333333333334,0.1046276432886604,0.11165141533264783,0.23772237542850158,0.9227292127246304,0.00032475952641916454
2,5.287443920055605,20,0.08333333333333333,0.06781337102535882,0.1219727059552284,0.20946350267881067,0.9097690147530156,0.0008578052319719163
3,8.023917519222074,27,0.1125,0.050347619351541,0.1325383511465893,0.18645756948632983,0.8937100547159171,0.0017634204437851505
4,11.086232090697765,37,0.15416666666666667,0.039313571338016835,0.147354909477268,0.16779426886148788,0.8732134809006112,0.0030915629342607737
5,14.153350491866991,40,0.16666666666666666,0.03176088743112292,0.16168043380682684,0.15439804099885168,0.8489340713226696,0.004861075157840527
6,17.130489177411974,51,0.2125,0.02633339185491719,0.17232892082392356,0.1480897895711139,0.8207560515009823,0.007028720859281536
7,20.04448431887819,58,0.24166666666666667,0.022177866400191638,0.1790780665720124,0.14447956171282136,0.7896375047537624,0.009537815494118128
8,22.98886295137271,65,0.2708333333333333,0.018919958118045546,0.18077139164196981,0.1389214142780646,0.7561126441446547,0.012342374754495976
9,25.98854292915714,72,0.3,0.016416267365932016,0.17619457905550753,0.13261028232090008,0.7207387755696754,0.01541854908242876
10,29.110199140732753,81,0.3375,0.014429563635881704,0.1619811451815191,0.12482651393316514,0.6835835927521323,0.01874954597340285
11,32.25804662188291,90,0.375,0.012907725951231243,0.14141998999730931,0.1176711622197112,0.6450230068979095,0.02233275371494996
12,35.407096224317236,101,0.42083333333333334,0.011686797044647776,0.1169761872571225,0.11538367567138913,0.604076322227824,0.026147862085058007
13,38.37756750923086,110,0.4583333333333333,0.010713071097772305,0.09023096781473894,0.11965877867449358,0.561596302748883,0.030171906418611685
14,41.02909362910945,116,0.48333333333333334,0.009945749902824137,0.06141576125483601,0.12943584625823046,0.5182630137916976,0.03435050968473131
15,43.33395535847919,124,0.5166666666666667,0.009327614458738979,0.030473015404132622,0.1434399030285719,0.47330248479615267,0.0386084137717162
16,45.20053569565326,132,0.55,0.008858455487464483,1.2596829621396298e-05,0.1567283754147611,0.4275336619533756,0.042872689024259426
17,46.58049984338251,140,0.5833333333333334,0.008529685959562624,-0.02824101623510655,0.16958047731017073,0.3802068204377532,0.04706052056476848
18,47.52136238297887,140,0.5833333333333334,0.008298462631289019,-0.05306652634222571,0.17997488372032555,0.3328013102061573,0.05108831222892585
19,48.13059049743289,143,0.5958333333333333,0.008103225920564793,-0.07259161993691977,0.18735396050408154,0.2877381537347242,0.0548897364528418
20,48.381819810014136,145,0.6041666666666666,0.007933842542647493,-0.08682496385617762,0.1907837616661027,0.2454848666872126,0.058425248525826284
21,48.26532341067852,148,0.6166666666666667,0.007805487735664966,-0.09701158986965307,0.19071192822455957,0.20597765882187982,0.06165431488762131
22,47.77688012788459,149,0.6208333333333333,0.007738750241160053,-0.10303388270864451,0.18812637477236063,0.16803760060790626,0.06453863153836141
23,47.04737407061735,149,0.6208333333333333,0.007712380135621458,-0.10433015514285314,0.18358834040517713,0.1328552312857433,0.06704293340850362
24,46.193486510345394,151,0.6291666666666667,0.007698993029593433,-0.10149758211724898,0.1766073963691906,0.10117945489283227,0.06916002270589401
25,45.31726017709775,149,0.6208333333333333,0.00767579735482,-0.09572454909087395,0.1675252432632423,0.07193791133987605,0.07090529915599439
26,44.431434718396716,150,0.625,0.007654872827478045,-0.08706517614606511,0.15804652633656988,0.04503490079735039,0.07231175552360078
27,43.601795373449086,146,0.6083333333333333,0.007633104460242975,-0.07637034778218464,0.14816222202777807,0.018894473652563207,0.07341147398094007
28,42.94415245826777,153,0.6375,0.007576840514338209,-0.06411893140442806,0.13800534434902786,-0.006235777035880652,0.07424566321536778
29,42.26670752681072,151,0.6291666666666667,0.007564288976197973,-0.05293233385320779,0.12769572236851484,-0.03157522655579425,0.0748731254797562
30,41.752011770443765,153,0.6375,0.0075460080452471965,-0.043304464017567434,0.11487825000913625,-0.05595368600625289,0.07531082059305762
31,41.31017302221929,155,0.6458333333333334,0.007538204090606242,-0.03573838688343989,0.09974723217005824,-0.0800450778357254,0.07560824074071006
32,40.9377263210818,158,0.6583333333333333,0.007545512632299706,-0.03015445804613835,0.08409204895701085,-0.10488060320199154,0.07579307410830514
33,40.70656457981541,157,0.6541666666666667,0.0075424484492168,-0.02686436982315295,0.06507422655395309,-0.12910826358767993,0.07588959038267748
34,40.55963223558639,157,0.6541666666666667,0.007548846093616654,-0.025759959196398632,0.04444874674035123,-0.1536714047762402,0.07593311220312512
35,40.58413276675679,158,0.6583333333333333,0.007530859704502352,-0.02624639151600875,0.022229085995662555,-0.17760446810335334,0.07594473202698505
36,40.757055156369624,161,0.6708333333333333,0.007487588215191673,-0.027103997095313803,-0.0018453449575029587,-0.20094515425352363,0.07595978371805345
37,40.92092944712559,166,0.6916666666666667,0.007473020680300635,-0.028913848161718544,-0.028318382835040158,-0.22290368700341462,0.0760057531880674
38,41.10615392227412,166,0.6916666666666667,0.007471855773234485,-0.031235338246970622,-0.05687085634647476,-0.24344782691653657,0.07607785214059672
39,41.29557465278956,168,0.7,0.007479666643195394,-0.03294214746994542,-0.08577200948479814,-0.2622144246214288,0.07617747078696344
40,41.49772819975067,166,0.6916666666666667,0.007489853209979281,-0.03425106495189136,-0.11413967510151556,-0.27806181090783544,0.07630264395566515
41,41.758431087125516,165,0.6875,0.007474867262700583,-0.03490576181030702,-0.13978960957095635,-0.29009924336255055,0.07645320359755187
42,42.03765492493,163,0.6791666666666667,0.00744252407276857,-0.034291986609093064,-0.16303656339528927,-0.2987647918385464,0.07663758906663272
43,42.54367364246249,165,0.6875,0.0073345266628466145,-0.03272770500684338,-0.1861448000880205,-0.30482544689129726,0.07685589045839383
44,43.22901342511002,165,0.6875,0.007209710976200771,-0.028880230891864412,-0.20803077539976822,-0.309143630935897,0.07714724022051617
45,44.009632321563146,162,0.675,0.007134903897238031,-0.023724628695836296,-0.22809079493052029,-0.3110766961451682,0.07753795621567268
46,44.61965821298549,161,0.6708333333333333,0.007157785548254022,-0.017364888084678575,-0.2463524233908979,-0.3094042073867763,0.0780359666543985
47,44.85160788837406,160,0.6666666666666666,0.007259330691874684,-0.010559552651620478,-0.2624334425786847,-0.30410196641673026,0.07859855590389345
