step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,3.506531865075207,15,0.0625,0.09516319259997744,0.5000759240817713,-0.01628463416026358,-0.8164699204877779,0.00032475952641916454
2,6.5359050877218685,23,0.09583333333333334,0.062329460563585376,0.49744562371246365,-0.026865027466376232,-0.7946854141978539,0.0009497582984788494
3,10.092581730402069,31,0.12916666666666668,0.045572707688715276,0.4930413448022113,-0.03574269379561733,-0.772157343421169,0.0020802646725788148
4,13.746495216814214,37,0.15416666666666667,0.03573643021635051,0.48500597490850517,-0.04371651672086447,-0.7491684720039938,0.0037645972797713213
5,17.296052160736743,47,0.19583333333333333,0.028318093318674967,0.47164890204189963,-0.05121770089029334,-0.7236711272866851,0.0059656054049468535
6,20.87765267678526,56,0.23333333333333334,0.022731996323010765,0.45273437737151545,-0.05592695956541991,-0.695325742120765,0.008612054644590307
7,24.887457709949384,68,0.2833333333333333,0.01835881008060362,0.4281721033992195,-0.062432659241488615,-0.6606557574955187,0.011665409057028512
8,29.264161405453265,77,0.32083333333333336,0.015288018276753657,0.39887943744248433,-0.06528956744310614,-0.6233667744367439,0.01516526647194117
9,33.85399983632067,90,0.375,0.013141105124099783,0.3649628490837912,-0.0705463476589538,-0.5834504825316731,0.019135770088269544
10,38.27493834351165,101,0.42083333333333334,0.011605318601660823,0.32988708700957703,-0.07994692925677047,-0.5413805466960369,0.02356981804875271
11,42.06423247208498,110,0.4583333333333333,0.010553976373094158,0.29567317748663646,-0.09329413833997346,-0.49871356197406946,0.028389387183285875
12,45.19101806404301,119,0.49583333333333335,0.00972925135858281,0.25988119984169894,-0.11150652843058967,-0.4546570417694273,0.033437492053473225
13,47.240709470458384,124,0.5166666666666667,0.009202543594885624,0.22438322019314638,-0.12736278810954949,-0.4137066924619677,0.03856705873513396
14,48.25562727679565,134,0.5583333333333333,0.008891384812449436,0.18742313752958886,-0.1382714922183906,-0.37461115469809353,0.043567985887331524
15,48.35245326312324,135,0.5625,0.008731585741155814,0.1487020284922929,-0.14503214732317024,-0.3348271267330322,0.04825911741299755
16,48.05051163936916,134,0.5583333333333333,0.008611301440754195,0.11526082823551553,-0.14665870290041266,-0.30018733453022167,0.052499290658533405
17,47.458745462135155,135,0.5625,0.008496834857817614,0.08594114929228815,-0.1446190317968428,-0.26838312986989304,0.05625883252506178
18,46.67621696406914,143,0.5958333333333333,0.008355049938121003,0.06158313158928696,-0.13937623564596732,-0.2366766263406028,0.059531464046705944
19,45.56943811126918,140,0.5833333333333334,0.008265406052333928,0.04119811316655127,-0.1316288029093465,-0.204864871412634,0.06233010832279832
20,44.208800099645686,140,0.5833333333333334,0.008241787012062607,0.024441626254486096,-0.12057051731809942,-0.174262653780713,0.06464136713638147
21,42.509530096330934,133,0.5541666666666667,0.008350874192725531,0.008337756471126574,-0.10469376518577174,-0.1428960744688299,0.06646638044142687
