step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,2.909454007611734,14,0.058333333333333334,0.10533293822222527,-0.3249958127387756,0.8707923926917422,-0.23614445798641112,0.00032475952641916454
2,4.894928598958361,20,0.08333333333333333,0.07038740697318942,-0.3238476940257669,0.8533042235029029,-0.23836633326304585,0.0008378062002044481
3,7.0037755662327985,24,0.1,0.056687946316211484,-0.3239677072383852,0.8395440736585135,-0.2332876025598622,0.0016718246924886963
4,9.176152050184891,27,0.1125,0.047152901370397265,-0.3241367561418573,0.8264000030532506,-0.22243210193241308,0.002817850141908476
5,11.213009022117978,35,0.14583333333333334,0.040128303378423255,-0.32158203221965026,0.8139076291630332,-0.2080453567129437,0.004256593637127297
6,13.059146892265689,37,0.15416666666666667,0.034669976142308837,-0.3165993893690813,0.8015415217885387,-0.19163693124400405,0.005933373465061687
7,14.785018563773596,44,0.18333333333333332,0.03018134023357545,-0.3109790908324946,0.7877316912053319,-0.17308844755194905,0.007788626160855335
8,16.50357608280779,49,0.20416666666666666,0.026344444290743587,-0.3041778622525707,0.771669254529748,-0.1543879482284061,0.00978195452547735
9,18.331448018001023,57,0.2375,0.022962094586701513,-0.29692445573560294,0.7515778016085826,-0.1365058422172494,0.011898179588456076
10,20.32212162010464,61,0.25416666666666665,0.020088095011970043,-0.29037871125538695,0.7280926074615911,-0.11780782830647475,0.014145508132985662
11,22.710932548008184,74,0.30833333333333335,0.01744832154588492,-0.27966872184835634,0.7000199954198135,-0.09573640528492444,0.016541355123456714
12,25.549489029534225,78,0.325,0.015186377234554242,-0.2645410201642854,0.668235604228302,-0.07090425927697404,0.019145519463862577
13,28.845278465142666,91,0.37916666666666665,0.013356811201178024,-0.24551073253636313,0.632977323236428,-0.04573172813941477,0.022021496710513986
14,32.389872843499894,98,0.4083333333333333,0.011974146362193724,-0.22562112768954565,0.5953877091149855,-0.021160500997444175,0.02522783675167684
15,35.9282965111764,107,0.44583333333333336,0.010929498058898245,-0.20761724060661718,0.5560025816885705,0.0016853059104513996,0.028778154234665385
16,39.25657883366496,115,0.4791666666666667,0.01011024336725575,-0.19229871424283818,0.5147960594126308,0.02175404621555705,0.032636894407044426
