step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,2.2251950344843276,12,0.05,0.1449912154521886,0.47658841670644936,-0.025293224266022374,-0.8411599286627932,0.00032475952641916454
2,3.181803156027555,15,0.0625,0.09308500258166576,0.4609179573972401,-0.03810210778678901,-0.8360918480321983,0.0007095076427430595
3,4.132083842826304,19,0.07916666666666666,0.07561656864648418,0.4469572962532863,-0.046593753052773766,-0.8324047822591845,0.00123514497022392
4,5.137561015276524,22,0.09166666666666666,0.0639438293241931,0.4341001981524128,-0.051913079852312374,-0.8282068030182982,0.0018863961937314602
5,6.1137476614920185,27,0.1125,0.0558149608132172,0.422456567324195,-0.05507557067628634,-0.8238604855420931,0.0026610492647226617
6,7.0089305604358945,28,0.11666666666666667,0.049859906292621214,0.41176550947751994,-0.05704364351990586,-0.8191178648317393,0.0035412720247801495
7,7.7960410277692676,30,0.125,0.045137664058366056,0.4006377750560813,-0.058168811255207356,-0.8141233616904098,0.004501319302383864
8,8.462397746819839,32,0.13333333333333333,0.04126446892783009,0.3887771794714535,-0.058969292253706465,-0.8090591442088093,0.005512945064852216
9,9.028860521385592,35,0.14583333333333334,0.03790602230758569,0.37608024581083016,-0.061156239104938684,-0.8035489242974497,0.0065483501358957145
10,9.518100414481886,37,0.15416666666666667,0.034941412975465165,0.3623008141185119,-0.06427261526626993,-0.7977098170990867,0.007586426470065941
11,9.943165161361746,41,0.17083333333333334,0.032391147275381574,0.3481004345762367,-0.06828834347001463,-0.7916908830052314,0.0086124276507747
12,10.344169697618282,43,0.17916666666666667,0.03008297346894693,0.3320461273589823,-0.07374109158829255,-0.7851942593363204,0.009615528353452559
13,10.729056716321303,47,0.19583333333333333,0.02804980475920309,0.31430089547684786,-0.08047258986792288,-0.77843876030673,0.010593507336410731
14,11.100199268690918,48,0.2,0.026327359722163678,0.2955109868288388,-0.0887078098995128,-0.7713846021045997,0.011545854737079902
15,11.456962369139628,49,0.20416666666666666,0.024909147269511735,0.27589671890511924,-0.09797702236269602,-0.7640599704897542,0.01247255662625146
16,11.813709324999529,49,0.20416666666666666,0.02368929092743928,0.25441777013344236,-0.10783175177414805,-0.7562918801042571,0.013373481407839994
17,12.166884796554267,54,0.225,0.02265274717847228,0.23005746072250752,-0.11753005683336389,-0.748476790810547,0.014251203765493407
18,12.502925929841464,60,0.25,0.021837526324158134,0.20229043625069165,-0.12638615580478796,-0.7411553713994721,0.015107374288297993
19,12.812523225447414,59,0.24583333333333332,0.021269501686894995,0.17127077109100372,-0.13349353266564085,-0.7343726209561534,0.015940935471313467
20,13.09568052039318,59,0.24583333333333332,0.02095071358748725,0.13579291780390104,-0.13963517925304597,-0.7277358988968676,0.016749190028953514
21,13.431499021327335,59,0.24583333333333332,0.020652923495103507,0.09646446999271314,-0.14369478576321168,-0.7199271771115859,0.01752971112363188
