step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,3.1135126965896496,14,0.058333333333333334,0.10334295001848753,0.11231809419035618,0.23166349286127588,0.9240988081844269,0.00032475952641916454
2,5.492188617461736,22,0.09166666666666666,0.06785181195417009,0.12399242556219829,0.19815058684767806,0.9120623413208541,0.0008760672043878075
3,8.268917687578476,26,0.10833333333333334,0.05070057632421757,0.13796182839147475,0.16920591274599575,0.8969527907058371,0.0018182458497231018
4,11.325335416004219,37,0.15416666666666667,0.039529215415506594,0.1564704523696529,0.1445902036030031,0.8763781140446898,0.003186843331171756
5,14.298160129376697,39,0.1625,0.03206434643724028,0.17385451931440826,0.1266868938673809,0.8525204718280567,0.004991659388555372
6,17.100763272297634,47,0.19583333333333333,0.0267951410251262,0.18622570515334597,0.1176098282213662,0.8250578067568909,0.007173398473957965
7,19.814731910310613,58,0.24166666666666667,0.022666233649272324,0.19274612752206538,0.11367372267561673,0.7943886428721442,0.009662451740117976
8,22.577977820723582,64,0.26666666666666666,0.019378902928867854,0.19419630097853866,0.11124385411714999,0.7606635402419532,0.012411468799289418
9,25.38670240559292,70,0.2916666666666667,0.01692672511437993,0.18941480487718557,0.10859852378517265,0.7259344137088548,0.015403692760746148
10,28.302676459754775,78,0.325,0.014983551663970116,0.1757197196311234,0.10483544896531864,0.6893718129799699,0.018623330185720204
11,31.273596368875996,87,0.3625,0.01341025578517285,0.15444436684989957,0.10295361546521034,0.6511387754078295,0.0220677490033522
12,34.200695728510276,95,0.3958333333333333,0.012175548288351233,0.12934235264945168,0.10627941353806131,0.6113572862158364,0.025724773422181234
13,37.004714724849975,106,0.44166666666666665,0.011184565658077683,0.1008028112063951,0.11617547236127701,0.5701335136515119,0.029564926529058788
14,39.59919523713788,114,0.475,0.010362208247964754,0.07024703758646315,0.1310576549939502,0.527446077274503,0.033546817887062284
15,41.91704785078946,122,0.5083333333333333,0.009688167772960393,0.036850526256200826,0.14867778261947504,0.48346852058228645,0.037616985205319406
16,43.86033791888501,128,0.5333333333333333,0.009169036145787061,0.002140545460676928,0.16602854859468424,0.4385054620971371,0.04171473315681049
17,45.281904569388004,131,0.5458333333333333,0.008823915156611269,-0.03139986619718211,0.18124200024776244,0.39277801934169243,0.045767073200920376
18,46.30437179993636,138,0.575,0.008571488236587304,-0.06195093923707105,0.19497591247795587,0.34644750448424905,0.0496807229875886
19,46.990560818531804,140,0.5833333333333334,0.008352310528885638,-0.08665505116520406,0.20583788706275885,0.3013578921400267,0.0533947204013178
20,47.34333219904745,143,0.5958333333333333,0.008144262152242359,-0.10406699896106898,0.2134779084437705,0.2586746337209887,0.056865978514660735
21,47.25157616858789,148,0.6166666666666667,0.007997381379570687,-0.1167332084317509,0.21931180057422037,0.21635530066204378,0.060056255450516065
22,46.761268069031715,145,0.6041666666666666,0.007935689897058812,-0.12414913606407241,0.22238684417758509,0.17767884908663542,0.0629103004370747
23,45.95023962033198,144,0.6,0.007943842886518698,-0.125893031353851,0.22170271316787635,0.14342169613746908,0.06538700815631067
24,45.025127444350716,144,0.6,0.007947343840941498,-0.12147672508321827,0.21693973885936918,0.11450511855486345,0.06746397726949184
25,44.08037454530163,149,0.6208333333333333,0.007918011773658397,-0.11258061329780289,0.20961134125030853,0.08938577203147188,0.06915979093835842
26,43.07083705663311,147,0.6125,0.007907676548681936,-0.10098376479064852,0.20113513602801475,0.06673710873303974,0.07050888207176663
27,42.15688888958916,147,0.6125,0.007890665255096362,-0.08739070524351579,0.19025500134655965,0.04609345762520287,0.07153377581270869
28,41.365721205094864,148,0.6166666666666667,0.007862232251125974,-0.07259048592661034,0.17961776291850834,0.026098180621017132,0.07228481489823578
29,40.607259616012186,145,0.6041666666666666,0.007865155069917588,-0.058639445925340566,0.1687171708930673,0.0057876773671304785,0.0728124061343675
30,40.03805854168897,149,0.6208333333333333,0.00784504711835993,-0.04608891228145251,0.1551526777412079,-0.013222117651867015,0.07314502669893304
31,39.5361963796303,153,0.6375,0.00783461777608866,-0.03606664946029127,0.13962082938076523,-0.03245631874769277,0.0733376600056064
32,39.08974524568481,152,0.6333333333333333,0.007842112724020123,-0.028986725873508014,0.12315044717799939,-0.05311785516784129,0.07341693082622645
33,38.77351406094986,152,0.6333333333333333,0.007841299135508673,-0.02408828650247321,0.10608398483852761,-0.07425421401370214,0.07340456497716971
34,38.57888694292966,157,0.6541666666666667,0.007836848578296553,-0.021833682608242005,0.08727951817083439,-0.09586437627235118,0.07333414236588084
35,38.47884197874888,156,0.65,0.007841617368838287,-0.022125873128879158,0.06743001560010141,-0.11855281954372504,0.07323426943109207
36,38.48858874029206,156,0.65,0.007847075628187539,-0.023090287399466652,0.04817985924557603,-0.14075208560784233,0.07312562535899828
37,38.558457044003504,156,0.65,0.007863531684864498,-0.025096376008171738,0.029214511006216252,-0.1617170390945836,0.0730296732119032
38,38.6921110999581,160,0.6666666666666666,0.00787904321142483,-0.027302215965714704,0.010393497409279908,-0.18076023830665963,0.07295641658646354
39,38.93255367622711,162,0.675,0.007870616802806204,-0.030999391728623118,-0.007881733855706596,-0.19686638088575548,0.07291554575905934
40,39.25478359752798,164,0.6833333333333333,0.00784705892250281,-0.03633133803962153,-0.02481065665179832,-0.20917596295166763,0.072923844997446
41,39.66670342003442,163,0.6791666666666667,0.007800190230932197,-0.04423945467152774,-0.04023872980526965,-0.21596295754632847,0.0729917324222379
42,40.169543475192654,164,0.6833333333333333,0.007713109941948026,-0.054249970044747416,-0.054146016276165734,-0.21633634753785028,0.07313006607127055
43,40.812590050883685,169,0.7041666666666667,0.007571235476262066,-0.06675970715496371,-0.0665026096807821,-0.2111204848810972,0.07334884886574213
44,41.71362497191486,168,0.7,0.0073707086891017315,-0.08352589032628054,-0.07947373579371975,-0.20118055567678345,0.0736663246137086
45,42.97483002853434,171,0.7125,0.007129052000418279,-0.10427738231167463,-0.09444044710925016,-0.18670880969374726,0.07412099683457178
46,44.40927331801577,175,0.7291666666666666,0.006935352968893709,-0.12735926544653572,-0.11115315619922167,-0.16929368659643762,0.07476667778146479
47,45.893074487770356,177,0.7375,0.006797208339330379,-0.15037234819897688,-0.1261160505810913,-0.1494943375685325,0.07561674875044627
48,47.228462993747755,176,0.7333333333333333,0.006700106825633821,-0.1728984526622574,-0.13988674363833742,-0.12827368349843077,0.07666002534185858
49,48.26013366157016,179,0.7458333333333333,0.006627574000148425,-0.19236539538295394,-0.14933955001637056,-0.10648895730568554,0.07784935961900043
50,48.99828776207384,183,0.7625,0.006530560229940699,-0.20713257259469398,-0.15487607218822363,-0.08419305901646588,0.0791131987186448
51,49.41897581353736,186,0.775,0.006407684809967057,-0.2181715144200654,-0.15796083094838517,-0.061139480861471605,0.08038905780216915
52,49.59020400641964,185,0.7708333333333334,0.00628225071479937,-0.22383384269400505,-0.15706198608703711,-0.03773021064471787,0.08161620998699051
53,49.56532804336216,189,0.7875,0.006180046749093083,-0.22189453793245978,-0.15132375758516783,-0.013880639773802831,0.08275275223949514
54,49.43043213814185,190,0.7916666666666666,0.00610696636892226,-0.21301780867660006,-0.13966336814176164,0.010715746824105086,0.08377097602367603
55,49.42742212341716,193,0.8041666666666667,0.006038121099414915,-0.19672664186814007,-0.1212225418489635,0.03586355236975338,0.08466208444721003
56,49.613927770323386,193,0.8041666666666667,0.005996490735250741,-0.1720241866226448,-0.09742869662812939,0.06119098628571673,0.08546351765062973
57,49.96393284902901,193,0.8041666666666667,0.006025076635762748,-0.13986195634499354,-0.06981169576613777,0.08370084726039348,0.08621977734250241
58,50.70688394918808,194,0.8083333333333333,0.0060707636011781,-0.10042010273743815,-0.039175400004852555,0.09854624011855048,0.08696603701744511
59,51.59462068032303,191,0.7958333333333333,0.006174363506425964,-0.05476663525555176,-0.00849322798151051,0.1039420579918689,0.08777697405617335
60,52.77912487815363,191,0.7958333333333333,0.006270330610539904,-0.003755624348364277,0.020064063650585443,0.09930250830057999,0.08867326802811659
61,53.80256947407598,188,0.7833333333333333,0.0063794989763798085,0.04928532451532803,0.04506722172860167,0.08990040573761915,0.08970202713995873
62,54.33760418391343,185,0.7708333333333334,0.006507525372027121,0.09444887629955004,0.06551349256554935,0.07971232074469835,0.09081980620235212
63,54.187098369887,180,0.75,0.006631935699661236,0.1311251908001139,0.08425268274681198,0.06924790574880857,0.09192612636660066
64,53.76757150282984,182,0.7583333333333333,0.006646131614042647,0.15834446565973634,0.10143653962286432,0.05927054223574616,0.09289359467429442
65,53.06094935005157,179,0.7458333333333333,0.00661149620571153,0.1796912046114868,0.11946970879573943,0.04955255597652952,0.09368565486364556
66,52.505482530280986,178,0.7416666666666667,0.006510996184848541,0.19330971137901767,0.13345732345399355,0.0383261788147111,0.09426601738041569
67,52.05395406329992,180,0.75,0.006404885204532397,0.2014560220453591,0.1438775837584391,0.025527033571366334,0.09468419361680179
68,51.92679825794214,186,0.775,0.006263275817504287,0.20364401586678324,0.14956183125371816,0.009845988433872759,0.09497589064199037
69,52.00267507038198,187,0.7791666666666667,0.00614584048731927,0.198787485685094,0.15217489998950912,-0.008792143096229742,0.09521457625115547
70,52.47059296562031,188,0.7833333333333333,0.006027631765296214,0.18127214731638805,0.14770520191038733,-0.028278669170318165,0.09544362020173656
71,53.23750518184791,197,0.8208333333333333,0.005881854486670057,0.15198453478697,0.13431000862205672,-0.04717685806222799,0.09573749436261672
72,53.96805979211484,205,0.8541666666666666,0.0057651691941891636,0.11560472763103802,0.11379159595856118,-0.06721674283909468,0.09614577714795153
73,54.25193453421076,206,0.8583333333333333,0.005781523698141626,0.07605751107880804,0.08563920043843395,-0.08589254594650776,0.0966502106441779
74,54.03854422566076,205,0.8541666666666666,0.0059477369640458175,0.03401631096529612,0.05110137461874029,-0.09978351478130615,0.09715742730492463
75,53.50513493699613,202,0.8416666666666667,0.006198088431113481,-0.010922214116480377,0.01186200190167606,-0.10192777471177882,0.09757391161674356
76,52.24565770394709,189,0.7875,0.006611889162920437,-0.05642206826663427,-0.029252384648532994,-0.09512491845114801,0.09784873325575599
77,50.281328518346825,169,0.7041666666666667,0.007197602699689215,-0.10069069432017137,-0.06678050835566617,-0.07934812621670662,0.09785992074967045
78,48.489726632372864,156,0.65,0.0076875345620724,-0.1326634124863604,-0.1016392602249839,-0.06942351136823334,0.09750167777189346
79,46.76565058784119,147,0.6125,0.007985596583217413,-0.15127958949524123,-0.13256347971134158,-0.05739892537640977,0.09684333373827402
80,44.79933512345529,150,0.625,0.008181397063806148,-0.16693822725355784,-0.16007189917941275,-0.04541735145628633,0.09592755984966685
