step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_fatigue
1,3.1352144930428425,15,0.0625,0.10117464382036936,0.49844872076093094,-0.011528389840497902,-0.819400443452859,0.00032475952641916454
2,5.604432762640194,21,0.0875,0.06610022367350214,0.49400668254431823,-0.017210724210269278,-0.8007001888816904,0.0008801362912227809
3,8.665169064379707,31,0.12916666666666668,0.04793079276340621,0.48720403927166556,-0.021716455848632913,-0.7803985456143216,0.0018429538050955393
4,12.119135833916513,38,0.15833333333333333,0.036869688030827505,0.47762199440685554,-0.02504535328729556,-0.7586686991737636,0.00328337762415718
5,15.84650169969709,49,0.20416666666666666,0.028604735031807597,0.46313198371902703,-0.02878637789254559,-0.7327946701419494,0.005227377830600808
6,19.751401753378694,55,0.22916666666666666,0.02278462256218923,0.44478104666635365,-0.03197486179740549,-0.7040102787345786,0.007675859116233932
7,24.022273474878723,66,0.275,0.018539084586540557,0.4223112780290608,-0.03671264264997782,-0.6702072528841982,0.010611661033369045
8,28.514502555251,77,0.32083333333333336,0.015577434045882691,0.39693950431105807,-0.04101227222797791,-0.633702694323508,0.0140546712065719
9,32.826173312659215,84,0.35,0.013617765009826789,0.36957043983558585,-0.044262767273522394,-0.5980239375564467,0.017995673315024274
10,36.80182743918148,96,0.4,0.012138586664069605,0.3412021772729716,-0.05207281263730788,-0.5607916397677327,0.022351013479645448
11,40.19531929662623,105,0.4375,0.011015012947294976,0.31353007375905584,-0.060675057112764705,-0.5228936029677442,0.02701625477652743
12,42.95111171656786,114,0.475,0.010159449563173752,0.2853099320353818,-0.06936348594197687,-0.48534950544967304,0.031851251666992104
13,45.15379561675349,124,0.5166666666666667,0.009457110601683461,0.25583834272933403,-0.07961320814539057,-0.4472802883026955,0.036719459947149376
14,46.7008776952181,129,0.5375,0.008937576505473945,0.2259463540918629,-0.08732522822042889,-0.4101992831941498,0.04151385063057571
15,47.65112900179055,139,0.5791666666666667,0.008578049465115554,0.19442054268153236,-0.09115617735097774,-0.3730621845356698,0.04611888013537154
16,48.14705347713915,142,0.5916666666666667,0.008327040952916856,0.16212013639842615,-0.09261771871028578,-0.33438796168724616,0.050441578809670116
17,48.42593870867698,141,0.5875,0.008110153313683185,0.13284435767895278,-0.09068839496046548,-0.2983641542845864,0.05442499345566669
18,48.42246411585314,144,0.6,0.007939558738965648,0.10581841606685059,-0.08465013629433195,-0.26341026903966946,0.058062357617976956
19,48.33399764520213,149,0.6208333333333333,0.007753855914986511,0.08186336522354029,-0.07663751589364337,-0.2285347762830364,0.06133533387790172
20,48.02677059801136,153,0.6375,0.007603334541382378,0.05993159618368584,-0.06633927391034923,-0.19180364267593536,0.06426442504858695
21,47.51588218415294,151,0.6291666666666667,0.007517719744853961,0.040722001387759346,-0.05334435513864413,-0.15380755721969355,0.06684300203085539
22,46.941110229427025,154,0.6416666666666667,0.007464237778488871,0.023277090199380363,-0.03746142006022022,-0.1147023538314943,0.06906792973729853
23,46.23911617145293,157,0.6541666666666667,0.007474263313332395,0.005349121212009078,-0.017375398590219856,-0.07251085877487055,0.07096259493158624
24,45.638146093422776,155,0.6458333333333334,0.00749862600121963,-0.010978045412136199,-0.0002367444033355565,-0.029124943642653396,0.07253616972057504
