step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.8241183864579966,14,0.9605161500525513,-0.02469328209647969,-0.10576748383600815,0.18747894320540517,0.0,0.0,0.0,
2,0.31829145901252376,8,0.9344469507340719,-0.019333254345731233,-0.09590414682958105,0.03598777258441767,0.0,0.0,0.0,
3,0.10469517446221888,0,0.8919151629059857,-0.014567504149930915,-0.08112713087383604,0.0,0.0,0.0,0.0,
4,0.029023527846617984,0,0.8328269296824162,-0.015667844587444954,-0.06518671338828703,0.0,0.0,0.0,2.413588446776182e-07,
5,0.007109000511726166,0,0.7407351564759748,-0.014788533069429913,-0.041532497569150915,0.0,5.015766428372819e-08,0.0,5.627403765407638e-07,
