repetition,delay,a_strength,c_strength,steps,changed_edges
1,5,0.8347454889487163,1.0046809539452988,10,801
2,5,1.022918162108711,0.9779849211427802,10,822
3,1,1.0183238776153605,1.079936644491341,6,826
4,3,1.0753235555981044,1.0133190556513634,8,827
5,3,1.0258216806607057,0.9723014051208264,8,822
6,4,0.9972283291421536,0.9403620306976169,9,815
7,1,0.9262814472253704,1.0327464931914416,6,814
8,4,1.1226922748116062,1.14851435637292,9,836
9,5,0.9329894798314744,0.9099831065892134,10,800
10,5,1.054709546415965,0.8614741433589729,10,807
11,4,0.9616011169000491,0.9662528785035536,9,817
12,4,0.9241712299258394,0.8673354667678045,9,794
13,1,1.047031132353905,0.9476041404984801,6,822
14,3,0.9877840763421941,0.9782361642878817,8,821
15,4,0.9047174028910667,0.9745176323115011,9,807
16,2,1.061212317143557,1.0778979315414872,7,829
17,5,0.976032688540032,0.9849353216194145,10,820
18,2,0.8981341222043356,1.058726905562662,7,811
19,4,1.0937286333054066,0.9298755823127642,9,817
20,2,1.0183474762962215,1.0397887816014222,7,826
21,4,0.8155442406612721,0.8929034025897787,9,787
22,4,0.9586187826095335,1.2273420489529618,9,836
23,1,1.0186419659018677,0.9234054290693539,6,814
24,3,0.916492964794064,1.0663065196732222,8,815
25,3,1.0557760579730617,1.1773886712395139,8,841
26,1,1.0573387470371491,0.9636407308838462,6,824
27,2,1.0269099367185024,1.1154176643770555,7,832
28,5,1.1079928632302474,1.0423368882268822,10,830
29,1,0.9375686022272243,1.0801507066701574,6,820
30,1,1.02535717004712,0.9757291038972776,6,824
31,4,1.0805548694240952,0.9144657683319011,9,815
32,3,1.055259493028963,0.9030484086330995,8,813
33,2,1.0435991349545868,0.9812432757375117,7,824
34,4,1.0498956114949334,0.9041948727065142,9,813
35,4,0.9686125955014959,1.217339637466574,9,838
36,2,1.1131548434695577,0.9813118114467344,7,828
37,1,1.0849171149033185,0.9993679507760886,6,826
38,3,1.0092916998474941,1.0170232385375468,8,825
39,4,0.8047464356487742,1.1105543053848785,9,809
40,3,0.9628173980005491,1.1116777691109558,8,827
41,2,0.9602062038310002,1.0180853430831776,7,822
42,4,0.8797904668734589,0.8794581968169756,9,792
43,5,1.1675205506981678,0.9729904290345217,10,833
44,1,0.9109426838859149,0.9121949689765247,6,801
45,5,0.9203041290939615,0.9946050862813162,10,811
46,5,0.9917992595054419,1.1066341480648003,10,829
47,4,1.0270437870768891,0.9125570064327579,9,815
48,5,0.9638999169734153,0.905962616105384,10,809
49,3,0.9691836529158986,1.0283101315829322,8,825
50,4,0.9287254843755662,1.0687933180941362,9,818
51,3,0.9478715549432533,0.8382077553852552,8,799
52,1,1.0627993651432317,0.9406309660028268,6,824
53,4,1.0967815386985642,1.0896727473982126,9,833
54,3,1.0149879240451676,0.9750300642957721,8,822
55,2,0.9633720223023123,0.9918093643472146,7,821
56,1,1.2306269664939218,1.076055848008379,6,845
57,4,1.0140405159507806,0.855655995811135,9,805
58,1,0.9561749497949565,1.0417890021244967,6,823
59,5,0.8797180208077852,0.9864567667749823,10,807
60,4,1.1159477494499286,1.0833223695127614,9,836
61,2,0.9742082613666532,0.8700326470177316,7,806
62,1,0.9316125820792428,0.9819673375651055,6,816
63,2,0.9402196971809864,0.9270932754208794,7,814
64,5,0.9954040585879576,1.0967706656198293,10,829
65,5,0.9291271598056354,1.0864935056948404,10,823
66,2,1.0050569552792181,0.8664207964671341,7,806
67,3,1.0438897075061908,1.222515351528535,8,845
68,1,0.8065931780506005,1.150374106057757,6,816
69,5,0.7939317884732131,1.0834550373695992,10,808
70,1,0.9915088470668652,1.0336986449170416,6,825
71,1,1.0445511203706306,0.9975081957498443,6,827
72,1,1.0586322411440476,0.9502885709399157,6,824
73,5,1.0144776960094695,1.004268350586567,10,826
74,2,1.0548178607754322,1.1570100476625185,7,842
75,2,0.9825706240547845,1.1718791563361208,7,838
76,4,0.8293290288969764,0.8449746397545135,9,785
77,2,1.0022272559684957,1.1482173864348195,7,837
78,2,0.9867679966965806,0.9647023701146699,7,821
79,4,1.0882607998815315,0.8973927876432601,9,815
80,3,0.9635431802370468,0.9340531124046288,8,820
81,3,0.9742530897774369,0.9952532984203615,8,823
82,3,1.060864458318493,0.9321810716263976,8,824
83,3,1.0771194815431053,1.0573680585077543,8,830
84,5,1.0167744469520255,0.9169294176843392,10,820
85,1,1.0855628399852566,1.089973126930889,6,834
86,5,1.0334448975284913,0.9977276108016443,10,826
87,1,1.186663663918481,1.0328504555522118,6,841
88,2,0.9075935200833076,1.0329718589411865,7,815
89,1,1.0024684713953724,0.9116462770907465,6,815
90,3,1.1036152202557985,0.9805522133812261,8,829
91,5,1.0523316043825712,0.9827243865311505,10,825
92,4,1.0220062172274573,1.0854137413159624,9,832
93,2,1.124712846101406,1.0835691254417628,7,839
94,4,1.0256707352740277,1.0544151752058162,9,829
95,3,1.0944405209742836,1.0077755299055153,8,831
96,4,1.0065603647020176,0.9914662609126472,9,825
97,2,1.0336993133579933,1.3010169201855828,7,855
98,5,0.9939002103565336,1.0430576017387583,10,825
99,2,0.9437512407582672,0.9261672692067423,7,818
100,5,0.9611915151100922,1.027319147853341,10,825
