step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.840976708527228,14,0.9591141517766345,-0.03369894537269222,-0.11758019950957614,0.1873643462904917,0.0,0.0,0.0,
2,0.3319771161317676,8,0.932027484768078,-0.03849077560870263,-0.12180266820056336,0.03653029816942873,0.0,0.0,0.0,
3,0.1098378320806996,0,0.8881610241565353,-0.04345066651845593,-0.12452509034461137,0.0,0.0,0.0,0.0,
4,0.029744300390472822,0,0.825005233292173,-0.04482144658431141,-0.1192393965577436,0.0,0.0,0.0,2.7916935653592195e-07,
5,0.00741836784507499,0,0.7346582043859673,-0.05249559789579555,-0.1198385393924405,0.0,4.906825340463727e-08,0.0,6.228101237453071e-07,
