step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
1,3.704833475767225,17,0.07083333333333333,0.08305847384326359,-0.3142791339512079,0.8678813840286643,-0.2260050759726862,0.01649134607646479,0.003550530571249461,0.00032475952641916454
2,7.170211245496959,27,0.1125,0.05331714796656024,-0.3053430584323331,0.8475514195004612,-0.2221078099956293,0.03446839248211184,0.007531572351062495,0.0009869398504836029
3,11.47540838537087,35,0.14583333333333334,0.038697688521620865,-0.2986668645463697,0.8240177527793283,-0.21485374229970253,0.0580547811891992,0.014516621032148354,0.002232660473965922
4,16.20122599688692,46,0.19166666666666668,0.029664612856942205,-0.2893266283833673,0.7985162346731757,-0.20363289129789236,0.0860775468248225,0.02312730032354178,0.004161033498826368
5,21.05219472274134,55,0.22916666666666666,0.023196800092652986,-0.27707189584795455,0.7672944163676284,-0.19144111644815404,0.11599595371136413,0.032495853454685655,0.0067826600233600294
6,25.794524431540463,63,0.2625,0.018814208771193882,-0.2619001956135649,0.7334976340980929,-0.17472595053645612,0.14740455179548426,0.04202758208522579,0.010051680531538024
7,30.66114120725167,79,0.32916666666666666,0.015467878682596517,-0.24119203229994315,0.6940931728504844,-0.15502846795830658,0.1790916798605484,0.05128217492087388,0.01388298580929806
8,35.40460152556542,90,0.375,0.013124486970717808,-0.21839008505588023,0.6519956074323987,-0.1315656962870589,0.2121781952013014,0.0607309996193565,0.018243651204727946
9,40.04166569640903,99,0.4125,0.011394882511262618,-0.19140598317256416,0.6063583928223119,-0.1082523900521175,0.24471754499134016,0.06990605543187635,0.023057648870298663
10,44.31814788259078,113,0.4708333333333333,0.010127313323598645,-0.16535715543840954,0.5577555174158619,-0.08240067032833416,0.2761545656269689,0.07882367071502529,0.02825969630134549
11,48.08420291889278,126,0.525,0.009178546134301965,-0.13927381122710497,0.506443015277547,-0.057362030984221525,0.30517600740875933,0.08699026748590671,0.03374337939919671
12,51.08862481397165,132,0.55,0.008510515238602613,-0.11632144282270901,0.45400991798729895,-0.033858249805265195,0.33074002682632414,0.0941438636282976,0.03938482950656944
13,53.31167858793211,145,0.6041666666666666,0.008019529399827743,-0.09453079918208329,0.4002519452373505,-0.012658748285879035,0.3513315535683205,0.09982060467127138,0.045025463708532186
14,54.50291465596666,150,0.625,0.0077086806329716715,-0.07589211903422141,0.34658009499810416,0.004198338618755454,0.3669882753247912,0.1039897728703522,0.050518857072916236
15,54.81035785111415,159,0.6625,0.007525751784953957,-0.05948444389209364,0.28965692343788174,0.018161242000495115,0.37627246662997255,0.10615360092622544,0.05568626786361836
16,54.38254695829349,155,0.6458333333333334,0.007460258618135702,-0.04560083829606785,0.2310813882359122,0.026648976390687227,0.37944643051685334,0.10658108816971662,0.06039458317434043
17,53.888037667017535,159,0.6625,0.0073746743316949045,-0.03569090059851771,0.1749502501345453,0.030218680466535926,0.37706654533005945,0.10559009644849102,0.06455185241158641
18,53.38117733164746,161,0.6708333333333333,0.007257184544683801,-0.029214516609590926,0.1177358090510864,0.027159184839731263,0.37423018862941704,0.10452346185777954,0.06820067423299356
19,52.62261707463739,159,0.6625,0.0072145093004718,-0.024455895603002743,0.057651826432286064,0.02143618377162586,0.37248861750010215,0.10347253138722493,0.07138957755937811
20,51.876349688818976,163,0.6791666666666667,0.007214773886702428,-0.020394608191511232,-0.005101145886693298,0.010948958520879709,0.3692117788721644,0.1019601663317867,0.0741173605049348
21,51.06016099620026,161,0.6708333333333333,0.007264560871025729,-0.016005020097902486,-0.06997357422475693,-0.0013146389293276588,0.3650638510288739,0.10049232050690543,0.0764324400210949
22,50.16782458021826,157,0.6541666666666667,0.007355745104361051,-0.010499209708242896,-0.13534748433247162,-0.014032213332362277,0.360106071690035,0.0989379370333427,0.07836297620577296
23,49.141267898090184,158,0.6583333333333333,0.00748940758153346,-0.002580742257182836,-0.2004261485408384,-0.02431795904562501,0.35429165272715873,0.09728395621417371,0.07993314569398656
24,47.93257101976636,148,0.6166666666666667,0.007683110354408402,0.007858447935339848,-0.26357676426619775,-0.03336190648845176,0.34746882105684995,0.0953999604747154,0.08115381885547984
25,46.81238425939132,151,0.6291666666666667,0.00783849763060254,0.021176536263425933,-0.3235100482965009,-0.03987802443029418,0.3391905256004549,0.09317663574054483,0.08202579403613805
