step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
40,26.72869109868273,105,0.4375,0.011181589829047938,0.12501181540529127,-0.6027003045404922,-0.059025066909320974,0.21307941052143425,0.05477852635107588,0.07016950337262168
41,25.88343360219328,101,0.42083333333333334,0.01135105962071489,0.10644717348151635,-0.5982968232425778,-0.09269946310442971,0.20674265623062857,0.05259438753542899,0.06816418261636253
42,25.384027886448667,100,0.4166666666666667,0.01141105241426203,0.08375818707200684,-0.5880340239045787,-0.12892962495814822,0.20197166702691363,0.050925913020861795,0.0662009081551375
43,25.177539417952456,101,0.42083333333333334,0.011412404554833886,0.05682372172020611,-0.5729490658759253,-0.16867651040326326,0.1992921698021586,0.049933732264822915,0.0643403225683329
44,25.2570332984066,101,0.42083333333333334,0.011373098210817868,0.02723535596927842,-0.5527612486684494,-0.21181380841720857,0.1984535979648569,0.04951257358986049,0.06262707895236569
45,25.611574909554335,104,0.43333333333333335,0.011289662717831288,-0.005299547845039637,-0.5281433858795201,-0.2549535741027413,0.19926677855918168,0.04965183475214254,0.06110006480058036
46,26.16838271995566,103,0.42916666666666664,0.011207113726442338,-0.03982717623759679,-0.5001420488450034,-0.2962308141360762,0.20164306041855978,0.0503286442081659,0.059792228616063765
47,26.897999654447116,101,0.42083333333333334,0.011121029638255134,-0.07122715950659941,-0.47049270906911717,-0.3329225358392423,0.2051102256226944,0.05139844045987947,0.058719577514449076
48,27.792796412346533,103,0.42916666666666664,0.010973062050161148,-0.09992919336715189,-0.44047829849380293,-0.3622033760242198,0.2094174733231724,0.052803228884673606,0.057890994698213
49,28.73742807339902,109,0.45416666666666666,0.010794163421671284,-0.12555716381271131,-0.41014187905791183,-0.38587121844164807,0.21469866649046468,0.05452525413712691,0.05731304455570669
50,29.665100146761564,107,0.44583333333333336,0.010615643647078706,-0.14869999780522022,-0.37993835214375826,-0.40305188920584367,0.2204113651503885,0.05633871976870931,0.056970007863898324
51,30.583708763110447,111,0.4625,0.010424586995368858,-0.16693017714112982,-0.351250173961785,-0.41372079837871173,0.22607837806955064,0.05811167438464723,0.05683521335502628
52,31.449097460797812,113,0.4708333333333333,0.010225482150767119,-0.18106287208021027,-0.3228910263590668,-0.42011398027218255,0.2317556148340658,0.05986775910538012,0.05688613741260687
53,32.316737330955306,120,0.5,0.009973770105404126,-0.19287778157067306,-0.2947732139956343,-0.4215449730968467,0.23733265109120494,0.06151761322334962,0.057094229445245774
54,33.184484271838194,121,0.5041666666666667,0.009694381000683788,-0.2030804028270558,-0.2652568477128964,-0.41881063267877344,0.24315435142009534,0.06317563616679965,0.05744419475027532
55,34.010745878187734,124,0.5166666666666667,0.009460305903719372,-0.21246889693885107,-0.23360223525425308,-0.4142863284200435,0.24926590499500587,0.06483248497035708,0.05792186607621745
56,34.99668690121928,125,0.5208333333333334,0.00919695017995105,-0.2160042828104382,-0.19978892675920598,-0.4036757700994198,0.2551305204840041,0.06641673227095822,0.058506694320755906
57,36.08943771034781,131,0.5458333333333333,0.008955170237002635,-0.2163144437932561,-0.16260550336546326,-0.3884346860646734,0.2619506894264078,0.06832648407283237,0.05921790368265894
58,37.393043692783834,132,0.55,0.008689664690026721,-0.21105128349868243,-0.1252492665313457,-0.365199226120959,0.26964059268604956,0.07045540940928317,0.06006288288508325
59,38.670953066760745,140,0.5833333333333334,0.008488500004425765,-0.20213631972966148,-0.08820256431474904,-0.33727185961565154,0.27873135307193486,0.07300976855571725,0.0610677902889719
60,39.73742110774168,145,0.6041666666666666,0.008398226000391978,-0.19087646563706467,-0.04765226560500637,-0.3049431632741859,0.2876195049013906,0.07553205590046182,0.06221181496009234
61,40.65128379423483,143,0.5958333333333333,0.008370860371175442,-0.17820983594438503,-0.005835448967740006,-0.26929553967070213,0.29450892871015955,0.07765770728145445,0.06344139992178469
62,41.61374881830207,146,0.6083333333333333,0.008305700993580802,-0.16398930167061618,0.033603415332728245,-0.2337162062747839,0.29951187154719106,0.07948600835009871,0.06471937564102524
63,42.44629377408489,142,0.5916666666666667,0.00825654337531583,-0.1491037504255645,0.06971217778600076,-0.19684377003395942,0.30468566811514963,0.0813942060266075,0.06605001598035436
64,43.38050170504397,148,0.6166666666666667,0.008118150942025469,-0.13391614796145176,0.1036505612713925,-0.15950156468847018,0.3096162351914877,0.08305911041714054,0.06740369446495983
65,44.18483446768711,151,0.6291666666666667,0.007988052874061333,-0.1172727458908367,0.13609576098831153,-0.12052235905870039,0.31585569230446603,0.08493678185588745,0.06879716908815961
66,44.833776512051585,151,0.6291666666666667,0.007909156784723504,-0.10004659675703689,0.1662698311434474,-0.08087375812418246,0.32193783862553943,0.08656212419778782,0.07020210864203498
67,45.49912720223042,150,0.625,0.007805456624009492,-0.08204272107388849,0.19297892786564727,-0.04111088181196467,0.3268332243257471,0.08787383985655763,0.07158823087384114
68,46.2824510691596,156,0.65,0.007632822915843936,-0.064096185557685,0.2180009132107099,-0.0011799178806658431,0.33201835567887056,0.08922759955346167,0.07296049413687523
69,46.937268168402845,155,0.6458333333333334,0.00749894927285857,-0.04469994849159013,0.2419706664927045,0.03794336839306781,0.33836261171138954,0.09080540091216711,0.07434240429865513
70,47.60055679008658,157,0.6541666666666667,0.007383096628522436,-0.025624301727061025,0.26179909508596694,0.07591567126546861,0.3439433167450723,0.09212862223741687,0.07570890165036517
71,48.11536478960914,159,0.6625,0.007306522212827431,-0.0069997025463216685,0.2779240585024926,0.11233758466161375,0.34914312134630293,0.09347453722341426,0.07706311588346988
72,48.309089523447284,157,0.6541666666666667,0.007294399195778445,0.011407241811707314,0.29213676002422184,0.14770591894213939,0.3534304344530939,0.09452924290644346,0.07837843519317461
73,48.40112135372254,156,0.65,0.007258438714719251,0.030004946620001322,0.29830532005768284,0.17997088356953406,0.3556035874007268,0.09494063341447202,0.07959854595950351
74,48.32798911289551,161,0.6708333333333333,0.007200202832840652,0.047214908176824444,0.2991353990201436,0.20986840045382088,0.3569361537614195,0.09514898745095092,0.08071390161737613
75,47.933919367129775,161,0.6708333333333333,0.007178352351964023,0.06363484526903732,0.2977387322340515,0.2365566886272606,0.35753262908006356,0.09501593832428139,0.08170400941430644
76,47.35195094792,161,0.6708333333333333,0.007175476645340143,0.07859951303398148,0.2941032911134962,0.26115302530918344,0.3562037856838926,0.09422824003296941,0.08252121835421262
77,46.67568783827083,162,0.675,0.0071696828526535365,0.0914191683242401,0.28641513411177644,0.28311212425404003,0.3533713572721541,0.09304535779900532,0.08314758732152637
78,45.8691724755985,160,0.6666666666666666,0.007182946659333147,0.10243196950889136,0.27771703731193986,0.3013784782875639,0.3497604639555006,0.091668300884139,0.0835845200590495
79,44.98735247121782,158,0.6583333333333333,0.00720501864042206,0.11170727189947585,0.26901783242535404,0.31510918854299574,0.34525178285795616,0.09003535938245547,0.08382653789231928
80,44.02688696204266,154,0.6416666666666667,0.007242015098820983,0.11744058371749434,0.2619119985555923,0.3242566071627851,0.34011609225154243,0.0882600788293928,0.0838790126914407
81,42.99969108504469,155,0.6458333333333334,0.0072981851866743596,0.11893681498694064,0.257531521525827,0.327931177850362,0.3344500975924682,0.08633972713084964,0.08374615272767964
82,41.95982267044686,155,0.6458333333333334,0.007356508647149745,0.11413713924677155,0.2560395581482407,0.3261229613316579,0.3284120612319689,0.08429924714575421,0.08343397953335756
83,40.95335153012064,154,0.6416666666666667,0.007407739296500271,0.10371249291966272,0.2583062443098375,0.3178231142687984,0.3224678825155866,0.08223985409462407,0.08295804833073057
84,40.174142725213514,154,0.6416666666666667,0.007402675915023104,0.0879912707702183,0.26215665680293027,0.30263593774381714,0.31694237972519185,0.08025059813071052,0.08234099690955515
85,39.6266294896304,154,0.6416666666666667,0.007364232110975598,0.06719919710044016,0.26784085352518944,0.2806208681765204,0.31295430478302394,0.0787072908761482,0.08163954897957718
86,39.41848904273241,153,0.6375,0.007287658276045455,0.04174851222559042,0.27304792753031704,0.2534224992026617,0.31058342844705294,0.07761487771087155,0.08090558711092515
87,39.589330694902756,154,0.6416666666666667,0.0071730877005957705,0.015584763922146586,0.27641694763643593,0.22095549030372527,0.3102288041813543,0.07717856161765262,0.08020599509534496
88,40.087219542886885,159,0.6625,0.0070432690055061515,-0.011120784172542338,0.2778201205959058,0.18457204680485967,0.31220460354405094,0.07747250618944171,0.07960839509110475
89,40.818933056614384,160,0.6666666666666666,0.006925635015794005,-0.036330147711756036,0.27664891113022055,0.14547376613096225,0.3161349571327394,0.07839445494518613,0.07916390924628555
90,41.7383568552012,162,0.675,0.006818616874596579,-0.05874226050189672,0.2719709677124291,0.10596421528635931,0.32133193619703426,0.07976906464543498,0.0789010682697722
91,42.72564386541431,164,0.6833333333333333,0.006730180005938778,-0.07633288237435136,0.26400100040196967,0.06750344976741174,0.3274353338433264,0.08150285244997034,0.07883690335314521
92,43.65255093053105,168,0.7,0.006663660188225359,-0.08974300405963982,0.25306742263138676,0.03211097540483222,0.3337946686258775,0.08336571407695258,0.07896427124259588
93,44.503094577447584,174,0.725,0.006591002432302037,-0.10007634106859598,0.23872696373688568,-0.00040441096528706356,0.3396827575755706,0.0851138228495572,0.07925269741781085
94,45.21626166245253,178,0.7416666666666667,0.006518801750961897,-0.10909222503327344,0.2210893140881695,-0.028476125193735123,0.3451756971177282,0.0867197881294657,0.07967175790930119
95,45.7144038484372,181,0.7541666666666667,0.006482401134196935,-0.11825225130666205,0.20080069345110702,-0.052221909019484716,0.34997596669140046,0.08806226833036164,0.08018263118008093
96,46.009604396667626,183,0.7625,0.006487598387709613,-0.12753912255045885,0.17744881938869805,-0.07290675536692744,0.3533799885112618,0.08898873686494048,0.08073581878365481
97,46.17322126616039,180,0.75,0.006521678224991324,-0.13641989791914969,0.15065872072971653,-0.09264084456234732,0.3552434365578365,0.08951426793383095,0.0812890377296645
98,46.35112938515431,178,0.7416666666666667,0.006563658705697858,-0.14404895446341112,0.12411270821898342,-0.11011868874769688,0.35583648488581204,0.08977911123759603,0.08181761294410313
99,46.54078780371373,178,0.7416666666666667,0.006611949163860948,-0.15159533996016153,0.09640188541532085,-0.12517726569976037,0.35606153554241254,0.09007657207351749,0.08232668840940925
100,46.68121257066536,176,0.7333333333333333,0.006678894241884171,-0.1591368436875607,0.06953980747613157,-0.14045323648939265,0.35638785863559436,0.09040921005434474,0.08282041728166466
101,46.9645715611713,173,0.7208333333333333,0.0067202409712720824,-0.16279187933420436,0.038469944651898305,-0.15057671489190075,0.3564160153507536,0.09066131000549611,0.08329110291049793
102,47.678770618787595,175,0.7291666666666666,0.006657096129941181,-0.15820215905095453,0.0017472254490063688,-0.15226876666253375,0.35717792764257583,0.09121740031537048,0.08376784978716775
103,48.31855405115559,175,0.7291666666666666,0.006608964287355291,-0.15037916870172333,-0.034028972459639005,-0.1485282418068434,0.3611308341668495,0.09263389469295817,0.08433083429947368
104,48.71979243005828,180,0.75,0.0066031918527765,-0.14219837543297134,-0.0697713514541092,-0.14252888666274233,0.36547091064738274,0.0939231299487502,0.08495747975411796
105,48.86733764045594,178,0.7416666666666667,0.006624443309764674,-0.13335339252638606,-0.10348940392603226,-0.1332310798897955,0.3683036295265335,0.09477243320622351,0.08559669285934211
106,48.914978101248096,180,0.75,0.006638953297910658,-0.12338499550663506,-0.1344132671656527,-0.1212180457325864,0.3692741411574599,0.09515315434105812,0.08619964938099338
107,48.84777626397543,177,0.7375,0.006654397952912094,-0.11374506128655565,-0.16313232738664085,-0.10718214688075303,0.36940308425003693,0.09534950042603245,0.08675124283687806
108,48.6752972269213,175,0.7291666666666666,0.0066768731868210125,-0.10472151107528571,-0.186991692197295,-0.09195941550053498,0.3687317642997097,0.09531457523391153,0.08723507660268566
109,48.34658220995184,173,0.7208333333333333,0.006713722585606339,-0.09790349321191223,-0.20722336585455783,-0.07603303468959022,0.3673395783679721,0.09505359268681073,0.08763818717246483
110,47.97994012802006,173,0.7208333333333333,0.006726117683050772,-0.09224341050599098,-0.22352471746325353,-0.060490067311955775,0.36501147939556866,0.09447283001867544,0.08793935261958433
111,47.49504733546307,172,0.7166666666666667,0.006742352990962474,-0.08829858090177022,-0.2352851601568035,-0.044293392857653935,0.3624807766581934,0.0938096885827686,0.08814165613162966
112,46.88025541872606,169,0.7041666666666667,0.006775193638965324,-0.08723636864165052,-0.24353566339002072,-0.029444350217954576,0.3595361413573618,0.09290798963902708,0.08823281189386602
113,46.264716183215064,169,0.7041666666666667,0.00678503227464161,-0.0893561898969822,-0.24761969667561573,-0.016010740057295775,0.3558923615971869,0.09173854073958522,0.08819957859549055
114,45.611283842568746,170,0.7083333333333334,0.006779671908432164,-0.09391974423984739,-0.24825330923263064,-0.005322352994648779,0.3523822795916356,0.09055729045839264,0.08805425502029432
115,44.88945551463165,169,0.7041666666666667,0.006782826424061644,-0.10032728264670795,-0.2464326185811963,0.003521955759501506,0.3489605965788764,0.08928975608562155,0.08780094523874653
116,44.19551537494648,168,0.7,0.006785303719627419,-0.10797194422027159,-0.24164766116259248,0.010221721242378811,0.3452398278513091,0.08788270582052408,0.0874376236238653
117,43.66274733200494,170,0.7083333333333334,0.006762136863776242,-0.11692091275848315,-0.23384752759211258,0.014404429441268426,0.3416378594634402,0.08652706889629136,0.08698052039428125
118,43.29879027610795,170,0.7083333333333334,0.006726588100291716,-0.12777188280601226,-0.22363966897086773,0.016728643790294352,0.3390278376368187,0.08548879875612808,0.08646923347960406
119,43.192867693897256,168,0.7,0.006671497815640534,-0.1377679024284601,-0.20857660510226192,0.01822685417397058,0.3375252197182149,0.0847803522383861,0.08594083330841389
120,43.315120948157215,171,0.7125,0.006631625210333964,-0.14781102956307374,-0.18894573820498148,0.01705288645542807,0.33767033124356743,0.08457420393444719,0.08544541267017823
