activity
9.163165020908667358e-02
1.167148480384875703e-01
3.415810481775576057e-02
1.976588726044658240e-01
1.282522400165122568e-02
1.446166966501895579e-01
1.838601359049936157e-01
0.000000000000000000e+00
2.018883507760673712e-01
2.337345686098213360e-02
6.361255922915623473e-02
2.607388922683732124e-01
0.000000000000000000e+00
2.175102457827050029e-01
1.818328971948583450e-01
7.172223097597376881e-05
2.685438552399112000e-01
0.000000000000000000e+00
1.739797693463349948e-01
3.040101456387052092e-01
0.000000000000000000e+00
2.550936085907361539e-01
7.995682800733697193e-02
9.394670194405015107e-02
2.839737854939238249e-01
0.000000000000000000e+00
2.377927415429851588e-01
2.646378225610884205e-01
0.000000000000000000e+00
2.786343473335326504e-01
0.000000000000000000e+00
1.966259895084450093e-01
3.355128368343781586e-01
0.000000000000000000e+00
2.602633294911235184e-01
1.662825052638928214e-01
6.594395439058908792e-02
3.144805037793078628e-01
0.000000000000000000e+00
2.439650348492343190e-01
2.982714556025231056e-01
0.000000000000000000e+00
2.576889496053519357e-01
0.000000000000000000e+00
1.811455218127228928e-01
3.245434335242404766e-01
0.000000000000000000e+00
2.402665355459515373e-01
2.326487387497917503e-01
3.961818811606379609e-02
2.700439049799936986e-01
0.000000000000000000e+00
2.129517056270894826e-01
3.497811270805856743e-01
0.000000000000000000e+00
2.717150058266470936e-01
7.690419291212083341e-02
1.422919221434508219e-01
3.103742157049402817e-01
0.000000000000000000e+00
2.448572063922009323e-01
3.241737589696309096e-01
6.340502772762027575e-03
2.783122338738059365e-01
0.000000000000000000e+00
2.133843316874089457e-01
3.662755755825271020e-01
0.000000000000000000e+00
2.985772939218785949e-01
2.110792744194106840e-01
1.155508624178030741e-01
2.692261807171885679e-01
0.000000000000000000e+00
2.466438871123158294e-01
3.808961523082877720e-01
0.000000000000000000e+00
3.169375587402890049e-01
1.263736822781975043e-02
2.124452590751375047e-01
3.325838148700943075e-01
0.000000000000000000e+00
3.140560440608778370e-01
3.215413630119215438e-01
9.544746019559714745e-02
2.310321561933600110e-01
0.000000000000000000e+00
2.557164970158655182e-01
3.928717144554548790e-01
0.000000000000000000e+00
3.627336310098053795e-01
1.481026631762828727e-01
2.151559518920334868e-01
1.716808960160144115e-01
0.000000000000000000e+00
3.191738686794723390e-01
3.893665433795007180e-01
9.010792495149676229e-02
2.726256996542096855e-01
0.000000000000000000e+00
2.670439401252052702e-01
2.831120348952879118e-01
0.000000000000000000e+00
3.845191530176504946e-01
2.944996862182990283e-01
2.200222262196901701e-01
4.123465311156928464e-02
0.000000000000000000e+00
3.228604871924404263e-01
3.761119214223424545e-01
9.560584819670933654e-02
3.343028333919484951e-01
