step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.9104244740062628,11,0.9612978573566049,-0.029301388295090516,-0.10989990567986507,0.20452800000154234,0.0,0.0,0.0,
2,0.38918841647587876,9,0.9385925247402775,-0.029257412610211125,-0.10658023443705446,0.047805279024037396,0.0,0.0,0.0,
3,0.12713981720350817,0,0.8957416152159637,-0.029029651228741273,-0.10103410806178548,0.0,0.0,0.0,0.0,
4,0.03615687401395534,0,0.8383107238924467,-0.028681802318680023,-0.09505237313714582,0.0,0.0,0.0,2.133269772745303e-07,
5,0.008637811300395662,0,0.7439375095773638,-0.028075774076576056,-0.08402330791697293,0.0,4.6146966893400165e-08,0.0,5.188010428094877e-07,
