source,target,before,after,delta
4,9,0.411279391414656,0.4112793914164719,1.815880779076906e-12
4,12,0.4234348047782718,0.4234348047799321,1.6603385333269216e-12
4,17,0.41007499743797393,0.41007499745640186,1.8427925851938198e-11
5,0,0.4151135756948763,0.4151135756960551,1.1788348075469912e-12
5,2,0.43020883975099233,0.4302088397517306,7.382428002244978e-13
5,3,0.42692214210144114,0.4269221421047631,3.321953823132162e-12
5,8,0.4122062158774575,0.4122062158941445,1.668704063817472e-11
5,10,0.425117386812716,0.4251173868179326,5.216604925806223e-12
5,13,0.42259418935612797,0.4225941893945436,3.841560403117228e-11
5,18,0.4220304339675332,0.4220304340043111,3.677791404754771e-11
5,26,0.4206699420613441,0.42066994219742826,1.3608414395349655e-10
6,0,0.4101010021798295,0.4101010021798364,6.938893903907228e-15
6,1,0.3985142333218117,0.3985142333218128,1.1102230246251565e-15
6,3,0.4184399082484031,0.4184399082484148,1.1712852909795402e-14
6,4,0.3897062441906908,0.38970624419071953,2.8754776337791554e-14
6,9,0.4148617560268448,0.414861756026924,7.921441280700492e-14
6,11,0.4264342829790153,0.4264342829790227,7.382983113757291e-15
6,14,0.4338558381162436,0.4338558381162484,4.773959005888173e-15
6,19,0.4023657841682189,0.4023657841682189,0.0
6,27,0.4041404732665771,0.4041404732665819,4.829470157119431e-15
7,0,0.41388290512570003,0.413882905125709,8.992806499463768e-15
7,2,0.41181942018533235,0.41181942018533785,5.495603971894525e-15
7,4,0.43672819741680324,0.4367281974168427,3.9468428525424315e-14
7,10,0.4072776941568132,0.4072776941568426,2.942091015256665e-14
7,12,0.4185095306820314,0.4185095306821287,9.731104810839497e-14
7,15,0.41909815637345615,0.4190981563734618,5.662137425588298e-15
7,20,0.4265454891442664,0.42654548914444956,1.8318679906315083e-13
7,28,0.4163909468796187,0.4163909468796334,1.4710455076283324e-14
8,0,0.41989769202495447,0.41989769202637095,1.416478045968006e-12
8,3,0.41528250781504356,0.4152825078190131,3.969546913396016e-12
8,5,0.4110528667374559,0.41105286675379676,1.6340873099096598e-11
8,11,0.4306233176352279,0.43062331763668305,1.4551693183761927e-12
8,13,0.40496300629577087,0.4049630063410638,4.529293606836404e-11
8,16,0.40951179329273163,0.40951179331387366,2.1142032569088087e-11
8,21,0.41002815905267936,0.4100281592228545,1.701751517479977e-10
8,29,0.4378429247616342,0.4378429248436378,8.200357060061947e-11
9,1,0.431584780493293,0.43158478049343113,1.3811174426336947e-13
9,4,0.4330103098436047,0.43301030984547556,1.8708368187958513e-12
9,6,0.416138621697901,0.4161386216980185,1.1751710715657282e-13
9,12,0.42377996205890034,0.4237799620635687,4.668376796246321e-12
9,14,0.4236541316397736,0.42365413164018756,4.139466547314896e-13
9,17,0.39762451662951537,0.3976245166809945,5.1479154272726646e-11
9,22,0.4090957197568398,0.40909571976905573,1.2215950473404291e-11
9,30,0.4088019071641258,0.4088019072498728,8.574702059505057e-11
10,2,0.4221249866149334,0.42212498661517783,2.444155988712282e-13
10,5,0.4290387813139174,0.4290387813172328,3.3154035072868737e-12
10,7,0.3990505406849194,0.39905054068506673,1.4732659536775827e-13
10,13,0.4113180791141442,0.4113180791218721,7.727929407508327e-12
10,15,0.4305917657166425,0.4305917657168232,1.8074430840897548e-13
10,18,0.41080598834819965,0.41080598835668475,8.485101510302684e-12
10,23,0.42919674385585055,0.4291967438570269,1.1763368057415846e-12
10,31,0.4194755233739553,0.41947552338254096,8.585687716333723e-12
11,1,0.41960874537303766,0.41960874537305926,2.1593837828959295e-14
11,3,0.40147275794324694,0.40147275794341214,1.652011860642233e-13
11,6,0.41265618614954525,0.41265618614956384,1.8596235662471372e-14
11,8,0.41186218125404567,0.4118621812546695,6.238343175368755e-13
11,14,0.4166686036037912,0.416668603603834,4.2799097599299785e-14
11,16,0.41851591618758255,0.418515916188302,7.194245199571014e-13
11,19,0.40379456742200387,0.40379456742201786,1.3988810110276972e-14
11,24,0.4048166035098552,0.40481660351011767,2.62456723021387e-13
11,32,0.40990234762876043,0.40990234762881583,5.540012892879531e-14
12,2,0.4112234245412854,0.41122342454148114,1.957323192414151e-13
12,4,0.41847003658606546,0.41847003658770315,1.6376899836245684e-12
12,7,0.4398443313494658,0.43984433134969086,2.2504220709151923e-13
12,9,0.4054142558740322,0.40541425587850005,4.4678705179990175e-12
12,15,0.41806815301592526,0.4180681530161563,2.310374114244951e-13
12,17,0.40797716046313093,0.40797716050822913,4.509820294984479e-11
12,20,0.41997582565918296,0.4199758256668261,7.643163879578196e-12
12,25,0.41648860428802637,0.4164886043497851,6.175870925773097e-11
12,33,0.41600694708420044,0.41600694710972413,2.552369426922496e-11
13,3,0.425348545167321,0.4253485451820765,1.4755474619931874e-11
13,5,0.42271825782473094,0.422718257898326,7.359507447901592e-11
13,8,0.4255209888983051,0.42552098898659607,8.829098563367666e-11
13,10,0.3912862363189117,0.39128623634124193,2.233024876119316e-11
13,16,0.43588767912384146,0.4358876792134421,8.960066022467572e-11
13,18,0.4355512952244254,0.43555129543160764,2.0718221582782803e-10
13,21,0.41487091588690417,0.41487091718077795,1.2938737858902982e-09
13,26,0.41776117253891254,0.41776117376549926,1.2265867210814463e-09
13,34,0.42825868387987753,0.42825868620505103,2.3251734981855066e-09
14,1,0.41619779841967774,0.41619779841967774,0.0
14,6,0.4294863612359493,0.4294863612359493,0.0
14,9,0.42880224391195254,0.428802243911974,2.148281552649678e-14
14,11,0.4296729022532761,0.4296729022532761,0.0
14,19,0.42837327369556594,0.42837327369556594,0.0
14,22,0.4007498425560252,0.4007498425560761,5.090372567906343e-14
14,27,0.41413231720519444,0.4141323172051954,9.43689570931383e-16
14,35,0.4312798096488902,0.43127980964894136,5.1181281435219717e-14
15,2,0.41397444045265186,0.4139744404526638,1.1934897514720433e-14
15,7,0.386574219361095,0.3865742193611039,8.93729534823251e-15
15,10,0.41260602615590486,0.4126060261559532,4.835021272242557e-14
15,12,0.4301791581840426,0.43017915818421115,1.6853185513809876e-13
15,20,0.4094679022852698,0.40946790228558855,3.1874503036988244e-13
15,23,0.43624763924847404,0.43624763924851545,4.141131881851834e-14
15,28,0.4460049845854046,0.44600498458543125,2.6645352591003757e-14
15,36,0.4340079591728745,0.43400795917290347,2.8976820942716586e-14
16,3,0.4212920995172531,0.42129209952121166,3.958555705452227e-12
16,8,0.4192871105481894,0.4192871105674643,1.927491499742473e-11
16,11,0.4208036356369107,0.4208036356384035,1.4928058789109855e-12
16,13,0.42850736672428524,0.42850736676695783,4.267258768564375e-11
16,21,0.42621996213468083,0.4262199622918905,1.5720968971066895e-10
16,24,0.42419385717780245,0.42419385718379893,5.996481089454164e-12
16,29,0.42570248719916126,0.4257024872770298,7.786854494540307e-11
16,37,0.4241190630813012,0.42411906310908526,2.778405283621055e-11
16,50,0.39743228106757567,0.397432281159562,9.198630745999026e-11
17,4,0.40379510437524174,0.40379510443034367,5.5101923024380994e-11
17,9,0.42050026201947605,0.42050026217097985,1.5150380949791042e-10
17,12,0.41300034796615215,0.41300034810327363,1.3712148083655507e-10
17,22,0.4131875489372005,0.4131875493032011,3.6600061870117884e-10
17,25,0.4132626143366994,0.4132626170560826,2.7193831630967225e-09
17,30,0.4147397428423115,0.4147397462006859,3.358374356388083e-09
17,38,0.4349379066965419,0.4349379153230422,8.626500291875061e-09
17,51,0.4092767932360907,0.40927681118615,1.7950059327809242e-08
18,5,0.4200782326645282,0.4200782327049269,4.0398684397757734e-11
18,10,0.41834225795384994,0.41834225796875557,1.4905632284012427e-11
18,13,0.43534346651004796,0.43534346662571916,1.156711948446798e-10
18,23,0.4003424916311609,0.40034249164220753,1.1046608072717845e-11
18,26,0.41303530426078194,0.41303530467689153,4.1610959122806435e-10
18,31,0.41049065259513867,0.4104906527049064,1.0976775044468923e-10
18,39,0.4262787962481594,0.42627879678364655,5.354871546181528e-10
18,52,0.42663439028828676,0.42663439075603593,4.677491727278493e-10
19,6,0.4105731372631022,0.4105731372631045,2.3314683517128287e-15
19,11,0.4247243121783684,0.42472431217837814,9.71445146547012e-15
19,14,0.40099325852233564,0.4009932585223427,7.049916206369744e-15
19,24,0.4145739274051123,0.4145739274051418,2.9531932455029164e-14
19,27,0.4297395868845164,0.42973958688452346,7.049916206369744e-15
19,32,0.40311388442449536,0.4031138844245021,6.716849298982197e-15
19,40,0.41527246475245266,0.41527246475245794,5.2735593669694936e-15
19,45,0.42115115327841124,0.42115115327842484,1.3600232051658168e-14
19,53,0.4188975006100027,0.4188975006100029,2.220446049250313e-16
20,7,0.4212149569642007,0.42121495696464323,4.425348976155874e-13
20,12,0.42400104597427973,0.4240010459823079,8.0281892245182e-12
20,15,0.41382721172187026,0.41382721172232395,4.536926390130702e-13
20,25,0.42319947507769046,0.4231994751989277,1.212372424674868e-10
20,28,0.42281670874443644,0.4228167087457595,1.323052778445799e-12
20,33,0.4225972512765371,0.42259725132666204,5.012495973844011e-11
20,41,0.42484484855792426,0.42484484856080884,2.8845814625810817e-12
20,46,0.4193352670167186,0.4193352672780014,2.612828287062996e-10
20,54,0.45361661206225756,0.4536166121098927,4.7635118072264504e-11
21,8,0.42715326451067653,0.42715326498550843,4.748318960245967e-10
21,13,0.43811703875005414,0.4381170404102535,1.6601993668707848e-09
21,16,0.4172798513679398,0.4172798518410878,4.731479652519965e-10
21,26,0.4298325408341041,0.4298325484731382,7.639034071971196e-09
21,29,0.4182700400193777,0.41827004268455537,2.665177689653575e-09
21,34,0.41913756962654813,0.4191375853699848,1.5743436665438537e-08
21,42,0.44119495320989705,0.44119496673369124,1.3523794195613448e-08
21,47,0.3941350525271388,0.39413508530662905,3.2779490233281194e-08
21,55,0.4341582692407097,0.43415831305223634,4.3811526628800834e-08
22,9,0.42081538016046804,0.42081538017315884,1.269079286103647e-11
22,14,0.410481300233158,0.4104813002341866,1.0286216323152075e-12
22,17,0.4278696230139302,0.4278696231418961,1.2796586013053002e-10
22,27,0.4247509010360058,0.4247509010370435,1.0376699499659026e-12
22,30,0.41819438488635796,0.418194385099503,2.1314505715963605e-10
22,35,0.3997790570404997,0.3997790570712318,3.073208354464896e-11
22,43,0.42055703698561814,0.42055703729907595,3.1345781525971006e-10
22,48,0.41457262468573985,0.4145726247024319,1.6692036641785535e-11
22,56,0.4234344361492563,0.42343443639907175,2.498154461072488e-10
23,10,0.4099832074147734,0.4099832074157078,9.34419208675763e-13
23,15,0.431412593632697,0.43141259363283274,1.3572476476042539e-13
23,18,0.42356417214576236,0.4235641721503432,4.580835710754627e-12
23,28,0.4457776753335876,0.4457776753339154,3.2779334802057747e-13
23,31,0.3920112398002087,0.3920112398048519,4.643230244738561e-12
23,36,0.4192717371761734,0.41927173717672134,5.47950573803746e-13
23,44,0.4086238275115251,0.408623827515745,4.219902205448989e-12
23,49,0.43376804168288596,0.43376804168302924,1.4327428132787645e-13
23,57,0.43803386079705775,0.4380338607984913,1.4335754805472334e-12
24,11,0.4301474382306373,0.4301474382310062,3.689271110829395e-13
24,16,0.42141376790007756,0.42141376790434787,4.270306330766971e-12
24,19,0.4333404341936917,0.43334043419375406,6.233902283270254e-14
24,29,0.41774985584287333,0.41774985585700086,1.4127532477203886e-11
24,32,0.4358273315554646,0.4358273315557242,2.595701431573616e-13
24,37,0.407523274487534,0.4075232744931766,5.642597500354896e-12
24,45,0.41881644033729454,0.4188164403377303,4.3576253716537394e-13
24,58,0.42737880485304136,0.4273788048560376,2.9962143877071412e-12
25,12,0.4395450887756848,0.4395450889643501,1.886652500893149e-10
25,17,0.4151676485329288,0.41516765126137645,2.7284476344924258e-09
25,20,0.41271539848205646,0.4127153988391087,3.570522211227001e-10
25,30,0.40953838277236004,0.4095383873949695,4.622609461879534e-09
25,33,0.4298576221899692,0.4298576235670745,1.3771053186673043e-09
25,38,0.4240031541357763,0.4240031660139688,1.1878192540670796e-08
25,46,0.42632856052382984,0.4263285688851373,8.361307479720637e-09
25,59,0.4375726933941612,0.4375727252819155,3.188775427043211e-08
26,5,0.42017444462638326,0.4201744450062516,3.7986835899062044e-10
26,13,0.41124845014139794,0.4112484517369643,1.5955663457134506e-09
26,18,0.4303727361394096,0.43037273722989566,1.090486090316034e-09
26,21,0.41549199885461635,0.4154920066041219,7.749505537280044e-09
26,31,0.40414584786311203,0.40414584896089406,1.0977820319446607e-09
26,34,0.4355689504803942,0.43556896573528897,1.5254894791816298e-08
26,39,0.42349251126052423,0.42349252095468526,9.69416102947207e-09
26,47,0.4176552978032569,0.4176553296087874,3.180553048709456e-08
26,60,0.40419835153010586,0.40419839184084455,4.0310738691484715e-08
27,6,0.4081245416928281,0.4081245416928281,0.0
27,14,0.41519400605717705,0.41519400605717705,0.0
27,19,0.43006325672596235,0.43006325672596235,0.0
27,22,0.42384454234104624,0.42384454234107705,3.0808688933348094e-14
27,32,0.4137953036688707,0.4137953036688707,0.0
27,35,0.4466617776436477,0.44666177764367876,3.108624468950438e-14
27,40,0.40717254397747077,0.40717254397747077,0.0
27,48,0.41560839248183257,0.41560839248184867,1.609823385706477e-14
27,61,0.40229041150247313,0.40229041150247935,6.217248937900877e-15
28,7,0.4431922016569957,0.44319220165702283,2.7144952952085077e-14
28,15,0.4468238469638114,0.44682384696383987,2.8477220581635265e-14
28,20,0.40569797657855866,0.40569797657950757,9.489076191471213e-13
28,23,0.4200529993001772,0.42005299930026707,8.987255384340642e-14
28,33,0.42580578887091314,0.42580578887420073,3.2875924205200135e-12
28,36,0.4497327648011746,0.4497327648012374,6.283862319378386e-14
28,41,0.4180198251863608,0.4180198251865377,1.7685852782278744e-13
28,49,0.4132363138432024,0.4132363138432207,1.8263168755083825e-14
28,62,0.42520468999496286,0.4252046899950904,1.2756462552943049e-13
29,8,0.4233619864931038,0.4233619866249282,1.3182438474146352e-10
29,16,0.43299701260319745,0.4329970127387643,1.3556683553517246e-10
29,21,0.42475806187747894,0.4247580635676221,1.6901431365567987e-09
29,24,0.4342251061298805,0.4342251061636614,3.37808669925721e-11
29,34,0.4254827693308441,0.4254827720419485,2.7111043965355464e-09
29,37,0.3924091530353473,0.3924091532221833,1.8683599112279126e-10
29,42,0.41724552303972734,0.4172455258191136,2.7793862766856137e-09
29,50,0.40952199732061817,0.40952199800118405,6.805658814279525e-10
29,63,0.42536536333540037,0.4253653675849385,4.249538110290274e-09
30,9,0.397499431737429,0.3974994320023473,2.6491825400043467e-10
30,17,0.4162868386958212,0.4162868421822938,3.4864725551031484e-09
30,22,0.41450571108033873,0.4145057117204767,6.401379426534959e-10
30,25,0.41041036604911657,0.41041037083217063,4.783054063928205e-09
30,35,0.4327384739441145,0.43273847459270254,6.485880166273716e-10
30,38,0.4035191931038072,0.4035192083702455,1.5266438335714838e-08
30,43,0.4390029773968033,0.43900298615335104,8.756547764665612e-09
30,51,0.4099436564024908,0.40994368819149873,3.178900792599748e-08
30,64,0.4037970374050896,0.4037970778117042,4.040661460980033e-08
31,10,0.4092346220721345,0.40923462208714323,1.5008716491848872e-11
31,18,0.4196958469846771,0.4196958470939223,1.092452239781494e-10
31,23,0.4162931869681176,0.4162931869792472,1.1129597243808576e-11
31,26,0.42034825670931053,0.4203482571266825,4.173719703182144e-10
31,36,0.42158791555606084,0.421587915563806,7.745137864390017e-12
31,39,0.42025361300386516,0.42025361354091756,5.370524025494205e-10
31,44,0.415621587291847,0.41562158739207705,1.0023004648473943e-10
31,52,0.4308610707144691,0.43086107118359696,4.691278476798288e-10
31,65,0.43428099883811294,0.43428099912070545,2.825925049521061e-10
32,11,0.42145256724775704,0.42145256724781005,5.3013149425851225e-14
32,19,0.4120714375966221,0.41207143759663273,1.0602629885170245e-14
32,24,0.4027999291745714,0.4027999291747504,1.7896795156957523e-13
32,27,0.39420211135032107,0.3942021113503508,2.9753977059954195e-14
32,37,0.41590028676788776,0.41590028676851554,6.277756092742948e-13
32,40,0.420105168573767,0.42010516857378916,2.2148949341271873e-14
32,45,0.42775706009420317,0.42775706009427006,6.689093723366568e-14
32,53,0.4213858545989222,0.4213858545989294,7.216449660063518e-15
32,66,0.4300506320757509,0.4300506320757885,3.758104938356155e-14
33,12,0.40589783207814584,0.40589783213128816,5.314232387476636e-11
33,20,0.41815732936526917,0.4181573294655318,1.0026263153051218e-10
33,25,0.4184132951584119,0.41841329614679906,9.883871499027919e-10
33,28,0.4121459638043423,0.4121459638126809,8.338607582203394e-12
33,38,0.41777431304487783,0.4177743159707993,2.925921449570268e-09
33,41,0.41594425971894633,0.4159442597359208,1.6974477379250175e-11
33,46,0.4255142238778153,0.42551422606918377,2.1913684755681118e-09
33,54,0.42237781955398984,0.4223778198760763,3.220864686070968e-10
33,67,0.40472976918379,0.4047297725941159,3.4103259105577877e-09
34,13,0.40997994143998817,0.409979949136188,7.696199844087204e-09
34,21,0.41132615648319193,0.4113262012001821,4.47169901662825e-08
34,26,0.4164783819738108,0.4164784249003667,4.2926555865463456e-08
34,29,0.4041924972543819,0.40419250801178097,1.0757399082628183e-08
34,39,0.4181840875934581,0.4181841448160865,5.722262841345582e-08
34,42,0.41805391510779377,0.41805399382362307,7.871582929919185e-08
34,47,0.40505608715687713,0.40505645561645803,3.684595809017033e-07
34,55,0.42197112379029755,0.42197164723681957,5.2344652201608e-07
34,68,0.4176776240509108,0.41767882898134556,1.204930434761664e-06
35,14,0.4262055456697534,0.4262055456707997,1.0463296895579788e-12
35,22,0.42581974092616115,0.4258197409570556,3.089445366200039e-11
35,27,0.4100974875732294,0.4100974875742851,1.0557110741160614e-12
35,30,0.4435866113941473,0.44358661161095825,2.168109580757971e-10
35,40,0.4325502839683884,0.43255028396917095,7.825406989070416e-13
35,43,0.43114665893520226,0.4311466592540513,3.188490582672898e-10
35,48,0.4184652369630225,0.41846523698000176,1.6979251338256063e-11
35,56,0.3964400817327146,0.3964400819868261,2.541115096121871e-10
35,69,0.38759556385668875,0.3875955639947949,1.3810613763709512e-10
36,15,0.42486415058796534,0.42486415058806093,9.559020242022598e-14
36,23,0.4141390558346644,0.4141390558352044,5.399569680264449e-13
36,28,0.43896646469340705,0.4389664646936335,2.2642998587230068e-13
36,31,0.4078697695988251,0.40786976960202453,3.199440712364776e-12
36,41,0.4226388674499687,0.4226388674503887,4.199973702156967e-13
36,44,0.43881032812695797,0.4388103281298656,2.9076185903420537e-12
36,49,0.43345254346364953,0.4334525434637488,9.9253938401489e-14
36,57,0.4021177443333691,0.40211774433435793,9.888201368823957e-13
36,70,0.42518160462637866,0.42518160462672755,3.4888758548845544e-13
37,16,0.41621027040663644,0.41621027043604936,2.941291654678935e-11
37,24,0.4381153441323435,0.43811534414073966,8.396172646030209e-12
37,29,0.41963846284286543,0.4196384629556894,1.1282397238687736e-10
37,32,0.3967652368859397,0.3967652368873732,1.4335199693960021e-12
37,42,0.42307920339993316,0.4230792037641439,3.6421071714087816e-10
37,45,0.4114771747603665,0.41147717476267065,2.30415686530705e-12
37,50,0.4511727122456829,0.45117271237799034,1.3230744277947792e-10
37,58,0.4214795927895554,0.42147959280753067,1.7975287924798522e-11
37,71,0.4252908065048033,0.4252908066526851,1.4788181790237331e-10
38,17,0.4082615150655882,0.40826154058020026,2.5514612034260864e-08
38,25,0.42366556200752714,0.4236655970716869,3.506415974241506e-08
38,30,0.4315924875694474,0.43159253169102907,4.412158166600122e-08
38,33,0.4270564334527129,0.4270564443740533,1.0921340443115213e-08
38,43,0.4164844714830484,0.41648453739308716,6.591003876010859e-08
38,46,0.421935792989432,0.42193587472268035,8.173324833604667e-08
38,51,0.4168051207784663,0.4168055259989627,4.052204963800321e-07
38,59,0.4274532344308485,0.42745379039776404,5.559669155608127e-07
38,72,0.4252673910961077,0.42526872903714275,1.3379410350178311e-06
39,18,0.3978056666753956,0.39780566812419027,1.4487946953245512e-09
39,26,0.4206193626605866,0.4206193725131083,9.85252174290352e-09
39,31,0.4147948247098168,0.41479482616822083,1.4584040086695893e-09
39,34,0.3896503962626343,0.38965041676094303,2.0498308717087355e-08
39,44,0.4154758401320573,0.41547584145719474,1.3251374442191377e-09
39,47,0.43419941717377963,0.4341994599540425,4.2780262887731624e-08
39,52,0.42565514737863747,0.4256551586821995,1.1303562030828829e-08
39,60,0.3905398496087099,0.3905399038442015,5.4235491597776075e-08
39,73,0.396405934093941,0.3964059769610121,4.286707111500476e-08
40,19,0.41827351953848363,0.41827351953848363,0.0
40,27,0.40931382448846343,0.40931382448846343,0.0
40,32,0.41013395838019445,0.41013395838019445,0.0
40,35,0.4250506090339263,0.4250506090339597,3.341771304121721e-14
40,48,0.42775307383219524,0.4277530738322127,1.7486012637846216e-14
40,53,0.4258285462592361,0.4258285462592361,0.0
40,61,0.44260358678501416,0.44260358678502065,6.494804694057166e-15
40,74,0.43678561134768545,0.43678561134768695,1.4988010832439613e-15
41,20,0.4097907875840722,0.4097907875850687,9.964806757523093e-13
41,28,0.4358981635480003,0.43589816354808764,8.731904088676856e-14
41,33,0.4101568052011253,0.4101568052045104,3.3851255132333335e-12
41,36,0.4352872520926018,0.43528725209266655,6.478151348687788e-14
41,49,0.4163925888355914,0.41639258883560865,1.7263968032921184e-14
41,54,0.4238968644215094,0.4238968644246739,3.1644686870890837e-12
41,62,0.41065827511094916,0.4106582751110862,1.3705703238997557e-13
41,75,0.413459357003421,0.41345935700686803,3.447020446856186e-12
42,21,0.4113400832311191,0.411340097611829,1.4380709900674304e-08
42,29,0.419056714933677,0.41905671962015256,4.6864755409714576e-09
42,34,0.42385323089664867,0.42385325961519404,2.8718545375117088e-08
42,37,0.3995966450852192,0.39959664623244545,1.147226258435552e-09
42,50,0.41106014958786247,0.4110601540891523,4.50128984086362e-09
42,55,0.40795970026667405,0.4079597806762149,8.040954085908325e-08
42,63,0.4459396550898202,0.44593969262114624,3.753132604700227e-08
42,76,0.42455964180000594,0.42455977706435366,1.3526434772259677e-07
43,22,0.41869947290860765,0.41869947386946105,9.60853396847483e-10
43,30,0.42291369489607117,0.42291370378251314,8.886441971167613e-09
43,35,0.42560598771313307,0.42560598868668137,9.735482975337106e-10
43,38,0.4114887877824741,0.41148881078675276,2.3004278648652843e-08
43,51,0.41954071067092785,0.4195407585834087,4.791248087165911e-08
43,56,0.4253011167203909,0.4253011272033382,1.048294728800414e-08
43,64,0.4201647039749418,0.42016476489843313,6.092349130737418e-08
43,77,0.41918669603684744,0.41918674453074284,4.849389539929305e-08
44,23,0.41696521925097835,0.41696521926109137,1.0113021531310551e-11
44,31,0.43073711232743056,0.4307371124276973,1.002667393557033e-10
44,36,0.4114604251094168,0.4114604251164545,7.037648241947636e-12
44,39,0.4085465111571044,0.40854651164541117,4.883067838967747e-10
44,52,0.4114581860438954,0.4114581864704403,4.265449105034236e-10
44,57,0.40692484539955265,0.4069248454266629,2.711025848256554e-11
44,65,0.43001021621533386,0.43001021647225446,2.5692059590909366e-10
44,78,0.41981950805710927,0.41981950817122193,1.1411266376271101e-10
45,19,0.42891947923043855,0.4289194792304544,1.587618925213974e-14
45,24,0.41841449320353713,0.4184144932038016,2.644551244657123e-13
45,32,0.41911323857491956,0.41911323857497845,5.889733145636455e-14
45,37,0.42695626108521667,0.42695626108609275,8.76076988731711e-13
45,53,0.4273730054333734,0.42737300543338425,1.0824674490095276e-14
45,58,0.4219158138532271,0.42191581385382765,6.005751451709784e-13
45,66,0.4130314523036998,0.41303145230376265,6.283862319378386e-14
45,79,0.4238381114021791,0.4238381114026798,5.007105841059456e-13
46,20,0.4335337736869998,0.43353377453820346,8.512036631103115e-10
46,25,0.41725911468471794,0.4172591237151229,9.030404979348816e-09
46,33,0.39797036319190504,0.3979703664979579,3.3060528759065733e-09
46,38,0.42892844190928325,0.4289284709268515,2.9017568237144076e-08
46,54,0.4019964102462001,0.4019964129950073,2.7488072373849093e-09
46,59,0.41646589715894766,0.41646597532396384,7.816501618185256e-08
46,67,0.41404983236469683,0.41404986386789944,3.1503202602145564e-08
46,80,0.40157506369889545,0.4015751977722445,1.3407334903403623e-07
47,21,0.4393544091941142,0.43935451430228334,1.0510816911279974e-07
47,26,0.40511667708341653,0.4051167780352941,1.0095187757963586e-07
47,34,0.4055025182315881,0.4055029039629697,3.857313815580632e-07
47,39,0.4164000957898373,0.416400230458275,1.3466843773457526e-07
47,55,0.4257393420932451,0.42574060000400515,1.2579107600552142e-06
47,60,0.3967670655206828,0.396768275512112,1.2099914292185154e-06
47,68,0.41681634580094695,0.41681926606488384,2.920263936889711e-06
47,81,0.42551229974429344,0.4255160263620352,3.726617741783844e-06
48,22,0.4322737539564403,0.43227375397235557,1.5915269102606544e-11
48,27,0.4413414864514055,0.4413414864519492,5.437317263101704e-13
48,35,0.41267594767328686,0.4126759476893907,1.6103840483339127e-11
48,40,0.4272541780108135,0.4272541780112165,4.030109579389318e-13
48,56,0.3914113449026364,0.39141134503354263,1.3090623030009851e-10
48,61,0.3988773374683917,0.39887733747188253,3.4908187451776485e-12
48,69,0.4150603376382542,0.41506033770939865,7.114447919676081e-11
48,82,0.41415041968990446,0.41415041971799327,2.8088809056470154e-11
49,23,0.4267249372839468,0.4267249372840515,1.0469403122215226e-13
49,28,0.4174146357857346,0.4174146357857864,5.179190409876355e-14
49,36,0.43039816219171173,0.43039816219178556,7.382983113757291e-14
