step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
1,2.9776962615439206,14,0.058333333333333334,0.10775269865034125,0.11888734675777088,0.2390549242621148,0.9224193945875712,0.013344308858651368,0.00334430316476345,0.00032475952641916454
2,5.165634892272925,22,0.09166666666666666,0.06940390566788648,0.12725734090546448,0.21076460541554543,0.9095350539536528,0.024923607322841206,0.005744298171358945,0.0008506016228167332
3,7.83151306697717,28,0.11666666666666667,0.05052057631252947,0.1297048126837894,0.18386433982747952,0.8943952662423723,0.03962927863468354,0.009967528041042147,0.001734098002836233
4,10.941888048232029,38,0.15833333333333333,0.0386067682815876,0.13311647741768912,0.15686193452476968,0.8750039223962445,0.057420773504799474,0.015123899718742744,0.003029096902610829
5,14.310843949011606,45,0.1875,0.03031160806434139,0.13128659144776525,0.12968268696182683,0.8518686454478281,0.07781204614667707,0.02114469721604823,0.004777791221393252
6,18.01908364013112,55,0.22916666666666666,0.024079179750239602,0.13057239102085902,0.10479402929666913,0.8210621322428814,0.10027715148521495,0.027669441367333337,0.006983295339693603
7,22.041696406145107,63,0.2625,0.019539098146052127,0.12978414164591637,0.08004656161571062,0.7850699727115676,0.12547124739817345,0.03486184918162242,0.009663543988248828
8,26.345458541952638,73,0.30416666666666664,0.016309657756724997,0.13258879506638105,0.058571030803002196,0.743570753576665,0.15286224048824204,0.04268913257303535,0.012830007665576152
9,30.689359403088247,83,0.3458333333333333,0.01409423756519695,0.1385514932917529,0.04392027666123849,0.6988967243134889,0.18155818638141094,0.051096648383004664,0.016486780375634655
10,34.812681003578945,95,0.3958333333333333,0.01248252824827768,0.14579797543079995,0.038207250582815745,0.6517253155239072,0.20993223879859274,0.059617694008514126,0.020592357226150236
11,38.529864102343964,103,0.42916666666666664,0.011226951689652362,0.15436605925770272,0.042496788984211775,0.6020477988084914,0.23676674983513646,0.06774051917482567,0.02506049919170627
12,41.64498242888054,111,0.4625,0.010303919162495526,0.15850174528893343,0.058077172109745945,0.5520921848089042,0.26140307730190215,0.07509900926352933,0.029778798791725132
13,44.25796693024557,124,0.5166666666666667,0.009556397360313955,0.15932986682501624,0.08111378354219173,0.5004569830264064,0.28295521862334283,0.08129028538423101,0.03460935311796772
14,46.28439747024463,126,0.525,0.008981493044797608,0.15843530488498836,0.10817820399573465,0.44836649184316324,0.30176842114397345,0.0864988022939896,0.03944678660559199
15,47.784219125666425,137,0.5708333333333333,0.008548691261031215,0.1524808908260312,0.1391216149483775,0.39555081375631135,0.31700788169115984,0.09055757105463012,0.04418043247070366
16,48.67134108818385,139,0.5791666666666667,0.008254246195808997,0.14259328607398958,0.17155406120327835,0.34211005309373016,0.3288391942894101,0.09359589426392843,0.04872193030969575
17,48.95659211074835,140,0.5833333333333334,0.008097107781418162,0.1284292200497471,0.20431294162154803,0.28946847519701185,0.33660071850088796,0.09543953942562527,0.05297561373276065
18,48.744914815599145,141,0.5875,0.008021078831677712,0.11183008238546714,0.2345545738036767,0.24049567245546916,0.3400025243643643,0.096105214339173,0.05685741338024989
19,48.00024385614447,143,0.5958333333333333,0.007997818968892807,0.09545881358966876,0.26101171067368484,0.19436033528824226,0.33986665785767917,0.09577276547388763,0.06031134357014976
20,46.96181136050352,150,0.625,0.007943857477164824,0.07963136752469259,0.2837883967452852,0.15082820600225086,0.33650037828917395,0.09437157646016342,0.06328025493616188
21,45.50873900251316,149,0.6208333333333333,0.00793437396543059,0.06373062807699563,0.3058346426175455,0.10749716661995916,0.3316217020176726,0.09237228853143696,0.06575756907264009
22,43.89984762736918,152,0.6333333333333333,0.007952727136212366,0.04753655735828607,0.32724334389467497,0.06451420293881598,0.3243938205148012,0.08954843990374015,0.0677147007283473
