step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
78,25.184469620599955,114,0.475,0.010512904602828763,0.1346968939471779,0.3305668423756833,-0.18340810161104032,0.18205296893794162,0.04615833897457167,0.04870697443503886
79,27.864813150680654,121,0.5041666666666667,0.009968824985593235,0.14249217287445662,0.3371484629418091,-0.15897129039306684,0.19618460127765242,0.04999536220918817,0.04855836504539746
80,31.050432888204817,126,0.525,0.009442514463669503,0.14647853607575928,0.3329513155976626,-0.12516202735747414,0.21460333566849113,0.055197519139722796,0.04892718100661034
81,34.478496723064126,128,0.5333333333333333,0.008977348228559367,0.14508168635025617,0.31991511358983515,-0.08673484536558812,0.23589001244759553,0.06137038815169988,0.049856419072487716
82,37.845295796854955,138,0.575,0.00858909773911078,0.1375751911158648,0.30299970105970375,-0.04565395901246166,0.2580412310477889,0.0680100976881639,0.05133549530081347
83,40.89916421341934,143,0.5958333333333333,0.008257333591650982,0.1269410938074891,0.28325918152027635,-0.0031332748943839685,0.27944420055064173,0.0745172278078363,0.053297938732642415
84,43.402673117838795,148,0.6166666666666667,0.007994476175271683,0.1146707350224546,0.2619608510139914,0.03838323439522447,0.2987765169734376,0.0804011554626893,0.05563673814939431
85,45.29082677002759,150,0.625,0.007779560686592772,0.10160067318500404,0.2396688828762442,0.0781025322951976,0.3148681591398237,0.085205655005738,0.05821106554404965
86,46.6506433549515,156,0.65,0.007574166129351581,0.08900735909214716,0.21596490611585745,0.1170090976399293,0.3275024042300334,0.08881286837902078,0.060881989009024855
87,47.48472943499412,161,0.6708333333333333,0.007400647180577593,0.07725186322075021,0.19093871354869954,0.15334601350144553,0.33716768898397315,0.09139820248602935,0.06354078573717578
88,47.79860139939593,166,0.6916666666666667,0.007288119681622139,0.06571246189226526,0.16442706404615037,0.18915215803964658,0.3437115330097471,0.09296757067517171,0.06609009393251959
89,47.59098335821779,167,0.6958333333333333,0.007252959222386638,0.05592223142754769,0.13587245021516642,0.22406757705323915,0.3468475400737987,0.09352846580474165,0.06844332230165437
90,46.934146680215306,166,0.6916666666666667,0.007286973545394109,0.04900476128597218,0.10599536102222984,0.2586810311081965,0.34624627712459105,0.0930685741035622,0.07052229945115478
91,45.913943663827894,162,0.675,0.007376690548641551,0.04499291756581834,0.07801965714363801,0.2914473580553878,0.3422260228627433,0.09172857873990407,0.07227022200857966
92,44.73428667516686,160,0.6666666666666666,0.007460724700581888,0.04408070144471683,0.0532522423819521,0.32039675106828586,0.33560832840196836,0.0896807462918401,0.07365206424468942
93,43.23830808892757,158,0.6583333333333333,0.007602072257211518,0.04569023929317347,0.030333127239109695,0.35024135990036037,0.3281663145675128,0.08733624949409609,0.07467453657181426
94,41.64578321588881,157,0.6541666666666667,0.0077677355521410685,0.05006340385285039,0.010288024941109829,0.37865949702758883,0.3191259112026704,0.0843747326352938,0.07531426568130677
95,40.078486769063545,152,0.6333333333333333,0.007937273709396082,0.057659930577368124,-0.008889050755382223,0.40490228917595583,0.309239788891382,0.0812211556353458,0.07559142346615526
96,38.428907150705584,148,0.6166666666666667,0.008180367576608519,0.06596777612030809,-0.024922082261126362,0.4305096358679131,0.299264083337098,0.07810727927305518,0.07554699738873914
97,36.79137242460605,142,0.5916666666666667,0.0085021344320128,0.07333490348009061,-0.04034861555244092,0.456698135249785,0.28847022415766593,0.074830612646625,0.07519771774062252
98,35.36366024030957,136,0.5666666666666667,0.008822421111945363,0.08181023887318581,-0.054621897549754,0.47965578606108406,0.2772546000402122,0.0715975090309571,0.07457632829617392
99,34.15215921547914,134,0.5583333333333333,0.009137199401350906,0.08676934556000815,-0.06953418455234196,0.5005182869077055,0.2670630678421047,0.06880698796579786,0.07374938176161457
100,32.83514134551755,123,0.5125,0.009602762387990993,0.09162908564253412,-0.07896040390111567,0.5211441115560578,0.25790071292772565,0.06646077872483802,0.07277797343835544
101,31.548619005221777,118,0.49166666666666664,0.010099632028596725,0.09777421540365466,-0.07905078304321823,0.5362528139132937,0.24787232477658544,0.06391609004614993,0.07165676509680444
102,30.380078918060228,113,0.4708333333333333,0.010518562273941061,0.10331561340335543,-0.07379679753070797,0.5462749011642993,0.23808112500311573,0.061427175990876055,0.07040645465060308
103,29.55086484885389,112,0.4666666666666667,0.010664994870817842,0.11151786800414944,-0.06498340690822893,0.5470359062015324,0.22988492778819283,0.05918588966867181,0.06906207398267906
104,28.981180997583834,112,0.4666666666666667,0.01060148797389953,0.12201806879593072,-0.048341247723108216,0.5432759872583114,0.2250705227360755,0.05761309748885323,0.06769665374357127
105,28.706089484121545,116,0.48333333333333334,0.01041103730852867,0.13356824604173892,-0.021258599835229493,0.5348382359475793,0.2229162098326158,0.056551704880489155,0.06636095980626112
106,28.757214084536244,117,0.4875,0.010181991917140431,0.14652516916516345,0.0149301215639948,0.5211445241339727,0.22302757400653042,0.056065167403561586,0.0651072556039078
107,29.199277098878582,118,0.49166666666666664,0.009944478942253605,0.15885947659063462,0.06025926706159806,0.4998226267833357,0.22529681596891737,0.05621801886356851,0.06398850768436756
108,30.03731578454415,121,0.5041666666666667,0.009726870015861155,0.17179280867931027,0.11177356019261182,0.4690547269145322,0.22988092007155117,0.05714301302233369,0.06306452137197054
109,31.276379980602904,121,0.5041666666666667,0.009525534423370174,0.18310467388904922,0.1675619426647095,0.4287316797586069,0.23658647619858378,0.05885010332001893,0.06239006594437551
110,32.81926928343278,123,0.5125,0.009348670046308915,0.188801556959988,0.22083426073376505,0.38524909789783596,0.24523321573082799,0.06135788777739024,0.06201538059630101
111,34.477744598736884,127,0.5291666666666667,0.009188999482207322,0.1872682992591257,0.27057762143923847,0.3365529510064828,0.2551851471338951,0.06446970458899762,0.06196745552731455
112,36.17759056867517,132,0.55,0.008983171974550428,0.17889530783991306,0.31189432080343477,0.28864272446828054,0.26541496016795924,0.0678178126045632,0.06223528708684626
113,37.52859913719708,133,0.5541666666666667,0.008845610398026555,0.1648368478733497,0.3460387475747229,0.24369664539225397,0.27556012037251887,0.07123654336288025,0.06279505660978824
114,38.50703128360743,136,0.5666666666666667,0.00872558133317772,0.14588652828782428,0.37354361713398204,0.20258470835102504,0.2834877841397827,0.07394694522505538,0.06355216328703386
115,39.19745753793554,138,0.575,0.008552550753879286,0.12309214541854385,0.39395539751859315,0.16597455190612687,0.28900994861733637,0.07589444826511656,0.06441701532400687
116,39.413697196542884,142,0.5916666666666667,0.008449954491336415,0.09889147731391941,0.41183617084031615,0.13164925749205347,0.2930863450551236,0.07724211530357258,0.0653248370799691
117,39.331930205377084,143,0.5958333333333333,0.008398161177025184,0.07332185342217837,0.4272721860398958,0.09978872174421308,0.2943658326065384,0.07762873914307121,0.066182421596324
118,39.04368606549542,143,0.5958333333333333,0.00839512223457865,0.045293575550999624,0.4383035879057854,0.07319318314504716,0.29323315859512894,0.07739218944847288,0.06693891635019979
119,38.59264034435283,142,0.5916666666666667,0.008465315511241713,0.017381331625662404,0.44149595712539225,0.05367814018000205,0.29032690503471037,0.0767111008789818,0.0675657158524602
120,37.95130775175629,140,0.5833333333333334,0.008592795127978904,-0.007683390433870707,0.4345523243197076,0.04450430548976986,0.2862458854404876,0.0757113882799185,0.06804526433178035
