step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
1,3.3444105639389,15,0.0625,0.09201234236187383,-0.3355019809721284,0.8526507410556103,-0.26974077652220657,0.014966714469745986,0.003550530571249461,0.00032475952641916454
2,5.978128440533993,22,0.09166666666666666,0.0625396080785551,-0.33648534497008487,0.8256144170828187,-0.2934825016483905,0.02876373040913485,0.006793764269621296,0.0009193605545157917
3,8.87155649079192,29,0.12083333333333333,0.04844183927923409,-0.3335013293274601,0.8021716389103749,-0.30867500471219195,0.04474957886054478,0.012084673781776821,0.0019483235816643363
4,11.660603301115259,34,0.14166666666666666,0.03978430920712347,-0.32729247721588983,0.7830418159457917,-0.31562505278953035,0.06187317357322434,0.017854893141590715,0.003416908065521388
5,14.186697608535587,42,0.175,0.03325687248813468,-0.3160487338639813,0.7654234719249701,-0.3141097784009162,0.07786905205855298,0.02337064813456991,0.00526158037792836
6,16.36530582731031,44,0.18333333333333332,0.028383509029330792,-0.30199701972581106,0.750594274122088,-0.30416780871338955,0.09294767041142739,0.028317054477633097,0.0073954281417359475
7,18.385135392143518,51,0.2125,0.024453129976443132,-0.28172597999736537,0.7364462783135949,-0.28971039448888686,0.10701369403325808,0.032558063872452706,0.009724380170183036
8,20.32494709602536,55,0.22916666666666666,0.021410582648949093,-0.25685022671638735,0.7239988238409444,-0.270335605036907,0.12091995186884937,0.03648623102999436,0.012199155039191641
9,22.27646799555409,63,0.2625,0.019039898334776692,-0.23047062923464315,0.7110694535958239,-0.2465699403584627,0.13495433404710275,0.04027030049557846,0.014790167115777231
10,24.243973797861784,69,0.2875,0.01715570493673247,-0.20148758475531886,0.6969865670264875,-0.22072452126550213,0.1494701247547197,0.04408806937777122,0.017487988153365903
11,26.216218185648284,75,0.3125,0.015629556503271694,-0.17141400113330668,0.6820040484504442,-0.19129033903146322,0.1644427657483478,0.04793931198859026,0.020284934425128392
12,28.29140882853692,84,0.35,0.014263848700626563,-0.13973999580809388,0.6634746651580501,-0.1570027529290572,0.17968677420904094,0.05179184980614289,0.023171981892424608
13,30.47015956048979,91,0.37916666666666665,0.013051093257063228,-0.1057780293431802,0.6416196176903671,-0.11791657852903016,0.1956140742157681,0.05583191227762128,0.026159422858532823
14,32.569500325571916,95,0.3958333333333333,0.012136669521024816,-0.07454590195138876,0.6179414418262743,-0.07405276033059463,0.21209935539829777,0.060058032009625416,0.029256635490271375
15,34.72410059300339,108,0.45,0.01131958907685276,-0.04382897781064997,0.5885787275797905,-0.025111916481761722,0.22776321115366846,0.06411252767460039,0.032437753252288974
16,36.66350230664265,113,0.4708333333333333,0.010694402912246905,-0.016404070986638358,0.5558542796317248,0.026276311371050673,0.2431572973771347,0.0682516622413991,0.035704746788248205
17,38.174264049394566,116,0.48333333333333334,0.010297916639414,0.007379129640355167,0.521448094963661,0.07884129624697983,0.25680317638850764,0.07195028886382791,0.03900867879191889
18,39.304711988206215,122,0.5083333333333333,0.009987401322509719,0.029570294110829377,0.484192115895365,0.13365701136184835,0.26737985538406356,0.07480093051336723,0.04226548542198848
19,39.898624362824556,121,0.5041666666666667,0.00982082925183643,0.05060879475358241,0.44643004149888543,0.18724041180093268,0.2753569147376974,0.07690598560341266,0.045408570377578304
20,40.10055083323904,123,0.5125,0.009735113638006764,0.07039818759928188,0.40791083760732055,0.23812378243221874,0.279853166832135,0.07796853793482802,0.04834870540785007
