step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
1,2.8024076174155317,17,0.07083333333333333,0.1037515922035482,-0.31611664612165824,0.872858253698062,-0.23559221691211596,0.012673977809325642,0.003550530571249461,0.00032475952641916454
2,4.788403758467861,20,0.08333333333333333,0.06417817432421599,-0.30842069614300993,0.8556840514066893,-0.23907695174026927,0.023364069548537703,0.005708747695907949,0.0008177350020426602
3,7.327577326230681,30,0.125,0.04810168046483179,-0.30391578094209504,0.8366284574251691,-0.23946167525221934,0.03703334762955416,0.009720463937239653,0.001633787206551118
4,10.282726010283568,34,0.14166666666666666,0.03829274810329906,-0.29942748264336605,0.8182303194364577,-0.2367718895715441,0.054222625696145346,0.014820539628547307,0.0028443292345642587
5,13.466071916415101,43,0.17916666666666667,0.031126382790543246,-0.29096240363485204,0.7991154302170708,-0.2291008836001116,0.073292427893131,0.02071814543558182,0.004487907438036002
6,16.71694018849602,51,0.2125,0.025693936982115386,-0.2777595978510546,0.7790550994894893,-0.21923781874429502,0.09363349795003276,0.027026619418818745,0.006564005178560234
7,19.91128575319813,56,0.23333333333333334,0.02172096292465609,-0.26342875462569804,0.7579489124365066,-0.20574980054433697,0.11477502705891222,0.0334312377327556,0.009042030946047214
8,23.096405045533032,66,0.275,0.018635365113029975,-0.24393713041469248,0.7355477146923793,-0.18939564123148228,0.13607988872572235,0.03969763214788353,0.011871193930167142
9,26.24815398956386,72,0.3,0.016219950186284502,-0.22300376800103247,0.7108665249640154,-0.17115764806662154,0.15787752901817348,0.04592241772761179,0.01501465048318787
10,29.37286837500142,82,0.3416666666666667,0.014330216781976842,-0.19961841380262557,0.6847332187819165,-0.1485189243342946,0.17990283906224372,0.0520621121573769,0.01843471430791231
11,32.43901681073118,91,0.37916666666666665,0.012843657530452557,-0.17452386923347268,0.6561050114058402,-0.12544669579634798,0.20182841120857706,0.05812486774554114,0.022098655697433845
12,35.34907810863235,100,0.4166666666666667,0.011674847593756105,-0.1495221062299135,0.6254203710074766,-0.10102174725944632,0.22326646270636546,0.0640433446400757,0.025971105779702554
13,37.941058125015445,103,0.42916666666666664,0.010783506859392009,-0.12670528670908643,0.5932321443429164,-0.0770078740145426,0.24363196804892157,0.06962248679354285,0.030001947347100866
