step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
1,3.222341338528164,15,0.0625,0.09392997670847611,-0.3326038309996208,0.8554078993450341,-0.26615680606621095,0.014450347187974678,0.003550530571249461,0.00032475952641916454
2,5.72620034922913,22,0.09166666666666666,0.06268902332594414,-0.33312459677170947,0.8287291668139555,-0.289133430963448,0.027593504524340347,0.00654892963483145,0.0008964725747512787
3,8.567267999868264,29,0.12083333333333333,0.04835098793589786,-0.33084872263134063,0.8048880400494665,-0.304412195203952,0.043188288951900015,0.011580975567951278,0.0018804878827566125
4,11.388450740172338,33,0.1375,0.03967678448862781,-0.32592860793520306,0.7854737815113875,-0.3114628587053364,0.06041858615885751,0.017248366559227034,0.0032988018444562507
5,14.036596136406269,43,0.17916666666666667,0.03300760645156282,-0.31457526887320325,0.7670916760358898,-0.3112773335784341,0.07688583494717136,0.022832147095541447,0.005104256173792939
6,16.36163251547904,44,0.18333333333333332,0.028068191401818175,-0.3000546571860363,0.7515940367239115,-0.3028299550019401,0.09279989570643282,0.028025284227550695,0.00722569233198982
7,18.56392830380967,53,0.22083333333333333,0.02405090926052833,-0.27901482680216216,0.7363604281344986,-0.28929822879073025,0.10777821581115293,0.03255933963046106,0.00957092919544316
8,20.68430548753953,58,0.24166666666666667,0.020970234320932417,-0.253612104351294,0.7227783537960484,-0.27015000041176984,0.12283703475649818,0.03684834887412346,0.012094572832863157
9,22.807684609596272,64,0.26666666666666666,0.018594925859753846,-0.2268998187670931,0.7084724075870233,-0.24671514131628147,0.13810204132385012,0.040984535052295844,0.014763422828490502
10,24.99465653230925,72,0.3,0.01664417982310773,-0.19711550454855706,0.6925225774693348,-0.219898145927138,0.15377085505487714,0.045134375741729446,0.017563521409940754
11,27.178366873623126,77,0.32083333333333336,0.015089931012010834,-0.16752606405002593,0.6756092309138196,-0.18852019413942742,0.17014823408510857,0.049407807535960975,0.020493667368754666
12,29.457452736459935,88,0.36666666666666664,0.013730792754661584,-0.13597816743020158,0.6554971787955607,-0.15183481387134995,0.1867001331658696,0.05366660525149727,0.02354024442068353
13,31.78717348756348,93,0.3875,0.012567596189416937,-0.10368059778856786,0.6328126199718952,-0.10977502946989026,0.20385054515512735,0.058100487461034314,0.026709492366701417
14,34.03490032117342,100,0.4166666666666667,0.011668615381629553,-0.07384711790874897,0.6074835068854432,-0.06359458657252669,0.22121112593512693,0.06261736969999755,0.029998638158949428
15,36.26728307356264,109,0.45416666666666666,0.010879347039118897,-0.04436228500021958,0.5770051164065942,-0.01380271547908757,0.23768788134031515,0.06695208331047725,0.033380318153274496
16,38.166224571525454,115,0.4791666666666667,0.010308476458304097,-0.018204236252109776,0.5440715001759369,0.036441944524640224,0.25355186078779485,0.071229253166871,0.03684240191424005
17,39.67775043734176,122,0.5083333333333333,0.009895660133920188,0.005575828564013065,0.508806682155778,0.08838999726303558,0.26696034923398965,0.07483523828472093,0.04031432882997706
18,40.67431417158714,124,0.5166666666666667,0.009616508334933304,0.028348369762018457,0.47184552261846885,0.14079363613221635,0.2776123549629884,0.0776779094305793,0.04372247415398094
19,41.08538134490856,127,0.5291666666666667,0.009489398687991393,0.05021471909002407,0.4345347270865078,0.19166691491866023,0.28490506857301,0.07952208579512901,0.04697666064575544
20,41.1201180342742,128,0.5333333333333333,0.00940912420925112,0.0710053419202249,0.3953888791833375,0.24030386530257622,0.28830406091693256,0.08023754098593681,0.04998250358335025
21,40.9770334347186,130,0.5416666666666666,0.00929823614229798,0.08965301581241493,0.3556886594049315,0.28231715525765777,0.28916710151212416,0.08022537854865323,0.05269427535644164
22,40.71048037773103,128,0.5333333333333333,0.009167240597325647,0.10647216285404908,0.3160494628969257,0.3173451170234254,0.2891914604567521,0.0798835707488714,0.05510804158980721
23,40.29993980273547,132,0.55,0.00906138227829335,0.12312237970310148,0.2751878634553413,0.3492240917954066,0.28894350162870525,0.07930717009716232,0.057230452501651055
24,39.789863709228754,134,0.5583333333333333,0.008997904576954801,0.139700074834372,0.23311667781184894,0.37774374694223056,0.28806145547318424,0.078452671622709,0.05906364596449886
25,39.27462830189499,135,0.5625,0.008959130816132643,0.15657551636030928,0.1890548107058496,0.40312897381235313,0.2864195505791611,0.07740560681816482,0.06061788081352936
26,38.74590447205277,134,0.5583333333333333,0.008951315740547732,0.171095044094602,0.1439323399464288,0.4248373650511725,0.28437477180147763,0.07635147679598668,0.061920085538781734
27,38.16621165816568,134,0.5583333333333333,0.008989906660517412,0.1841944106435119,0.09989878982518112,0.44427102389668105,0.28192590333868994,0.07527077467342703,0.06299293407341346
28,37.53322931257654,131,0.5458333333333333,0.009060657776757627,0.19525352217256423,0.0576370242620489,0.46020457069496545,0.2789017760361814,0.07411547149404044,0.06384980535197818
29,36.782755328718395,130,0.5416666666666666,0.009192587467754776,0.20503816344378936,0.018747813005690544,0.4720179208358189,0.27522374276381684,0.07289704881772947,0.06450230531288846
30,35.92584055325015,128,0.5333333333333333,0.009355364651055936,0.21312187403883973,-0.014115386442933931,0.4782520802082617,0.2703820421838235,0.07148356537549368,0.06494884140573433
31,34.88082297093363,128,0.5333333333333333,0.009532968347717679,0.21884055375053782,-0.03909070765532875,0.4797214288657398,0.26450274758438186,0.06987952862866173,0.06519005236889529
32,33.607057742308875,129,0.5375,0.009708380822095517,0.22228877342842984,-0.05498428574367475,0.4791711503118054,0.2577016030488116,0.06790274188437155,0.06521120143905582
33,32.27885464882053,125,0.5208333333333334,0.00981208047943526,0.22281570411637067,-0.06165939567021937,0.47758741065914906,0.25008043818709175,0.06546343490295964,0.06499140462183316
34,31.053210359319007,124,0.5166666666666667,0.00983124261326131,0.21972473983008467,-0.0621551217918542,0.4754654375634158,0.24259292130236262,0.06290445588311434,0.06454454940630369
35,30.045267624455146,123,0.5125,0.009771150297355258,0.2138202074418352,-0.05646388362637938,0.4719144082880655,0.2359122284548246,0.06053317206845761,0.06391257140804564
36,29.279655207970706,122,0.5083333333333333,0.009668537288441565,0.20549976639466175,-0.044080817343442276,0.4667717871972705,0.23057792901552326,0.058578967268339825,0.0631548019468264
37,28.745538733292868,122,0.5083333333333333,0.009563218219873843,0.1944267665968987,-0.026260599725045373,0.46113666203966386,0.22676617849511604,0.05709190633203054,0.06232925710363827
38,28.44835508862841,122,0.5083333333333333,0.009466890929479166,0.18082011828222172,-0.0035128018520146076,0.45502962377854816,0.22429739465572737,0.056050944977026694,0.06148611990576687
39,28.3745388221282,122,0.5083333333333333,0.009387594639881291,0.16510337348270998,0.022824064245720973,0.4481324503736095,0.22311654684253637,0.05546931035094991,0.06067157449430801
40,28.474954481902536,123,0.5125,0.009342170535614477,0.1473157872769782,0.05163617816468779,0.44073239303794276,0.22313191929946938,0.05532075495798287,0.05992464307402624
41,28.71523410974741,125,0.5208333333333334,0.009325323412353377,0.12691044082026437,0.08178194677414699,0.43246829349678445,0.2240099758055724,0.055510502132696274,0.05927123273198034
42,28.99597896766625,126,0.525,0.009367887786061263,0.10552576263574232,0.1131768462210731,0.42346248613897375,0.22549318029188295,0.0559742917713025,0.05872821585435995
43,29.34105352794504,122,0.5083333333333333,0.009420278491484246,0.08442267559479753,0.14509003270426185,0.4149722902259359,0.22695568032118477,0.056520312767347765,0.058292140325361376
44,29.721874465419695,123,0.5125,0.009449028159219951,0.06405398587837245,0.17802247554696024,0.40613957193459804,0.22856930213884563,0.057197862612017876,0.057964373829314936
