step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
38,37.433603722980685,131,0.5458333333333333,0.008836515024983284,-0.060213370939764636,-0.14489859994883772,-0.47457306635898705,0.2835601581074529,0.07619787395387174,0.07663100654868812
39,36.04490933226412,126,0.525,0.009080429900674222,-0.06534327082898297,-0.151437877830342,-0.5048185684171433,0.273754658940341,0.07334822895043104,0.0759867065918782
40,34.555933000552116,125,0.5208333333333334,0.00936111544549316,-0.06961473182548121,-0.15704485080008052,-0.5340072546262097,0.2640901400412832,0.07057099949051301,0.07514645643248989
41,32.96381960541462,118,0.49166666666666664,0.009721102835494492,-0.0729861250960481,-0.16441922876670043,-0.5623273791444973,0.2539407945454829,0.0675993843532202,0.07411104822684443
42,31.33034394839785,113,0.4708333333333333,0.010162783182444032,-0.07756186133125853,-0.17202153176257337,-0.5880264159660757,0.24283875599404342,0.06443128925018815,0.07288065958017524
43,29.609536863653585,108,0.45,0.010708735824982418,-0.08235547191756165,-0.17691365260055664,-0.6119300446515544,0.23120489764310495,0.06118847479529581,0.07146703311248231
44,27.790886219458283,102,0.425,0.011350645696642694,-0.08708481794238951,-0.18038553175448682,-0.6339875590101843,0.21907247456486084,0.05778477498135126,0.06987211796316913
45,25.91295552109599,96,0.4,0.012068730479534783,-0.08993947571848787,-0.18327868289830362,-0.654322888340092,0.20645517020866927,0.054197534274198295,0.06809569733300064
46,24.05187693689254,93,0.3875,0.01283466224860167,-0.09357600461625566,-0.1862507460244694,-0.6723443944789074,0.19356076161507138,0.05050075191162486,0.06614480675990607
47,22.208371026570447,86,0.35833333333333334,0.013703839564569081,-0.09849340099252811,-0.18675358423293645,-0.6900321827209931,0.18080853419166168,0.046846231033291205,0.06404005300958282
48,20.41935384087131,82,0.3416666666666667,0.014723708135994017,-0.10235574081124922,-0.18575387543190064,-0.7087044419422004,0.1681465203168773,0.04322529087465123,0.06180011727610649
49,18.783325992131658,77,0.32083333333333336,0.015807322085773873,-0.10525769633407943,-0.1843416104960274,-0.7261125052137408,0.15562706389611555,0.03971102471272416,0.059448734393659226
50,17.280697196556766,72,0.3,0.01697938087582579,-0.10734085196164024,-0.1853462027239403,-0.7414556601020202,0.1439455543685334,0.03650332843462995,0.057025734577817996
51,15.951861255638878,67,0.2791666666666667,0.018144130034548282,-0.10976913397457672,-0.18678989742707464,-0.7541595168173613,0.13317179198928822,0.03356217999684138,0.054563291844390585
52,14.789224033521577,62,0.25833333333333336,0.019239118437178446,-0.11280678831663046,-0.19405612436400627,-0.7634733115601509,0.12356542434202875,0.03095945690916702,0.05209793664538382
53,13.74334952419028,59,0.24583333333333332,0.02031934792864873,-0.1123283541064027,-0.19962881786951608,-0.7727915409374487,0.1151809466905647,0.02869075574271096,0.049661122487130734
54,12.825649752382294,56,0.23333333333333334,0.021297658391850043,-0.11261180717288796,-0.20441332782892285,-0.7807547541721344,0.10769223456682193,0.026649962995121627,0.04727188827420334
55,11.967991089602524,53,0.22083333333333333,0.022353205161057786,-0.11326985327782074,-0.20886936378089546,-0.7885119699827874,0.10111746335610584,0.0248596258763247,0.04494950877535468
56,11.1987460116994,52,0.21666666666666667,0.02337476996895261,-0.11561445462909353,-0.2122134861851117,-0.7953117585890555,0.0950124818807545,0.023189072810859187,0.04269855622711969
57,10.492144977771535,50,0.20833333333333334,0.024428500020486736,-0.11624500017105531,-0.21772124204914434,-0.8013951643878148,0.08945744040840416,0.02169258518376591,0.04052846548160136
58,9.829016010667857,48,0.2,0.025607984901598352,-0.11638999954184626,-0.22555919523920837,-0.8072055361378865,0.084337936660998,0.020318996144817143,0.03844289611677339
59,9.255610245275003,47,0.19583333333333333,0.026660632659792252,-0.11656883548096682,-0.2344009342161218,-0.8113419870133222,0.07947683278979055,0.01903127162813012,0.036441547007096266
60,8.72905093444128,44,0.18333333333333332,0.027773638647275497,-0.11615507409856685,-0.24427146462742982,-0.8150398200478057,0.0751833298065204,0.01792276191284546,0.03453281922737571
61,8.27331484495359,43,0.17916666666666667,0.02878764578461694,-0.1172088495653862,-0.25267782032347363,-0.8176191646037209,0.07125807412474823,0.016907959473039372,0.03271623435484588
62,7.879231755909707,41,0.17083333333333334,0.029708450067991443,-0.11734584039725673,-0.2613154851590494,-0.8194924973666402,0.06780268190728209,0.016030727897063238,0.030995857452790092
63,7.5382859659653345,40,0.16666666666666666,0.030572241312479966,-0.11727190834985068,-0.2704863102716028,-0.8206999947981313,0.06480804329424171,0.015272334131534514,0.029373627661744152
64,7.262907834908585,39,0.1625,0.031246826709636917,-0.11720534555430705,-0.2791698357210807,-0.8210173657225273,0.06220229584534382,0.01461637846470579,0.02784969351418824
65,7.042801469662316,38,0.15833333333333333,0.03179512097562428,-0.11695864924446273,-0.28961681504654946,-0.8201457160394127,0.060066731672551964,0.014086482672161204,0.026426519381814773
66,6.884702099950131,37,0.15416666666666667,0.0321658685372963,-0.1164687016908467,-0.3020653266213848,-0.8178109295550633,0.05835427452591686,0.013664276308294192,0.02510439271919498
67,6.801196510747822,38,0.15833333333333333,0.03226991799576387,-0.1159484191835711,-0.3159517040960055,-0.8137575212139202,0.05709068286885836,0.013362984448414468,0.023884835091016132
68,6.82249048441022,38,0.15833333333333333,0.0318873284776066,-0.11589836720277821,-0.3313847178804365,-0.8066088470246339,0.05637230766007579,0.013206772385352188,0.022771575927679737
69,6.974040107936132,39,0.1625,0.030936645301933782,-0.117111630342251,-0.34786547431505677,-0.7956426704211141,0.056433610495634313,0.013255442257885974,0.02177363530073868
70,7.264304588656372,43,0.17916666666666667,0.029608855991328766,-0.11929740834096204,-0.3662341239129482,-0.7809046257331183,0.057495963284743316,0.013559721332261914,0.020903904290902834
71,7.733684704085934,46,0.19166666666666668,0.027921708984821207,-0.12262752452699835,-0.3858243014988036,-0.7617742570585434,0.05962496401920073,0.014137366423515074,0.020175570972185624
72,8.410554492092292,48,0.2,0.02607176643295208,-0.12649194194893296,-0.40616071859922276,-0.7382886342342505,0.06306548215599507,0.015068032099393872,0.019608079756983175
73,9.335084756701722,50,0.20833333333333334,0.024189819698250258,-0.13088274121525895,-0.425901931282047,-0.7105114684581614,0.06800300291817134,0.016409513900056908,0.01922425074855216
74,10.567100313073619,53,0.22083333333333333,0.022268736008798355,-0.13407209826808217,-0.44430718103245337,-0.6780446108919504,0.07465397305875064,0.018242049006542783,0.01905215406557852
75,12.10405837675053,59,0.24583333333333332,0.020514146597998575,-0.13458668742117924,-0.4595293865855459,-0.643766547766906,0.08337550495831342,0.020686085222662146,0.019128269967721972
76,13.955805535478627,62,0.25833333333333336,0.018897675687334414,-0.13070586729334627,-0.46856712563299785,-0.6094952729905727,0.09409104651219677,0.023735941776166884,0.0194849539165905
77,16.133596031670805,70,0.2916666666666667,0.01731414886152861,-0.12143853374099858,-0.4707134414402484,-0.5750854290732506,0.10676726783624542,0.027405212558735584,0.02015317206283369
78,18.57868352211216,79,0.32916666666666666,0.01582899493261371,-0.10727332892023812,-0.466408670914234,-0.5417073623049623,0.1215130113659724,0.03171282825735871,0.0211629041124886
79,21.213194355375464,82,0.3416666666666667,0.014508041659613568,-0.08907758349116912,-0.4575062641615345,-0.509018207746193,0.13799512917586718,0.03653911140655353,0.02253011686163577
80,23.970949039040605,92,0.38333333333333336,0.013351635545565258,-0.06794004150076804,-0.4436482772705934,-0.4770476117202932,0.1556593191167335,0.04172997193095799,0.02425457911710509
81,26.785709285638266,98,0.4083333333333333,0.01233872149225567,-0.04720601636448407,-0.42537196217577145,-0.4444121979078081,0.17405167886833176,0.04715203350897043,0.026323674150214697
82,29.517962867395134,105,0.4375,0.011502850013188418,-0.028911187274720165,-0.4033186823567298,-0.41192830341590236,0.1928038982847073,0.0526800846193752,0.028713627226250402
83,32.06471279022645,111,0.4625,0.010826259500120002,-0.013401682921595433,-0.3776669632412117,-0.3797168392723812,0.21108965096988347,0.05804494741681428,0.03137688254126195
84,34.35007510531712,117,0.4875,0.010281241437962817,-0.00032686154838673594,-0.3486588566127708,-0.3471144209350089,0.22825549323939381,0.06304429140119974,0.03425132793530321
85,36.40151460133076,121,0.5041666666666667,0.00981322160844069,0.009625103677619708,-0.31704234357255123,-0.3153598748046614,0.24382565009727458,0.0675281468271373,0.03726683422401986
86,38.29693437465367,128,0.5333333333333333,0.009359732316056753,0.016645529613385692,-0.28466744316120823,-0.283528598086547,0.25792753419084563,0.07155180218416717,0.04036543478936738
87,39.997666652571546,131,0.5458333333333333,0.008931197404550385,0.021854777522556462,-0.25153076605087527,-0.2523556879094649,0.27125537998575155,0.07525708708281763,0.04350956650567821
88,41.495628547537336,139,0.5791666666666667,0.008541491503209462,0.0251666800692205,-0.218075532915332,-0.2221981701169648,0.28376154634931555,0.07857330605015118,0.04665817235246756
89,42.838174723604254,144,0.6,0.008176593004592602,0.027373123881950002,-0.18540629663003752,-0.19086934210635828,0.29522754404921014,0.08148568859097309,0.04977278546988404
90,44.07313642888725,151,0.6291666666666667,0.007830976082372534,0.02823589248062378,-0.15316380895645193,-0.15949157730958718,0.3058868798990029,0.08408799298353134,0.052827664683571446
91,45.20178407347259,156,0.65,0.007522774393674065,0.026482732621325854,-0.12044566163143011,-0.1284199938348989,0.31594561962167445,0.08646970337110131,0.05580861129563066
92,46.08702861205617,156,0.65,0.007311943441609795,0.024127208037599997,-0.08565306997074507,-0.0971266051964463,0.3252567558646296,0.08863332770257575,0.05870308467984371
93,46.97808205996941,166,0.6916666666666667,0.0071193017549234,0.02119506519811374,-0.05058719998685915,-0.06540148969924682,0.3326763346289348,0.09032354776141314,0.06147409407661986
94,47.60599127126295,165,0.6875,0.007011161044161659,0.018668491157118095,-0.01579216790852726,-0.03274072625357102,0.33949803076281876,0.09203258785306122,0.06413507505520215
95,48.018218528372046,164,0.6833333333333333,0.0069684988725182365,0.015421429857409361,0.017766700540159764,-0.00018939226926938086,0.34441452910296244,0.09323963908671264,0.06664769091304373
96,48.211910559981646,167,0.6958333333333333,0.006962295128164764,0.013262986696201594,0.050203846672073865,0.03308661895723369,0.3473746264159208,0.09403477656263778,0.06898633779580912
97,48.19753262564174,167,0.6958333333333333,0.0069747120077636995,0.011766424216840004,0.07959702906060809,0.06767574125261419,0.34877270844724095,0.09441360080820158,0.07112743724622476
98,48.01283948222043,166,0.6916666666666667,0.006996576079914359,0.012004704956271046,0.1071855955467856,0.10176932548182896,0.3488109926452589,0.09439947445795996,0.07305173088891012
99,47.60013106916364,165,0.6875,0.00704806070303368,0.011123197562808884,0.13316425162359385,0.13530564519052007,0.34774917798723287,0.09406075501343869,0.07474896520293543
100,46.965306680629205,158,0.6583333333333333,0.007135238133002521,0.010668136296533877,0.15632201558168782,0.1672249713621852,0.3452293322055448,0.09327508289287208,0.07619909325811008
101,46.279824023230276,162,0.675,0.0072016024374089915,0.011861445614013682,0.17752858086297812,0.19656391355427252,0.3411717355170442,0.09205252095188454,0.07738517893491705
102,45.34320563122117,158,0.6583333333333333,0.007305633378314578,0.012345157134447973,0.1972274841292193,0.2230416829104673,0.33673835442759514,0.09071636457040225,0.07832412804578101
103,44.21669206947384,154,0.6416666666666667,0.007446694569720223,0.010587280030268445,0.21477401847958888,0.24699654303004778,0.3309308984562286,0.08887290437480687,0.0789935662970569
104,43.04853301716506,151,0.6291666666666667,0.007571459729339146,0.009604377536928764,0.23044499030655002,0.2676506851236807,0.32374542841811976,0.08665932216765897,0.07938483943037754
105,41.83005050992165,148,0.6166666666666667,0.007682404184397052,0.009111048949649455,0.2423610188844093,0.28485943161509253,0.31625538446889273,0.08436013582582172,0.07951795542805824
106,40.56245634537618,149,0.6208333333333333,0.0077959880556203775,0.008765112248990913,0.2537025961816227,0.29687916885326526,0.30867419904041143,0.08196195908019772,0.07940929435586272
107,39.29375954583716,148,0.6166666666666667,0.007915107626471678,0.0057365240528968135,0.2638387012401227,0.30320730176754,0.3008400290893019,0.07946719957856371,0.07907382548503449
108,38.082966130109476,143,0.5958333333333333,0.008038971576323831,0.002970858241577461,0.2702507413272292,0.30463254771010734,0.2928625614884883,0.07696711530122483,0.07853402285137552
109,36.952950541786755,142,0.5916666666666667,0.008185758821631799,-0.00049852667500702,0.27272322759478806,0.300182405749099,0.28503067024308787,0.07457476851880694,0.0778211767156335
110,35.827274384523704,142,0.5916666666666667,0.008398912883486747,-0.004108070893674499,0.2717837691944972,0.28763300762021493,0.2774763228096271,0.07233344854026161,0.07696773727065516
111,34.586903310472564,137,0.5708333333333333,0.008729956176616777,-0.00872226375241758,0.26696059407725264,0.2681988471429092,0.2698024002751674,0.07008981822681977,0.07598857749068784
112,33.382296439536155,135,0.5625,0.009097619886449968,-0.011401962908085709,0.2552043007080113,0.2406585769115801,0.26115390407252775,0.06761314885335423,0.07487476411233265
113,32.19433825572065,129,0.5375,0.009511016709200616,-0.01432315151279126,0.23863772955117454,0.20593009485091013,0.25243152934765345,0.06520272034214081,0.07364646828351243
114,31.195878948355656,125,0.5208333333333334,0.009885540304860016,-0.018714062883448974,0.21478458634958333,0.16341823003755274,0.24371591107307805,0.06283086436824803,0.07231825987810879
115,30.46036408958033,122,0.5083333333333333,0.010178272127283667,-0.02436573574072513,0.18608963238154036,0.1143300945064596,0.2360482854398442,0.06083311786764663,0.07093566119311462
116,29.987961651745117,117,0.4875,0.010378427305742132,-0.03031716411151925,0.15558595665058905,0.05889366222234445,0.2301698807874199,0.05935866146734783,0.06955341334059947
117,29.727487798727125,120,0.5,0.010513206163865335,-0.034350584992422876,0.11920531582484503,0.0034444335522457914,0.22623715630536365,0.05840385151634538,0.06822081481624173
118,29.647856492953554,115,0.4791666666666667,0.010603493332330544,-0.03752660744300265,0.07957608448368278,-0.05162349560288753,0.22387315441423883,0.057868400854765044,0.0669726372968789
119,29.733438725370014,117,0.4875,0.010650616230315246,-0.04056331400408526,0.040684538659459826,-0.10237390833851456,0.22274995477576934,0.05769405842628307,0.06583434665961979
120,29.927207348038873,114,0.475,0.010669529501124632,-0.043400135767516834,0.005061784621704744,-0.14875396865010732,0.2227577743370116,0.05784620749853615,0.0648259317546647
