step,total_activity,active_count,active_fraction,pattern_concentration,center_x,center_y,center_z,mean_excitation,mean_inhibition,mean_fatigue
1,3.061542928545466,14,0.058333333333333334,0.10601483189331969,0.11887146528576634,0.23464775443687022,0.9231324665710912,0.013698990191145214,0.00334430316476345,0.00032475952641916454
2,5.361519136168468,22,0.09166666666666666,0.0686606277386222,0.1270840569705114,0.20202526861609973,0.9109605294212811,0.025826471342348833,0.005905565630526701,0.000866322872879523
3,8.126581110293834,29,0.12083333333333333,0.05002112354639149,0.1298934413745781,0.17067026469953367,0.8964624609221047,0.04112420692465014,0.01034508526774483,0.0017849754236231585
4,11.308128242658157,39,0.1625,0.038221725907314416,0.13350540386255616,0.1393225302099735,0.8772488940814771,0.05934965498725001,0.01569221372959106,0.0031302118394409364
5,14.694108342830948,45,0.1875,0.03008562549659732,0.13219112645880451,0.10818656490392883,0.8542400098378623,0.07999638604050145,0.021846971921882067,0.004937464700995248
6,18.383524730788828,56,0.23333333333333334,0.023941534638492683,0.1316927202158933,0.07952067576322933,0.8232200458748157,0.10242863025174985,0.028400130808084418,0.007198863545176525
7,22.346499201601375,64,0.26666666666666666,0.019456529435076746,0.13058419058808454,0.05203777775793327,0.7869557245132304,0.12738277482720692,0.03555203841859257,0.009925888077681777
8,26.560388084773578,72,0.3,0.016289749648194664,0.13459472475445616,0.030113656078770448,0.7448861010238106,0.15416597175089933,0.04326705052227911,0.01312326787021386
9,30.679051449521186,81,0.3375,0.014211157527742472,0.14276011179219714,0.01758053819720274,0.7007321072573232,0.18191894250708185,0.05150598007048832,0.016791013849087523
10,34.56234895203497,94,0.39166666666666666,0.012648546284639482,0.15454838189750714,0.015383944379770398,0.6532078453832798,0.20855038927463648,0.05959026174987483,0.020864234610963987
11,37.92000859103722,100,0.4166666666666667,0.011482605220997592,0.16551694333286138,0.024998239273119907,0.6047075744086498,0.23355750518107582,0.06723940080646017,0.025258251578374146
12,40.66415422072955,110,0.4583333333333333,0.010612331235816733,0.1715446141379164,0.046171002813396256,0.5560722148003405,0.25582087097538053,0.0738798202864279,0.029842428031356213
13,42.92215913633823,117,0.4875,0.00988461784965146,0.17250693562085476,0.07440550504865401,0.5063616238829526,0.2751275162674682,0.07932708076540983,0.03448271414460738
14,44.75769848674926,125,0.5208333333333334,0.009287605038291787,0.17087438826179277,0.10701474596803603,0.4550712981653839,0.29199795520515254,0.08382300904473469,0.03908234756821006
15,46.06333896847211,130,0.5416666666666666,0.008870911324381215,0.1646578489620351,0.1416642613163726,0.40403733122630753,0.30630597924618336,0.08749628389548923,0.04356618127765455
16,46.920982146307395,137,0.5708333333333333,0.008560610683490035,0.15455953324626825,0.17814880772853883,0.35075635760376683,0.3171730099857039,0.09014030771440211,0.0478464392064776
17,47.29605436041382,136,0.5666666666666667,0.00836523808706596,0.14114248109471125,0.21371745589642763,0.2984978336976649,0.32475800291375034,0.09191959709823425,0.05185947943826249
18,47.24161228326553,141,0.5875,0.008261087869519563,0.1243490258764254,0.24741425680411705,0.24861115907101602,0.32872241082340575,0.09276098582344433,0.055541541687013835
19,46.71992059832489,140,0.5833333333333334,0.00821828970970134,0.1071258012112969,0.2773686891006054,0.2012814516853955,0.3295579021867283,0.09274974460177703,0.05884518982142474
20,45.766392423733876,143,0.5958333333333333,0.008199765365586564,0.09043315690740321,0.3040758016454994,0.15719888234448173,0.3273132249211256,0.09179860571609473,0.061720655951468174
21,44.46888415639822,148,0.6166666666666667,0.00818080107203585,0.07359635075543446,0.32912344413622063,0.11452445827193314,0.3226451264509547,0.08997941437225561,0.06412978893577147
22,42.860091744862196,145,0.6041666666666666,0.008211694513975753,0.056188807783225665,0.3543286537081113,0.07226496222445415,0.31625310229624687,0.08746902197268525,0.06605472582151899
23,41.171583834777515,147,0.6125,0.008269664881141787,0.03753663006640456,0.38020560907840223,0.030364775664271433,0.3077214878181725,0.08433247635181636,0.06748552044152875
24,39.3176830964944,145,0.6041666666666666,0.008423299053269563,0.019518643868321015,0.40647691112456347,-0.008472073465423906,0.297903588758961,0.0810078259613132,0.06845664036639665
25,37.18771320875803,147,0.6125,0.008741782109499767,0.0013544732180567445,0.4365809171013362,-0.045462274458483436,0.2865698027884382,0.07733157132063789,0.0689830419103497
26,35.07726349174135,136,0.5666666666666667,0.00908837733390759,-0.016070605224789397,0.46352037192614187,-0.07406580404653566,0.2731118695571821,0.07309340835046776,0.06905743394595686
27,33.25286666303879,132,0.55,0.00931341500474981,-0.03224226028843868,0.4823003987596758,-0.0908331765450113,0.2596689081478054,0.06890034815252935,0.06872867745606269
28,31.684311964500232,131,0.5458333333333333,0.009438988313641856,-0.046824012662978656,0.49400686422712603,-0.0961713272345436,0.24865321808342544,0.06527459212482836,0.06809072220977619
29,30.56596726434794,132,0.55,0.009375213592493869,-0.05232594789858934,0.497204481133626,-0.08862236822974316,0.23990079527971003,0.06216622268330048,0.06722245848214237
30,29.777048521595265,136,0.5666666666666667,0.009236230047322404,-0.05384623196991296,0.49670601199188263,-0.06927754886189076,0.23428878402559367,0.05994684378040027,0.06623133149599338
31,29.458251781310246,132,0.55,0.009027544586141554,-0.04798044921930437,0.490043031630655,-0.03775229677435249,0.23122807924201172,0.0583768906721793,0.06519139494419314
32,29.6550940275863,136,0.5666666666666667,0.008792716456185963,-0.03358461298559308,0.47550600906903995,0.0049287412027611615,0.2310622384228979,0.05772586325119202,0.0641956776587695
33,30.26994898478943,137,0.5708333333333333,0.008626693790016324,-0.013409484297909061,0.4542958401960224,0.05467289481659371,0.23396661378220027,0.058077946413761336,0.06333644002306499
34,31.28578393275051,139,0.5791666666666667,0.00849630679499409,0.012724877444400033,0.42593310771639553,0.106959500167107,0.23918148915833998,0.059242892690633646,0.0626784114554065
35,32.457126671260866,141,0.5875,0.008446427105287355,0.039918554254858976,0.39319583739098846,0.15649301404914764,0.24654263077688576,0.061186530530630674,0.062276654797256574
36,33.697001004686534,142,0.5916666666666667,0.008423517164225246,0.06706715858622854,0.3562183602594977,0.20092694356838456,0.2547420456888771,0.06342944821463267,0.06213470056839233
37,35.017261941933384,145,0.6041666666666666,0.00835004400347671,0.09561443053728194,0.31521162247851786,0.23748519181648567,0.263326985590269,0.06579414560412872,0.062239418199931826
38,36.41614672951456,154,0.6416666666666667,0.008212253919982452,0.12378828370088418,0.2695792618454207,0.2658847380964328,0.27245722708683595,0.06830240749972592,0.06258121299405114
39,37.583964462599624,157,0.6541666666666667,0.008136873784400412,0.14940932020759656,0.22302604789671973,0.28756049663033056,0.2820823284119836,0.07094916621344426,0.06315111920643002
40,38.68245426167173,162,0.675,0.008043822740519332,0.17924563468891486,0.1729248818854749,0.30234452482750745,0.2901156008047397,0.07314562992589377,0.06388300062252444
41,39.57223152842363,157,0.6541666666666667,0.008016487339649362,0.20882242340583648,0.12446042681497542,0.31133434688484346,0.29675320281994894,0.07523398585279603,0.06474766073433545
42,40.51070343923698,158,0.6583333333333333,0.007940796129972033,0.23265667595038875,0.08224373286029947,0.31274534667948933,0.3009320990584249,0.07694486444344424,0.06569268807248134
43,41.05450097871163,155,0.6458333333333334,0.007909869758054505,0.25257272139698056,0.04953082934298144,0.30936646874729934,0.30448456580462885,0.07880013692287767,0.06671917616009013
44,41.03537591517043,153,0.6375,0.007957373514787945,0.26792422448152103,0.028242602946302132,0.3041740489228164,0.30578184144064513,0.079904472258762,0.06774497747758955
45,40.61871675071227,151,0.6291666666666667,0.008011257625771392,0.27385379516621294,0.01982549430528039,0.2982281659644779,0.3039948485734681,0.07990935662183775,0.06866461271392504
46,39.9470614598635,153,0.6375,0.00805444413727921,0.26995447521417726,0.022399168596779973,0.2922519992166547,0.30057141018227873,0.07914473994267007,0.06941416083329109
47,39.174363735486196,151,0.6291666666666667,0.008082044816357877,0.25658363125848893,0.03353431290699723,0.2869194200738499,0.2964375318481218,0.07787901928099092,0.0699628187736864
48,38.30359351657245,148,0.6166666666666667,0.00815506492702212,0.23635110978491478,0.05242301038572397,0.2824323868417486,0.29219845875302414,0.0764213256208054,0.07031173009672141
49,37.49386274994065,147,0.6125,0.008257911943495917,0.20974243645125498,0.07862314398776363,0.27799163204777433,0.28735365943774355,0.0747749559074606,0.07046248087140662
50,36.82486469405298,143,0.5958333333333333,0.008368188236047064,0.17852479496690998,0.11171137519543345,0.27743104834771815,0.28235009154899704,0.07324719031864066,0.07044633204987984
51,36.363659302395604,138,0.575,0.008452402207015625,0.1425160987887632,0.15089314671022816,0.27494872954976146,0.2778392869163169,0.07200377057175529,0.07030636097502677
52,36.18461769848912,135,0.5625,0.00846866894226805,0.10641078858197078,0.19319648846340823,0.2694010250674848,0.2745647063375794,0.07117829030783085,0.07009391099672327
53,36.114592693842994,134,0.5583333333333333,0.008481672516926489,0.07150423174742812,0.23701841730059237,0.2594354864626661,0.2732909389367953,0.07091070196012182,0.06986913571551766
54,36.06017560736506,132,0.55,0.008521092338740476,0.04024904186715823,0.28181823350918783,0.24974463387394666,0.2731464612154331,0.07085687742954377,0.06965370827406145
55,36.04227026322229,132,0.55,0.008547417781759954,0.01731310610474122,0.3245041049382261,0.23749597810982626,0.2731736842889348,0.07082828519091573,0.06944962037303627
56,35.90321159975811,134,0.5583333333333333,0.008610282685851773,-0.00036981662475460615,0.36557708864484717,0.2249728161136502,0.2731992801853053,0.07085768296102225,0.06926258401008682
57,35.597866571168275,135,0.5625,0.008733473776598739,-0.014001989798590072,0.40384030108125846,0.21395224127723914,0.27243330217816636,0.07063721864261432,0.06906817778403278
58,35.2619339356531,133,0.5541666666666667,0.00888527919148548,-0.022524688849923456,0.4388534925031004,0.20228147220883047,0.27068046818470015,0.07006887492112338,0.06883595998772354
59,35.216870901683805,128,0.5333333333333333,0.008954551136077132,-0.02391057388853813,0.4604963391732821,0.18950882694412605,0.26865487803311344,0.0694161099006851,0.06856397660188616
60,35.590606875256384,132,0.55,0.008854924529641987,-0.019020332575533656,0.463482585685831,0.17762396886717413,0.2681483412122976,0.06931137857904326,0.06831074223576325
61,36.01235962004618,131,0.5458333333333333,0.008756490364357916,-0.008653729008004193,0.45332252707354165,0.16773645487917327,0.2704312653815296,0.06999699101884199,0.06815290680129751
62,36.243361827588764,135,0.5625,0.00873446739727603,0.005229158737269437,0.43487228883464596,0.15980488391000683,0.27328169520800055,0.07075281450089731,0.0680899335499264
63,36.22599885825208,137,0.5708333333333333,0.008768967228956807,0.023874472093518815,0.4081862363279073,0.15476910275759106,0.27489974204533424,0.0711188692272955,0.06807657053760667
64,35.884831917204124,136,0.5666666666666667,0.008903470299349629,0.04581464822769422,0.37420532879349094,0.1487263534448841,0.27480560438545587,0.0709832980356365,0.06806128826976826
65,35.3474524385074,138,0.575,0.009130745675651777,0.07120105150005154,0.33005939764344877,0.1418900670181407,0.2720320943226047,0.07020900145425076,0.0679835654272672
66,34.75805440887275,129,0.5375,0.009408143019220397,0.09533090899588866,0.28057835740457904,0.13632351215458977,0.2665675145494814,0.06904549421358269,0.06781285621676064
67,34.263699599076915,132,0.55,0.009630400863577103,0.1193752901742578,0.22631853828789497,0.13175103993778972,0.2597794938244473,0.06779620141458298,0.06754870579674822
68,33.473106070396504,126,0.525,0.009999870281438679,0.1433334686551089,0.1695668068191188,0.12479708883053751,0.2533013198611775,0.06676283652498262,0.0672182788919003
69,32.48454504156207,121,0.5041666666666667,0.010499742800332612,0.16762665914505015,0.11084772362094575,0.11702277956076622,0.244748438787418,0.06518182134601104,0.06677265839090962
70,31.28547617661843,112,0.4666666666666667,0.011105536090134484,0.19042877225319071,0.05431225779349151,0.107660677098556,0.23416345401607808,0.0632445401750016,0.06618624474711156
71,29.760001036681967,106,0.44166666666666665,0.011856232937807413,0.20187686039955768,0.0018762394944654619,0.0961484743915907,0.22220356435633412,0.06091447088678019,0.06543364705551635
72,27.966323185472497,97,0.4041666666666667,0.012698501957300927,0.20821989867188148,-0.042444540070917906,0.08312555224043718,0.20870424604850987,0.05794725383655249,0.06447028254434259
73,26.111717177489197,93,0.3875,0.013467292419535384,0.21122600703620903,-0.07894756555433596,0.06879039435713231,0.19443838596729385,0.05445586348217834,0.06326693988718442
74,24.19160337703933,89,0.37083333333333335,0.014224812710914976,0.21183403890163638,-0.1101009031515502,0.05215430308769851,0.1807222312699988,0.050847003990181945,0.06183619286924521
75,22.28331789329651,82,0.3416666666666667,0.01500642465259135,0.21147778796875305,-0.13867919195399006,0.03416040297315872,0.16749665439181227,0.0471132222856563,0.06018849921551556
76,20.582776797119973,81,0.3375,0.015533891823721302,0.21091449630666367,-0.16166065842392385,0.01598153637462935,0.15468095226684403,0.04341163690810066,0.058347771398957096
77,18.838277070214875,77,0.32083333333333336,0.01621749103679548,0.21013867981773415,-0.18466289880004141,-0.0057102215849253795,0.14355153264320547,0.04012472786603911,0.05637226490852139
78,17.27443396163344,74,0.30833333333333335,0.016754511019902035,0.20991978981856568,-0.2016422738216163,-0.03244348903950666,0.1325022030259456,0.03675178255225594,0.054267215368334544
79,15.863113751457792,74,0.30833333333333335,0.01711667216126394,0.21165718964504873,-0.2186386512244063,-0.05834177929093261,0.12233227719642371,0.033734239601579764,0.05207945019930736
80,14.431576176497751,72,0.3,0.017784784859838698,0.214363567082704,-0.2358763138211106,-0.09270887152590875,0.11331063931514272,0.031009930585586567,0.049845839007774964
81,13.0958978534977,69,0.2875,0.018713719533324045,0.21603212547662032,-0.25405099164733547,-0.13116581757810375,0.10410610277334441,0.028243288698890315,0.047567175640090796
82,12.01275577198827,64,0.26666666666666666,0.019586498520856546,0.21587869576152136,-0.2690661210545311,-0.1729728532216022,0.09513183314473078,0.02565789958140875,0.04526593892361253
83,11.161358258361322,63,0.2625,0.020578483509301956,0.20978841322526998,-0.28038120672489103,-0.22061087426664727,0.08771513406180208,0.023559667132671012,0.042991736738499084
84,10.613549320746218,58,0.24166666666666667,0.02162910256931095,0.19111484274123686,-0.277670255534307,-0.2840470293800661,0.08198507733146872,0.02191583056817475,0.04078531773809192
85,10.596643915992942,59,0.24583333333333332,0.02174979683056158,0.16894817352031594,-0.2682318185928802,-0.33872845647339345,0.07816922133557741,0.020857931644115937,0.03869682646192265
86,10.860532533834494,58,0.24166666666666667,0.02193087418376996,0.14586027884969435,-0.2581215412238626,-0.3898575324891582,0.07789932140904414,0.020827258495393842,0.036814014549979054
87,11.554104683792088,58,0.24166666666666667,0.021638921581988164,0.11729171022718077,-0.2521092130396279,-0.423687088437191,0.07990539699643774,0.021336439635839134,0.03516896294507513
88,12.727625459439942,61,0.25416666666666665,0.02062071438058278,0.08762442102089119,-0.25417210521228156,-0.4333224921431202,0.0846977122812366,0.022688841279306628,0.033818461278778626
