step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.9094321717407375,11,0.9612143898707475,-0.029234157839495217,-0.1110221855952734,0.2044411789451062,0.0,0.0,0.0,
2,0.3883263859455601,9,0.9383949786368609,-0.029224812799461014,-0.10861157677998667,0.04772988006603882,0.0,0.0,0.0,
3,0.12678321000085968,0,0.8954104166598343,-0.02910318613246478,-0.10399959018049885,0.0,0.0,0.0,0.0,
4,0.03605224841581022,0,0.8380008842215155,-0.028821989836088975,-0.09745878697359084,0.0,0.0,0.0,2.159221283398858e-07,
5,0.008618128794517128,0,0.7438660569216895,-0.027406351316641132,-0.0873008218763157,0.0,4.3562012953558485e-08,0.0,5.203351611288214e-07,
