step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.9242793882405058,12,0.9612213277685856,-0.029246041317524573,-0.11101207674814474,0.20724347014133757,0.0,0.0,0.0,
2,0.40094101444778607,9,0.9388048699530459,-0.029248479863407253,-0.10863370083043057,0.049723995008634427,0.0,0.0,0.0,
3,0.1310675981680086,0,0.895916661826073,-0.029119005393934073,-0.10404040140034708,0.0,0.0,0.0,0.0,
4,0.037436348735267584,0,0.8390634579399397,-0.028851469926243482,-0.09755299861734017,0.0,0.0,0.0,2.1882067373991616e-07,
5,0.008913497402776693,0,0.7446371405328899,-0.027445188372634707,-0.08734295602171159,0.0,4.418806220450445e-08,0.0,5.28592305110213e-07,
