step,total_activity,active_nodes,center_x,center_y,center_z,A_mean,B_mean,C_mean,D_mean,fired_nodes
1,0.8421665249815227,14,0.9590682441837001,-0.029469489356632364,-0.11315726595127082,0.18773102220876436,0.0,0.0,0.0,
2,0.33574047774756555,8,0.93180004778187,-0.029546628123327933,-0.11237827270654704,0.036724871910373526,0.0,0.0,0.0,
3,0.11346267441324207,0,0.8884171987215694,-0.029703768522677178,-0.10832575634115085,0.0,0.0,0.0,0.0,
4,0.032103943067401164,0,0.8291446979812858,-0.028446821031758586,-0.09835496662337156,0.0,0.0,0.0,2.2790708324767287e-07,
5,0.007872461341290245,0,0.736357908431607,-0.0235518369295863,-0.08780944381271391,0.0,4.9242651169618074e-08,0.0,5.467534565706383e-07,
