step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,5.343799761214214,26,0.00042371392896287466,0.09725459782418218,0.0,0.5521556482833557,0.0,0.0
2,10.524499968320534,42,0.0013833049912942523,0.1300882983608563,0.0,0.6429216485913946,0.0,0.0
3,16.69135048453748,57,0.003218318236224927,0.18734451901638657,0.0,0.6660464259545507,0.0,0.0
4,23.373106440766925,70,0.006026114628453211,0.2637546184638106,0.0,0.6366183051873535,0.0,0.0
5,30.210743567571267,86,0.00980596062325169,0.34049438351044264,0.0,0.5766573578560921,0.0,0.0
6,37.11682765574251,99,0.01448987897984613,0.395823293062658,0.0,0.5066815772946505,0.0,0.0
7,44.12455747888365,117,0.02000029626731324,0.41784206753406955,0.0,0.43625434363013516,0.0,0.0
8,50.76501392049927,128,0.026273621167872605,0.4114867863780359,0.0,0.36845014076792637,0.0,0.0
9,56.932466239222904,147,0.03316469916117895,0.3931658960576205,0.0,0.30408165632395245,0.0,0.0
10,62.26601680595468,158,0.040523066664915355,0.3750118505884197,0.0,0.24245008439361387,0.0,0.0
11,66.54674899050143,173,0.04814563814954032,0.35986355364812805,0.0,0.18104081850994838,0.0,0.0
12,69.28005360787483,182,0.05580858977030531,0.34612382846194295,0.0,0.114100809080842,0.0,0.0
13,70.11707535914773,189,0.0632177408447513,0.3330893640101098,0.0,0.02989692921419592,0.0,0.0
14,69.43928758906429,187,0.07004291839011638,0.3214476014519162,0.0,0.0,0.0,0.0
15,67.72004733262905,181,0.07605849297405429,0.31190125375891536,0.0,0.0,0.0,0.0
16,65.00117487109256,179,0.08115015255151682,0.30505965286773234,0.0,0.0,0.000606843071384491,0.0
17,61.55127401442372,175,0.08522285758469499,0.30179293689733616,0.0,0.0,0.007614592688568393,0.0
18,57.59485728224017,171,0.08824143570392994,0.3022227136575864,0.0,0.0,0.016405967757077075,0.0
19,53.45594195744824,169,0.09021632787395699,0.30586115854876733,0.0,0.0,0.02464933942449573,0.0
20,49.016049806780856,163,0.09121768420358282,0.3119458637254912,0.0,0.0,0.03172422285213421,0.001572988374076956
21,44.718527365213866,155,0.09128642512199596,0.31979378764313293,0.0,0.0,0.037689085029261625,0.005032978101227172
22,40.63762689015667,150,0.09054250649077397,0.3283506869276054,0.0,0.0,0.04278334918149167,0.009822652703793506
23,36.65615674757784,141,0.08910781088360095,0.33650210258348806,0.0,0.0,0.04916914495639443,0.015553619427522343
24,32.98572111381944,132,0.0870700591854117,0.3423147529901525,0.0,0.0,0.05814395575733051,0.02208722179724292
25,29.550306195474537,123,0.08454787597571167,0.3414424547927062,0.0,0.0,0.06889420290856368,0.02925743368009709
26,26.455402726029998,109,0.08163377078979199,0.32955350912577747,0.0,0.0,0.08051909760438973,0.03668592362166674
27,23.978597811365766,101,0.07843078172194341,0.3057982863784181,0.003006182621358425,0.0,0.09415114174598627,0.04743098106048461
