step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,4.544871331895334,27,0.00042371392896287466,0.0,0.09315115998521166,0.5091850455250353,0.04539193762535636,0.003517536654641317
2,8.627131132871979,39,0.0012335059107969623,0.0,0.1261632572565813,0.584642019440294,0.09079769708638469,0.01008107182062883
3,13.965395589834829,55,0.0027277424071307623,0.0,0.19583711393703473,0.6310589886487749,0.15735961346856006,0.02258408045068924
4,20.437309510203683,73,0.005073479839511717,0.0,0.2989088482010052,0.6317531057628112,0.25189045250859526,0.049188053509105184
5,28.033356908032953,89,0.008398127388723734,0.0,0.4135298634998219,0.5930360226624671,0.3645160949287082,0.0984090645845088
6,36.54675721769861,107,0.01281456907010754,0.0,0.5056809111088986,0.5334026656607668,0.4654634220931816,0.17721207883398565
7,45.52786490172872,125,0.018385629141415276,0.0,0.5504167998041328,0.46536409566393805,0.5260108733404519,0.27841700137676745
8,53.96377580726821,137,0.025083540896347883,0.0,0.5493857848002573,0.396043440981119,0.5420214889281425,0.38097283823617983
9,61.39898245615392,158,0.03269339477057589,0.01151707883350462,0.5200814620713946,0.3294619229278326,0.5274828833333723,0.45980784625421467
10,67.59129532167444,172,0.040936364504047154,0.05023456785010786,0.4790307194749339,0.26668222528381935,0.49636849741408706,0.5010495901071391
11,72.43273512374905,188,0.0495160959264564,0.12014498075451391,0.43605741562883615,0.20617870310908426,0.4577048928104228,0.5076104149003975
12,76.0111604740207,206,0.05814562416951371,0.206620819988399,0.3937042406197986,0.1438972075471681,0.4142493828573358,0.490552323998977
13,77.7550944852664,213,0.06658315434144121,0.291389251557062,0.35186461280243764,0.07222824011183453,0.3671899571957844,0.458544423460731
14,77.44808505307432,214,0.07450391912328455,0.36599029504361785,0.31081487857832085,0.0,0.3187721745238106,0.4179802878767529
15,75.79742473531863,214,0.08157504315840752,0.4166267330195035,0.27089939397191715,0.0,0.2711539698024387,0.37293111400182377
16,73.36207266626062,218,0.08762955598043902,0.44293345683063273,0.23116309685967332,0.0,0.22457345146625737,0.3256848995883935
17,70.24854671979686,216,0.092621989007319,0.45171295208431844,0.18973540811322778,0.0,0.17752142221012174,0.2776457884872924
18,66.53654154217051,211,0.096531392616549,0.4490197835800786,0.14372671293188247,0.0,0.1267558123444912,0.2292981309803485
19,62.14270677307934,204,0.09935385489405109,0.4385839715773909,0.08803564735744879,0.0,0.06646110525131205,0.17958112189536493
