step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.2651807556720116,17,0.00032475952641916454,0.4790352538562539,0.0,0.0,0.0,0.0
2,5.976112709511539,24,0.0009045049654657502,0.48221204406969087,0.0,0.0,0.0,0.0
3,9.152586561387196,28,0.001934575601952589,0.5256232287967342,0.0,0.0,0.0,0.0
4,12.429995909174695,35,0.003457228022017429,0.5587087790994569,0.0,0.0,0.0,0.0
5,15.282112132581636,43,0.005442129452785941,0.558776742347273,0.0,0.0,0.0,0.0
6,17.481628390175345,46,0.007763312532366404,0.5347560262115723,0.0,0.0,0.0,0.0
7,19.075174775519613,49,0.01026478660228764,0.49918749280974284,0.0,0.0,0.0,0.0
8,20.255757034413094,55,0.012814903212468805,0.46049248123373493,0.0,0.0,0.0,0.0
9,21.148905249311728,57,0.01533136733517438,0.42272234195065955,0.0,0.0,0.0,0.0
10,21.86707870342121,63,0.017763650335902888,0.38731730287064514,0.0,0.0,0.0,0.0
11,22.457545942326984,67,0.020087362559204076,0.3543972080059478,0.0,0.0,0.0,0.0
12,22.929743849223915,70,0.022289416167469978,0.3234666906435762,0.0,0.0,0.0,0.0
13,23.32517938879508,74,0.024359801522452467,0.29377442919747304,0.0,0.0,0.0,0.0
14,23.687603253660264,78,0.0262972925056063,0.2644211606481235,0.0,0.0,0.0057464349005208635,0.0
15,23.986223197501474,83,0.02810898886510697,0.2343211228020837,0.002485077704695854,0.0,0.018898156493812632,0.0
16,24.221984133728483,86,0.029795506828127802,0.20199430185730738,0.01201327383640465,0.0,0.04098022956067742,0.0
17,24.413382874179597,89,0.03135757817038911,0.16500517480758306,0.027256238445835856,0.0,0.07407064078122852,0.0
18,24.61771550752919,95,0.032799329642258866,0.11915952291057635,0.04655357458320999,0.0,0.11714714758863383,0.0
19,24.784301397674625,97,0.03413521833569471,0.05919695784302046,0.07668230787174302,0.0,0.16620111883527147,0.0
20,25.000380424534846,98,0.03536875301418924,0.0,0.11691197733509419,0.0,0.22424165725427175,0.0
21,25.51794987150614,98,0.036519449042370596,0.0,0.16515276486117575,0.0,0.29046270713042893,0.0
22,26.34563411425579,98,0.03765211973904094,0.0,0.23067795109568678,0.0,0.35908196596036324,0.0
23,27.547392601961377,99,0.0388267141615598,0.0,0.3071447526150881,0.0,0.4216227090545783,0.0
24,28.830730420495055,98,0.04010917885827158,0.0,0.3825712846680382,0.0,0.46962677741315795,0.0
25,30.463710903333098,100,0.04150402292628725,0.0,0.4441484228293479,0.0,0.49893318773830125,0.013451388667501916
26,32.09299417188565,105,0.04306556642803348,0.0,0.4827207286056711,0.0,0.5085449649711862,0.04403325967147141
27,33.530929163617216,108,0.0447764461924587,0.0,0.4977441900436988,0.0,0.502298005688719,0.09798558582129892
28,34.76862503205689,112,0.046585850791391055,0.0,0.49408328873016943,0.0,0.4857380503392407,0.1909581242202591
29,35.814346134431574,115,0.048446382905762614,0.0,0.47785645924578607,0.0,0.4637125482001942,0.31390936874312625
30,36.63159437724217,117,0.05031693451539228,0.0,0.4547968601597729,0.0,0.4397097729704018,0.427744992583451
31,37.312338355186625,117,0.05215366500958596,0.007944725101685072,0.4293138126169229,0.0,0.41617609918610043,0.49963632222278986
32,37.87626395061292,119,0.05393436195022485,0.02759041045027409,0.40427348373961386,0.0,0.3940926799332671,0.5266839538327984
33,38.439347497611166,121,0.05564272524594229,0.056946073194707514,0.38139493790565354,0.0,0.37378259257325597,0.5241502805429921
34,39.07277193201947,129,0.057285830377150154,0.10357728146580121,0.36106898171970875,0.0,0.35511654954002014,0.5062357046176761
35,39.89327474159606,134,0.058883392076688794,0.17230690017068703,0.34329286196906167,0.0,0.33821129553665735,0.48152217478805326
36,40.792842420589466,138,0.060475041883069174,0.24765493234639613,0.32765301368425326,0.0,0.3227532090646664,0.4544086659935721
37,41.65663236866895,142,0.06207619564862279,0.3298352830087265,0.31419577624314493,0.0,0.30883387686788755,0.42711316099266516
38,42.56364876130426,146,0.06367919465288593,0.4108727911649143,0.30292634340351104,0.0,0.29658394491431883,0.40054121136722365
39,43.4770132960294,152,0.06529195933034189,0.47262168396983245,0.29365125445439794,0.0,0.2858646124944698,0.37502471209570637
40,44.36548494168582,160,0.06691470339031322,0.5032600250662608,0.28618979709331216,0.0,0.2766725242999465,0.3508256965897728
41,45.11236926048515,162,0.06854176147784799,0.5046715950029546,0.2798877376333988,0.0,0.26817332978104047,0.32814827632527765
42,45.68498492903176,167,0.07014615456640415,0.48647563572336844,0.2742940847483484,0.0,0.2595535002899186,0.3074434927644155
43,46.00258184086307,166,0.0716974737839572,0.45715414703479634,0.2683963268088632,0.0,0.24917743608618403,0.2891288316338677
44,45.99513227727735,169,0.0731532105007233,0.4225739539363212,0.2614397621391127,0.0,0.2358003808922845,0.273452530353268
45,45.718941207455885,170,0.07446197675264048,0.3865751427850459,0.2527260067860044,0.0,0.2190528515994305,0.2610406326331558
