activity
7.416609350362352027e-02
3.575502260774891805e-02
2.314223156519624180e-01
1.133048776977569824e-02
1.769193909166136280e-01
5.955395109862062636e-02
9.611356065659614183e-04
3.183098923067262942e-01
0.000000000000000000e+00
5.920683611164527516e-02
2.415621505338938491e-01
0.000000000000000000e+00
3.568271980221525697e-01
3.438435491770943514e-03
0.000000000000000000e+00
3.631863269593019194e-01
0.000000000000000000e+00
2.052872770891584209e-01
1.751604499322297614e-01
0.000000000000000000e+00
4.493861847362152773e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.061692408254314879e-01
0.000000000000000000e+00
3.584212942868528207e-01
4.670745220286817018e-02
0.000000000000000000e+00
4.626589500608696559e-01
0.000000000000000000e+00
8.854961308028228006e-02
3.154072368424906125e-01
0.000000000000000000e+00
4.618486795913413490e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.553131774542690247e-01
0.000000000000000000e+00
3.047411561280291004e-01
2.067785083943817492e-01
0.000000000000000000e+00
4.612902695975447109e-01
0.000000000000000000e+00
1.200867362444656659e-02
3.602377055555384677e-01
0.000000000000000000e+00
4.110437895238640560e-01
2.472445149821167129e-02
0.000000000000000000e+00
4.460622068400853513e-01
0.000000000000000000e+00
1.330353849779641051e-01
3.179237909083902358e-01
0.000000000000000000e+00
4.621853561099239505e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.160293559073502401e-01
0.000000000000000000e+00
3.356376113327675381e-01
2.053203168225070652e-01
1.553059242949141917e-02
4.544935017710190484e-01
0.000000000000000000e+00
4.288570200799660809e-02
3.835996226573299972e-01
2.435424083830703499e-03
4.433246346893221501e-01
4.668443055273679282e-02
4.996659323117406265e-02
4.022078797094078562e-01
0.000000000000000000e+00
2.026177116323367999e-01
3.489960046808494032e-01
9.857985999258105092e-02
4.568298565577582626e-01
0.000000000000000000e+00
6.197795886744107696e-02
3.840054247641822016e-01
1.278958159804548592e-02
3.834563529717399666e-01
2.419460871065007568e-01
1.867725586755082379e-01
3.427858302307352223e-01
0.000000000000000000e+00
1.222616314525204473e-01
4.010330393789067749e-01
1.430157201823983870e-01
4.479793170978335626e-01
1.083410508088761964e-01
2.086521504303354424e-01
2.838323311940297300e-01
6.155527414879941039e-02
2.771976880993023973e-01
3.774568221043536620e-01
2.548009281841773221e-01
3.152817122444924181e-01
7.075520654662939557e-02
1.779335001431994190e-01
3.445784676801977864e-01
1.730803700041945725e-01
4.048332792805166558e-01
2.754600789554250695e-01
2.980104395166499609e-01
1.249308516480723413e-01
1.305910005213875846e-01
2.102847648580149220e-01
4.061263987869674352e-01
2.793958602879335062e-01
3.550871121119856810e-01
1.853539025471495072e-01
2.709645421892914463e-01
1.471029619709853242e-01
2.104307760537942884e-01
3.343219979633967331e-01
3.863867781787980737e-01
3.303686947562324838e-01
8.005905151213311977e-02
1.872811729586982277e-01
2.308822447235450714e-01
2.975976952400661846e-01
2.896235437834688287e-01
3.680390403201677096e-01
2.902632117818401136e-01
3.239758011394181514e-01
7.031345084254266367e-03
2.396559615884780725e-01
2.911333646362919692e-01
3.927825662667839279e-01
3.298608369677530905e-01
1.164044260183864782e-01
2.409874093951806240e-01
2.794341081769712298e-01
6.694367452513924621e-02
2.866778078083082049e-01
3.561159217753196993e-01
3.579995197520438044e-01
3.324865406674023527e-01
0.000000000000000000e+00
2.555068673746358487e-01
2.809169925172643190e-01
2.358597177551921276e-01
3.154975750389984457e-01
2.144373174760541012e-01
2.864915115096567377e-01
3.050169803694384174e-01
0.000000000000000000e+00
2.791912327431125274e-01
3.505635478557793117e-01
3.538669972594536972e-01
3.166166100747171974e-01
0.000000000000000000e+00
2.646293706354742037e-01
2.888562293145407467e-01
2.546424019416855186e-02
2.943617267300547846e-01
2.847831977507639389e-01
3.131666686189939486e-01
2.994544381303129166e-01
0.000000000000000000e+00
2.692608949417031883e-01
3.455720435247927047e-01
1.863795578388224849e-01
2.912965685829959073e-01
1.463326830086359408e-02
2.767244769071437460e-01
2.854332445179891264e-01
0.000000000000000000e+00
2.686435585467837894e-01
3.368776428891125940e-01
2.816451670507258975e-01
2.757967208131754111e-01
0.000000000000000000e+00
2.612068698962785596e-01
3.247024382630733230e-01
5.994180960170463965e-03
2.633059180700199065e-01
1.011882274560512995e-01
2.716744420131839144e-01
2.663380029294332152e-01
0.000000000000000000e+00
2.488398585957867226e-01
3.657399413534304089e-01
1.622600417085108548e-01
2.481187211358118760e-01
0.000000000000000000e+00
2.581954029155834607e-01
2.936253871230984913e-01
0.000000000000000000e+00
2.366608871294084704e-01
2.373667880556128706e-01
2.238343558320408933e-01
2.334370241866169926e-01
0.000000000000000000e+00
2.385197555712740558e-01
3.474679043903590170e-01
1.912426472697035433e-03
2.222899364746964979e-01
5.550095499273925703e-02
2.439986585161450228e-01
2.832179736997614272e-01
0.000000000000000000e+00
2.498614817850112468e-01
3.513791017742361467e-01
1.727561221583802653e-01
2.423846157643931853e-01
7.631080002825138715e-03
2.601061989751037307e-01
3.301238148476302037e-01
0.000000000000000000e+00
2.320351815748929458e-01
2.233030640726889615e-01
2.327717328270363095e-01
2.509583063939681002e-01
0.000000000000000000e+00
2.078687137762759707e-01
3.596932166225262906e-01
1.033666242096261956e-01
2.262768079407198041e-01
1.320482912533347819e-01
2.495826896809182627e-01
2.498164760564073050e-01
2.635340488455045760e-02
2.200465047683228259e-01
2.694963830702150065e-01
1.682924411193314485e-01
2.163924105139735654e-01
1.896562953453825029e-01
2.232181990323458542e-01
2.521619539494329709e-01
1.317500187438543358e-01
1.773027550868216951e-01
2.208950184491483282e-01
2.205097473833362298e-01
1.975971041476797252e-01
1.940321967869390041e-01
2.110605301464947292e-01
2.445183641637770910e-01
1.880081213870625489e-01
1.962311816879231119e-01
