step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.811551481214849,15,0.00032475952641916454,0.0,0.48465525616763844,0.0,0.2832669780613986,0.02313540945296381
2,7.72919903571381,29,0.0010069494765050323,0.0,0.5193400743455561,0.0,0.4580283751440763,0.06225088157381048
3,12.938674436812121,37,0.0023554793480508682,0.0,0.5852798924955382,0.0,0.5661040597851519,0.12783978427730117
4,19.24268076429946,55,0.004545932870148053,0.0,0.6011873563324684,0.0,0.6059603274876558,0.23383812016195896
5,25.96048324964096,67,0.007699342226439398,0.0,0.5625558414725129,0.0,0.5875460212715187,0.36594627536635616
6,33.105656546911035,85,0.011796998613103137,0.009673948574447281,0.4975166745233958,0.0,0.5365060593313855,0.4803846235595556
7,40.158662053421544,99,0.016824609354338643,0.04437366471993572,0.4283354000259223,0.0,0.4719270721783249,0.5390391072260327
8,47.003918866182225,114,0.02267189755392132,0.1039930954261226,0.36692310125760924,0.0,0.4062725892875455,0.54333990065037
9,53.13063696127446,127,0.02921794258593835,0.19228112122258786,0.3150439503562048,0.0,0.3463992133967101,0.5136633161700997
10,58.38753123948091,144,0.03625814275758348,0.2756268436313109,0.27085702826090957,0.0,0.29428957506314485,0.46832651286397564
11,62.30638381975463,156,0.043579990589227804,0.34529047004475727,0.23229831642223767,0.0,0.24834947327315574,0.4182533714041158
12,65.23283856568713,170,0.05090443849650902,0.40478306080876997,0.19773534806211476,0.0,0.20635753103728297,0.3696691250360674
13,66.81003794382909,179,0.05804515187792445,0.44501965743363936,0.1650181678179846,0.0,0.16574036660029723,0.3251708342294305
14,67.49266207322604,191,0.06476751880459995,0.4614647030408174,0.13180890392528138,0.0,0.12361699479319835,0.2860164094943387
15,67.06215402319654,198,0.07094564106286987,0.4587701082056524,0.09469482896926379,0.0,0.07511550278329879,0.2519787349338609
16,65.74131231020964,200,0.07642523083593221,0.4441722263302977,0.05518134953964978,0.043340084039639244,0.022639757677087546,0.22276735814269888
17,63.89367030808586,195,0.08110920381050331,0.4220926984494134,0.03264471528296724,0.13845716099947497,0.005736848269402603,0.1979658121705642
18,61.30911575067982,192,0.08497834661221908,0.39395068578460807,0.01966944583791113,0.2325522942818701,0.0,0.17629079564564662
19,58.15528961167821,186,0.08797597115424964,0.3585146598907419,0.00540980362582937,0.2989589406911803,0.0,0.1559768321105098
20,54.71284630319376,181,0.09008249084101433,0.31498587196227523,0.0,0.3393977566333089,0.0,0.13433902676243095
21,50.917051441695435,170,0.09133290043876173,0.2602612935001398,0.0,0.3603988439930419,0.0,0.1074801168891223
22,46.95588990714942,159,0.09174655754020344,0.2065673264831919,0.0,0.3688045871164791,0.0,0.06892617688411948
23,42.75321442941677,147,0.09137613114377362,0.16637933364488944,0.0,0.36840585599012454,0.0,0.026924103499393098
24,38.70925953448955,128,0.0902547457349119,0.12213985395470599,0.0,0.36361757529901517,0.0,0.0
25,35.27250783933801,117,0.08848725732413751,0.08881866076649465,0.0,0.3572172314356117,0.0,0.0
26,31.915292693471486,102,0.08625212681159963,0.06738285981582656,0.0,0.3508603478316983,0.0,0.0
27,28.876460046145503,95,0.08361103151046559,0.04693080848169418,0.0,0.34448176259392604,0.0,0.0
28,25.697089263463617,86,0.08066426461807132,0.02780982228748176,0.0,0.3353641095643879,0.0,0.0
29,22.687554946264726,79,0.0774160423931636,0.009217434459779992,0.0,0.3219483784858673,0.0,0.0
30,19.824359752739568,71,0.07392835470627188,0.0,0.0,0.2997315637829859,0.0,0.0
31,17.082925930284926,58,0.07025258668928336,0.0,0.0,0.2637839039089762,0.0,0.0
32,14.861733131363788,53,0.06643037663228345,0.0,0.0,0.21177895231506041,0.0,0.0
33,12.746555231132028,47,0.06257391393118582,0.0,0.0,0.1563618975918089,0.0,0.0
34,10.968659757159724,41,0.05870650164390449,0.0,0.0,0.11332203715645783,0.0,0.0
35,9.28312019140329,35,0.0548924751839815,0.0,0.0,0.09343674125331455,0.0,0.0
36,7.919317144501001,31,0.05114381270147147,0.0,0.0,0.08205359147638283,0.0,0.0
37,6.732646618880363,28,0.04751430339591825,0.0,0.0,0.07273431150214314,0.0,0.0
38,5.598140461724732,23,0.044025244297366505,0.0,0.0,0.06410471096167343,0.0,0.0
39,4.71797497026262,20,0.040672371204203236,0.0,0.0,0.054990744955979456,0.0,0.0
40,3.8953534353292816,18,0.037489754390707154,0.0,0.0,0.050165057900127465,0.0,0.0
41,3.1010518869268813,13,0.03447115772076068,0.0,0.0,0.045180076432369924,0.0,0.0
42,2.4957825606202078,12,0.031605489177483403,0.0,0.0,0.03942400381197253,0.0,0.0
43,1.9017261508320416,12,0.028912899489851356,0.0,0.0,0.0326941711520394,0.0,0.0
44,1.299066821409427,8,0.02637818319414723,0.0,0.0,0.02476237288095181,0.0,0.0
45,0.7887816197142125,6,0.02398393990374677,0.0,0.0,0.015219673578785153,0.0,0.0
46,0.30510449098681935,4,0.021733442467068508,0.0,0.0,0.0031467838533530577,0.0,0.0
47,0.028768136880155955,0,0.019617305312421687,0.0,0.0,0.0,0.0,0.0
48,0.0,0,0.01766096880684455,0.0,0.0,0.0,0.0,0.0
