step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.307278065800636,12,0.000375,0.0,0.0,0.42162546824983155,0.0,0.0
2,3.11456431359086,18,0.0007701146373376192,0.0,0.0,0.39857395443382315,0.0,0.0
3,3.9099742543469795,18,0.0012770839824021436,0.0,0.0,0.394256198995507,0.0,0.0
4,4.767189887802995,21,0.0018824957568519879,0.0,0.0,0.4047567123587675,0.0,0.0
5,5.618348895652082,26,0.0025880942851298507,0.0,0.0,0.41736085478473295,0.0,0.0
6,6.419415778215994,28,0.0033827252745516306,0.0,0.0,0.42576073023345,0.0,0.0
7,7.149785494743634,28,0.0042480932055119665,0.0,0.0,0.427848929613702,0.0,0.0
8,7.815879396297622,29,0.005163868665225202,0.0,0.0,0.42396547298789505,0.0,0.0
9,8.415736186570975,36,0.006112959185508486,0.0,0.0,0.41538058891104634,0.0,0.0
10,8.954520198386838,38,0.007079613801939695,0.0,0.0,0.4035511706390751,0.0,0.0
11,9.455963570394404,39,0.008050624958943257,0.0,0.0,0.389693456501443,0.0,0.0
12,9.929013471326504,42,0.009018555632497881,0.0,0.0,0.37465924306047155,0.0,0.0
13,10.382114168195347,46,0.009978390095121813,0.0,0.0,0.3590186515422646,0.0,0.0
14,10.828978751203804,48,0.01092719749214626,0.0,0.0,0.3431223406881016,0.0,0.0
15,11.293274931709098,49,0.011864911258782347,0.0,0.0,0.3271899358093842,0.0,0.0
16,11.784469456404093,51,0.012795909182599569,0.0,0.0,0.3113624673657699,0.0,0.0
17,12.302142065293731,56,0.01372590628741538,0.0,0.0,0.2957498929784843,0.0,0.0
18,12.83978134556819,59,0.014659967295916418,0.0,0.0,0.2804618966624207,0.0,0.0
19,13.373209242090041,59,0.01560142956861881,0.0,0.0,0.26563234144710357,0.0,0.0
20,13.870592769937428,60,0.016548763344648814,0.0,0.0,0.2514396533434172,0.0,0.0
21,14.332271581990216,60,0.017494623154547202,0.0,0.0,0.2380867086857973,0.0,0.0
22,14.743505704049817,63,0.018432461760715647,0.0,0.0,0.22572472597696905,0.0,0.0
23,15.098902983397789,65,0.019353622904153423,0.0,0.0,0.2143830275634173,0.0,0.0
24,15.390051894780223,69,0.020249304923125166,0.0,0.0,0.20388740827195123,0.0,0.0
25,15.611337543701968,71,0.021110009161083944,0.0,0.0,0.19380506912686354,0.0,0.0
26,15.775446110791464,71,0.02192613403441967,0.0,0.0,0.18335128464240757,0.0,0.0
27,15.896855808158051,75,0.022691416776751103,0.0,0.0,0.17122798474270204,0.0,0.0
28,15.965731301283776,76,0.023402935563105624,0.0,0.0,0.155091399352413,0.0,0.0
29,16.037378704161203,74,0.024056216625785772,0.0,0.0,0.13110662142241863,0.0,0.0
30,16.127669796580495,72,0.02465760347023742,0.0,0.0,0.1053352252736682,0.0,0.0
31,16.299351706123296,70,0.02521578121007252,0.0,0.0,0.08511206594988052,0.0,0.0
32,16.516420713832293,71,0.025750331533963385,0.0,0.0,0.0718572019057073,0.0,0.0
33,16.683664585256775,70,0.0262721272644106,0.0,0.0,0.062454360254753295,0.0,0.0
34,16.801273437628563,72,0.02677310164770519,0.0,0.0,0.054535502473321756,0.0,0.0
35,16.844827953294043,73,0.027246030252490023,0.0,0.0,0.04878168645188999,0.0,0.0
36,16.81125899196438,74,0.027679832468483656,0.0,0.0,0.04547158731485348,0.0,0.0
37,16.69596540513733,77,0.028063960282628617,0.0,0.0,0.04460865695553911,0.0,0.0
38,16.49618431655672,77,0.028388057767829,0.0,0.0,0.04613430568592506,0.0,0.0
39,16.220811450733805,76,0.028642286550400485,0.0,0.0,0.049865541448291896,0.0,0.0
