step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.0603183980246547,21,0.00042371392896287466,0.09120354067123493,0.0,0.4403618800510236,0.0,0.0
2,4.727333905449461,32,0.0009551522356962099,0.11466815892823166,0.0,0.44315812606417954,0.0,0.0
3,6.802421486254309,37,0.001746012119398363,0.16380691085203572,0.0,0.46112810121340003,0.0,0.0
4,9.538380905011742,49,0.0028468649361312096,0.24086111433711088,0.0,0.48422797230794223,0.0,0.0
5,12.860591394651035,57,0.00435062486220779,0.33540642877702287,0.0,0.4972587007835365,0.0,0.0
6,16.573848173833213,63,0.00632692326248408,0.42591010312148997,0.0,0.49649345768758724,0.0,0.0
7,20.32547391998517,71,0.0088018274688294,0.48938654754180155,0.0,0.48304355200462057,0.0,0.0
8,23.687803342386594,75,0.01173267108194368,0.5167578812530209,0.0,0.4594623095112874,0.0,0.0
9,26.41623929402961,80,0.0150008671004468,0.5146378850951515,0.0,0.4284835359152296,0.0,0.0
10,28.48786669674662,84,0.01845382525803267,0.4950480589518016,0.0,0.3928165439319683,0.0,0.0
11,29.939635670461847,88,0.021949917737869397,0.4677728091822419,0.0,0.3553166124463354,0.0,0.0
12,30.85886345418541,94,0.02536860765229405,0.4386824355143924,0.0,0.3183640117579314,0.0,0.0
13,31.322066319316875,97,0.028617783784724415,0.4105307432307031,0.0,0.28348909722794063,0.0,0.0
14,31.41367061394444,101,0.031628892841123885,0.38428908420245017,0.0,0.2512443104195108,0.0,0.0
15,31.215407737414203,103,0.03435606679712608,0.36021631322784836,0.0,0.2212848324305609,0.0,0.0
16,30.8179419480196,106,0.03677334906817863,0.33839350608650903,0.0,0.1927907853954149,0.0,0.0
17,30.294507326184174,109,0.03887437827661445,0.31888521283916865,0.0,0.16458768404955526,0.0,0.0
18,29.749501803413217,110,0.040667160572612535,0.30175797474574495,0.0,0.1351908712557989,0.0,0.0
19,29.214221278226624,112,0.04217847610349126,0.28698153323849057,0.0,0.10201550539677716,0.0,0.0
20,28.724669003005253,112,0.04343829498280963,0.274417076368407,0.0,0.06943650895257647,0.0,0.0
21,28.340987584755666,112,0.044480340922592156,0.26381719341135174,0.0,0.052511458900647484,0.0,0.0
22,28.030832393311147,112,0.04534624200247463,0.25485367702515527,0.0,0.03878387742115609,0.0,0.0
23,27.839033695228522,115,0.046067398875973,0.24720716729185768,0.0,0.029518867622230778,0.0,0.0
24,27.681185787363003,117,0.04668047780623105,0.2405460654685998,0.0,0.024890712281457908,0.0,0.0
25,27.52262360878624,119,0.047202652360738506,0.2345622051665018,0.0,0.020903454168201434,0.0,0.0
26,27.339270891080677,123,0.04764287905131207,0.22892334800068928,0.0,0.017577382929315714,0.0,0.0
27,27.07111226283687,127,0.0480047044382585,0.22321235175374063,0.0,0.014822306740052481,0.0,0.0
28,26.729078397382843,122,0.04828006754371457,0.21683759959186907,0.0,0.012512235503971174,0.0,0.0
29,26.412814495910204,116,0.04846376298885239,0.2098241172432488,0.0,0.010376395832887169,0.0,0.0
30,26.382598697677782,117,0.04856978940795032,0.20208967871928563,0.0,0.007460854180242306,0.0,0.0
31,26.607305989360896,114,0.048659547722969876,0.19288763859608138,0.0,0.003896959405033206,0.0,0.0
32,27.061793270639683,117,0.04878246282367805,0.18480033183202027,0.0,0.0013413886965636394,0.0,0.0
33,27.633962245890693,117,0.048978302779555186,0.1818033463029324,0.0,0.004897113878079609,0.0,0.0
34,28.34990681635914,117,0.04926184042270417,0.1783644253296159,0.0,0.017236332966413033,0.0,0.0
35,29.189483726400884,121,0.049651263908501095,0.1746530639060242,0.0,0.041215979975500534,0.0,0.0
36,30.053708863706145,126,0.05015916571635115,0.17161283277911635,0.0,0.07352314804085067,0.0,0.0
37,30.88581220299126,124,0.05077831955666094,0.16967196079494998,0.0,0.10888216835038178,0.0,0.0
38,31.642242616241354,125,0.05149157738905571,0.16868730404343393,0.0,0.14174719302160405,0.0,0.0
39,32.324864724301996,129,0.052275340140695396,0.16852802246682952,0.0,0.17110791343585666,0.0,0.0
40,32.89060190988672,133,0.05310871826243247,0.16901917977794922,0.0,0.1984324499268148,0.0,0.0
41,33.32281848159094,131,0.053964834294292996,0.17001319828596329,0.0,0.22358108384142694,0.0,0.0
42,33.66516757520805,134,0.054816379330162,0.17150108436228587,0.0,0.2457988686213632,0.0,0.0
43,33.90641010255699,138,0.05564696031749731,0.17388890180707825,0.0,0.2636005846410071,0.0,0.0
44,34.08612255717877,140,0.05643971617997701,0.1775579324403408,0.0,0.2762297725310274,0.0,0.0
45,34.230180070739316,143,0.05718689254145034,0.18249235641683456,0.0,0.283724921884008,0.0,0.0
46,34.370232564612785,141,0.05788636205056892,0.18832203285006707,0.0,0.28661106607063935,0.0,0.0
47,34.7018220777797,147,0.05854214445137693,0.1936799123756127,0.0,0.2855967772977589,0.0,0.0
48,35.202918722296445,148,0.05919452164582293,0.1985748709198161,0.0,0.28115231947773495,0.0,0.0
49,35.910976025678636,148,0.05987561674167122,0.20392707082627173,0.0,0.27337638471166076,0.0,0.0
50,36.82340300675775,151,0.06062136307231884,0.21875098437558652,0.0,0.2622057017760281,0.0,0.0
51,37.89545589060074,155,0.061463614828854034,0.23277603852415116,0.0,0.24755042853040915,0.0,0.0
52,38.95392598776685,155,0.062422651325456276,0.24249881766530745,0.0,0.2294560751756145,0.0,0.0
53,39.9844625367744,158,0.06348424731561693,0.24694417415880257,0.0,0.20935603397809685,0.0,0.0
54,40.82611140970753,157,0.06463290930970043,0.24523211950986998,0.0,0.18976645720844934,0.0,0.0
55,41.6045123188578,155,0.06582451426805055,0.23847536662088395,0.0,0.17307445533518906,0.0,0.0
56,42.163542894152904,156,0.06704290890103135,0.2279018034518611,0.0,0.16040211376579183,0.0,0.0
