step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.6205769201403264,15,0.00032475952641916454,0.0,0.4916935085325848,0.0,0.2837094826540731,0.030002357313281776
2,6.914223089305415,26,0.0009711417463035593,0.0,0.5229979847813042,0.0,0.451884650621017,0.07966782887940269
3,10.818482341535255,31,0.002170444400917968,0.0,0.5820121866832533,0.0,0.552459124666645,0.158046109707527
4,14.706710959184646,39,0.003981865399864032,0.0,0.6028813177293874,0.0,0.59450384368478,0.2751898751435009
5,18.17580372493903,45,0.006341187164724749,0.0,0.5809874750955832,0.0,0.5912620558035458,0.4073258686855283
6,21.149330975433358,52,0.009115031646678344,0.0,0.5376841564122775,0.0,0.5636842590653709,0.5105540304091771
7,23.556529890461498,57,0.012169028039904262,0.0,0.4874703805573848,0.0,0.5267154506346543,0.5593824192127861
8,25.20690963247091,63,0.015368974590375367,0.0,0.4383493994430366,0.0,0.4881892424282824,0.5620400201096485
9,26.118975972768816,65,0.018558372687426127,0.0,0.39405339486013974,0.0,0.4515324330093127,0.5393367059262054
10,26.406458856955915,70,0.02159984341357767,0.0,0.35526257429779706,0.0,0.417747839225156,0.5062503486385417
11,26.218204705102337,74,0.024391070107899135,0.0,0.32133636503443924,0.0,0.3869044737255297,0.47049288884302853
12,25.719643749004735,75,0.026867876479315912,0.0,0.29132409198738335,0.0,0.35872968508424213,0.4355208674187922
13,25.054951978797696,78,0.029003522034322708,0.0,0.26430638482960406,0.0,0.33288401621357305,0.4025555459007846
14,24.28640534026904,83,0.030800973326915004,0.0,0.2394832213246132,0.0,0.30902679218001267,0.3717364152952555
15,23.464740981475337,83,0.03227457699552395,0.0,0.21615358967183254,0.0,0.28684025230889504,0.34281568156489034
16,22.602389183408917,84,0.03344675822999818,0.0,0.19359807986720443,0.0,0.265965017736954,0.31533003708992124
17,21.698603758208016,87,0.03434003037888753,0.0,0.17100062369256055,0.0,0.24603766926948517,0.28862101290482495
18,20.75018178724522,89,0.034974515545662783,0.0,0.14726282579502323,0.0,0.22660458211707402,0.26180426979270033
19,19.716877895899003,90,0.035367723076204984,0.0,0.12070505532258742,0.0,0.20701330234110027,0.23351049351653605
20,18.54993445048019,88,0.03552786537406554,0.0,0.08841850514832893,0.0,0.18620096963101038,0.20141766635801558
21,17.38402302652521,89,0.03545319154612404,0.0,0.06078756828626509,0.0,0.16222962574491048,0.1609636049921817
22,16.17743639277242,82,0.03516737670898511,0.0,0.03570255453845368,0.0,0.1312074510992755,0.11863229475291304
23,15.105644470776898,81,0.03468390836173142,0.0,0.019621023339864724,0.0,0.09291800157177858,0.07520388533397648
