step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.955620208565138,15,0.00032475952641916454,0.0,0.46792552408560684,0.0,0.23278459867961948,0.019498426058956138
2,5.224643048210014,21,0.0008464623628832115,0.0,0.4723547673350324,0.0,0.3587807749701446,0.04866032779072573
3,8.155502136875823,30,0.001741436698134268,0.0,0.5296226346507361,0.0,0.45401359543014597,0.09070910732504142
4,11.534966749466076,37,0.003096449678985058,0.0,0.5724820519328637,0.0,0.5211033214231748,0.15430382192552772
5,15.036326948023206,45,0.004949610976611441,0.0,0.5762405339465282,0.0,0.5532559134603178,0.2403333107787594
6,18.366287203086237,53,0.0072739611817046485,0.0,0.5511766180852974,0.0,0.5530969913478628,0.33465855738039385
7,21.358629286590045,57,0.009990243914112854,0.0,0.5102580148088944,0.0,0.5311083215734219,0.41871012020178355
8,24.111924185077047,66,0.012995962513937202,0.0,0.4630609267147574,0.0,0.49793426240992766,0.47678145665040944
9,26.56264506238965,74,0.016217352047245427,0.0,0.4152905454351892,0.0,0.4601310982713884,0.5034739654394953
10,28.667585807942405,79,0.019576112791718944,0.0,0.36989205311689505,0.0,0.42124932526857034,0.5042977392958858
11,30.42381803738067,86,0.022993673851536247,0.0,0.3277516771966466,0.0,0.3830570997971381,0.48830084769443227
12,31.834921387412383,91,0.0263987723483915,0.0,0.2887471291021175,0.0,0.3463431250872383,0.46294941686828966
13,32.92687733151262,97,0.029727942873692174,0.002889200516249295,0.25229424135640105,0.0,0.3114029322812695,0.4327998732835129
14,33.78895895798909,106,0.03292893808598157,0.015130359284970163,0.21758782032609028,0.0,0.27803073711814774,0.400525319189163
15,34.49456791251587,108,0.03597147408200637,0.03568127151546955,0.18354795814645955,0.0,0.24558234588001598,0.36759457421477004
16,35.05784880390433,117,0.038842058157402465,0.06114566046150777,0.14864177085814986,0.0,0.21306304146501912,0.33466031067959856
17,35.43713672639784,119,0.04153119899239428,0.09527451779452369,0.11057033851963671,0.0,0.17897519922303312,0.30176686952513465
18,35.61222865483229,122,0.04402254222935444,0.1346399434501741,0.0655402435486257,0.0,0.1409852184242429,0.26846537104391766
19,35.52609407995243,127,0.04629758087920006,0.17500774119290194,0.016823189347476713,0.0,0.0950166100229542,0.23366997941369438
20,35.29200880101895,126,0.04832896543127114,0.21251729920725196,0.0,0.0,0.046198230853832484,0.19533685602504416
21,35.058210617543935,123,0.050113320538335074,0.24338716027785176,0.0,0.0,0.022313318920241153,0.14980834640984153
22,34.77666653337425,128,0.05167540297529105,0.27544536618367554,0.0,0.0,0.0074320809703467975,0.11333773962290805
23,34.6090626751636,123,0.053028487652769615,0.31023462147751885,0.0,0.0,0.0,0.0705727364084964
24,34.48663566593787,122,0.054214838139085834,0.34643205524788256,0.0,0.0,0.0,0.039578621518350884
25,34.46983219796721,120,0.0552595985125406,0.3803551394832208,0.0,0.0,0.0,0.005949359763061502
26,34.69667036207436,122,0.05619673219840539,0.4078192528094143,0.0,0.0,0.0,0.0
27,35.02416370598409,126,0.0570826846714538,0.4271565619934438,0.0,0.0,0.0,0.0
28,35.52555305298105,125,0.05794144689918044,0.4384409977220501,0.0,0.0,0.0,0.0
29,36.094891736432764,125,0.05880834340669634,0.4424944046705224,0.0,0.0,0.0,0.0
30,36.79917999035166,127,0.05969530126660785,0.4405172443345233,0.0,0.0,0.0,0.0
31,37.60949159476887,130,0.060625617388138,0.43313073516892503,0.0,0.0,0.0,0.0
32,38.537763693742164,132,0.061614835323343366,0.42126655612326164,0.0,0.0,0.0,0.0
33,39.516648923065944,136,0.06267918248358569,0.40598798692078386,0.0,0.0,0.0,0.0
34,40.51057086920284,140,0.06382063590830198,0.388554357003617,0.0,0.0,0.0,0.0
35,41.39686627989646,139,0.06503430435544733,0.37003316528180913,0.0,0.0,0.0,0.0
36,42.18826065547303,144,0.06629278634738317,0.35107841719286653,0.0,0.0,0.0,0.0
