step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,2.7747728680372816,18,0.000375,0.0,0.0,0.44453363116413647,0.0,0.0
2,4.261802778861943,18,0.0008577699127569905,0.0,0.0,0.4560370934830262,0.0,0.0
3,5.946428711348888,24,0.0015710809425179056,0.0,0.0,0.4847821754424562,0.0,0.0
4,7.850187557217518,30,0.0025289282316440314,0.0,0.0,0.51456227843188,0.0,0.0
5,9.793550376193945,35,0.0037479455754579134,0.0,0.0,0.5282483225566961,0.0,0.0
6,11.68215714187326,39,0.0052094417134484865,0.0,0.0,0.5240053761830751,0.0,0.0
7,13.510276553082988,43,0.0068789020062048735,0.0,0.0,0.5057129811317372,0.0,0.0
8,15.278218372937493,50,0.008724188659287447,0.0,0.0,0.47823832302053315,0.0,0.0
9,16.985769413992465,55,0.010716435738284482,0.0,0.0,0.4454092390542537,0.0,0.0
10,18.646018009017585,60,0.012829623929579622,0.0,0.0,0.4098024724560636,0.0,0.0
11,20.274060582719965,65,0.015042789913312456,0.0,0.0,0.37302348606799657,0.0,0.0
12,21.849433906158552,72,0.017339897281241204,0.0,0.0,0.3360480931452101,0.0,0.0
13,23.40597567706028,77,0.019702676410521813,0.0,0.0,0.299436989901941,0.0,0.0
14,24.907743483001767,83,0.02212102920891843,0.0,0.0,0.2633624218501605,0.0,0.0
15,26.327882608537806,85,0.02457912819108942,0.0,0.0,0.22768157848970522,0.0,0.0
16,27.63806487878515,91,0.027057693361081322,0.0051214218726211595,0.0,0.19192050025257015,0.0,0.0
17,28.89375285048111,97,0.029534061189745404,0.02089195209780206,0.0,0.15527196296321305,0.0,0.0
18,30.082075550721374,105,0.031998233730236074,0.04631182778275461,0.0,0.11640863711036202,0.0,0.0
19,31.245814227009983,112,0.03443879952297272,0.08643281883919425,0.0,0.07321779643436926,0.0,0.0
20,32.435676358701755,115,0.03685350973823982,0.1389743777502869,0.0,0.03222299530578723,0.0,0.0
21,33.64765661734313,116,0.03924984808167242,0.1968993278223733,0.0,0.0075450762526513785,0.0,0.0
22,34.9684691753079,119,0.041633798889257015,0.2584680937248453,0.0,0.0,0.0,0.0
23,36.22958647238773,124,0.04402700697070155,0.31645620895503407,0.0,0.0,0.0,0.0
24,37.368016080979544,127,0.0464173537372041,0.3644614290023409,0.0,0.0,0.0,0.0
25,38.33971971538405,131,0.04878212137866735,0.3996572952230432,0.0,0.0,0.0,0.0
26,39.16325024984847,134,0.05109260668743512,0.42197597156047273,0.0,0.0,0.0,0.0
27,39.859783529272725,134,0.0533264554405382,0.4332568628179961,0.0,0.0,0.0,0.0
28,40.40056532857227,139,0.05546751930822302,0.4361594582717813,0.0,0.0,0.0,0.0
29,40.81136185189068,138,0.057495873376508015,0.4332785567088841,0.0,0.0,0.0,0.0
30,41.22124458431543,142,0.05939841638608672,0.42634250170903903,0.0,0.0,0.0,0.0
31,41.550297493522386,144,0.061187558107037195,0.4163433105312489,0.0,0.0,0.0,0.0
32,41.82201000165075,147,0.06285948307636892,0.40385193432556316,0.0,0.0,0.0,0.0
