step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,4.565647644756217,18,0.000375,0.0,0.0,0.5418568646668048,0.0,0.0
2,8.783088752899875,27,0.0011935589333917907,0.0,0.0,0.630635920438674,0.0,0.0
3,13.533531402997223,35,0.002721032181221338,0.0,0.0,0.6604652976025035,0.0,0.0
4,18.252172238943757,44,0.004986466101161184,0.0,0.0,0.6379877374428481,0.0,0.0
5,22.795557266369556,57,0.00791010178584702,0.0,0.0,0.5825458954436599,0.0,0.0
6,27.51154930809087,69,0.01139325859470661,0.0,0.0,0.5144977078756997,0.0,0.0
7,32.97696698892739,84,0.015412348230502988,0.0,0.0,0.44400643565724807,0.0,0.0
8,38.851675188419826,95,0.02005429471787657,0.0,0.0,0.3751306129071482,0.0,0.0
9,44.95712747755378,113,0.02533355434391763,0.026298964314378434,0.0,0.30987779926558445,0.0,0.0
10,50.772483446012856,128,0.031229660311567205,0.0887176427554374,0.0,0.24823633072604978,0.0,0.0
11,56.161466790779635,143,0.0376265349265379,0.18536525004539353,0.0,0.18799359160750514,0.0,0.0
12,60.5096261282027,156,0.04439415645715529,0.30717087241860624,0.0,0.12375292138833066,0.0,0.0
13,63.27176550259107,168,0.05130029571047776,0.4183950944012327,0.0,0.045282767401322706,0.0,0.0
14,64.40713535050857,169,0.05803372217116582,0.4879813606551959,0.0,0.0,0.0,0.0
15,64.33595480831464,166,0.0643066878322696,0.5130330247033953,0.0,0.0,0.0,0.0
16,63.13282565438835,166,0.06993901057560163,0.5080347812719672,0.0,0.0,0.0009029699968585359,0.0
17,60.81992895739741,162,0.07478251432823928,0.48672043631593914,0.0,0.0,0.006620462441323937,0.0
18,57.76420873174756,162,0.07870799957492737,0.45769940930742364,0.0,0.0,0.013645033684030698,0.0
19,54.07133532917702,159,0.0816679887546373,0.42623832882980267,0.0,0.0,0.01971312708407136,0.0
20,49.85970132456379,152,0.08363956525339426,0.3952206433899976,0.0,0.0,0.024015815303406896,0.0
21,45.508179837982496,142,0.08462430272641054,0.3657881617604095,0.0,0.0,0.026737952225214242,0.0013560294953818889
22,41.454973676244585,133,0.08469465617339121,0.3350682744832913,0.0,0.0,0.028568530827269328,0.004240237157584137
23,37.5996334021453,124,0.08399799812034796,0.2967818057112606,0.0,0.0,0.03019422077431958,0.008424348335818989
24,33.89575283338643,118,0.0826481295712154,0.25049929076521965,0.0,0.0,0.0322930375249611,0.013884346164554298
25,30.214768292571154,108,0.08073877027035384,0.19912938523480447,0.0,0.0,0.03595571459641327,0.020611949586212146
26,26.796656127626555,101,0.07833016229817555,0.13977751426261087,0.0,0.0,0.04362402368652492,0.028417291422931652
27,23.589285548590738,93,0.07552151909228796,0.0909990037274266,0.0,0.0,0.05482812942712044,0.0395735687717713
28,20.90941606446399,83,0.07239235822341993,0.04373127309405455,0.001776565909334253,0.0,0.06923508726560786,0.0597115132782992
29,18.611602715068734,79,0.06907363791316493,0.011592913481249634,0.013599429243750372,0.0,0.09161439812716823,0.0911430337659267
30,16.812105570744933,73,0.06565594963092383,0.0,0.03320434459062133,0.0,0.12489913785100305,0.13284620270607178
31,15.540139385197532,69,0.06224262446234612,0.0,0.059115011246583915,0.0,0.1699606726294067,0.18099051994358908
32,14.898484043939794,65,0.05893213815083605,0.0,0.10141313888667768,0.0,0.22616811922554167,0.23042185182307479
33,14.920425958265644,58,0.055832390093991165,0.0,0.15692336023466377,0.0,0.29207421757017665,0.2740598127014051
34,15.712468549317142,60,0.053046730951766846,0.0,0.23127997507669376,0.0,0.36308756357954,0.30960857925297625
35,16.823316231761837,58,0.050688145709587136,0.0,0.31881280229319003,0.0,0.429371309379366,0.33794635540854323
