step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.010280765224324,21,0.00042371392896287466,0.0,0.09391459197061174,0.4306316540509166,0.04677473614750968,0.003146057673199505
2,4.799396997244285,33,0.0009457701795461479,0.0,0.13185245626603884,0.41879678967243195,0.096992358402654,0.009239183810340135
3,7.47592080117144,46,0.001751080098574837,0.0,0.21237242942907344,0.42253978094806943,0.17486332477085,0.021690390627675367
4,11.643970720994606,57,0.002977707238936998,0.0,0.32834491958245837,0.4363058805375304,0.2878651788736759,0.048644157047632856
5,17.546051118731228,71,0.004863181025229786,0.0,0.44782723097783034,0.4466306953523832,0.4163508353826014,0.1013634104562165
6,24.738252855323275,86,0.007666747507468912,0.0,0.5270176395896872,0.4479811818200937,0.5139328401247573,0.1877409694422409
7,32.38389527240499,100,0.011538495167095134,0.0,0.544169350826374,0.4395791941782554,0.5493880446797057,0.3009846153305677
8,39.92370640672661,117,0.01645662601396156,0.009100591101245089,0.5142060942181949,0.42329980250487587,0.5318806401586715,0.41385429133332796
9,46.96358526048408,133,0.022296658363826643,0.03806159230974771,0.4639770321952321,0.4014652570783474,0.48666463632852475,0.49209801115942725
10,53.27317608302205,147,0.028872664763784747,0.08655103845163592,0.41159092890883714,0.375939361014928,0.4330035582590634,0.5221311865067367
11,58.69306157771676,160,0.0359741188029729,0.15943769070077193,0.3642667178054238,0.34746432748977374,0.38132625724989355,0.5135663760057854
12,62.91785325580052,169,0.04338165596849751,0.23317111757282868,0.3233631974364699,0.3144243068336358,0.3355042496313172,0.4821524809237618
13,65.93280268782411,178,0.05084058785711035,0.2848746849258769,0.288493071220457,0.27175484279136286,0.2957957078379326,0.44064113975612645
14,67.62468114473154,184,0.05811892957536634,0.32448871927825734,0.258778906540097,0.21235469462188994,0.2612212217457193,0.3965241666740149
15,68.47565473431402,195,0.06498666433246686,0.35979935474300123,0.23335803799295032,0.1304266907249971,0.23087333298253518,0.35420560129843837
16,68.36139317893667,197,0.07132718316190406,0.3874081023312333,0.21124612208381863,0.05826993175336395,0.20374187060150886,0.31552084554446747
