step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.136909484922931,17,0.00032475952641916454,0.4720176668944074,0.0,0.0,0.0,0.0
2,5.6591741251847925,24,0.0008804541022002975,0.47098649938691933,0.0,0.0,0.0,0.0
3,8.68457978667643,29,0.0018535038404524163,0.5186408850802857,0.0,0.0,0.0,0.0
4,11.869606932419257,37,0.0032965121664090056,0.5600303374200507,0.0,0.0,0.0,0.0
5,14.766939447749529,42,0.005192412249596715,0.5680558712491938,0.0,0.0,0.0,0.0
6,17.149254530719055,45,0.007441972171090081,0.5493841697476858,0.0,0.0,0.0,0.0
7,19.0006026513036,49,0.009913260178490894,0.5162701250619851,0.0,0.0,0.0,0.0
8,20.469638198640194,56,0.012484547157761232,0.4777887374394074,0.0,0.0,0.0,0.0
9,21.71446508655482,63,0.015074149604230144,0.4390722921260435,0.0,0.0,0.0,0.0
10,22.79636047192318,67,0.017638196847536158,0.40250700349289037,0.0,0.0,0.0,0.0
11,23.773284556924942,72,0.020148694751268136,0.36888174107387056,0.0,0.0,0.0,0.0
12,24.692128965280872,74,0.022591316130564754,0.33814357514864696,0.0,0.0,0.0,0.0
13,25.605314435318885,85,0.02496195869849844,0.3100749914173702,0.0,0.0,0.00270415458774971,0.0
14,26.521292632520208,88,0.02726675928527089,0.28454947228315347,0.0,0.0,0.012121716893782981,0.0
15,27.496652788475142,94,0.029512825725341342,0.2615366389441788,0.008966904267667426,0.0,0.03317386463586893,0.0
16,28.539203543958443,100,0.03171716555064629,0.24103212219534842,0.026394325823650835,0.0,0.065463527597584,0.0
17,29.67994086586715,106,0.033896549660073876,0.2231202774332077,0.04957316094408309,0.0,0.11089166915109869,0.0
18,30.958848811592105,111,0.036071883606416576,0.20794359039726262,0.08640788655605387,0.0,0.16358405721513067,0.0
19,32.39344215048022,118,0.03826947939794844,0.1957296219652417,0.1339221255719651,0.0,0.22342122158344505,0.0
20,33.994695393342255,124,0.04051630186136865,0.18675480592511054,0.19285493005345145,0.0,0.29046219004964163,0.0
21,35.72188241754085,132,0.04283867706148345,0.18122276810665663,0.265408664622194,0.0,0.3579523588690132,0.0
22,37.45318153886849,132,0.045252662308624014,0.17909795923255856,0.3417006978017831,0.0,0.4173242547965029,0.0
23,39.30580224881486,132,0.04774986761629945,0.1801466009093949,0.4097212501844562,0.0,0.4611805228750395,0.0
24,41.33033717104258,136,0.050344718776322295,0.18954281472116308,0.4594259596152126,0.0,0.48615479601063116,0.0150874716387204
25,43.392861710615534,141,0.05305968511826055,0.2034802252715723,0.48666630361623753,0.0,0.4927820934968578,0.04630585262105698
26,45.19959213500087,144,0.05588987817717491,0.22114111052871077,0.4936766911040939,0.0,0.48484369827767243,0.10140345880171577
27,46.78948407301722,150,0.05877581388477009,0.24136068518231035,0.48567382869671816,0.0,0.4672771639777701,0.18369565031598464
28,48.11457682169358,153,0.0616712607599838,0.26140087813417984,0.46758541269339376,0.0,0.4438967117774065,0.29031150128955885
29,49.195975260232956,158,0.06452561783805297,0.27949433411892227,0.44399600841486375,0.0,0.41797319737992156,0.3929317120775301
30,49.93734884065229,161,0.06729730141554136,0.2944606833994338,0.418114892232426,0.0,0.3913936369633477,0.4644892590261913
31,50.478693117641946,161,0.06993082418160952,0.30598731232493875,0.39244308061541283,0.0,0.36542939331210633,0.4982685689236344
32,50.853073071629794,168,0.07240249672300644,0.3136638740520646,0.3682455023625491,0.0,0.34047954458517904,0.5034254723848612
33,51.01140843037393,169,0.07469719825163638,0.31759009802992777,0.3457677490404724,0.0,0.3164378338102174,0.4916974685230269
34,50.98528727047659,176,0.07679211750716787,0.31841680600713557,0.32474626313499894,0.0,0.29285043587766124,0.47149394396326394
35,50.89392665022177,180,0.07867264711966543,0.31659667887628623,0.30431369977427775,0.0,0.2685327527593316,0.4477973196269448
36,50.824572975511316,182,0.08034799365461548,0.3118625632090402,0.2835873560383935,0.00215645275060249,0.24230330592151425,0.4231455481594001
37,50.91341607462397,185,0.0818428017220623,0.3034072689232022,0.2611997351316066,0.0068168058955050854,0.21247273213414275,0.39883856940596146
38,50.88813740969243,189,0.08320478706384807,0.29046584376563866,0.23599384194738385,0.01301451674517663,0.17724179643598947,0.375770849188294
39,50.75814300432879,187,0.08442583412178059,0.2733984913557592,0.20644979653310302,0.020026890710528256,0.13414038272656115,0.35465701787249004
40,50.70469705056824,189,0.08550040252291419,0.25243715391933597,0.1700225425430252,0.027527064353011176,0.09270344167997327,0.33591418319218247
41,50.65991712339657,193,0.08645749296760431,0.22749477136670918,0.129727961049697,0.03513561788497632,0.053210439088848004,0.3193514494895226
42,50.6439077203389,191,0.08731047813148075,0.1981982198155261,0.10173102998470368,0.0485221745784535,0.030679528461963063,0.3049893811205207
43,50.67620046354469,194,0.08807516301589621,0.16325375450464683,0.06620737411449175,0.06844848344429588,0.014904821977475962,0.29216564006068707
44,50.63957333403364,192,0.08876943430122122,0.12515825253131366,0.04033976984320311,0.09483420696709018,0.0,0.27898611220999747
45,50.79928266440287,189,0.08938741087123041,0.09392615212152404,0.017655125067645168,0.1267221444546862,0.0,0.263389805841214
46,51.05771694176214,189,0.08997353528368292,0.06621256899573817,0.0,0.16722920039346387,0.0,0.24119638817997485
47,51.4168811706069,189,0.09054950368189502,0.048862577303640166,0.0,0.21893910012197607,0.0,0.20772062949047398
48,51.86147524651236,190,0.09113521853319431,0.03046002539029959,0.0,0.2783808046131593,0.0,0.15970206948335156
49,52.55931457124178,188,0.09174572328859594,0.011087918218620084,0.0,0.33794644895253995,0.0,0.10628790904086588
50,53.215692803335884,189,0.0924260224418442,0.0,0.0,0.38826997342169656,0.0,0.042549280518251686
51,53.646278012500474,188,0.09316136259828524,0.001895861803446968,0.0,0.42272115788419096,0.0,0.010160942382189281
52,53.79722535438145,182,0.09390390346580056,0.016556121797604382,0.0,0.43997108313563976,0.0,0.0
53,53.69721442701126,183,0.09460049287316703,0.04007920596467899,0.0,0.44296546335320597,0.0,0.0
54,53.359456496888676,185,0.09520867129091495,0.06807653485929598,0.0,0.43608355795623605,0.0,0.0
55,53.05095514064679,187,0.09569270225499008,0.10719725630724515,0.0,0.4232034645202144,0.0,0.0
56,52.84789373639597,189,0.09607048611836234,0.16166259404374972,0.0,0.4070112036732123,0.0,0.0
57,52.65518138364585,189,0.09637241758210036,0.21882715841098824,0.0,0.38929044961453924,0.0,0.0
58,52.56576250208197,191,0.09660802233332391,0.27537426923036784,0.002240667878414458,0.371201233405163,0.005787982560136202,0.0
59,52.600203538126934,198,0.0968033005691319,0.3325035148520149,0.014072726649475759,0.3533840132499647,0.02322392053561875,0.0
60,52.59502956364781,200,0.09698550867561752,0.37864201923277435,0.033027066561597034,0.33622184526717835,0.049412021430536204,0.0
61,52.59544283913121,201,0.0971485258512397,0.40920527798957673,0.05894126202398935,0.320000993266909,0.080660428253827,0.0
62,52.68281230837384,206,0.09729531879845285,0.4237060036795408,0.09536115120729588,0.304856738219724,0.12011009137061554,0.0
63,52.89357173054701,208,0.09744381422642766,0.4252798012612938,0.13845658953593168,0.29085907126888094,0.16428008426911853,0.0
64,53.168372961801836,209,0.09761697750326247,0.4180575023882644,0.19628366676617182,0.2780684745947798,0.21365091963355845,0.0
65,53.55175786909957,212,0.09782434968327407,0.4047099247966866,0.2621884119291267,0.26659980610370915,0.2699591578643947,0.0
66,54.01875959635336,214,0.09808286931540285,0.3861156797857485,0.32837903635549653,0.2565860029498904,0.32651918750355896,0.0
67,54.401722870222834,218,0.0984030998081788,0.36238638638801857,0.3861168651517017,0.2482587471794345,0.3744736597195105,0.0
68,54.63862922273805,216,0.0987631128655277,0.33321086649887893,0.42916369066060733,0.24200805147027044,0.40841827482011117,0.005015373471299198
69,54.85784117855419,215,0.09913154455823833,0.2960150691838595,0.4548739555558711,0.23817126109127454,0.42732042415133936,0.026268696856646102
70,54.88627568425316,216,0.0995042353233934,0.25015273558564943,0.46407877310631257,0.2370220667324336,0.4326498469188885,0.0679911967884195
71,54.74538678599153,212,0.09984498848185153,0.19519953351819655,0.4598067001497295,0.23868597853884127,0.4273601726254214,0.126304888217691
