activity
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.251893974949445931e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
8.912568476193739875e-02
0.000000000000000000e+00
0.000000000000000000e+00
9.805103300299475300e-02
0.000000000000000000e+00
7.482787213472695542e-02
0.000000000000000000e+00
0.000000000000000000e+00
3.134451084237913077e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.322406675536714482e-01
0.000000000000000000e+00
2.859884731545327408e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.993966067843043533e-01
0.000000000000000000e+00
6.658572814238770954e-02
0.000000000000000000e+00
0.000000000000000000e+00
3.435707136911594350e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.646871077157615937e-01
0.000000000000000000e+00
2.721007239537905353e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.132679991356438487e-01
0.000000000000000000e+00
3.945758846705556093e-03
5.707204940532782655e-02
0.000000000000000000e+00
3.280946507442159543e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.085119874096787784e-01
0.000000000000000000e+00
9.921838525889309368e-02
0.000000000000000000e+00
0.000000000000000000e+00
3.095608477720925289e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.656546682630253065e-01
0.000000000000000000e+00
3.143878381668082644e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.037290841825311949e-01
0.000000000000000000e+00
2.775266326742659162e-03
8.640849181546625749e-03
0.000000000000000000e+00
3.119195039581736939e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.165953307125887184e-01
0.000000000000000000e+00
1.760392387935755532e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.890616956147343264e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.284499199029324801e-01
0.000000000000000000e+00
3.168395516976130200e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.996968392932901071e-01
0.000000000000000000e+00
2.109187771152181215e-02
0.000000000000000000e+00
0.000000000000000000e+00
2.940890867568080047e-01
0.000000000000000000e+00
0.000000000000000000e+00
3.111083940815356219e-01
0.000000000000000000e+00
2.777421914995418240e-01
0.000000000000000000e+00
0.000000000000000000e+00
2.809387585367620899e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.352437389726758032e-01
0.000000000000000000e+00
3.083970438088580179e-01
0.000000000000000000e+00
0.000000000000000000e+00
