step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,4.733882880445428,18,0.000375,0.0,0.0,0.5522622776611967,0.0,0.0
2,9.18924133573735,28,0.0012251030400835178,0.0,0.0,0.6432231584087617,0.0,0.0
3,14.136562464606996,35,0.0028255754865259193,0.0,0.0,0.6666072058267979,0.0,0.0
4,18.94747659666303,47,0.0051936233999871385,0.0,0.0,0.6374953694417169,0.0,0.0
5,23.386554145438325,57,0.008226912921862744,0.0,0.0,0.5778522402792846,0.0,0.0
6,27.89635258824915,70,0.011789200531946155,0.0,0.0,0.5080936378715124,0.0,0.0
7,33.18055773034983,84,0.015840846589048257,0.0,0.0,0.4375000376782614,0.0,0.0
8,38.98272587472603,97,0.020478116504584025,0.0,0.0,0.36920115154532174,0.0,0.0
9,45.13620954222479,116,0.025739565955636753,0.0264403979179986,0.0,0.3045521890416757,0.0,0.0
10,51.06404253464237,131,0.03162864864924022,0.08833139339591532,0.0,0.24325057217262114,0.0,0.0
11,56.572350305783914,146,0.03804029175956165,0.18428055774656124,0.0,0.1829430581622883,0.0,0.0
12,60.95694165826501,157,0.044843578265939966,0.308042521967261,0.0,0.11794087956294044,0.0,0.0
13,63.680211397053476,171,0.05178864700027066,0.42125853492131826,0.0,0.03721166113070584,0.0,0.0
14,64.8164068541023,171,0.05854982193719112,0.49108969461166246,0.0,0.0,0.0,0.0
15,64.7950862694206,168,0.06484791602861618,0.5149921271008715,0.0,0.0,0.0,0.0
16,63.532305566972745,166,0.07051220310127095,0.5084340087257496,0.0,0.0,0.005828671770316189,0.0
17,61.29735734019726,163,0.07537329008495124,0.4859002442365532,0.0,0.0,0.014249696476287408,0.0
18,58.13262336738857,163,0.07932921557774311,0.4556897668121911,0.0,0.0,0.021787907179616615,0.0
19,54.30583414669424,159,0.08229616090135415,0.4232119503255413,0.0,0.0,0.026986823657141685,0.0
20,49.89183452082227,152,0.0842488887137239,0.3915857692617344,0.0,0.0,0.029847693140279265,0.0018240367722658745
21,45.37250632550264,140,0.0851787188150057,0.3617023582447596,0.0,0.0,0.03114140633627292,0.0054307538495815865
22,41.177624056258296,135,0.08516819186953686,0.3303056276573341,0.0,0.0,0.03180191316303252,0.010321059795897983
23,37.160138426545686,121,0.0843721771931316,0.29122007746463674,0.0,0.0,0.03257031425993174,0.016108589988179173
24,33.30897263916519,116,0.08290248542879577,0.24529634669964703,0.0,0.0,0.034335430247024824,0.02265563347863346
25,29.54441883114125,106,0.08085766925575966,0.1951051654592707,0.0,0.0,0.03865739769386492,0.0298213290899551
26,25.982527432136614,99,0.07831148086102267,0.13670839503104762,0.0,0.0,0.04652841924378848,0.03760872061421345
27,22.765650921551536,89,0.07535205666844604,0.08608938857944122,0.0,0.0,0.05638498768836326,0.05035134967125383
28,20.02188197569901,81,0.07208541054939235,0.03816426436848506,0.0019807703730693855,0.0,0.06744935537610748,0.07185398732571763
29,17.678153170233255,73,0.06863097236489667,0.00429170704280415,0.012989963717288272,0.0,0.08367550482700277,0.1023744393539005
30,15.789983150943852,68,0.06508252884782575,0.0,0.030180576454808723,0.0,0.10850882687535246,0.13987941576488513
31,14.388276105996855,68,0.06153489780384514,0.0,0.05263533553587613,0.0,0.14489201260306162,0.1804619164726825
32,13.553159464781366,61,0.058079209793335036,0.0,0.09063273369199432,0.0,0.1926698913535211,0.21858804682962557
33,13.529036870185347,54,0.05481250621364805,0.0,0.14274046800325252,0.0,0.2534220533050398,0.2496384358003629
34,14.206977440395036,57,0.051867950005442996,0.0,0.2135996284383834,0.0,0.32479842390378444,0.27203480920719125
35,15.342351026815892,52,0.04934496327497276,0.0,0.30143132963473546,0.0,0.3980395074602803,0.2877643467352783
36,16.968938670973277,52,0.04728715776500347,0.0,0.39123993026907805,0.0,0.46094884115881574,0.30159321912103304
37,18.594911715098732,52,0.045740117989310616,0.0,0.4644333373187295,0.0,0.5031401399121999,0.3210644045249121
38,19.908659951617572,52,0.04465265213696056,0.0,0.5092343090925548,0.0,0.5216128133138023,0.351673951265445
39,20.69965563793867,54,0.04392026066419281,0.0,0.5255966233037677,0.0,0.5205608348934827,0.38978758277885395
40,20.902054416667387,52,0.04340942002988702,0.0,0.5216020343364002,0.0,0.507329153800749,0.42550127809767213
41,20.700325383924216,50,0.04298761323002346,0.0,0.506360228361539,0.0,0.4883399528932414,0.45052631357287676
42,20.276617951451126,50,0.04257016291650691,0.0,0.4861187855288825,0.0,0.4675429395427477,0.46213980744895106
43,19.691021846617115,50,0.042115012490753306,0.0,0.46457305891224426,0.0,0.4470406651297453,0.4622176228440586
44,19.026768225160843,51,0.04159557783791868,0.0,0.44360374922077694,0.0,0.42779081182966094,0.4543032572779684
45,18.343085802120303,54,0.04100353909634447,0.0,0.4239655009884147,0.0,0.41011120140478396,0.4415988694015421
46,17.67876590632205,54,0.04034251377460759,0.0,0.40600056799454465,0.0,0.394101883016101,0.42643977880996986
47,17.061001400201768,54,0.03962303100458221,0.0,0.3897984323026658,0.0,0.3797405792425822,0.41034126493889606
48,16.498871699857446,54,0.03885966566666182,0.0,0.3753014197347016,0.0,0.366959191246101,0.39423720145417496
49,16.00246742815568,54,0.03806723754371891,0.0,0.36242998163148754,0.0,0.35569145459573054,0.37872631741606133
50,15.576092485676337,54,0.03726097643212621,0.0,0.35107443535924626,0.0,0.3458658620446229,0.3641554520905345
51,15.21978448225457,56,0.0364553961299779,0.0,0.3411268326866819,0.0,0.3374084508997252,0.35074276376114694
52,14.93313985609928,57,0.03566356610740285,0.0,0.332472356257189,0.0,0.3302376170850621,0.33860776521998676
53,14.718468400665634,58,0.03489717321968118,0.0,0.32498834533529036,0.0,0.3242601085708713,0.32780580446119856
54,14.578201328393657,58,0.03416716872283787,0.0,0.31854446869559677,0.0,0.31936810900008616,0.31834398275995657
55,14.511797745012728,59,0.0334838645996279,0.0,0.31300111405738396,0.0,0.31543778530472133,0.3101961356275198
56,14.531178770535696,60,0.03285644021685499,0.0,0.3082123872206342,0.0,0.3123249012157939,0.30330211903109816
57,14.636706778446507,61,0.03229539221464494,0.0,0.303909589662013,0.0,0.30985486645078725,0.2975716148657158
58,14.82693011541297,63,0.03181023551413916,0.0,0.29987053522326196,0.0,0.3078482397922052,0.2929220532353836
