step,total_activity,active_count,mean_fatigue,region_A_activity,region_F_activity,region_P_activity,region_Q_activity,region_R_activity
1,3.1418449007085933,15,0.00032475952641916454,0.4771519855683477,0.0,0.0,0.0,0.0
2,5.545450078286095,24,0.0008813794926601094,0.47227591303875366,0.0,0.0,0.0,0.0
3,8.362381917465111,30,0.0018330134330727412,0.5035548653118752,0.0,0.0,0.0,0.0
4,11.370777327904648,37,0.0032176586992901757,0.5267403788438157,0.0,0.0,0.0,0.0
5,14.284864747030337,41,0.00502791357834328,0.5223753185598722,0.0,0.0,0.0,0.0
6,16.84110974618672,47,0.007203534360577139,0.49754844406121085,0.0,0.0,0.0,0.0
7,19.057132283671624,52,0.009640889001929437,0.46327612144303326,0.0,0.0,0.0,0.0
8,20.84002353076201,55,0.012250012404924923,0.42756268881420745,0.0,0.0,0.0,0.0
9,22.296308837156904,62,0.014932515576450306,0.39439307264868906,0.0,0.016759876643254987,0.0,0.0
10,23.284146942171457,64,0.0176198219257722,0.3648003915133849,0.0,0.04547313543736323,0.0,0.0
11,23.865769058037767,68,0.020223617284852124,0.3387410255690395,0.0,0.08412087651427463,0.0,0.0
12,24.138051758728274,71,0.022676087254748994,0.3158430283526552,0.0,0.13845691603838978,0.0,0.0
13,24.1055072810608,74,0.024934363234035646,0.29577974182762673,0.0,0.1943758303847086,0.0,0.0
14,23.871441760409915,78,0.026960709525830982,0.27836103863766887,0.0,0.2392277680544977,0.0,0.0
15,23.525509349555985,81,0.028740533903324744,0.2634728856361325,0.0,0.26825117570431106,0.0,0.0
16,23.092545560675315,83,0.03027751351603402,0.25108580544949816,0.0,0.28398302885254423,0.0,0.0
17,22.60614351787568,86,0.03157961445705724,0.24124284135590282,0.0,0.29494954581328947,0.0,0.0
18,22.075890276539372,89,0.032660304920953204,0.23403284960861429,0.0,0.30328817407019404,0.0,0.0
19,21.54022143778582,90,0.03353350385570901,0.22959718982802227,0.0,0.3092768204942604,0.0,0.0
20,21.03150678221676,93,0.034218944989722964,0.22812132160584012,0.0,0.31272700385450797,0.0,0.0
21,20.55856815319777,95,0.034740458012416306,0.22977740013007597,0.0,0.31356202552562057,0.0,0.0
22,20.133454891396525,95,0.03512114373989926,0.2347536964661543,0.0,0.31170746368356606,0.0,0.0
23,19.782266047254986,95,0.035384052158046186,0.2431166280158231,0.0,0.3073895452545931,0.0,0.0
24,19.556908679951114,93,0.035554821826101875,0.2545109848411804,0.0,0.3010750770584234,0.0,0.0
25,19.49895514039509,94,0.03566626002098252,0.2679825662136243,0.0,0.29246826799355485,0.0,0.0
26,19.626036185472653,91,0.03575568810770835,0.28244118774531396,0.0,0.2821400581031266,0.0,0.0
