step,total_activity,P_activity
1,4.731167859142621,0.0
2,10.033701271292406,0.0
3,16.420169893140482,0.0
4,23.31787358042139,0.0
5,30.201810146864677,0.0
6,36.65725880897634,0.0
7,42.432160720107674,0.0
8,46.37498347191489,0.0
9,48.49457530088873,0.0
10,49.17660264438157,0.0
11,48.73642903310348,0.0
12,47.68325777542236,0.0
13,46.349586837672376,0.0
14,44.85774091112795,0.0
15,43.268961611035074,0.0
16,41.62679201468253,0.0
17,39.77034370724711,0.0
18,37.49925343687654,0.0
19,35.02404743746422,0.0
20,33.13869215491516,0.0
21,31.543419544121036,0.0
22,30.021607043743494,0.0
23,28.740210940778695,0.0
24,27.851285320787255,0.0
25,27.6583696373649,0.0
26,27.974324566474262,0.0
27,29.040528421268636,0.0
28,30.25339538549302,0.0
29,31.682423130735252,0.0
30,33.03134408377719,0.0
31,33.97205366080679,0.0
32,34.45725335423332,0.0
33,34.52949973525533,0.0
34,34.09052318658273,0.0
35,33.22590682883799,0.0
36,32.055457288221724,0.0
37,30.704658262248504,0.0
38,29.375686667612893,0.0
39,28.1536447420213,0.0
40,27.103984619349355,0.0
41,26.26853764352667,0.0
42,25.729070278978263,0.0
43,25.364058169084483,0.0
44,25.136908991055712,0.0
45,25.06889850251953,0.0
46,25.13284120355251,0.0
47,25.357813138435162,0.0
48,25.745140514638404,0.0
49,26.292689794282357,0.0
50,26.958773928543796,0.0
51,27.727187070456598,0.0
52,28.492458828737387,0.0
53,29.19936813915492,0.0
54,29.803980506404567,0.0
55,30.326527628932045,0.0
56,30.77074846312782,0.0
57,31.22814662343387,0.0
58,31.72754084659912,0.0
59,32.277517694853785,0.0
60,32.84043699620579,0.0
61,33.48606329362748,0.0
62,34.2276191622962,0.0
63,35.05604208153191,0.0
64,35.97343332756094,0.0
65,37.01965263760692,0.0
66,38.17905409012043,0.0
67,39.46889045118902,0.0
68,40.91987449890808,0.0
69,42.5597241164897,0.0
70,44.42641831675242,0.0
71,46.59478885192219,0.0
72,49.02779056889766,0.0
73,51.47453704032837,0.0
74,53.68348624480841,0.0
75,55.35622587851969,0.0
76,56.56428331436054,0.0
77,57.27789726101581,0.0
78,57.549420469272555,0.0
79,57.38424619430863,0.0
80,56.85487010351342,0.0
81,56.090887253899965,0.0
82,55.20980214164959,0.0
83,54.33395506705083,0.0
84,53.486604073255165,0.0
85,52.66401011780957,0.0
86,51.9086445704509,0.0
87,51.13328292006645,0.0
88,50.48120539886192,0.0
89,49.876063018340396,0.0
90,49.322435141427064,0.0
91,48.79962953079277,0.0
92,48.33869613468789,0.0
93,47.94517179410636,0.0
94,47.650466227590144,0.0
95,47.4662026407554,0.0
96,47.406110167391304,0.0
97,47.45542897975903,0.0
98,47.5825647059847,0.0
99,47.75120245039898,0.0
100,47.9959754015963,0.0
101,48.24677913628754,0.0
102,48.65292147962522,0.0
103,49.202497630247976,0.0
104,49.64836709358102,0.0
105,49.997745795218876,0.0
106,50.262513884501075,0.0
107,50.45633671122991,0.0
108,50.586811508253305,0.0
109,50.66080823765647,0.0
110,50.68390128617983,0.0
111,50.665434022246416,0.0
112,50.625432953267094,0.0
113,50.575026148298505,0.0
114,50.516862898960056,0.0
115,50.45866966511825,0.0
116,50.41311203012003,0.0
117,50.374243643153754,0.0
118,50.32754702350802,0.0
119,50.268220071578256,0.0
120,50.20538692859252,0.0
